0.00|000100000006000300030001:,0001000000050003027fff
0.04|000200000006000300030001:,0002000000050003027fc6
0.11|000300000006000300030001:,0003000000050003027fff
0.14|000400000006000300030001:,0004000000050003027fff
0.22|000500000006000300030001:,0005000000050003027fff
0.27|000600000006000300030001:,0006000000050003027fff
0.32|000700000006000300030001:,0007000000050003027fff
0.37|000800000006000300030001:,0008000000050003027fff
0.42|000900000006000300030001:,0009000000050003027fa6
0.45|000a00000006000300030001:,000a000000050003027fff
0.51|000b00000006000300030001:,000b000000050003027f96
0.58|000c00000006000300030001:,000c000000050003027fff
0.63|000d00000006000300030001:,000d000000050003027fff
0.68|000e00000006000300030001:,000e000000050003027fff
0.71|000f00000006000300030001:,000f000000050003027fff
0.78|001000000006000300030001:,0010000000050003027fe7
0.83|001100000006000300030001:,0011000000050003027fce
0.89|001200000006000300030001:,0012000000050003027fff
0.92|001300000006000300030001:,0013000000050003027fff
0.99|001400000006000300030001:,0014000000050003027fff
1.04|001500000006000300030001:,0015000000050003027fce
1.09|001600000006000300030001:,0016000000050003027fff
1.15|001700000006000300030001:,0017000000050003027fff
1.20|001800000006000300030001:,0018000000050003027fff
1.25|001900000006000300030001:,0019000000050003027fff
1.28|001a00000006000300030001:,001a000000050003027f96
1.33|001b00000006000300030001:,001b000000050003027fff
1.41|001c00000006000300030001:,001c000000050003027fff
1.44|001d00000006000300030001:,001d000000050003027fff
1.51|001e00000006000300030001:,001e000000050003027fff
1.54|001f00000006000300030001:,001f000000050003027fff
1.61|002000000006000300030001:,0020000000050003027fff
1.64|002100000006000300030001:,0021000000050003027fc6
1.71|002200000006000300030001:,0022000000050003027fff
1.74|002300000006000300030001:,0023000000050003027fff
1.79|002400000006000300030001:,0024000000050003027fff
1.87|002500000006000300030001:,0025000000050003027fc6
1.92|002600000006000300030001:,0026000000050003027fff
1.95|002700000006000300030001:,0027000000050003027fff
2.00|002800000006000300030001:,0028000000050003027fff
2.07|002900000006000300030001:,0029000000050003027f46
2.12|002a00000006000300030001:,002a000000050003027f96
2.18|002b00000006000300030001:,002b000000050003027fff
2.23|002c00000006000300030001:,002c000000050003027f46
2.26|002d00000006000300030001:,002d000000050003027f6b
2.33|002e00000006000300030001:,002e000000050003027f96
2.36|002f00000006000300030001:,002f000000050003027f96
2.41|003000000006000300030001:,0030000000050003027fa1
2.46|003100000006000300030001:,0031000000050003027fff
2.53|003200000006000300030001:,0032000000050003027fff
2.59|003300000006000300030001:,0033000000050003027fff
2.62|003400000006000300030001:,0034000000050003027fff
2.69|003500000006000300030001:,0035000000050003027fff
2.74|003600000006000300030001:,0036000000050003027fff
2.79|003700000006000300030001:,0037000000050003027fe7
2.84|003800000006000300030001:,0038000000050003027f46
2.90|003900000006000300030001:,0039000000050003027fff
2.93|003a00000006000300030001:,003a000000050003027fff
3.00|003b00000006000300030001:,003b000000050003027fff
3.05|003c00000006000300030001:,003c000000050003027fff
3.10|003d00000006000300030001:,003d000000050003027fff
3.15|003e00000006000300030001:,003e000000050003027fc6
3.21|003f00000006000300030001:,003f000000050003027fff
3.26|004000000006000300030001:,0040000000050003027fff
3.29|004100000006000300030001:,0041000000050003027fff
3.36|004200000006000300030001:,0042000000050003027f96
3.41|004300000006000300030001:,0043000000050003027fff
3.46|004400000006000300030001:,0044000000050003027fff
3.49|004500000006000300030001:,0045000000050003027fff
3.54|004600000006000300030001:,0046000000050003027fff
3.60|004700000006000300030001:,0047000000050003027fe6
3.65|004800000006000300030001:,0048000000050003027fc6
3.72|004900000006000300030001:,0049000000050003027fff
3.77|004a00000006000300030001:,004a000000050003027f96
3.81|004b00000006000300030001:,004b000000050003027fff
3.88|004c00000006000300030001:,004c000000050003027fe6
3.93|004d00000006000300030001:,004d000000050003027fff
3.96|004e00000006000300030001:,004e000000050003027fff
4.01|004f00000006000300030001:,004f000000050003027fff
4.06|005000000006000300030001:,00500000000050003027f6b
4.13|005100000006000300030001:,0051000000050003027fa6
4.16|005200000006000300030001:,0052000000050003027fff
4.24|005300000006000300030001:,0053000000050003027f6b
4.27|005400000006000300030001:,0054000000050003027f19
4.32|005500000006000300030001:,0055000000050003027f46
4.39|005600000006000300030001:,0056000000050003027fff
4.42|005700000006000300030001:,0057000000050003027fff
4.49|005800000006000300030001:,0058000000050003027fff
4.53|005900000006000300030001:,0059000000050003027f46
4.60|005a00000006000300030001:,005a000000050003027f96
4.63|005b00000006000300030001:,005b000000050003027fa6
4.70|005c00000006000300030001:,005c000000050003027fff
4.75|005d00000006000300030001:,005d000000050003027f96
4.80|005e00000006000300030001:,005e000000050003027fff
4.85|005f00000006000300030001:,005f000000050003027fff
4.90|006000000006000300030001:,0060000000050003027fff
4.94|006100000006000300030001:,0061000000050003027fff
5.01|006200000006000300030001:,0062000000050003027fff
5.04|006300000006000300030001:,0063000000050003027fff
5.11|006400000006000300030001:,0064000000050003027fc6
5.16|006500000006000300030001:,0065000000050003027fc6
5.21|006600000006000300030001:,0066000000050003027fff
5.27|006700000006000300030001:,0067000000050003027fe7
5.32|006800000006000300030001:,0068000000050003027fc6
5.35|006900000006000300030001:,0069000000050003027fe7
5.42|006a00000006000300030001:,006a000000050003027fff
5.47|006b00000006000300030001:,006b000000050003027fff
5.52|006c00000006000300030001:,006c000000050003027fff
5.55|006d00000006000300030001:,006d000000050003027fff
5.61|006e00000006000300030001:,006e000000050003027fff
5.68|006f00000006000300030001:,006f000000050003027fff
5.71|007000000006000300030001:,0070000000050003027f96
5.76|007100000006000300030001:,0071000000050003027fff
5.81|007200000006000300030001:,0072000000050003027fff
5.88|007300000006000300030001:,0073000000050003027fce
5.94|007400000006000300030001:,0074000000050003027fff
5.97|007500000006000300030001:,0075000000050003027f96
6.04|007600000006000300030001:,0076000000050003027fa6
6.07|007700000006000300030001:,0077000000050003027fa6
6.12|007800000006000300030001:,0078000000050003027fff
6.20|007900000006000300030001:,0079000000050003027fa6
6.23|007a00000006000300030001:,007a000000050003027f19
6.30|007b00000006000300030001:,007b000000050003027fff
6.33|007c00000006000300030001:,007c000000050003027fff
6.38|007d00000006000300030001:,007d000000050003027fff
6.43|007e00000006000300030001:,007e000000050003027fff
6.48|007f00000006000300030001:,007f000000050003027fff
6.55|008000000006000300030001:,0080000000050003027fff
6.61|008100000006000300030001:,0081000000050003027fff
6.64|008200000006000300030001:,0082000000050003027fff
6.69|008300000006000300030001:,0083000000050003027f96
6.74|008400000006000300030001:,0084000000050003027f6b
6.79|008500000006000300030001:,0085000000050003027fff
6.86|008600000006000300030001:,0086000000050003027f96
6.89|008700000006000300030001:,0087000000050003027fff
6.97|008800000006000300030001:,0088000000050003027fff
7.00|008900000006000300030001:,0089000000050003027fff
7.07|008a00000006000300030001:,008a000000050003027f96
7.12|008b00000006000300030001:,008b000000050003027f6b
7.17|008c00000006000300030001:,008c000000050003027f46
7.20|008d00000006000300030001:,008d000000050003027f96
7.25|008e00000006000300030001:,008e000000050003027f96
7.33|008f00000006000300030001:,008f000000050003027fff
7.36|009000000006000300030001:,0090000000050003027fff
7.41|009100000006000300030001:,0091000000050003027f46
7.48|009200000006000300030001:,0092000000050003027fff
7.51|009300000006000300030001:,0093000000050003027f6b
7.56|009400000006000300030001:,0094000000050003027f6b
7.62|009500000006000300030001:,0095000000050003027fe6
7.69|009600000006000300030001:,0096000000050003027fff
7.72|009700000006000300030001:,0097000000050003027f46
7.77|009800000006000300030001:,0098000000050003027fe7
7.84|009900000006000300030001:,0099000000050003027fff
7.90|009a00000006000300030001:,009a000000050003027fc6
7.95|009b00000006000300030001:,009b000000050003027fc6
7.98|009c00000006000300030001:,009c000000050003027fff
8.03|009d00000006000300030001:,009d000000050003027fff
8.08|009e00000006000300030001:,009e000000050003027fff
8.13|009f00000006000300030001:,009f000000050003027fff
8.18|00a000000006000300030001:,00a0000000050003027fff
8.23|00a100000006000300030001:,00a1000000050003027f46
8.29|00a200000006000300030001:,00a2000000050003027f96
8.36|00a300000006000300030001:,00a3000000050003027f46
8.41|00a400000006000300030001:,00a4000000050003027f96
8.46|00a500000006000300030001:,00a5000000050003027f96
8.49|00a600000006000300030001:,00a6000000050003027f98
8.54|00a700000006000300030001:,00a7000000050003027fc6
8.62|00a800000006000300030001:,00a8000000050003027f96
8.67|00a900000006000300030001:,00a9000000050003027f46
8.70|00aa00000006000300030001:,00aa000000050003027f96
8.77|00ab00000006000300030001:,00ab000000050003027f46
8.80|00ac00000006000300030001:,00ac000000050003027f89
8.85|00ad00000006000300030001:,00ad000000050003027f96
8.91|00ae00000006000300030001:,00ae000000050003027f96
8.98|00af00000006000300030001:,00af000000050003027fff
9.01|00b000000006000300030001:,00b0000000050003027f96
9.08|00b100000006000300030001:,00b1000000050003027f6b
9.13|00b200000006000300030001:,00b2000000050003027f19
9.16|00b300000006000300030001:,00b3000000050003027f96
9.23|00b400000006000300030001:,00b4000000050003027f96
9.29|00b500000006000300030001:,00b5000000050003027f96
9.34|00b600000006000300030001:,00b6000000050003027f4d
9.39|00b700000006000300030001:,00b7000000050003027f96
9.42|00b800000006000300030001:,00b8000000050003027fa6
9.47|00b900000006000300030001:,00b9000000050003027f46
9.54|00ba00000006000300030001:,00ba000000050003027f96
9.57|00bb00000006000300030001:,00bb000000050003027fc6
9.65|00bc00000006000300030001:,00bc000000050003027f19
9.70|00bd00000006000300030001:,00bd000000050003027fff
9.75|00be00000006000300030001:,00be000000050003027fc6
9.80|00bf00000006000300030001:,00bf000000050003027fff
9.83|00c000000006000300030001:,00c0000000050003027fff
9.90|00c100000006000300030001:,00c1000000050003027fff
9.93|00c200000006000300030001:,00c2000000050003027f96
9.99|00c300000006000300030001:,00c3000000050003027fff
10.04|00c400000006000300030001:,00c4000000050003027fac
10.09|00c500000006000300030001:,00c5000000050003027fff
10.16|00c600000006000300030001:,00c6000000050003027fa1
10.19|00c700000006000300030001:,00c7000000050003027fff
10.26|00c800000006000300030001:,00c8000000050003027fa1
10.30|00c900000006000300030001:,00c9000000050003027fff
10.35|00ca00000006000300030001:,00ca000000050003027f96
10.40|00cb00000006000300030001:,00cb000000050003027fff
10.47|00cc00000006000300030001:,00cc000000050003027fff
10.52|00cd00000006000300030001:,00cd000000050003027fa1
10.55|00ce00000006000300030001:,00ce000000050003027fff
10.60|00cf00000006000300030001:,00cf000000050003027fff
10.65|00d000000006000300030001:,00d0000000050003027fff
10.71|00d100000006000300030001:,00d1000000050003027fff
10.78|00d200000006000300030001:,00d2000000050003027f98
10.83|00d300000006000300030001:,00d3000000050003027f96
