source_text,target_text
0.00|000100000006000300030001:,0001000000050003027ecc
0.05|000200000006000300030001:,0002000000050003027e9f
0.10|000300000006000300030001:,0003000000050003027e9f
0.15|000400000006000300030001:,0004000000050003027eb6
0.21|000500000006000300030001:,0005000000050003027eb6
0.26|000600000006000300030001:,0006000000050003027fff
0.31|000700000006000300030001:,0007000000050003027fff
0.36|000800000006000300030001:,0008000000050003027f84
0.41|000900000006000300030001:,0009000000050003027f84
0.46|000a00000006000300030001:,000a000000050003027f08
0.51|000b00000006000300030001:,000b000000050003027f08
0.56|000c00000006000300030001:,000c000000050003027ec3
0.62|000d00000006000300030001:,000d000000050003027ec3
0.67|000e00000006000300030001:,000e000000050003027eae
0.72|000f00000006000300030001:,000f000000050003027eae
0.77|001000000006000300030001:,0010000000050003027fff
0.82|001100000006000300030001:,0011000000050003027fff
0.87|001200000006000300030001:,0012000000050003027fd8
0.93|001300000006000300030001:,0013000000050003027fd8
0.98|001400000006000300030001:,0014000000050003027fe2
1.03|001500000006000300030001:,0015000000050003027fe2
1.08|001600000006000300030001:,0016000000050003027f19
1.13|001700000006000300030001:,0017000000050003027f19
1.18|001800000006000300030001:,0018000000050003027f9d
1.23|001900000006000300030001:,0019000000050003027f9d
1.29|001a00000006000300030001:,001a000000050003027fff
1.34|001b00000006000300030001:,001b000000050003027fff
1.39|001c00000006000300030001:,001c000000050003027fff
1.44|001d00000006000300030001:,001d000000050003027fff
1.49|001e00000006000300030001:,001e000000050003027f80
1.54|001f00000006000300030001:,001f000000050003027f80
1.59|002000000006000300030001:,0020000000050003027eef
1.64|002100000006000300030001:,0021000000050003027f8b
1.69|002200000006000300030001:,0022000000050003027f8b
1.75|002300000006000300030001:,0023000000050003027fff
1.80|002400000006000300030001:,0024000000050003027fff
1.85|002500000006000300030001:,0025000000050003027f80
1.90|002600000006000300030001:,0026000000050003027f80
1.95|002700000006000300030001:,0027000000050003027fff
2.00|002800000006000300030001:,0028000000050003027fff
2.06|002900000006000300030001:,0029000000050003027f06
2.11|002a00000006000300030001:,002a000000050003027f06
2.16|002b00000006000300030001:,002b000000050003027f1d
