step,csv-train_loss_step,csv-epoch,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/exact,csv-train_loss_epoch,csv-accuracy/validator
0,2.663198947906494,0,,,,,
1,2.3378095626831055,0,,,,,
2,2.226062297821045,0,,,,,
3,2.10262131690979,0,,,,,
4,1.9977445602416992,0,,,,,
5,1.862552523612976,0,,,,,
6,1.8629547357559204,0,,,,,
7,1.766126036643982,0,,,,,
8,1.7327362298965454,0,,,,,
9,1.6722294092178345,0,,,,,
10,1.5857980251312256,0,,,,,
11,1.523135781288147,0,,,,,
12,1.5230004787445068,0,,,,,
13,1.4689232110977173,0,,,,,
14,1.4062597751617432,0,,,,,
15,1.386675477027893,0,,,,,
16,1.3633747100830078,0,,,,,
17,1.2683451175689697,0,,,,,
18,1.230269193649292,0,,,,,
19,1.1652109622955322,0,,,,,
20,1.1759510040283203,0,,,,,
21,1.1213823556900024,0,,,,,
22,1.1037018299102783,0,,,,,
23,1.0565173625946045,0,,,,,
24,0.9996885061264038,0,,,,,
0,,,0.6773508787155151,,,,
1,,,0.6808502078056335,,,,
2,,,0.6976134181022644,,,,
3,,,0.7082063555717468,,,,
24,,0,,0.6861888766288757,,,
24,,0,,,0.0,1.5960173606872559,0.0
25,0.9884533882141113,1,,,,,
26,0.9579752087593079,1,,,,,
27,0.9076362252235413,1,,,,,
28,0.8574112057685852,1,,,,,
29,0.8398250937461853,1,,,,,
30,0.8204153180122375,1,,,,,
31,0.7800345420837402,1,,,,,
32,0.7826322317123413,1,,,,,
33,0.7330790162086487,1,,,,,
34,0.7197646498680115,1,,,,,
35,0.6974984407424927,1,,,,,
36,0.6545762419700623,1,,,,,
37,0.6687797904014587,1,,,,,
38,0.618284285068512,1,,,,,
39,0.5848397612571716,1,,,,,
40,0.579192578792572,1,,,,,
41,0.5877053737640381,1,,,,,
42,0.5466926097869873,1,,,,,
43,0.5092083811759949,1,,,,,
44,0.5183141231536865,1,,,,,
45,0.4859772324562073,1,,,,,
46,0.5106928944587708,1,,,,,
47,0.46022874116897583,1,,,,,
48,0.4902307093143463,1,,,,,
49,0.44212794303894043,1,,,,,
4,,,0.2235613316297531,,,,
5,,,0.22562284767627716,,,,
6,,,0.24183526635169983,,,,
7,,,0.24187862873077393,,,,
49,,1,,0.23080137372016907,,,
49,,1,,,0.0,0.6743065714836121,0.0052083334885537624
50,0.40170902013778687,2,,,,,
51,0.4190516471862793,2,,,,,
52,0.3548681139945984,2,,,,,
53,0.40007802844047546,2,,,,,
54,0.35030803084373474,2,,,,,
55,0.3302895128726959,2,,,,,
56,0.3454788625240326,2,,,,,
57,0.3238990306854248,2,,,,,
58,0.33632951974868774,2,,,,,
59,0.31652408838272095,2,,,,,
60,0.34270021319389343,2,,,,,
61,0.3094936013221741,2,,,,,
62,0.28560203313827515,2,,,,,
63,0.2878507673740387,2,,,,,
64,0.2668367028236389,2,,,,,
65,0.25373780727386475,2,,,,,
66,0.24931451678276062,2,,,,,
67,0.22704541683197021,2,,,,,
68,0.22838154435157776,2,,,,,
69,0.24998164176940918,2,,,,,
70,0.2234034240245819,2,,,,,
71,0.23015277087688446,2,,,,,
72,0.20183299481868744,2,,,,,
73,0.1983858346939087,2,,,,,
74,0.2251013070344925,2,,,,,
8,,,0.08136675506830215,,,,
9,,,0.08483283221721649,,,,
10,,,0.0938420444726944,,,,
11,,,0.10250409692525864,,,,
74,,2,,0.08731348067522049,,,
74,,2,,,0.3385416865348816,0.29574716091156006,0.6354166865348816
75,0.2166273593902588,3,,,,,
76,0.16819068789482117,3,,,,,
77,0.17747536301612854,3,,,,,
78,0.20791560411453247,3,,,,,
79,0.1674913614988327,3,,,,,
80,0.1419612616300583,3,,,,,
81,0.18656912446022034,3,,,,,
82,0.15948884189128876,3,,,,,
83,0.15263646841049194,3,,,,,
84,0.17177122831344604,3,,,,,
85,0.19395922124385834,3,,,,,
86,0.14254213869571686,3,,,,,
87,0.15096037089824677,3,,,,,
88,0.13516803085803986,3,,,,,
