csv-epoch,csv-train_loss_step,step,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/exact,csv-accuracy/validator,csv-train_loss_epoch
0,3.8629374504089355,0,,,,,
0,3.464386463165283,1,,,,,
0,3.0462512969970703,2,,,,,
0,2.9933958053588867,3,,,,,
0,2.7479681968688965,4,,,,,
0,2.621737003326416,5,,,,,
0,2.607675552368164,6,,,,,
0,2.4745934009552,7,,,,,
0,2.3956425189971924,8,,,,,
0,2.347843885421753,9,,,,,
0,2.2511186599731445,10,,,,,
0,2.164077043533325,11,,,,,
0,2.114964008331299,12,,,,,
0,2.0495471954345703,13,,,,,
0,1.9590013027191162,14,,,,,
0,1.945645809173584,15,,,,,
0,1.8510291576385498,16,,,,,
0,1.8092149496078491,17,,,,,
0,1.751985788345337,18,,,,,
0,1.7077279090881348,19,,,,,
0,1.6624736785888672,20,,,,,
0,1.6112391948699951,21,,,,,
0,1.6078391075134277,22,,,,,
0,1.5275377035140991,23,,,,,
0,1.4991873502731323,24,,,,,
0,1.4643000364303589,25,,,,,
0,1.4245370626449585,26,,,,,
0,1.3758431673049927,27,,,,,
0,1.373127818107605,28,,,,,
0,1.3503146171569824,29,,,,,
0,1.3383684158325195,30,,,,,
0,1.2743046283721924,31,,,,,
0,1.3011391162872314,32,,,,,
0,1.248361587524414,33,,,,,
0,1.2447888851165771,34,,,,,
0,1.2050797939300537,35,,,,,
0,1.1907930374145508,36,,,,,
0,1.16349458694458,37,,,,,
0,1.14083731174469,38,,,,,
0,1.1360793113708496,39,,,,,
0,1.119908094406128,40,,,,,
0,1.0876384973526,41,,,,,
0,1.112999439239502,42,,,,,
0,1.1057583093643188,43,,,,,
0,1.096805453300476,44,,,,,
0,1.0822129249572754,45,,,,,
0,1.0801535844802856,46,,,,,
0,1.0517692565917969,47,,,,,
0,1.0734288692474365,48,,,,,
0,1.0492970943450928,49,,,,,
0,1.0308399200439453,50,,,,,
0,1.0553600788116455,51,,,,,
,,0,0.8862969279289246,,,,
,,1,0.887109637260437,,,,
,,2,0.8896598219871521,,,,
,,3,0.8872073292732239,,,,
,,4,0.8915749192237854,,,,
,,5,0.8959887027740479,,,,
,,6,0.8886491060256958,,,,
0,,51,,0.8895634412765503,,,
0,,51,,,0.0,0.0,1.706556797027588
1,1.0611591339111328,52,,,,,
1,1.0181540250778198,53,,,,,
1,1.0140018463134766,54,,,,,
1,1.002547025680542,55,,,,,
1,1.016818881034851,56,,,,,
1,1.0222316980361938,57,,,,,
1,0.9870827794075012,58,,,,,
1,0.9998494982719421,59,,,,,
1,0.9920865297317505,60,,,,,
1,0.9777316451072693,61,,,,,
1,0.981108546257019,62,,,,,
1,0.991149365901947,63,,,,,
1,0.9782381057739258,64,,,,,
1,0.9829248189926147,65,,,,,
1,0.981722354888916,66,,,,,
1,0.9564211368560791,67,,,,,
1,0.9673247933387756,68,,,,,
1,0.938599705696106,69,,,,,
1,0.9547324776649475,70,,,,,
1,0.9575381875038147,71,,,,,
1,0.9615548849105835,72,,,,,
1,0.942558765411377,73,,,,,
1,0.9360774159431458,74,,,,,
1,0.9488266110420227,75,,,,,
1,0.9247578978538513,76,,,,,
1,0.9496122598648071,77,,,,,
1,0.9385601282119751,78,,,,,
1,0.9402276873588562,79,,,,,
1,0.9481512308120728,80,,,,,
1,0.915863037109375,81,,,,,
1,0.9235649108886719,82,,,,,
1,0.9235962629318237,83,,,,,
1,0.8911586999893188,84,,,,,
1,0.9235974550247192,85,,,,,
1,0.9072761535644531,86,,,,,
1,0.9293311238288879,87,,,,,
1,0.9104616641998291,88,,,,,
1,0.9144836664199829,89,,,,,
1,0.9132984280586243,90,,,,,
1,0.9106723070144653,91,,,,,
1,0.895993173122406,92,,,,,
1,0.918395459651947,93,,,,,
1,0.8879315257072449,94,,,,,
1,0.8969524502754211,95,,,,,
1,0.8845296502113342,96,,,,,
1,0.8988966345787048,97,,,,,
1,0.8993499279022217,98,,,,,
1,0.8959525227546692,99,,,,,
1,0.9106532335281372,100,,,,,
1,0.8866218328475952,101,,,,,
1,0.885938286781311,102,,,,,
1,0.8959382772445679,103,,,,,
,,7,0.8004485368728638,,,,
,,8,0.8009771108627319,,,,
,,9,0.8022494316101074,,,,
,,10,0.801967442035675,,,,
,,11,0.8070536851882935,,,,
,,12,0.8099282383918762,,,,
,,13,0.808456540107727,,,,
1,,103,,0.8041311502456665,,,
1,,103,,,0.0,0.0,0.9447853565216064
2,0.8726502656936646,104,,,,,
2,0.8894528150558472,105,,,,,
2,0.8675851821899414,106,,,,,
2,0.8743723630905151,107,,,,,
2,0.8860943913459778,108,,,,,
2,0.8756461143493652,109,,,,,
2,0.8593074083328247,110,,,,,
2,0.8755455613136292,111,,,,,
2,0.884650707244873,112,,,,,
2,0.8842413425445557,113,,,,,
2,0.8787640333175659,114,,,,,
2,0.8733241558074951,115,,,,,
2,0.8704807758331299,116,,,,,
2,0.8611931204795837,117,,,,,
2,0.8637455105781555,118,,,,,
2,0.8661265969276428,119,,,,,
2,0.8782700896263123,120,,,,,
2,0.8679040670394897,121,,,,,
2,0.8764549493789673,122,,,,,
2,0.8654420971870422,123,,,,,
2,0.8535459637641907,124,,,,,
2,0.8733915686607361,125,,,,,
2,0.856354296207428,126,,,,,
2,0.8537207245826721,127,,,,,
2,0.855857789516449,128,,,,,
2,0.8594204783439636,129,,,,,
2,0.8837988376617432,130,,,,,
2,0.8601815104484558,131,,,,,
2,0.861258327960968,132,,,,,
2,0.8554063439369202,133,,,,,
2,0.8754231333732605,134,,,,,
2,0.8557450175285339,135,,,,,
2,0.8470766544342041,136,,,,,
2,0.8532766699790955,137,,,,,
2,0.8583635091781616,138,,,,,
2,0.8597995042800903,139,,,,,
2,0.8524608016014099,140,,,,,
2,0.8664476871490479,141,,,,,
2,0.8455442786216736,142,,,,,
2,0.8411046266555786,143,,,,,
2,0.8406697511672974,144,,,,,
2,0.8520690202713013,145,,,,,
