csv-train_loss_step,step,csv-epoch,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/exact,csv-train_loss_epoch,csv-accuracy/validator
2.7411420345306396,0,0,,,,,
2.4074747562408447,1,0,,,,,
2.3594181537628174,2,0,,,,,
2.138615131378174,3,0,,,,,
2.0110108852386475,4,0,,,,,
2.016294002532959,5,0,,,,,
1.86700439453125,6,0,,,,,
1.7881202697753906,7,0,,,,,
1.7276790142059326,8,0,,,,,
1.649045467376709,9,0,,,,,
1.648454189300537,10,0,,,,,
1.5781136751174927,11,0,,,,,
1.550245761871338,12,0,,,,,
1.4887285232543945,13,0,,,,,
1.459621548652649,14,0,,,,,
1.411698818206787,15,0,,,,,
1.4171161651611328,16,0,,,,,
1.3474253416061401,17,0,,,,,
1.2773429155349731,18,0,,,,,
1.3097302913665771,19,0,,,,,
,0,,0.8663375377655029,,,,
,1,,0.8371656537055969,,,,
,2,,0.8146786093711853,,,,
,19,0,,0.844336986541748,,,
,19,0,,,0.0,1.759714126586914,0.0
1.2016668319702148,20,1,,,,,
1.1138805150985718,21,1,,,,,
1.1371172666549683,22,1,,,,,
1.1160846948623657,23,1,,,,,
1.0348318815231323,24,1,,,,,
1.0074458122253418,25,1,,,,,
1.0126657485961914,26,1,,,,,
0.9464120864868164,27,1,,,,,
0.9072255492210388,28,1,,,,,
0.8725563287734985,29,1,,,,,
0.8983200192451477,30,1,,,,,
0.8330911993980408,31,1,,,,,
0.8285742402076721,32,1,,,,,
0.7778010964393616,33,1,,,,,
0.7786722183227539,34,1,,,,,
0.7678825855255127,35,1,,,,,
0.6864598393440247,36,1,,,,,
0.7265791893005371,37,1,,,,,
0.696308970451355,38,1,,,,,
0.6417362093925476,39,1,,,,,
,3,,0.4894337058067322,,,,
,4,,0.46460074186325073,,,,
,5,,0.4310760796070099,,,,
,39,1,,0.46782898902893066,,,
,39,1,,,0.0,0.8992655873298645,0.0
0.5859113931655884,40,2,,,,,
0.6435486078262329,41,2,,,,,
0.649164617061615,42,2,,,,,
0.5625460147857666,43,2,,,,,
0.5919007658958435,44,2,,,,,
0.5307765007019043,45,2,,,,,
0.5163100361824036,46,2,,,,,
0.5195990800857544,47,2,,,,,
0.502265453338623,48,2,,,,,
0.4779479503631592,49,2,,,,,
0.5300354361534119,50,2,,,,,
0.4036613702774048,51,2,,,,,
0.3977521061897278,52,2,,,,,
0.4062670171260834,53,2,,,,,
0.43926218152046204,54,2,,,,,
0.4018539786338806,55,2,,,,,
0.3780340254306793,56,2,,,,,
0.37646597623825073,57,2,,,,,
0.3839585483074188,58,2,,,,,
0.35643965005874634,59,2,,,,,
,6,,0.2205277979373932,,,,
,7,,0.2075158804655075,,,,
,8,,0.17374397814273834,,,,
,59,2,,0.2059662640094757,,,
,59,2,,,0.02187499962747097,0.48268499970436096,0.09062501043081284
0.3159469962120056,60,3,,,,,
0.31333044171333313,61,3,,,,,
0.30599406361579895,62,3,,,,,
0.32095927000045776,63,3,,,,,
0.25809359550476074,64,3,,,,,
0.34812235832214355,65,3,,,,,
0.29535728693008423,66,3,,,,,
0.34052979946136475,67,3,,,,,
0.3160301744937897,68,3,,,,,
0.23349110782146454,69,3,,,,,
0.2902422547340393,70,3,,,,,
0.2735750377178192,71,3,,,,,
0.23813048005104065,72,3,,,,,
0.25226375460624695,73,3,,,,,
0.1912023276090622,74,3,,,,,
0.24809421598911285,75,3,,,,,
0.26985710859298706,76,3,,,,,
0.22965562343597412,77,3,,,,,
0.22824734449386597,78,3,,,,,
0.18977370858192444,79,3,,,,,
,9,,0.12356119602918625,,,,
,10,,0.1250646710395813,,,,
,11,,0.07715300470590591,,,,
,79,3,,0.11488095670938492,,,
,79,3,,,0.390625,0.2729448676109314,0.5333333611488342
0.2534032464027405,80,4,,,,,
0.18955866992473602,81,4,,,,,
0.1830165982246399,82,4,,,,,
0.18945471942424774,83,4,,,,,
0.19291619956493378,84,4,,,,,
0.2263246327638626,85,4,,,,,
0.1762036830186844,86,4,,,,,
0.22097648680210114,87,4,,,,,
0.1807328313589096,88,4,,,,,
0.18087910115718842,89,4,,,,,
0.20135650038719177,90,4,,,,,
0.17574191093444824,91,4,,,,,
0.1576148271560669,92,4,,,,,
0.16913454234600067,93,4,,,,,
0.18152830004692078,94,4,,,,,
0.17818839848041534,95,4,,,,,
0.1372683197259903,96,4,,,,,
0.12635326385498047,97,4,,,,,
0.1918916255235672,98,4,,,,,
0.18129640817642212,99,4,,,,,
,12,,0.09368796646595001,,,,
,13,,0.0924014002084732,,,,
,14,,0.05658587068319321,,,,
,99,4,,0.08575291931629181,,,
,99,4,,,0.5260416865348816,0.18469202518463135,0.8208332657814026
0.11979293078184128,100,5,,,,,
0.17094066739082336,101,5,,,,,
0.15921799838542938,102,5,,,,,
0.16404025256633759,103,5,,,,,
0.15368404984474182,104,5,,,,,
0.1404504030942917,105,5,,,,,
0.1494590789079666,106,5,,,,,
0.13362886011600494,107,5,,,,,
0.14289823174476624,108,5,,,,,
0.11710946261882782,109,5,,,,,
0.1023409515619278,110,5,,,,,
0.1861896961927414,111,5,,,,,
0.1396934539079666,112,5,,,,,
0.1502489596605301,113,5,,,,,
0.11572573333978653,114,5,,,,,
0.12701928615570068,115,5,,,,,
0.15001890063285828,116,5,,,,,
0.14572501182556152,117,5,,,,,
0.09926161170005798,118,5,,,,,
0.12432008981704712,119,5,,,,,
,15,,0.07989747077226639,,,,
,16,,0.07892804592847824,,,,
,17,,0.04603618010878563,,,,
,119,5,,0.0727374404668808,,,
,119,5,,,0.6802083849906921,0.13958828151226044,0.9552083015441895
0.13564318418502808,120,6,,,,,
0.09538672119379044,121,6,,,,,
0.11351322382688522,122,6,,,,,
0.15427356958389282,123,6,,,,,
0.12595359981060028,124,6,,,,,
0.116546630859375,125,6,,,,,
0.11802305281162262,126,6,,,,,
0.1547255516052246,127,6,,,,,
0.09819555282592773,128,6,,,,,
0.09355171769857407,129,6,,,,,
0.13075320422649384,130,6,,,,,
0.13486479222774506,131,6,,,,,
