csv-epoch,step,csv-train_loss_step,csv-val_loss_step,csv-val_loss_epoch,csv-train_loss_epoch,csv-accuracy/validator,csv-accuracy/exact
0,0,3.8046295642852783,,,,,
0,1,3.3195953369140625,,,,,
0,2,3.26122784614563,,,,,
0,3,2.9139773845672607,,,,,
0,4,2.718172550201416,,,,,
0,5,2.5463991165161133,,,,,
0,6,2.4387660026550293,,,,,
0,7,2.3596484661102295,,,,,
0,8,2.2637054920196533,,,,,
0,9,2.239258050918579,,,,,
0,10,2.2538700103759766,,,,,
0,11,2.016350269317627,,,,,
0,12,1.9966871738433838,,,,,
0,13,2.0429999828338623,,,,,
0,14,1.8960407972335815,,,,,
0,15,1.9954901933670044,,,,,
0,16,1.8876348733901978,,,,,
0,17,1.7956092357635498,,,,,
0,18,1.653739333152771,,,,,
0,19,1.7365895509719849,,,,,
0,20,1.6559685468673706,,,,,
0,21,1.6268161535263062,,,,,
0,22,1.48069429397583,,,,,
0,23,1.5462104082107544,,,,,
0,24,1.4763001203536987,,,,,
0,25,1.5510894060134888,,,,,
0,26,1.4310213327407837,,,,,
0,27,1.385984182357788,,,,,
0,28,1.447800874710083,,,,,
0,29,1.3526148796081543,,,,,
0,30,1.3363864421844482,,,,,
0,31,1.3096274137496948,,,,,
0,32,1.386171579360962,,,,,
0,33,1.299476981163025,,,,,
0,34,1.3478859663009644,,,,,
0,35,1.302262783050537,,,,,
0,36,1.2954764366149902,,,,,
0,37,1.2274351119995117,,,,,
0,38,1.2243136167526245,,,,,
0,39,1.2894576787948608,,,,,
0,40,1.1493544578552246,,,,,
0,41,1.2398144006729126,,,,,
0,42,1.178204894065857,,,,,
0,43,1.1448622941970825,,,,,
0,44,1.2762880325317383,,,,,
0,45,1.073864221572876,,,,,
0,46,1.0100433826446533,,,,,
0,47,1.08234441280365,,,,,
0,48,1.2779165506362915,,,,,
0,49,0.9921725392341614,,,,,
0,50,1.0864982604980469,,,,,
0,51,1.0743201971054077,,,,,
0,52,1.0781214237213135,,,,,
0,53,1.0401599407196045,,,,,
0,54,0.9757291674613953,,,,,
0,55,1.0772976875305176,,,,,
0,56,0.9470211267471313,,,,,
0,57,0.9675852656364441,,,,,
0,58,0.9934394359588623,,,,,
0,59,0.941400408744812,,,,,
0,60,0.9453080892562866,,,,,
0,61,0.8747500777244568,,,,,
0,62,0.9672307372093201,,,,,
0,63,1.0151969194412231,,,,,
0,64,1.0295922756195068,,,,,
0,65,0.9391846060752869,,,,,
0,66,0.9283009171485901,,,,,
0,67,0.9332190752029419,,,,,
0,68,0.9549400806427002,,,,,
0,69,0.8496308326721191,,,,,
0,70,0.9080641865730286,,,,,
0,71,0.9660212993621826,,,,,
0,72,0.82082599401474,,,,,
0,73,0.7906923890113831,,,,,
0,74,0.7564495205879211,,,,,
0,75,0.80885910987854,,,,,
0,76,0.77208012342453,,,,,
0,77,0.8525160551071167,,,,,
0,78,0.8756820559501648,,,,,
0,79,0.7759595513343811,,,,,
0,80,0.7542057037353516,,,,,
0,81,0.7304461598396301,,,,,
0,82,0.7587175965309143,,,,,
0,83,0.7465761303901672,,,,,
0,84,0.6921409368515015,,,,,
0,85,0.734948992729187,,,,,
0,86,0.6676411032676697,,,,,
0,87,0.6529526710510254,,,,,
0,88,0.690325140953064,,,,,
0,89,0.6966019868850708,,,,,
0,90,0.6360655426979065,,,,,
0,91,0.7384466528892517,,,,,
0,92,0.8087062239646912,,,,,
0,93,0.84120774269104,,,,,
0,94,0.6426239013671875,,,,,
0,95,0.7704293131828308,,,,,
0,96,0.6793255805969238,,,,,
0,97,0.6927807927131653,,,,,
0,98,0.5686464905738831,,,,,
0,99,0.916634738445282,,,,,
0,100,0.655539870262146,,,,,
0,101,0.5192068219184875,,,,,
0,102,0.5655587911605835,,,,,
0,103,0.562726616859436,,,,,
0,104,0.6073185801506042,,,,,
0,105,0.6475875973701477,,,,,
0,106,0.5442010760307312,,,,,
0,107,0.5389251708984375,,,,,
0,108,0.5172589421272278,,,,,
0,109,0.5974344611167908,,,,,
0,110,0.5430018901824951,,,,,
0,111,0.5582454204559326,,,,,
0,112,0.4589189887046814,,,,,
0,113,0.5638934969902039,,,,,
0,114,0.426474928855896,,,,,
0,115,0.43313243985176086,,,,,
0,116,0.47194376587867737,,,,,
0,117,0.46291348338127136,,,,,
0,118,0.4908420443534851,,,,,
0,119,0.5662730932235718,,,,,
0,120,0.4474351704120636,,,,,
0,121,0.4338439106941223,,,,,
0,122,0.44284284114837646,,,,,
0,123,0.38948360085487366,,,,,
0,124,0.38587453961372375,,,,,
0,125,0.4503919780254364,,,,,
0,126,0.41180935502052307,,,,,
0,127,0.5088866353034973,,,,,
0,128,0.41249576210975647,,,,,
0,129,0.35891902446746826,,,,,
0,130,0.331154465675354,,,,,
0,131,0.3474815785884857,,,,,
0,132,0.3209925591945648,,,,,
0,133,0.3823009133338928,,,,,
0,134,0.4132941663265228,,,,,
0,135,0.30959415435791016,,,,,
0,136,0.3705281615257263,,,,,
0,137,0.41046419739723206,,,,,
0,138,0.3071267604827881,,,,,
0,139,0.38673844933509827,,,,,
0,140,0.3303305506706238,,,,,
0,141,0.3192818760871887,,,,,
0,142,0.23751592636108398,,,,,
0,143,0.383582204580307,,,,,
0,144,0.45181378722190857,,,,,
0,145,0.34327229857444763,,,,,
0,146,0.28301629424095154,,,,,
0,147,0.27910205721855164,,,,,
0,148,0.3914743661880493,,,,,
0,149,0.4411270022392273,,,,,
0,150,0.32892921566963196,,,,,
0,151,0.30639511346817017,,,,,
0,152,0.286401629447937,,,,,
0,153,0.3612484931945801,,,,,
0,154,0.2657219469547272,,,,,
0,155,0.4037782549858093,,,,,
0,156,0.3583083748817444,,,,,
0,157,0.2842133343219757,,,,,
0,158,0.46781325340270996,,,,,
0,159,0.3237125873565674,,,,,
0,160,0.32621970772743225,,,,,
0,161,0.3551337420940399,,,,,
0,162,0.3436182141304016,,,,,
0,163,0.23359297215938568,,,,,
0,164,0.45834389328956604,,,,,
0,165,0.3701189160346985,,,,,
0,166,0.39506128430366516,,,,,
0,167,0.2550562620162964,,,,,
0,168,0.35355350375175476,,,,,
0,169,0.22649700939655304,,,,,
0,170,0.24490053951740265,,,,,
0,171,0.31211161613464355,,,,,
0,172,0.4208882749080658,,,,,
0,173,0.22706946730613708,,,,,
0,174,0.22084717452526093,,,,,
0,175,0.3997887074947357,,,,,
0,176,0.35678544640541077,,,,,
0,177,0.2750970721244812,,,,,
0,178,0.2508573830127716,,,,,
0,179,0.23484063148498535,,,,,
0,180,0.39436042308807373,,,,,
0,181,0.27445855736732483,,,,,
0,182,0.2636754512786865,,,,,
0,183,0.214817613363266,,,,,
0,184,0.2771006226539612,,,,,
0,185,0.3652210831642151,,,,,
0,186,0.4274200201034546,,,,,
0,187,0.25023117661476135,,,,,
0,188,0.3027878701686859,,,,,
0,189,0.24299857020378113,,,,,
0,190,0.2940002679824829,,,,,
0,191,0.2580932080745697,,,,,
0,192,0.23348866403102875,,,,,
