csv-epoch,step,csv-train_loss_step,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/exact,csv-accuracy/validator,csv-train_loss_epoch
0,0,3.136402130126953,,,,,
0,1,3.066556215286255,,,,,
0,2,2.87749981880188,,,,,
0,3,2.9879395961761475,,,,,
0,4,2.7845187187194824,,,,,
0,5,2.795659065246582,,,,,
0,6,2.7186636924743652,,,,,
0,7,2.392380475997925,,,,,
0,8,2.462186098098755,,,,,
0,9,2.4216372966766357,,,,,
0,10,2.2775325775146484,,,,,
0,11,2.2803707122802734,,,,,
0,12,2.126777172088623,,,,,
0,13,2.2028443813323975,,,,,
0,14,1.9954954385757446,,,,,
0,15,2.0500316619873047,,,,,
0,16,1.9441841840744019,,,,,
0,17,1.9756752252578735,,,,,
0,18,1.9451476335525513,,,,,
0,19,1.8540397882461548,,,,,
0,20,1.8914519548416138,,,,,
0,21,1.8121592998504639,,,,,
0,22,1.8720786571502686,,,,,
0,23,1.7641023397445679,,,,,
0,24,1.7799413204193115,,,,,
0,25,1.7914159297943115,,,,,
0,26,1.6578389406204224,,,,,
0,27,1.7837579250335693,,,,,
0,28,1.660375952720642,,,,,
0,29,1.572404384613037,,,,,
0,30,1.646106243133545,,,,,
0,31,1.621551752090454,,,,,
0,32,1.5579595565795898,,,,,
0,33,1.5718352794647217,,,,,
0,34,1.5474379062652588,,,,,
0,35,1.5644936561584473,,,,,
0,36,1.3973701000213623,,,,,
0,37,1.4475773572921753,,,,,
0,38,1.4064841270446777,,,,,
0,39,1.4199775457382202,,,,,
0,40,1.3704029321670532,,,,,
0,41,1.3788942098617554,,,,,
0,42,1.3417963981628418,,,,,
0,43,1.2884105443954468,,,,,
0,44,1.2995479106903076,,,,,
0,45,1.311982274055481,,,,,
0,46,1.311618447303772,,,,,
0,47,1.263100504875183,,,,,
0,48,1.216570496559143,,,,,
0,49,1.1660927534103394,,,,,
0,50,1.2763030529022217,,,,,
0,51,1.1472806930541992,,,,,
0,52,1.189957618713379,,,,,
0,53,1.139136791229248,,,,,
0,54,1.2000160217285156,,,,,
0,55,1.1464126110076904,,,,,
0,56,1.071575403213501,,,,,
0,57,1.1266095638275146,,,,,
0,58,1.0656664371490479,,,,,
0,59,1.0559296607971191,,,,,
0,60,1.0261253118515015,,,,,
0,61,0.9856143593788147,,,,,
0,62,0.9214361906051636,,,,,
0,63,0.9787036776542664,,,,,
0,64,0.9338781833648682,,,,,
0,65,0.9505757093429565,,,,,
0,66,0.9108129739761353,,,,,
0,67,0.9317104816436768,,,,,
0,68,0.8362885117530823,,,,,
0,69,0.8784064650535583,,,,,
0,70,0.8540109395980835,,,,,
0,71,0.9665902853012085,,,,,
0,72,0.8553308844566345,,,,,
0,73,0.8245805501937866,,,,,
0,74,0.8693352937698364,,,,,
0,75,0.7979829907417297,,,,,
0,76,0.9147464036941528,,,,,
0,77,0.8855146765708923,,,,,
0,78,0.7913637161254883,,,,,
0,79,0.7978264093399048,,,,,
0,80,0.7176453471183777,,,,,
0,81,0.8393352031707764,,,,,
0,82,0.7864677906036377,,,,,
0,83,0.8133720755577087,,,,,
0,84,0.7975193858146667,,,,,
0,85,0.6889057159423828,,,,,
0,86,0.6992671489715576,,,,,
0,87,0.6509159803390503,,,,,
0,88,0.6888920068740845,,,,,
0,89,0.7133511304855347,,,,,
0,90,0.7107546925544739,,,,,
0,91,0.6528795957565308,,,,,
0,92,0.6919314861297607,,,,,
0,93,0.6229677200317383,,,,,
0,94,0.6806415319442749,,,,,
0,95,0.7934874892234802,,,,,
0,96,0.6317708492279053,,,,,
0,97,0.6807810664176941,,,,,
0,98,0.7035584449768066,,,,,
0,99,0.6654462218284607,,,,,
0,100,0.717700183391571,,,,,
0,101,0.7042694091796875,,,,,
0,102,0.6275823712348938,,,,,
0,103,0.7178905010223389,,,,,
0,104,0.6115210652351379,,,,,
0,105,0.6566196084022522,,,,,
0,106,0.6278584599494934,,,,,
0,107,0.6761711835861206,,,,,
0,108,0.6256382465362549,,,,,
0,109,0.7723788619041443,,,,,
0,110,0.6423003673553467,,,,,
0,111,0.6256463527679443,,,,,
0,112,0.6434255838394165,,,,,
0,113,0.6058756113052368,,,,,
0,114,0.617933452129364,,,,,
0,115,0.6450951099395752,,,,,
0,116,0.6417400240898132,,,,,
0,117,0.6254854202270508,,,,,
0,118,0.6745586395263672,,,,,
0,119,0.6050658226013184,,,,,
0,120,0.6166527271270752,,,,,
0,121,0.5878981947898865,,,,,
0,122,0.5790846943855286,,,,,
0,123,0.5947121381759644,,,,,
0,124,0.6260200142860413,,,,,
0,125,0.6840059161186218,,,,,
0,126,0.6245239973068237,,,,,
0,127,0.5940555930137634,,,,,
0,128,0.6323999166488647,,,,,
0,129,0.5575904846191406,,,,,
0,130,0.5981761813163757,,,,,
0,131,0.5166594982147217,,,,,
0,132,0.6018751859664917,,,,,
0,133,0.6110920906066895,,,,,
0,134,0.5404118299484253,,,,,
0,135,0.5568931102752686,,,,,
0,136,0.5309524536132812,,,,,
0,137,0.5744703412055969,,,,,
0,138,0.5422492027282715,,,,,
0,139,0.5511783361434937,,,,,
0,140,0.5835012197494507,,,,,
0,141,0.527437150478363,,,,,
0,142,0.5677354335784912,,,,,
0,143,0.5561472177505493,,,,,
