csv-epoch,step,csv-train_loss_step,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/validator,csv-accuracy/exact,csv-train_loss_epoch
0,0,2.7553460597991943,,,,,
0,1,2.3745687007904053,,,,,
0,2,2.1462807655334473,,,,,
0,3,2.0430679321289062,,,,,
0,4,1.9134373664855957,,,,,
0,5,1.8470611572265625,,,,,
0,6,1.758807897567749,,,,,
0,7,1.68191397190094,,,,,
0,8,1.6825140714645386,,,,,
0,9,1.577139139175415,,,,,
0,10,1.5125237703323364,,,,,
0,11,1.5167187452316284,,,,,
0,12,1.4456154108047485,,,,,
0,13,1.4142262935638428,,,,,
0,14,1.3759785890579224,,,,,
0,15,1.3189730644226074,,,,,
0,16,1.2748191356658936,,,,,
0,17,1.2167061567306519,,,,,
0,18,1.156807541847229,,,,,
0,19,1.1288657188415527,,,,,
0,20,1.0745413303375244,,,,,
0,21,1.0497666597366333,,,,,
0,22,0.9974280595779419,,,,,
0,23,1.0037034749984741,,,,,
0,24,0.9257155060768127,,,,,
0,25,0.8841423988342285,,,,,
0,26,0.8524539470672607,,,,,
0,27,0.8143306374549866,,,,,
0,28,0.7800214290618896,,,,,
0,29,0.7698048949241638,,,,,
0,30,0.724952220916748,,,,,
0,31,0.6720597147941589,,,,,
0,32,0.6496263742446899,,,,,
0,33,0.6569949984550476,,,,,
0,34,0.6485171318054199,,,,,
0,35,0.600828230381012,,,,,
0,36,0.600034773349762,,,,,
0,37,0.5490735173225403,,,,,
0,38,0.5590850114822388,,,,,
0,39,0.5572099089622498,,,,,
0,40,0.5544934868812561,,,,,
0,41,0.4996243715286255,,,,,
0,42,0.5033485889434814,,,,,
0,43,0.4752315878868103,,,,,
0,44,0.45371896028518677,,,,,
0,45,0.45385417342185974,,,,,
0,46,0.4172457456588745,,,,,
0,47,0.4553285241127014,,,,,
0,48,0.3866013288497925,,,,,
0,49,0.35274314880371094,,,,,
0,50,0.3346562683582306,,,,,
0,51,0.3451131582260132,,,,,
0,52,0.32531988620758057,,,,,
0,53,0.3180956244468689,,,,,
0,54,0.2941751480102539,,,,,
0,55,0.3088196814060211,,,,,
0,56,0.31861498951911926,,,,,
0,57,0.2835729718208313,,,,,
0,58,0.27034446597099304,,,,,
0,59,0.22497469186782837,,,,,
0,60,0.22873006761074066,,,,,
0,61,0.24160924553871155,,,,,
0,62,0.2210450917482376,,,,,
0,63,0.2274152785539627,,,,,
0,64,0.21998247504234314,,,,,
0,65,0.1813817322254181,,,,,
0,66,0.21422436833381653,,,,,
0,67,0.1560385823249817,,,,,
0,68,0.19393174350261688,,,,,
0,69,0.15222236514091492,,,,,
0,70,0.14110971987247467,,,,,
0,71,0.1805330067873001,,,,,
0,72,0.18108335137367249,,,,,
0,73,0.16480204463005066,,,,,
0,74,0.1487755924463272,,,,,
0,75,0.1593761295080185,,,,,
0,76,0.15304626524448395,,,,,
0,77,0.14771971106529236,,,,,
0,78,0.11355401575565338,,,,,
0,79,0.09947001188993454,,,,,
,0,,0.018639348447322845,,,,
,1,,0.023173552006483078,,,,
,2,,0.019955463707447052,,,,
,3,,0.0719757005572319,,,,
,4,,0.03749387338757515,,,,
,5,,0.045159224420785904,,,,
,6,,0.0501241460442543,,,,
,7,,0.033039022237062454,,,,
,8,,0.06964243203401566,,,,
,9,,0.017300602048635483,,,,
0,79,,,0.038650333881378174,,,
0,79,,,,0.0,0.5269886255264282,0.7451698184013367
1,80,0.12322283536195755,,,,,
1,81,0.1553790271282196,,,,,
1,82,0.09901565313339233,,,,,
1,83,0.1244698315858841,,,,,
1,84,0.10885964334011078,,,,,
1,85,0.2220609039068222,,,,,
1,86,0.13023170828819275,,,,,
1,87,0.11512114107608795,,,,,
1,88,0.09183812141418457,,,,,
1,89,0.07881127297878265,,,,,
1,90,0.07721784710884094,,,,,
1,91,0.11546162515878677,,,,,
1,92,0.09536407887935638,,,,,
1,93,0.1097947508096695,,,,,
1,94,0.08768150955438614,,,,,
1,95,0.07983820885419846,,,,,
1,96,0.10209248960018158,,,,,
1,97,0.08665867149829865,,,,,
1,98,0.08168041706085205,,,,,
1,99,0.07074448466300964,,,,,
1,100,0.05810500681400299,,,,,
1,101,0.10331214219331741,,,,,
1,102,0.12005734443664551,,,,,
1,103,0.09434635937213898,,,,,
1,104,0.08491609990596771,,,,,
1,105,0.09216684103012085,,,,,
1,106,0.04817185550928116,,,,,
1,107,0.08206525444984436,,,,,
1,108,0.08846414089202881,,,,,
1,109,0.07253233343362808,,,,,
1,110,0.046002503484487534,,,,,
1,111,0.08637356013059616,,,,,
1,112,0.06636624783277512,,,,,
1,113,0.05694910138845444,,,,,
1,114,0.03668418154120445,,,,,
1,115,0.08487201482057571,,,,,
1,116,0.059540897607803345,,,,,
1,117,0.0810006707906723,,,,,
