source_text,target_text
000100000005002b0e0100,000100000021002b0e018300000300045741474f01073735302d383831020830332e30312e3032
000200000005002b0e0100,000200000021002b0e018300000300045741474f01073735302d383831020830332e30312e3032
000300000005002b0e0100,000300000021002b0e018300000300045741474f01073735302d383831020830332e30312e3032
000400000005002b0e0100,000400000021002b0e018300000300045741474f01073735302d383831020830332e30312e3032
000500000005002b0e0100,000500000021002b0e018300000300045741474f01073735302d383831020830332e30312e3032
000600000005002b0e0100,000600000021002b0e018300000300045741474f01073735302d383831020830332e30312e3032
000700000005002b0e0100,000700000021002b0e018300000300045741474f01073735302d383831020830332e30312e3032
000800000005002b0e0100,000800000021002b0e018300000300045741474f01073735302d383831020830332e30312e3032
000900000005002b0e0100,000900000021002b0e018300000300045741474f01073735302d383831020830332e30312e3032
000a00000005002b0e0100,000a00000021002b0e018300000300045741474f01073735302d383831020830332e30312e3032
000b00000005002b0e0100,000b00000021002b0e018300000300045741474f01073735302d383831020830332e30312e3032
000c00000005002b0e0100,000c00000021002b0e018300000300045741474f01073735302d383831020830332e30312e3032
000d00000005002b0e0100,000d00000021002b0e018300000300045741474f01073735302d383831020830332e30312e3032
000e00000005002b0e0100,000e00000021002b0e018300000300045741474f01073735302d383831020830332e30312e3032
000f00000005002b0e0100,000f00000021002b0e018300000300045741474f01073735302d383831020830332e30312e3032
001000000005002b0e0100,001000000021002b0e018300000300045741474f01073735302d383831020830332e30312e3032
6c87000000090010fffd000102ffff,6c8700000003009002
5d3800000006000500800000,5d3800000003008502
97cc00000006000100800001,97cc00000003008102
fbd6000000060001007e0001,fbd60000000400010100
76aa00000006000100000001,76aa0000000400010100
34f000000008000f000000010100,34f000000006000f00000001
8594000000060006fffe63f6,859400000003008602
099500000008000f000000010101,099500000006000f00000001
fbc000000006000108670001,fbc000000003008102
26f800000006000300800001,26f800000003008302
9622000000060001fffd0001,962200000003008102
e80e0000000600050080ff00,e80e00000003008502
35ae000000090010007e0001020000,35ae000000060010007e0001
c83c000000060001fffd0001,c83c00000003008102
60290000000600050080ff00,602900000003008502
63cb00000006000300000001,63cb000000050003020000
e0e0000000060006fffe11ad,e0e000000003008602
7eab00000008000f004c00010100,7eab00000006000f004c0001
a673000000090010fffd00010267fc,a67300000003009002
00010000000600055227ff00,000100000003008502
0b3e00000009001000000001020000,0b3e00000006001000000001
03f4000000060006fffe84c7,03f400000003008602
