csv-epoch,step,csv-train_loss_step,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/exact,csv-train_loss_epoch,csv-accuracy/validator
0,0,3.798062324523926,,,,,
0,1,3.5193021297454834,,,,,
0,2,3.163006067276001,,,,,
0,3,2.994919538497925,,,,,
0,4,2.7080914974212646,,,,,
0,5,2.5473339557647705,,,,,
0,6,2.496145248413086,,,,,
0,7,2.388414144515991,,,,,
0,8,2.2768030166625977,,,,,
0,9,2.2651162147521973,,,,,
0,10,2.1937108039855957,,,,,
0,11,2.1550204753875732,,,,,
0,12,2.0338499546051025,,,,,
0,13,2.0209271907806396,,,,,
0,14,1.8881514072418213,,,,,
0,15,1.8456066846847534,,,,,
0,16,1.7568773031234741,,,,,
0,17,1.6983604431152344,,,,,
0,18,1.6397910118103027,,,,,
0,19,1.6088056564331055,,,,,
0,20,1.5096023082733154,,,,,
0,21,1.5147349834442139,,,,,
0,22,1.4644192457199097,,,,,
0,23,1.4435933828353882,,,,,
0,24,1.4134087562561035,,,,,
0,25,1.3781894445419312,,,,,
0,26,1.3633065223693848,,,,,
0,27,1.3114972114562988,,,,,
0,28,1.2802436351776123,,,,,
0,29,1.2700765132904053,,,,,
0,30,1.2180922031402588,,,,,
0,31,1.166846513748169,,,,,
0,32,1.1702990531921387,,,,,
0,33,1.1447594165802002,,,,,
0,34,1.1467976570129395,,,,,
0,35,1.1273070573806763,,,,,
0,36,1.1274176836013794,,,,,
0,37,1.1280213594436646,,,,,
0,38,1.126739740371704,,,,,
0,39,1.085753321647644,,,,,
0,40,1.0621442794799805,,,,,
0,41,1.0709706544876099,,,,,
0,42,1.0334869623184204,,,,,
0,43,1.0610053539276123,,,,,
0,44,1.0287543535232544,,,,,
0,45,1.0250605344772339,,,,,
0,46,0.9832562804222107,,,,,
0,47,1.0016345977783203,,,,,
0,48,0.9865203499794006,,,,,
0,49,1.0199217796325684,,,,,
0,50,0.9844940900802612,,,,,
0,51,1.001924991607666,,,,,
,0,,0.8877485990524292,,,,
,1,,0.8733031153678894,,,,
,2,,0.8842536211013794,,,,
,3,,0.8809905648231506,,,,
,4,,0.8998668193817139,,,,
,5,,0.9017360210418701,,,,
,6,,0.8738411664962769,,,,
0,51,,,0.8868952989578247,,,
0,51,,,,0.0,1.6370173692703247,0.0
1,52,0.9994060397148132,,,,,
1,53,0.9724828600883484,,,,,
1,54,0.9757199883460999,,,,,
1,55,0.9556591510772705,,,,,
1,56,0.9535084366798401,,,,,
1,57,0.9608484506607056,,,,,
1,58,0.9624675512313843,,,,,
1,59,0.9371145963668823,,,,,
1,60,0.9314730763435364,,,,,
1,61,0.9552842974662781,,,,,
1,62,0.9514392614364624,,,,,
1,63,0.9322689771652222,,,,,
1,64,0.9392518997192383,,,,,
1,65,0.9401753544807434,,,,,
1,66,0.9425750970840454,,,,,
1,67,0.9158228039741516,,,,,
1,68,0.9223995804786682,,,,,
1,69,0.9408551454544067,,,,,
1,70,0.932083249092102,,,,,
1,71,0.9232562184333801,,,,,
1,72,0.9167374968528748,,,,,
1,73,0.9081701636314392,,,,,
1,74,0.8810551166534424,,,,,
1,75,0.9213145971298218,,,,,
1,76,0.9117299914360046,,,,,
1,77,0.8898433446884155,,,,,
1,78,0.8769447207450867,,,,,
1,79,0.8785542249679565,,,,,
1,80,0.8881868124008179,,,,,
1,81,0.8812435865402222,,,,,
1,82,0.9148540496826172,,,,,
1,83,0.8728421330451965,,,,,
1,84,0.8705307841300964,,,,,
1,85,0.8698142170906067,,,,,
1,86,0.863312840461731,,,,,
1,87,0.8844159841537476,,,,,
1,88,0.8705470561981201,,,,,
1,89,0.8672504425048828,,,,,
1,90,0.8539355397224426,,,,,
1,91,0.8660663366317749,,,,,
1,92,0.8543227910995483,,,,,
1,93,0.8489727973937988,,,,,
1,94,0.8894451260566711,,,,,
1,95,0.8674229383468628,,,,,
1,96,0.8446952700614929,,,,,
1,97,0.8808785676956177,,,,,
1,98,0.8543841242790222,,,,,
1,99,0.8258901238441467,,,,,
1,100,0.8695822954177856,,,,,
1,101,0.8201411366462708,,,,,
1,102,0.8451560735702515,,,,,
1,103,0.8298364281654358,,,,,
,7,,0.7612032294273376,,,,
,8,,0.7524174451828003,,,,
,9,,0.7421303987503052,,,,
,10,,0.7394785284996033,,,,
,11,,0.7501588463783264,,,,
,12,,0.765250563621521,,,,
,13,,0.73984295129776,,,,
1,103,,,0.7508554458618164,,,
1,103,,,,0.0,0.9022398591041565,0.0
2,104,0.826600193977356,,,,,
2,105,0.828693687915802,,,,,
2,106,0.8287522792816162,,,,,
2,107,0.8199635148048401,,,,,
2,108,0.8282230496406555,,,,,
2,109,0.8022311925888062,,,,,
2,110,0.8239079713821411,,,,,
2,111,0.8188945651054382,,,,,
2,112,0.8206300735473633,,,,,
2,113,0.7981531023979187,,,,,
2,114,0.8037185668945312,,,,,
2,115,0.8162270784378052,,,,,
2,116,0.7984839677810669,,,,,
2,117,0.80288165807724,,,,,
2,118,0.8029297590255737,,,,,
2,119,0.8053820729255676,,,,,
2,120,0.7860878109931946,,,,,
2,121,0.8237367868423462,,,,,
2,122,0.7992239594459534,,,,,
2,123,0.8060026168823242,,,,,
2,124,0.7959186434745789,,,,,
2,125,0.7921063899993896,,,,,
2,126,0.8024879693984985,,,,,
2,127,0.7878016829490662,,,,,
2,128,0.7960871458053589,,,,,
2,129,0.7746456265449524,,,,,
2,130,0.8079546093940735,,,,,
2,131,0.8145114183425903,,,,,
2,132,0.7741490006446838,,,,,
2,133,0.770735502243042,,,,,
2,134,0.7848745584487915,,,,,
2,135,0.7862237691879272,,,,,
2,136,0.8081088066101074,,,,,
2,137,0.7674811482429504,,,,,
2,138,0.7656959295272827,,,,,
2,139,0.7734054327011108,,,,,
2,140,0.7816365361213684,,,,,
2,141,0.7656611800193787,,,,,
2,142,0.7858480215072632,,,,,
2,143,0.7888747453689575,,,,,
2,144,0.7974753379821777,,,,,
2,145,0.7690781354904175,,,,,
2,146,0.7646505832672119,,,,,
2,147,0.756319522857666,,,,,
2,148,0.7743396759033203,,,,,
2,149,0.7751030325889587,,,,,
2,150,0.7622631192207336,,,,,
2,151,0.7724375128746033,,,,,
2,152,0.7706993222236633,,,,,
2,153,0.7642948627471924,,,,,
2,154,0.7681615948677063,,,,,
2,155,0.75827556848526,,,,,
,14,,0.6934086680412292,,,,
,15,,0.6868507266044617,,,,
,16,,0.6933438777923584,,,,
,17,,0.669404923915863,,,,
,18,,0.6854971647262573,,,,
,19,,0.6959651112556458,,,,
,20,,0.6933540105819702,,,,
2,155,,,0.6878688335418701,,,
2,155,,,,0.0,0.792767345905304,0.0
3,156,0.7471587657928467,,,,,
3,157,0.768172025680542,,,,,
3,158,0.7787617444992065,,,,,
3,159,0.754404604434967,,,,,
3,160,0.7532544136047363,,,,,
3,161,0.7307583093643188,,,,,
3,162,0.7515525817871094,,,,,
3,163,0.7435472011566162,,,,,
3,164,0.7626358270645142,,,,,
3,165,0.753600001335144,,,,,
3,166,0.7584789395332336,,,,,
3,167,0.7509362697601318,,,,,
3,168,0.7450366020202637,,,,,
3,169,0.7513501644134521,,,,,
3,170,0.7476033568382263,,,,,
3,171,0.7584978938102722,,,,,
3,172,0.7515530586242676,,,,,
3,173,0.7578502893447876,,,,,
3,174,0.7446489334106445,,,,,
3,175,0.7504293918609619,,,,,
3,176,0.7475881576538086,,,,,
3,177,0.7463859915733337,,,,,
3,178,0.7570542097091675,,,,,
3,179,0.7573285102844238,,,,,
3,180,0.7283267378807068,,,,,
3,181,0.7504533529281616,,,,,
3,182,0.7289245128631592,,,,,
3,183,0.7306143045425415,,,,,
3,184,0.7316811084747314,,,,,
3,185,0.7327800989151001,,,,,
3,186,0.7290657162666321,,,,,
3,187,0.7309503555297852,,,,,
3,188,0.747809886932373,,,,,
3,189,0.717661440372467,,,,,
3,190,0.7167269587516785,,,,,
3,191,0.7321470379829407,,,,,
3,192,0.7226293683052063,,,,,
3,193,0.7403050065040588,,,,,
3,194,0.7222318649291992,,,,,
3,195,0.720063328742981,,,,,
3,196,0.7099409699440002,,,,,
3,197,0.7042592167854309,,,,,
3,198,0.7168280482292175,,,,,
3,199,0.7293850779533386,,,,,
3,200,0.7275068759918213,,,,,
3,201,0.7186258435249329,,,,,
3,202,0.7355065941810608,,,,,
3,203,0.7304514646530151,,,,,
3,204,0.7361071705818176,,,,,
3,205,0.7182717323303223,,,,,
3,206,0.7121162414550781,,,,,
3,207,0.7170961499214172,,,,,
,21,,0.6713392734527588,,,,
,22,,0.662752091884613,,,,
,23,,0.6660184860229492,,,,
,24,,0.6507214903831482,,,,
,25,,0.6609463691711426,,,,
,26,,0.6702710390090942,,,,
,27,,0.6775804758071899,,,,
3,207,,,0.6647444367408752,,,
3,207,,,,0.0,0.7389118671417236,0.0
4,208,0.7088345885276794,,,,,
4,209,0.7088828682899475,,,,,
4,210,0.7068649530410767,,,,,
4,211,0.7328585982322693,,,,,
4,212,0.708501935005188,,,,,
4,213,0.7116161584854126,,,,,
4,214,0.733557939529419,,,,,
4,215,0.7102129459381104,,,,,
4,216,0.731809675693512,,,,,
4,217,0.7045729160308838,,,,,
4,218,0.7147343158721924,,,,,
4,219,0.722025454044342,,,,,
4,220,0.7018715143203735,,,,,
4,221,0.7114660739898682,,,,,
4,222,0.7200133204460144,,,,,
4,223,0.7249662280082703,,,,,
4,224,0.7154853940010071,,,,,
4,225,0.7121076583862305,,,,,
4,226,0.7041974663734436,,,,,
4,227,0.7008353471755981,,,,,
4,228,0.7202156782150269,,,,,
4,229,0.6969559788703918,,,,,
4,230,0.7066117525100708,,,,,
4,231,0.7071630358695984,,,,,
4,232,0.7079190611839294,,,,,
4,233,0.7172189354896545,,,,,
4,234,0.7091707587242126,,,,,
4,235,0.6881238222122192,,,,,
4,236,0.7191585302352905,,,,,
4,237,0.7073720693588257,,,,,
4,238,0.6993645429611206,,,,,
4,239,0.7021992206573486,,,,,
4,240,0.7047914266586304,,,,,
4,241,0.700168788433075,,,,,
4,242,0.6974931359291077,,,,,
4,243,0.6930715441703796,,,,,
4,244,0.6972075700759888,,,,,
4,245,0.705835223197937,,,,,
4,246,0.6952415108680725,,,,,
4,247,0.68658447265625,,,,,
4,248,0.6897969245910645,,,,,
4,249,0.6989797949790955,,,,,
4,250,0.6850348114967346,,,,,
4,251,0.6958431601524353,,,,,
4,252,0.6955277919769287,,,,,
4,253,0.6949641704559326,,,,,
4,254,0.6882944703102112,,,,,
4,255,0.6765462756156921,,,,,
4,256,0.6974374651908875,,,,,
4,257,0.6927524209022522,,,,,
4,258,0.69110506772995,,,,,
4,259,0.710230827331543,,,,,
,28,,0.6577833890914917,,,,
,29,,0.645796000957489,,,,
,30,,0.6495919227600098,,,,
,31,,0.631921648979187,,,,
,32,,0.6450133919715881,,,,
,33,,0.6532970666885376,,,,
,34,,0.6549491286277771,,,,
4,259,,,0.6478273868560791,,,
4,259,,,,0.0,0.7049975395202637,0.0
5,260,0.7075608372688293,,,,,
5,261,0.6985966563224792,,,,,
5,262,0.6890217661857605,,,,,
5,263,0.6985620856285095,,,,,
5,264,0.691196858882904,,,,,
5,265,0.6849613189697266,,,,,
5,266,0.6921986937522888,,,,,
5,267,0.6874945163726807,,,,,
5,268,0.6915503144264221,,,,,
5,269,0.6972929239273071,,,,,
5,270,0.6818190813064575,,,,,
5,271,0.6654313206672668,,,,,
5,272,0.6776835918426514,,,,,
5,273,0.6777119636535645,,,,,
5,274,0.6792396903038025,,,,,
5,275,0.6794019341468811,,,,,
5,276,0.7044005990028381,,,,,
5,277,0.6817700266838074,,,,,
5,278,0.6761844754219055,,,,,
5,279,0.705657422542572,,,,,
5,280,0.6845543384552002,,,,,
5,281,0.6891785860061646,,,,,
5,282,0.6870933175086975,,,,,
5,283,0.6969648599624634,,,,,
5,284,0.7021740078926086,,,,,
