step,csv-train_loss_step,csv-epoch,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/exact,csv-train_loss_epoch,csv-accuracy/validator
0,3.1377787590026855,0,,,,,
1,3.2883284091949463,0,,,,,
2,2.818243980407715,0,,,,,
3,2.6010029315948486,0,,,,,
4,2.7367894649505615,0,,,,,
5,2.691314697265625,0,,,,,
6,2.6596598625183105,0,,,,,
7,2.452434778213501,0,,,,,
8,2.3647654056549072,0,,,,,
9,2.4587812423706055,0,,,,,
10,2.255469560623169,0,,,,,
11,2.237014055252075,0,,,,,
12,2.331064462661743,0,,,,,
13,2.027242422103882,0,,,,,
14,2.1413607597351074,0,,,,,
15,2.10734224319458,0,,,,,
16,2.0609517097473145,0,,,,,
17,1.9797930717468262,0,,,,,
18,1.9992610216140747,0,,,,,
19,1.8874880075454712,0,,,,,
20,1.8884127140045166,0,,,,,
21,1.8559784889221191,0,,,,,
22,1.8329862356185913,0,,,,,
23,1.9097317457199097,0,,,,,
24,1.7434968948364258,0,,,,,
25,1.7553813457489014,0,,,,,
26,1.7364996671676636,0,,,,,
27,1.7321102619171143,0,,,,,
28,1.826974868774414,0,,,,,
29,1.661281943321228,0,,,,,
30,1.6573423147201538,0,,,,,
31,1.6634634733200073,0,,,,,
32,1.5867385864257812,0,,,,,
33,1.5499483346939087,0,,,,,
34,1.531056523323059,0,,,,,
35,1.558933138847351,0,,,,,
36,1.4757574796676636,0,,,,,
37,1.5050581693649292,0,,,,,
38,1.4444655179977417,0,,,,,
39,1.4395015239715576,0,,,,,
40,1.5077800750732422,0,,,,,
41,1.4290287494659424,0,,,,,
42,1.359391689300537,0,,,,,
43,1.3509830236434937,0,,,,,
44,1.3182491064071655,0,,,,,
45,1.3275147676467896,0,,,,,
46,1.3308560848236084,0,,,,,
47,1.3064980506896973,0,,,,,
48,1.341118574142456,0,,,,,
49,1.2955284118652344,0,,,,,
50,1.2305313348770142,0,,,,,
51,1.2520499229431152,0,,,,,
52,1.1823581457138062,0,,,,,
53,1.1895461082458496,0,,,,,
54,1.1901723146438599,0,,,,,
55,1.0906351804733276,0,,,,,
56,1.1785728931427002,0,,,,,
57,1.14351224899292,0,,,,,
58,1.087835669517517,0,,,,,
59,1.1113901138305664,0,,,,,
60,1.080909013748169,0,,,,,
61,1.027783751487732,0,,,,,
62,1.0112605094909668,0,,,,,
63,0.9609137177467346,0,,,,,
64,0.9252626895904541,0,,,,,
65,0.9362298250198364,0,,,,,
66,1.0439791679382324,0,,,,,
67,1.014934778213501,0,,,,,
68,0.9195966124534607,0,,,,,
69,0.864467978477478,0,,,,,
70,0.879822850227356,0,,,,,
71,0.9059196710586548,0,,,,,
72,0.9325079917907715,0,,,,,
73,0.8483775854110718,0,,,,,
74,0.8021877408027649,0,,,,,
75,0.8534266352653503,0,,,,,
76,0.8043687343597412,0,,,,,
77,0.905867874622345,0,,,,,
78,0.850510835647583,0,,,,,
79,0.8820385932922363,0,,,,,
80,0.8667327165603638,0,,,,,
81,0.7682541608810425,0,,,,,
82,0.7863410115242004,0,,,,,
83,0.7310704588890076,0,,,,,
84,0.7820586562156677,0,,,,,
85,0.7628955245018005,0,,,,,
86,0.7782289385795593,0,,,,,
87,0.7280855178833008,0,,,,,
88,0.7141336798667908,0,,,,,
89,0.6830921173095703,0,,,,,
90,0.7952352166175842,0,,,,,
91,0.6698285341262817,0,,,,,
92,0.725208044052124,0,,,,,
93,0.6614418625831604,0,,,,,
94,0.6550920009613037,0,,,,,
95,0.7119725346565247,0,,,,,
96,0.7374109625816345,0,,,,,
97,0.6570358276367188,0,,,,,
98,0.6635785698890686,0,,,,,
99,0.6755506992340088,0,,,,,
100,0.6855466961860657,0,,,,,
101,0.690183699131012,0,,,,,
102,0.7160173654556274,0,,,,,
103,0.7170092463493347,0,,,,,
104,0.6452134251594543,0,,,,,
105,0.7112036347389221,0,,,,,
106,0.7143270373344421,0,,,,,
107,0.6239995956420898,0,,,,,
108,0.6720541715621948,0,,,,,
109,0.7013201713562012,0,,,,,
110,0.6615089774131775,0,,,,,
111,0.6269891858100891,0,,,,,
112,0.6081153750419617,0,,,,,
113,0.7010737657546997,0,,,,,
114,0.7069253921508789,0,,,,,
115,0.6651760339736938,0,,,,,
116,0.633826494216919,0,,,,,
117,0.6615760922431946,0,,,,,
118,0.5959956049919128,0,,,,,
119,0.6002829074859619,0,,,,,
120,0.574797511100769,0,,,,,
121,0.5980669856071472,0,,,,,
122,0.6320642828941345,0,,,,,
123,0.6558821797370911,0,,,,,
124,0.6274855732917786,0,,,,,
125,0.7051414847373962,0,,,,,
126,0.6439526081085205,0,,,,,
127,0.634691059589386,0,,,,,
128,0.5907496213912964,0,,,,,
129,0.5860495567321777,0,,,,,
130,0.6294229626655579,0,,,,,
131,0.5817485451698303,0,,,,,
132,0.5703434348106384,0,,,,,
133,0.7316327095031738,0,,,,,
134,0.5886133313179016,0,,,,,
135,0.6092026233673096,0,,,,,
136,0.5783891081809998,0,,,,,
137,0.5967892408370972,0,,,,,
138,0.6229175925254822,0,,,,,
139,0.647148847579956,0,,,,,
140,0.6903880834579468,0,,,,,
141,0.5753733515739441,0,,,,,
142,0.5536068677902222,0,,,,,
143,0.5634689927101135,0,,,,,
144,0.6044121384620667,0,,,,,
145,0.571355402469635,0,,,,,
146,0.5846919417381287,0,,,,,
147,0.6352357268333435,0,,,,,
148,0.5323437452316284,0,,,,,
149,0.5697149038314819,0,,,,,
150,0.5445887446403503,0,,,,,
151,0.5222918391227722,0,,,,,
152,0.6027163863182068,0,,,,,
153,0.5314317345619202,0,,,,,
154,0.5877765417098999,0,,,,,
155,0.49804434180259705,0,,,,,
156,0.5383102297782898,0,,,,,
157,0.5416753888130188,0,,,,,
158,0.5825436115264893,0,,,,,
159,0.5627231001853943,0,,,,,
160,0.5230330228805542,0,,,,,
161,0.494377076625824,0,,,,,
162,0.5029423236846924,0,,,,,
163,0.5842441916465759,0,,,,,
164,0.5771458148956299,0,,,,,
165,0.5602555274963379,0,,,,,
166,0.5256686806678772,0,,,,,
167,0.5405765771865845,0,,,,,
168,0.6056719422340393,0,,,,,
169,0.5431497097015381,0,,,,,
170,0.5331236124038696,0,,,,,
171,0.5826002359390259,0,,,,,
172,0.5582472681999207,0,,,,,
173,0.5600774884223938,0,,,,,
174,0.5306740403175354,0,,,,,
175,0.619686484336853,0,,,,,
176,0.4554554522037506,0,,,,,
177,0.5500968098640442,0,,,,,
178,0.5188901424407959,0,,,,,
179,0.49431490898132324,0,,,,,
180,0.5463894009590149,0,,,,,
181,0.5494155287742615,0,,,,,
182,0.5079390406608582,0,,,,,
183,0.508965015411377,0,,,,,
184,0.5452213883399963,0,,,,,
185,0.5479789972305298,0,,,,,
186,0.5802473425865173,0,,,,,
187,0.5299942493438721,0,,,,,
188,0.5464596748352051,0,,,,,
189,0.5539728403091431,0,,,,,
190,0.495596706867218,0,,,,,
191,0.5234214663505554,0,,,,,
192,0.48932385444641113,0,,,,,
193,0.4750310480594635,0,,,,,
194,0.5078960657119751,0,,,,,
195,0.5129992961883545,0,,,,,
196,0.5754976868629456,0,,,,,
197,0.4610348641872406,0,,,,,
198,0.6036303639411926,0,,,,,
199,0.5232254862785339,0,,,,,
200,0.5319125056266785,0,,,,,
201,0.5239360332489014,0,,,,,
202,0.4924597144126892,0,,,,,
203,0.44987213611602783,0,,,,,
204,0.4764619469642639,0,,,,,
205,0.47797316312789917,0,,,,,
206,0.5379354953765869,0,,,,,
207,0.4996713101863861,0,,,,,
208,0.515845775604248,0,,,,,
209,0.5314066410064697,0,,,,,
210,0.5259015560150146,0,,,,,
211,0.4611092209815979,0,,,,,
212,0.491536021232605,0,,,,,
213,0.5025115609169006,0,,,,,
214,0.48473531007766724,0,,,,,
215,0.5635004639625549,0,,,,,
216,0.49414411187171936,0,,,,,
217,0.5275499224662781,0,,,,,
218,0.4999234676361084,0,,,,,
219,0.46688827872276306,0,,,,,
220,0.4744727313518524,0,,,,,
221,0.49636510014533997,0,,,,,
222,0.5091345310211182,0,,,,,
223,0.4851696491241455,0,,,,,
224,0.5185331106185913,0,,,,,
225,0.4604894518852234,0,,,,,
226,0.46752387285232544,0,,,,,
227,0.48174604773521423,0,,,,,
228,0.4489443898200989,0,,,,,
229,0.5014536380767822,0,,,,,
230,0.47653716802597046,0,,,,,
231,0.4463427662849426,0,,,,,
232,0.48962265253067017,0,,,,,
233,0.5992127060890198,0,,,,,
234,0.48798730969429016,0,,,,,
235,0.5723252892494202,0,,,,,
236,0.4997688829898834,0,,,,,
237,0.4667724668979645,0,,,,,
238,0.5371817946434021,0,,,,,
239,0.4946054220199585,0,,,,,
240,0.4760606586933136,0,,,,,
241,0.46997904777526855,0,,,,,
242,0.4767957031726837,0,,,,,
243,0.4557872414588928,0,,,,,
244,0.46632927656173706,0,,,,,
245,0.4705585241317749,0,,,,,
246,0.5157493352890015,0,,,,,
247,0.46046456694602966,0,,,,,
248,0.4834838807582855,0,,,,,
249,0.45208826661109924,0,,,,,
250,0.44569846987724304,0,,,,,
251,0.4617101848125458,0,,,,,
252,0.4585739076137543,0,,,,,
253,0.4295235276222229,0,,,,,
254,0.46853452920913696,0,,,,,
255,0.45881927013397217,0,,,,,
256,0.4807443916797638,0,,,,,
257,0.44370782375335693,0,,,,,
258,0.4429614841938019,0,,,,,
259,0.48277831077575684,0,,,,,
260,0.5058413743972778,0,,,,,
261,0.46525466442108154,0,,,,,
262,0.4378337264060974,0,,,,,
263,0.47857433557510376,0,,,,,
264,0.4825798273086548,0,,,,,
265,0.457408607006073,0,,,,,
266,0.47487932443618774,0,,,,,
267,0.5162568092346191,0,,,,,
268,0.4860818386077881,0,,,,,
269,0.4346408545970917,0,,,,,
270,0.4403875470161438,0,,,,,
271,0.45758354663848877,0,,,,,
272,0.4692732095718384,0,,,,,
273,0.4434446394443512,0,,,,,
274,0.4258333146572113,0,,,,,
275,0.47086143493652344,0,,,,,
276,0.44053345918655396,0,,,,,
277,0.4849497675895691,0,,,,,
278,0.39243829250335693,0,,,,,
279,0.4499683380126953,0,,,,,
280,0.4360056221485138,0,,,,,
281,0.5049786567687988,0,,,,,
282,0.3827696144580841,0,,,,,
283,0.46268123388290405,0,,,,,
284,0.4498124420642853,0,,,,,
285,0.45691198110580444,0,,,,,
286,0.4696258008480072,0,,,,,
287,0.4991326928138733,0,,,,,
288,0.5038698315620422,0,,,,,
289,0.4702305793762207,0,,,,,
290,0.4429057836532593,0,,,,,
291,0.416104257106781,0,,,,,
292,0.4320377707481384,0,,,,,
293,0.47452330589294434,0,,,,,
294,0.4460503160953522,0,,,,,
295,0.42418038845062256,0,,,,,
296,0.4278384745121002,0,,,,,
297,0.43624192476272583,0,,,,,
298,0.47147756814956665,0,,,,,
299,0.45290184020996094,0,,,,,
300,0.4336286187171936,0,,,,,
301,0.44515305757522583,0,,,,,
302,0.41780224442481995,0,,,,,
303,0.47046834230422974,0,,,,,
304,0.4619385004043579,0,,,,,
305,0.5107553601264954,0,,,,,
306,0.44811558723449707,0,,,,,
307,0.4111359417438507,0,,,,,
308,0.47402194142341614,0,,,,,
309,0.4659094214439392,0,,,,,
310,0.5443121790885925,0,,,,,
311,0.48324185609817505,0,,,,,
312,0.4323063790798187,0,,,,,
313,0.3971599340438843,0,,,,,
314,0.43347984552383423,0,,,,,
315,0.4054333567619324,0,,,,,
316,0.43541714549064636,0,,,,,
317,0.4322126507759094,0,,,,,
318,0.4700806438922882,0,,,,,
319,0.43159574270248413,0,,,,,
320,0.42654821276664734,0,,,,,
321,0.4425390958786011,0,,,,,
322,0.45855146646499634,0,,,,,
323,0.4492591321468353,0,,,,,
324,0.4949615001678467,0,,,,,
325,0.43699911236763,0,,,,,
326,0.4696846902370453,0,,,,,
327,0.44154030084609985,0,,,,,
328,0.45206719636917114,0,,,,,
329,0.41611504554748535,0,,,,,
330,0.46643078327178955,0,,,,,
331,0.40331658720970154,0,,,,,
332,0.4512263536453247,0,,,,,
333,0.4254448413848877,0,,,,,
334,0.40135109424591064,0,,,,,
335,0.40934228897094727,0,,,,,
336,0.47289207577705383,0,,,,,
337,0.44847267866134644,0,,,,,
338,0.46396714448928833,0,,,,,
339,0.3957815170288086,0,,,,,
340,0.4652771055698395,0,,,,,
341,0.4741145670413971,0,,,,,
342,0.4570228159427643,0,,,,,
343,0.40215879678726196,0,,,,,
344,0.42019373178482056,0,,,,,
345,0.47297197580337524,0,,,,,
346,0.4583851993083954,0,,,,,
347,0.41457343101501465,0,,,,,
348,0.4361761808395386,0,,,,,
349,0.411222904920578,0,,,,,
350,0.43917492032051086,0,,,,,
351,0.4913874864578247,0,,,,,
352,0.43048468232154846,0,,,,,
353,0.459076464176178,0,,,,,
354,0.3875320553779602,0,,,,,
355,0.43242835998535156,0,,,,,
356,0.435540109872818,0,,,,,
357,0.430959016084671,0,,,,,
358,0.45624905824661255,0,,,,,
359,0.4950876235961914,0,,,,,
360,0.4726417362689972,0,,,,,
361,0.46957772970199585,0,,,,,
362,0.38854092359542847,0,,,,,
363,0.41823652386665344,0,,,,,
364,0.4183085560798645,0,,,,,
365,0.4624283015727997,0,,,,,
