csv-train_loss_step,csv-epoch,step,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/validator,csv-train_loss_epoch,csv-accuracy/exact
3.9329142570495605,0,0,,,,,
3.3507728576660156,0,1,,,,,
3.1663429737091064,0,2,,,,,
2.8788161277770996,0,3,,,,,
2.7942726612091064,0,4,,,,,
2.5730626583099365,0,5,,,,,
2.524784564971924,0,6,,,,,
2.389796257019043,0,7,,,,,
2.3101871013641357,0,8,,,,,
2.2755470275878906,0,9,,,,,
2.181222677230835,0,10,,,,,
2.006666898727417,0,11,,,,,
2.0741214752197266,0,12,,,,,
1.8322898149490356,0,13,,,,,
1.8322784900665283,0,14,,,,,
1.8763377666473389,0,15,,,,,
1.7876642942428589,0,16,,,,,
1.7278753519058228,0,17,,,,,
1.6628624200820923,0,18,,,,,
1.5838680267333984,0,19,,,,,
1.5157333612442017,0,20,,,,,
1.510755181312561,0,21,,,,,
1.4401865005493164,0,22,,,,,
1.5002048015594482,0,23,,,,,
1.3843001127243042,0,24,,,,,
1.4202592372894287,0,25,,,,,
1.3714350461959839,0,26,,,,,
1.4310765266418457,0,27,,,,,
1.3064212799072266,0,28,,,,,
1.2895158529281616,0,29,,,,,
1.2033758163452148,0,30,,,,,
1.2833247184753418,0,31,,,,,
1.1850452423095703,0,32,,,,,
1.2661617994308472,0,33,,,,,
1.2045271396636963,0,34,,,,,
1.1479952335357666,0,35,,,,,
1.1805925369262695,0,36,,,,,
1.0825417041778564,0,37,,,,,
1.0627248287200928,0,38,,,,,
1.0698227882385254,0,39,,,,,
,,0,0.7279581427574158,,,,
,,1,0.6814851760864258,,,,
,,2,0.6559547185897827,,,,
,,3,0.6994493007659912,,,,
,,4,0.6632502675056458,,,,
,0,39,,0.6856194734573364,,,
,0,39,,,0.046875,1.8154420852661133,0.0031250000465661287
1.0697402954101562,1,40,,,,,
1.009508490562439,1,41,,,,,
0.9763997793197632,1,42,,,,,
0.9819152355194092,1,43,,,,,
0.969234824180603,1,44,,,,,
0.9069446325302124,1,45,,,,,
0.9164157509803772,1,46,,,,,
0.9073340892791748,1,47,,,,,
0.9266695976257324,1,48,,,,,
0.9221104979515076,1,49,,,,,
0.8806240558624268,1,50,,,,,
0.875658392906189,1,51,,,,,
0.9383642673492432,1,52,,,,,
0.85261070728302,1,53,,,,,
0.8463446497917175,1,54,,,,,
0.8544590473175049,1,55,,,,,
0.8299313187599182,1,56,,,,,
0.7682064175605774,1,57,,,,,
0.8112125396728516,1,58,,,,,
0.72137051820755,1,59,,,,,
0.7624117732048035,1,60,,,,,
0.7929351329803467,1,61,,,,,
0.7573265433311462,1,62,,,,,
0.7617909908294678,1,63,,,,,
0.697357714176178,1,64,,,,,
0.702894389629364,1,65,,,,,
0.625906765460968,1,66,,,,,
0.6693263053894043,1,67,,,,,
0.767350435256958,1,68,,,,,
0.6419166326522827,1,69,,,,,
0.6854643225669861,1,70,,,,,
0.6714406609535217,1,71,,,,,
0.7140447497367859,1,72,,,,,
0.6775199174880981,1,73,,,,,
0.5833998918533325,1,74,,,,,
0.5921963453292847,1,75,,,,,
0.6187126040458679,1,76,,,,,
0.6070989966392517,1,77,,,,,
0.5728663802146912,1,78,,,,,
0.6564944982528687,1,79,,,,,
,,5,0.3442053198814392,,,,
,,6,0.33436909317970276,,,,
,,7,0.3106428384780884,,,,
,,8,0.30652010440826416,,,,
,,9,0.3091874122619629,,,,
,1,79,,0.32098495960235596,,,
,1,79,,,0.4906249940395355,0.7880877256393433,0.20937499403953552
0.5862447023391724,2,80,,,,,
0.5479657649993896,2,81,,,,,
0.5930838584899902,2,82,,,,,
0.5924923419952393,2,83,,,,,
0.4844997227191925,2,84,,,,,
0.5584951639175415,2,85,,,,,
0.5186747312545776,2,86,,,,,
0.559263288974762,2,87,,,,,
0.4876066744327545,2,88,,,,,
0.528144359588623,2,89,,,,,
0.46483731269836426,2,90,,,,,
0.4800738990306854,2,91,,,,,
0.47110873460769653,2,92,,,,,
0.489481657743454,2,93,,,,,
0.40794694423675537,2,94,,,,,
0.3464224636554718,2,95,,,,,
0.5793496966362,2,96,,,,,
0.42615053057670593,2,97,,,,,
0.45164281129837036,2,98,,,,,
0.39284640550613403,2,99,,,,,
0.37475496530532837,2,100,,,,,
0.35431843996047974,2,101,,,,,
0.42160487174987793,2,102,,,,,
0.351519912481308,2,103,,,,,
0.39455363154411316,2,104,,,,,
0.3865123391151428,2,105,,,,,
0.36607277393341064,2,106,,,,,
0.4313585162162781,2,107,,,,,
0.3821772634983063,2,108,,,,,
0.3137107491493225,2,109,,,,,
0.27553272247314453,2,110,,,,,
0.3470301032066345,2,111,,,,,
0.3416043519973755,2,112,,,,,
0.3572307229042053,2,113,,,,,
0.27162933349609375,2,114,,,,,
0.39576083421707153,2,115,,,,,
0.2983834743499756,2,116,,,,,
0.4054964482784271,2,117,,,,,
0.3211160898208618,2,118,,,,,
0.3346925377845764,2,119,,,,,
,,10,0.17019885778427124,,,,
,,11,0.1798369288444519,,,,
,,12,0.15797393023967743,,,,
,,13,0.144313246011734,,,,
,,14,0.15069694817066193,,,,
,2,119,,0.16060398519039154,,,
,2,119,,,0.856249988079071,0.42728477716445923,0.546875
0.3283892869949341,3,120,,,,,
0.3267970383167267,3,121,,,,,
0.2230128049850464,3,122,,,,,
0.35422563552856445,3,123,,,,,
0.39534273743629456,3,124,,,,,
0.3422905206680298,3,125,,,,,
0.19946089386940002,3,126,,,,,
0.28558504581451416,3,127,,,,,
0.38945841789245605,3,128,,,,,
0.3279421031475067,3,129,,,,,
0.26269465684890747,3,130,,,,,
0.2503666579723358,3,131,,,,,
0.2717573046684265,3,132,,,,,
0.2776533365249634,3,133,,,,,
0.25096213817596436,3,134,,,,,
0.2699633836746216,3,135,,,,,
0.2958908975124359,3,136,,,,,
0.314351886510849,3,137,,,,,
0.3084962069988251,3,138,,,,,
0.23123876750469208,3,139,,,,,
0.27509933710098267,3,140,,,,,
0.29700613021850586,3,141,,,,,
0.2797812223434448,3,142,,,,,
0.19579221308231354,3,143,,,,,
0.2503109276294708,3,144,,,,,
0.2357252538204193,3,145,,,,,
0.25570541620254517,3,146,,,,,
0.25703978538513184,3,147,,,,,
0.25792911648750305,3,148,,,,,
0.25917837023735046,3,149,,,,,
0.27737268805503845,3,150,,,,,
0.2937844395637512,3,151,,,,,
0.28014013171195984,3,152,,,,,
0.27963966131210327,3,153,,,,,
0.2642391324043274,3,154,,,,,
0.2476280927658081,3,155,,,,,
0.2203836441040039,3,156,,,,,
0.18634280562400818,3,157,,,,,
0.22810649871826172,3,158,,,,,
0.24953967332839966,3,159,,,,,
,,15,0.1346011757850647,,,,
,,16,0.1505592167377472,,,,
,,17,0.12413067370653152,,,,
,,18,0.12193092703819275,,,,
,,19,0.12100420892238617,,,,
,3,159,,0.13044525682926178,,,
,3,159,,,0.909375011920929,0.27491557598114014,0.590624988079071
0.2805037200450897,4,160,,,,,
0.2536435127258301,4,161,,,,,
0.20652055740356445,4,162,,,,,
0.1981978714466095,4,163,,,,,
0.19898535311222076,4,164,,,,,
0.22024650871753693,4,165,,,,,
0.20889851450920105,4,166,,,,,
0.2745435833930969,4,167,,,,,
0.2706775963306427,4,168,,,,,
0.261478066444397,4,169,,,,,
0.2154390513896942,4,170,,,,,
0.2689872086048126,4,171,,,,,
0.21702268719673157,4,172,,,,,
0.20104196667671204,4,173,,,,,
0.2965460419654846,4,174,,,,,
0.18684780597686768,4,175,,,,,
0.20822235941886902,4,176,,,,,
0.23988139629364014,4,177,,,,,
0.24776044487953186,4,178,,,,,
0.25612515211105347,4,179,,,,,
0.1984694004058838,4,180,,,,,
0.21851471066474915,4,181,,,,,
0.23907142877578735,4,182,,,,,
0.17840494215488434,4,183,,,,,
0.255198210477829,4,184,,,,,
0.21011249721050262,4,185,,,,,
0.24391308426856995,4,186,,,,,
0.24014273285865784,4,187,,,,,
0.22509072721004486,4,188,,,,,
0.21387511491775513,4,189,,,,,
0.2130424827337265,4,190,,,,,
0.20491115748882294,4,191,,,,,
0.18911036849021912,4,192,,,,,
0.17748408019542694,4,193,,,,,
0.16057775914669037,4,194,,,,,
0.25302213430404663,4,195,,,,,
0.1813429445028305,4,196,,,,,
0.19949381053447723,4,197,,,,,
0.20782166719436646,4,198,,,,,
0.260093092918396,4,199,,,,,
,,20,0.11745728552341461,,,,
,,21,0.13316260278224945,,,,
,,22,0.10625607520341873,,,,
,,23,0.10949654132127762,,,,
,,24,0.10492447018623352,,,,
,4,199,,0.11425938457250595,,,
,4,199,,,0.840624988079071,0.22453156113624573,0.637499988079071
0.178392231464386,5,200,,,,,
0.17096683382987976,5,201,,,,,
0.2196645885705948,5,202,,,,,
0.15563206374645233,5,203,,,,,
0.14779363572597504,5,204,,,,,
0.27102699875831604,5,205,,,,,
0.25942641496658325,5,206,,,,,
0.23704417049884796,5,207,,,,,
0.23402705788612366,5,208,,,,,
0.1735960990190506,5,209,,,,,
0.163302481174469,5,210,,,,,
0.19337359070777893,5,211,,,,,
0.2752264738082886,5,212,,,,,
0.23905734717845917,5,213,,,,,
0.13649053871631622,5,214,,,,,
0.1789504438638687,5,215,,,,,
0.21618813276290894,5,216,,,,,
0.1801327019929886,5,217,,,,,
0.23756033182144165,5,218,,,,,
0.16177991032600403,5,219,,,,,
0.14726737141609192,5,220,,,,,
0.22855770587921143,5,221,,,,,
0.18054109811782837,5,222,,,,,
0.18184557557106018,5,223,,,,,
0.17337040603160858,5,224,,,,,
0.246721550822258,5,225,,,,,
0.16823768615722656,5,226,,,,,
0.1899123340845108,5,227,,,,,
0.16282610595226288,5,228,,,,,
0.1620156168937683,5,229,,,,,
0.240351140499115,5,230,,,,,
0.17522138357162476,5,231,,,,,
0.1492428481578827,5,232,,,,,
0.1713990718126297,5,233,,,,,
0.17045792937278748,5,234,,,,,
0.1860152930021286,5,235,,,,,
0.2060331404209137,5,236,,,,,
0.17255434393882751,5,237,,,,,
0.22705116868019104,5,238,,,,,
0.13067688047885895,5,239,,,,,
,,25,0.10199007391929626,,,,
,,26,0.12670060992240906,,,,
,,27,0.09841737151145935,,,,
,,28,0.09659449011087418,,,,
,,29,0.09670115262269974,,,,
,5,239,,0.10408073663711548,,,
,5,239,,,0.8968750238418579,0.19249825179576874,0.65625
0.17681846022605896,6,240,,,,,
0.17247271537780762,6,241,,,,,
0.17855916917324066,6,242,,,,,
0.18657086789608002,6,243,,,,,
0.16823872923851013,6,244,,,,,
0.21618153154850006,6,245,,,,,
0.17932815849781036,6,246,,,,,
0.13549192249774933,6,247,,,,,
0.14728659391403198,6,248,,,,,
0.13123753666877747,6,249,,,,,
0.2164463996887207,6,250,,,,,
0.15107619762420654,6,251,,,,,
0.17011433839797974,6,252,,,,,
0.1427314132452011,6,253,,,,,
