csv-epoch,step,csv-train_loss_step,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/validator,csv-accuracy/exact,csv-train_loss_epoch
0,0,3.1437759399414062,,,,,
0,1,2.783949851989746,,,,,
0,2,2.7315664291381836,,,,,
0,3,2.4025251865386963,,,,,
0,4,2.7059898376464844,,,,,
0,5,2.410644769668579,,,,,
0,6,2.426995038986206,,,,,
0,7,2.3406519889831543,,,,,
0,8,2.233595609664917,,,,,
0,9,2.110239028930664,,,,,
0,10,2.017072916030884,,,,,
0,11,2.023266553878784,,,,,
0,12,1.869455099105835,,,,,
0,13,1.8743681907653809,,,,,
0,14,1.749001145362854,,,,,
0,15,1.8269219398498535,,,,,
0,16,1.8894877433776855,,,,,
0,17,1.642455816268921,,,,,
0,18,1.7475736141204834,,,,,
0,19,1.6684346199035645,,,,,
0,20,1.7618076801300049,,,,,
0,21,1.6187154054641724,,,,,
0,22,1.5328673124313354,,,,,
0,23,1.5269615650177002,,,,,
0,24,1.5271918773651123,,,,,
0,25,1.4641696214675903,,,,,
0,26,1.4738216400146484,,,,,
0,27,1.3107671737670898,,,,,
0,28,1.3798480033874512,,,,,
0,29,1.3658791780471802,,,,,
0,30,1.359702467918396,,,,,
0,31,1.3351192474365234,,,,,
0,32,1.3101251125335693,,,,,
0,33,1.191906213760376,,,,,
0,34,1.2540308237075806,,,,,
0,35,1.198194146156311,,,,,
0,36,1.2058618068695068,,,,,
0,37,1.1510298252105713,,,,,
0,38,1.1294344663619995,,,,,
0,39,1.1876074075698853,,,,,
0,40,1.1068522930145264,,,,,
0,41,1.162229061126709,,,,,
0,42,1.1341216564178467,,,,,
0,43,1.021618127822876,,,,,
0,44,1.0455390214920044,,,,,
0,45,0.9925280809402466,,,,,
0,46,0.9279531240463257,,,,,
0,47,1.0955432653427124,,,,,
0,48,0.9434411525726318,,,,,
0,49,0.9983840584754944,,,,,
0,50,0.8367597460746765,,,,,
0,51,0.9161742925643921,,,,,
0,52,0.8832763433456421,,,,,
0,53,0.8760230541229248,,,,,
0,54,0.8658109307289124,,,,,
0,55,0.8570684194564819,,,,,
0,56,0.7637143135070801,,,,,
