csv-train_loss_step,csv-epoch,step,csv-val_loss_step,csv-val_loss_epoch,csv-train_loss_epoch,csv-accuracy/exact,csv-accuracy/validator
3.162630319595337,0,0,,,,,
2.8221466541290283,0,1,,,,,
2.875800371170044,0,2,,,,,
2.386152744293213,0,3,,,,,
2.659539222717285,0,4,,,,,
2.4631400108337402,0,5,,,,,
2.4890551567077637,0,6,,,,,
2.0669989585876465,0,7,,,,,
1.9737131595611572,0,8,,,,,
2.032064437866211,0,9,,,,,
1.9225001335144043,0,10,,,,,
1.8773338794708252,0,11,,,,,
1.8854598999023438,0,12,,,,,
1.8416446447372437,0,13,,,,,
1.7387531995773315,0,14,,,,,
1.8060722351074219,0,15,,,,,
1.7453504800796509,0,16,,,,,
1.7108737230300903,0,17,,,,,
1.661088466644287,0,18,,,,,
1.648238182067871,0,19,,,,,
1.5886439085006714,0,20,,,,,
1.7093783617019653,0,21,,,,,
1.5361665487289429,0,22,,,,,
1.5198837518692017,0,23,,,,,
1.501918077468872,0,24,,,,,
1.4302271604537964,0,25,,,,,
1.3918968439102173,0,26,,,,,
1.363383173942566,0,27,,,,,
1.3824970722198486,0,28,,,,,
1.360276222229004,0,29,,,,,
1.2578603029251099,0,30,,,,,
1.2814905643463135,0,31,,,,,
1.348992943763733,0,32,,,,,
1.2167893648147583,0,33,,,,,
1.1611645221710205,0,34,,,,,
1.2116233110427856,0,35,,,,,
1.133420467376709,0,36,,,,,
1.1731150150299072,0,37,,,,,
1.1089564561843872,0,38,,,,,
1.108784556388855,0,39,,,,,
1.0759552717208862,0,40,,,,,
1.0779054164886475,0,41,,,,,
1.1422131061553955,0,42,,,,,
1.0508480072021484,0,43,,,,,
1.0538557767868042,0,44,,,,,
1.0928655862808228,0,45,,,,,
1.114739179611206,0,46,,,,,
0.9631227850914001,0,47,,,,,
0.9588611125946045,0,48,,,,,
0.8869200944900513,0,49,,,,,
0.9952005743980408,0,50,,,,,
0.8642376661300659,0,51,,,,,
0.9298651218414307,0,52,,,,,
0.9234700798988342,0,53,,,,,
0.836421549320221,0,54,,,,,
0.8018838167190552,0,55,,,,,
0.8001583814620972,0,56,,,,,
0.8010383248329163,0,57,,,,,
0.7398139238357544,0,58,,,,,
0.7301433086395264,0,59,,,,,
0.7089746594429016,0,60,,,,,
0.722140908241272,0,61,,,,,
0.7487877607345581,0,62,,,,,
0.7222124338150024,0,63,,,,,
0.5615559816360474,0,64,,,,,
0.61434006690979,0,65,,,,,
0.6560622453689575,0,66,,,,,
0.7078238725662231,0,67,,,,,
0.6494794487953186,0,68,,,,,
0.5484105348587036,0,69,,,,,
0.5866414904594421,0,70,,,,,
0.6107564568519592,0,71,,,,,
0.5890772938728333,0,72,,,,,
0.5531028509140015,0,73,,,,,
0.5237911939620972,0,74,,,,,
0.5416508316993713,0,75,,,,,
0.5106536746025085,0,76,,,,,
0.5579808950424194,0,77,,,,,
0.4701097905635834,0,78,,,,,
0.5453839302062988,0,79,,,,,
0.5819690227508545,0,80,,,,,
0.4349023699760437,0,81,,,,,
0.47157639265060425,0,82,,,,,
0.6019954681396484,0,83,,,,,
0.5017477869987488,0,84,,,,,
0.4431661069393158,0,85,,,,,
0.3951238691806793,0,86,,,,,
0.3950512707233429,0,87,,,,,
0.455570250749588,0,88,,,,,
0.44707950949668884,0,89,,,,,
0.38480061292648315,0,90,,,,,
0.4779602885246277,0,91,,,,,
0.46184033155441284,0,92,,,,,
0.46834903955459595,0,93,,,,,
0.3970557451248169,0,94,,,,,
0.4384460747241974,0,95,,,,,
0.35865986347198486,0,96,,,,,
0.37236735224723816,0,97,,,,,
0.35955578088760376,0,98,,,,,
0.36161118745803833,0,99,,,,,
0.39007070660591125,0,100,,,,,
0.3296314775943756,0,101,,,,,
0.2727649211883545,0,102,,,,,
0.41432851552963257,0,103,,,,,
0.3042410612106323,0,104,,,,,
0.4050791561603546,0,105,,,,,
0.3263229429721832,0,106,,,,,
0.40084442496299744,0,107,,,,,
0.40143439173698425,0,108,,,,,
0.39106494188308716,0,109,,,,,
0.39184242486953735,0,110,,,,,
0.3794495165348053,0,111,,,,,
0.31777894496917725,0,112,,,,,
0.2615882158279419,0,113,,,,,
0.26077035069465637,0,114,,,,,
0.29905155301094055,0,115,,,,,
0.3039211630821228,0,116,,,,,
0.2865902781486511,0,117,,,,,
0.26695215702056885,0,118,,,,,
0.2615552842617035,0,119,,,,,
0.30354586243629456,0,120,,,,,
0.2832379937171936,0,121,,,,,
0.2784302532672882,0,122,,,,,
0.3220917582511902,0,123,,,,,
0.3748687207698822,0,124,,,,,
0.30311813950538635,0,125,,,,,
0.39102283120155334,0,126,,,,,
0.24301959574222565,0,127,,,,,
0.33371686935424805,0,128,,,,,
0.28299692273139954,0,129,,,,,
0.2749350666999817,0,130,,,,,
