csv-epoch,csv-train_loss_step,step,csv-val_loss_step,csv-val_loss_epoch,csv-train_loss_epoch,csv-accuracy/exact,csv-accuracy/validator
0,4.106273174285889,0,,,,,
0,3.7376708984375,1,,,,,
0,3.319648504257202,2,,,,,
0,3.1004207134246826,3,,,,,
0,2.5333120822906494,4,,,,,
0,2.6778182983398438,5,,,,,
0,2.6142525672912598,6,,,,,
0,2.2905778884887695,7,,,,,
0,2.3865396976470947,8,,,,,
0,2.4526827335357666,9,,,,,
,,0,1.675445795059204,,,,
,,1,1.9619807004928589,,,,
,,2,1.630637764930725,,,,
,,3,1.6047461032867432,,,,
,,4,1.6212315559387207,,,,
,,5,1.7064061164855957,,,,
,,6,1.8831974267959595,,,,
,,7,1.9006646871566772,,,,
,,8,1.5422462224960327,,,,
,,9,1.6858032941818237,,,,
0,,9,,1.7212358713150024,,,
0,,9,,,2.9085564613342285,0.0,0.0
1,2.098511219024658,10,,,,,
1,1.9913790225982666,11,,,,,
1,1.8597255945205688,12,,,,,
1,1.7453407049179077,13,,,,,
1,1.9990274906158447,14,,,,,
1,1.9515851736068726,15,,,,,
1,1.7231947183609009,16,,,,,
1,1.6214089393615723,17,,,,,
1,1.8567973375320435,18,,,,,
1,1.723871111869812,19,,,,,
,,10,1.1313238143920898,,,,
,,11,1.429864525794983,,,,
,,12,1.1495760679244995,,,,
,,13,1.1595813035964966,,,,
,,14,1.1055426597595215,,,,
,,15,1.3089334964752197,,,,
,,16,1.3605824708938599,,,,
,,17,1.3700799942016602,,,,
,,18,1.0714601278305054,,,,
,,19,1.1563429832458496,,,,
1,,19,,1.224328637123108,,,
1,,19,,,1.8813194036483765,0.0,0.0
2,1.534075140953064,20,,,,,
2,1.748671293258667,21,,,,,
2,1.7879000902175903,22,,,,,
2,1.5537188053131104,23,,,,,
2,1.5861468315124512,24,,,,,
2,1.4908746480941772,25,,,,,
2,1.3413653373718262,26,,,,,
2,1.5167596340179443,27,,,,,
2,1.5275189876556396,28,,,,,
2,1.3237546682357788,29,,,,,
,,20,0.8961736559867859,,,,
,,21,1.1635546684265137,,,,
,,22,0.9131881594657898,,,,
,,23,0.9653809666633606,,,,
,,24,0.8586277365684509,,,,
,,25,1.0847691297531128,,,,
,,26,1.1459892988204956,,,,
,,27,1.1235352754592896,,,,
,,28,0.8321282863616943,,,,
,,29,0.906950056552887,,,,
2,,29,,0.9890297651290894,,,
2,,29,,,1.428329348564148,0.0,0.02500000037252903
3,1.3664004802703857,30,,,,,
3,1.341905951499939,31,,,,,
3,1.3001683950424194,32,,,,,
3,1.2001464366912842,33,,,,,
3,1.4929568767547607,34,,,,,
3,1.0935078859329224,35,,,,,
3,1.160116195678711,36,,,,,
3,1.1174919605255127,37,,,,,
3,1.1417133808135986,38,,,,,
3,1.2348514795303345,39,,,,,
,,30,0.7124079465866089,,,,
,,31,0.9712761044502258,,,,
,,32,0.7293902635574341,,,,
,,33,0.8030074834823608,,,,
,,34,0.6694917678833008,,,,
,,35,0.9235300421714783,,,,
,,36,0.9445052146911621,,,,
,,37,0.9370514750480652,,,,
,,38,0.6439084410667419,,,,
,,39,0.6618344783782959,,,,
3,,39,,0.7996403574943542,,,
3,,39,,,1.2171908617019653,0.0,0.012500000186264515
4,1.1063032150268555,40,,,,,
4,1.2871630191802979,41,,,,,
4,1.2551172971725464,42,,,,,
4,1.0261677503585815,43,,,,,
4,0.98244309425354,44,,,,,
4,0.9989308714866638,45,,,,,
4,0.9464391469955444,46,,,,,
4,1.0500202178955078,47,,,,,
4,0.8757343888282776,48,,,,,
4,0.9269946217536926,49,,,,,
,,40,0.6123984456062317,,,,
,,41,0.8281834721565247,,,,
,,42,0.6364620923995972,,,,
,,43,0.7098491191864014,,,,
,,44,0.5956965088844299,,,,
,,45,0.8767678737640381,,,,
,,46,0.871048092842102,,,,
,,47,0.8793900012969971,,,,
,,48,0.5021893978118896,,,,
,,49,0.5440140962600708,,,,
4,,49,,0.7055999040603638,,,
4,,49,,,1.0594273805618286,0.0,0.03750000149011612
5,1.017603874206543,50,,,,,
5,0.9845764636993408,51,,,,,
5,0.9006654620170593,52,,,,,
5,0.9565169811248779,53,,,,,
5,0.7731560468673706,54,,,,,
5,1.0026367902755737,55,,,,,
5,0.8603211045265198,56,,,,,
5,1.0086679458618164,57,,,,,
