,source_text,target_text
173,8.9|00ae00000006000300030001:,00ae000000050003027fff
1740,89.5|06cd00000006000300030001:,06cd000000050003027fe1
678,34.8|02a700000006000300030001:,02a7000000050003027fff
685,35.2|02ae00000006000300030001:,02ae000000050003027fff
289,14.8|012200000006000300030001:,0122000000050003027f92
506,26.0|01fb00000006000300030001:,01fb000000050003027fff
235,12.1|00ec00000006000300030001:,00ec000000050003027fff
1860,95.7|074500000006000300030001:,0745000000050003027fff
874,44.9|036b00000006000300030001:,036b000000050003027fff
1825,93.9|072200000006000300030001:,0722000000050003027fd8
1667,85.7|068400000006000300030001:,0684000000050003027fff
1014,52.1|03f700000006000300030001:,03f7000000050003027fee
1829,94.1|072600000006000300030001:,0726000000050003027fff
1483,76.3|05cc00000006000300030001:,05cc000000050003027fc2
1539,79.1|060400000006000300030001:,0604000000050003027fff
367,18.9|017000000006000300030001:,0170000000050003027fff
1215,62.5|04c000000006000300030001:,04c0000000050003027fff
390,20.0|018700000006000300030001:,0187000000050003027fff
1738,89.4|06cb00000006000300030001:,06cb000000050003027ffd
1741,89.5|06ce00000006000300030001:,06ce000000050003027fff
112,5.7|007100000006000300030001:,0071000000050003027fff
119,6.1|007800000006000300030001:,0078000000050003027fff
853,43.8|035600000006000300030001:,0356000000050003027fff
1260,64.8|04ed00000006000300030001:,04ed000000050003027fff
774,39.8|030700000006000300030001:,0307000000050003027fff
975,50.1|03d000000006000300030001:,03d0000000050003027fff
1058,54.4|042300000006000300030001:,0423000000050003027fff
648,33.3|028900000006000300030001:,0289000000050003027fff
510,26.2|01ff00000006000300030001:,01ff000000050003027fff
331,17.0|014c00000006000300030001:,014c000000050003027fff
1894,97.4|076700000006000300030001:,0767000000050003027fff
941,48.4|03ae00000006000300030001:,03ae000000050003027fff
1072,55.1|043100000006000300030001:,0431000000050003027fff
196,10.1|00c500000006000300030001:,00c5000000050003027fff
58,3.0|003b00000006000300030001:,003b000000050003027fe7
1889,97.1|076200000006000300030001:,0762000000050003027fff
67,3.4|004400000006000300030001:,0044000000050003027fe7
1718,88.3|06b700000006000300030001:,06b7000000050003027fca
1750,90.0|06d700000006000300030001:,06d7000000050003027fff
1777,91.4|06f200000006000300030001:,06f2000000050003027fff
1580,81.3|062d00000006000300030001:,062d000000050003027fff
762,39.2|02fb00000006000300030001:,02fb000000050003027f9c
290,14.9|012300000006000300030001:,0123000000050003027fff
1609,82.7|064a00000006000300030001:,064a000000050003027fff
725,37.3|02d600000006000300030001:,02d6000000050003027fff
486,25.0|01e700000006000300030001:,01e7000000050003027fed
1753,90.1|06da00000006000300030001:,06da000000050003027fff
490,25.2|01eb00000006000300030001:,01eb000000050003027fff
420,21.6|01a500000006000300030001:,01a5000000050003027fff
1656,85.2|067900000006000300030001:,0679000000050003027fff
1951,100.3|07a000000006000300030001:,07a0000000050003027fff
109,5.6|006e00000006000300030001:,006e000000050003027fff
1433,73.7|059a00000006000300030001:,059a000000050003027fff
754,38.8|02f300000006000300030001:,02f3000000050003027fff
1939,99.7|079400000006000300030001:,0794000000050003027fff
1707,87.8|06ac00000006000300030001:,06ac000000050003027fff
627,32.2|027400000006000300030001:,0274000000050003027fff
806,41.4|032700000006000300030001:,0327000000050003027fff
263,13.5|010800000006000300030001:,0108000000050003027fff
1019,52.4|03fc00000006000300030001:,03fc000000050003027fff
1112,57.2|045900000006000300030001:,0459000000050003027fff
779,40.0|030c00000006000300030001:,030c000000050003027f2c
1375,70.7|056000000006000300030001:,0560000000050003027fff
1048,53.9|041900000006000300030001:,0419000000050003027fff
176,9.0|00b100000006000300030001:,00b1000000050003027fff
1142,58.7|047700000006000300030001:,0477000000050003027fff
276,14.2|011500000006000300030001:,0115000000050003027fff
716,36.8|02cd00000006000300030001:,02cd000000050003027fff
1840,94.6|073100000006000300030001:,0731000000050003027fff
1657,85.2|067a00000006000300030001:,067a000000050003027fff
1725,88.7|06be00000006000300030001:,06be000000050003027fff
1850,95.1|073b00000006000300030001:,073b000000050003027fff
1434,73.7|059b00000006000300030001:,059b000000050003027fff
399,20.5|019000000006000300030001:,0190000000050003027fff
