,source_text,target_text
457,23.48|01ca00000006000300030001:,01ca000000050003027fff
852,43.78|035500000006000300030001:,0355000000050003027fff
280,14.36|011900000006000300030001:,0119000000050003027fff
1510,77.58|05e700000006000300030001:,05e7000000050003027fff
485,24.92|01e600000006000300030001:,01e6000000050003027fff
279,14.31|011800000006000300030001:,0118000000050003027fff
443,22.76|01bc00000006000300030001:,01bc000000050003027fff
892,45.83|037d00000006000300030001:,037d000000050003027fff
505,25.95|01fa00000006000300030001:,01fa000000050003027fff
754,38.75|02f300000006000300030001:,02f3000000050003027fff
1542,79.22|060700000006000300030001:,0607000000050003027fff
699,35.92|02bc00000006000300030001:,02bc000000050003027fff
256,13.13|010100000006000300030001:,0101000000050003027fff
1519,78.04|05f000000006000300030001:,05f0000000050003027fff
351,18.03|016000000006000300030001:,0160000000050003027fff
836,42.96|034500000006000300030001:,0345000000050003027fff
414,21.27|019f00000006000300030001:,019f000000050003027fff
1484,76.24|05cd00000006000300030001:,05cd000000050003027fff
186,9.55|00bb00000006000300030001:,00bb000000050003027fff
479,24.61|01e000000006000300030001:,01e0000000050003027fff
572,29.39|023d00000006000300030001:,023d000000050003027fff
38,1.96|002700000006000300030001:,0027000000050003027fff
496,25.48|01f100000006000300030001:,01f1000000050003027fff
1259,64.70|04ec00000006000300030001:,04ec000000050003027fff
911,46.81|039000000006000300030001:,0390000000050003027fff
767,39.41|030000000006000300030001:,0300000000050003027fff
517,26.56|020600000006000300030001:,0206000000050003027fff
148,7.60|009500000006000300030001:,0095000000050003027fff
739,37.97|02e400000006000300030001:,02e4000000050003027fff
1463,75.17|05b800000006000300030001:,05b8000000050003027fff
619,31.81|026c00000006000300030001:,026c000000050003027fff
1080,55.49|043900000006000300030001:,0439000000050003027fff
993,51.02|03e200000006000300030001:,03e2000000050003027fff
1379,70.85|056400000006000300030001:,0564000000050003027fff
1204,61.87|04b500000006000300030001:,04b5000000050003027fff
954,49.02|03bb00000006000300030001:,03bb000000050003027fff
345,17.72|015a00000006000300030001:,015a000000050003027fff
135,6.93|008800000006000300030001:,0088000000050003027fff
1532,78.71|05fd00000006000300030001:,05fd000000050003027fff
889,45.68|037a00000006000300030001:,037a000000050003027fff
1451,74.55|05ac00000006000300030001:,05ac000000050003027fff
804,41.31|032500000006000300030001:,0325000000050003027fff
830,42.65|033f00000006000300030001:,033f000000050003027fff
266,13.65|010b00000006000300030001:,010b000000050003027fff
