,source_text,target_text
518,020700000006000100000001:02070000000400010100|02080000000b001000020002040027002d:020800000006001000020002|020900000006000300020002:,0209000000070003040027002d
488,01e900000006000100000001:01e90000000400010100|01ea00000006000500000000:01ea00000006000500000000|01eb00000006000300020002:,01eb0000000700030400300011
372,017500000006000300020002:01750000000700030400090003|01760000001a003ee2b633994244a339e450a56be843cc2ad8046cf30798e104:01760000000300be01|017700000006000100000001:,01770000000400010101
454,01c700000006000100000001:01c70000000400010101|01c800000006000500000000:01c800000006000500000000|01c900000006000400000004:,01c90000000b0004080000000000000000
125,007e00000006000300020002:007e00000007000304000a0005|007f00000006000300000002:007f0000000700030400060010|00800000001200962db774b042d89b9ca125c3bf66bd62a8:,008000000003001601
527,02100000000b00100000000204001c0024:021000000006001000000002|021100000006000100000001:02110000000400010100|02120000000b0010000200020400240028:,021200000006001000020002
934,03a80000000a008add7859cb4579a12a:03a800000003000a01|03a900000006000300020002:03a90000000700030400180020|03aa0000000b00100002000204002e0015:,03aa00000006001000020002
1050,041d00000006000300000002:041d000000070003040015000e|041e00000006000300020002:041e00000007000304001b0024|041f0000000b001000020002040028000e:,041f00000006001000020002
39,00280000000b00100000000204002e001d:002800000006001000000002|002900000006000300020002:00290000000700030400060028|002a000000060001002e0001:,002a00000003008102
185,00ba000000060005001fff00:00ba00000003008502|00bb0000000b0010000000020400310019:00bb00000006001000000002|00bc00000006000400000004:,00bc0000000b0004080000000000000000
913,039300000006000300020002:03930000000700030400120002|03940000000b0010001900020400170023:039400000003009002|039500000012003bfdc1ad26356135bf2b0a0e23403e6fcc:,03950000000300bb01
347,015c00000006000400000004:015c0000000b00040800000000cc0040a0|015d00000006000300000002:015d0000000700030400230003|015e00000006000500000000:,015e00000006000500000000
860,035e0000000b00100002000204000e001f:035e00000006001000020002|035f0000000b00100000000204001d0024:035f00000006001000000002|036000000006000300000002:,036000000007000304001d0024
1100,044f00000006000400000004:044f0000000b0004080000000000000000|045000000006000300000002:045000000007000304000c0015|045100000006000300020002:,0451000000070003040020000b
1175,049a0000000b0010000000020400150005:049a00000006001000000002|049b00000006000400000004:049b0000000b00040800000000680040a0|049c00000006000300020002:,049c000000070003040011002b
857,035b00000006000500000000:035b00000006000500000000|035c0000001a002aad9948f47b4785cabe45ff2111baeb26e30ef049db642e33:035c0000000300aa01|035d00000006000100000001:,035d0000000400010100
128,008100000006000400000004:00810000000b00040800000000820040b4|00820000000600050000ff00:00820000000600050000ff00|00830000000b0010000000020400070004:,008300000006001000000002
990,03e000000006000400000004:03e00000000b0004080000000000000000|03e10000001a00750a265299fe426bca6c71e60d459d4be7331708b28c3f9163:03e10000000300f501|03e20000000b001000020002040028000b:,03e200000006001000020002
356,016500000006000300000002:016500000007000304001a0002|016600000006000100000001:01660000000400010101|016700000006000300020002:,016700000007000304000f002a
247,00f800000006000300000002:00f800000007000304001b0004|00f90000000b001000200002040017000d:00f900000003009002|00fa00000006000500000000:,00fa00000006000500000000
1109,045800000006000500000000:045800000006000500000000|045900000006000300020002:0459000000070003040020000b|045a00000006000100000001:,045a0000000400010100
603,025c0000000600050000ff00:025c0000000600050000ff00|025d00000006000100000001:025d0000000400010101|025e00000006000400000004:,025e0000000b00040800000000e60040b4
13,000e00000006000400080001:000e00000003008402|000f00000006000400000004:000f0000000b00040800000000ec0040b3|00100000000b0010000200020400310001:,001000000006001000020002
291,01240000000b001000020002040003001b:012400000006001000020002|012500000006000300020002:0125000000070003040003001b|0126000000060004000f0001:,012600000003008402
1030,04090000000b0010000000020400270016:040900000006001000000002|040a000000060004002a0001:040a00000003008402|040b00000006000300020002:,040b00000007000304000f0011
146,0093000000060005001bff00:009300000003008502|009400000006000300000002:00940000000700030400150029|009500000006000500000000:,009500000006000500000000
1075,04360000000a00aac66308cd701d5413:043600000003002a01|043700000006000300000002:04370000000700030400220021|04380000000b001000130002040029000d:,043800000003009002
484,01e500000006000300020002:01e50000000700030400300011|01e60000000b0010002b0002040007001c:01e600000003009002|01e7000000060005001c0000:,01e700000003008502
55,003800000006000400090001:003800000003008402|00390000000a00b9d2c67bcff93b5fac:003900000003003901|003a00000006000400000004:,003a0000000b000408000000007c0040b5
575,02400000000b001000060002040004000b:024000000003009002|024100000006000300020002:024100000007000304001b0007|024200000006000300090001:,024200000003008302
375,017800000006000400000004:01780000000b00040800000000040040b0|017900000006000500000000:017900000006000500000000|017a00000006000300000002:,017a0000000700030400270008
722,02d400000006000400040001:02d400000003008402|02d500000006000400000004:02d50000000b00040800000000e80040ac|02d60000000b00100000000204000e0014:,02d600000006001000000002
187,00bc00000006000400000004:00bc0000000b0004080000000000000000|00bd00000006000300020002:00bd00000007000304000f0017|00be0000000b00100002000204001e0009:,00be00000006001000020002
394,018b0000001a0091f8226bf8bd51da9ab1ce4a04eab14d6976aef59d8a91f86d:018b00000003001101|018c00000006000300000002:018c0000000700030400080021|018d00000006000300020002:,018d0000000700030400210000
886,037800000006000300020002:0378000000070003040012002f|037900000006000100000001:03790000000400010101|037a00000006000400000004:,037a0000000b00040800000000b000409d
143,009000000006000300000002:00900000000700030400150029|009100000006000400000004:00910000000b0004080000000000000000|009200000006000100000001:,00920000000400010100
678,02a80000000b001000020002040007000d:02a800000006001000020002|02a90000000600050000ff00:02a90000000600050000ff00|02aa0000000b0010000000020400090027:,02aa00000006001000000002
737,02e30000000b001000000002040019000a:02e300000006001000000002|02e400000006000100000001:02e40000000400010100|02e500000006000300020002:,02e50000000700030400310009
173,00ae0000001a006df466bb6612f6f34014051063c293e7364949fd470e46ecdb:00ae0000000300ed01|00af00000006000300020002:00af00000007000304001b0031|00b000000006000100000001:,00b00000000400010101
711,02c90000001a008559c584cbf2a024fa89ff9bcffe2bcc0e4a7b17ab930feb5d:02c900000003000501|02ca00000006000300020002:02ca00000007000304000e002c|02cb0000000600050000ff00:,02cb0000000600050000ff00
939,03ad0000000a0089a3efb0598dc9537d:03ad00000003000901|03ae00000006000500000000:03ae00000006000500000000|03af00000006000300160001:,03af00000003008302
731,02dd00000006000300000002:02dd00000007000304000e0014|02de0000000b0010000000020400200020:02de00000006001000000002|02df00000006000100000001:,02df0000000400010100
628,027500000006000300020002:02750000000700030400290029|02760000000b001000020002040005001b:027600000006001000020002|027700000006000400000004:,02770000000b00040800000000360040b0
671,02a000000006000400000004:02a00000000b0004080000000000000000|02a10000001200ccecb48271388fd0702a199120843d8f16:02a100000003004c01|02a20000000b001000020002040002002a:,02a200000006001000020002
18,00130000000600050000ff00:00130000000600050000ff00|001400000006000100000001:00140000000400010101|001500000006000300020002:,00150000000700030400310001
426,01ab00000006000300020002:01ab0000000700030400000026|01ac00000006000300000002:01ac0000000700030400290007|01ad0000000b001000020002040000002a:,01ad00000006001000020002
703,02c10000000b00100002000204000e002c:02c100000006001000020002|02c20000001a00d0eb72e0cd9939ce6b2ea71b84b1b146441d7942ec067de05d:02c200000003005001|02c300000006000300020002:,02c300000007000304000e002c
770,030400000006000300020002:03040000000700030400290007|030500000006000500000000:030500000006000500000000|030600000006000100000001:,03060000000400010100
828,033e0000000a004e60ef9d4a6be5cfbc:033e0000000300ce01|033f00000006000400000004:033f0000000b000408000000005c0040b2|03400000000b0010000000020400260008:,034000000006001000000002
391,01880000000b0010000000020400080021:018800000006001000000002|01890000000b0010000200020400210000:018900000006001000020002|018a0000000600050000ff00:,018a0000000600050000ff00
180,00b500000006000100000001:00b50000000400010101|00b600000006000300000002:00b60000000700030400180009|00b700000012005c118e3de595470663639c06689f1f4fc0:,00b70000000300dc01
259,01040000000b00100002000204002b002d:010400000006001000020002|01050000000600050000ff00:01050000000600050000ff00|01060000000b001000020002040015001a:,010600000006001000020002
245,00f60000001200c994c7257a4b565ab08a4a00ecae8cb2c0:00f600000003004901|00f70000000b00100000000204001b0004:00f700000006001000000002|00f800000006000300000002:,00f800000007000304001b0004
788,03160000000b00100002000204001a0020:031600000006001000020002|03170000000a00a1dcd408540094ae79:031700000003002101|031800000006000400000004:,03180000000b0004080000000000000000
498,01f30000000b0010000000020400070027:01f300000006001000000002|01f400000006000300000002:01f40000000700030400070027|01f500000006000400000004:,01f50000000b0004080000000000000000
831,03410000000b00100002000204002c0020:034100000006001000020002|0342000000060005001cff00:034200000003008502|034300000006000500000000:,034300000006000500000000
746,02ec0000001200f8593cd864cbb30c3d6088a76af65b42b1:02ec00000003007801|02ed00000006000100000001:02ed0000000400010100|02ee0000000b00100002000204000b0012:,02ee00000006001000020002
238,00ef00000006000100000001:00ef0000000400010101|00f000000006000300020002:00f0000000070003040017000e|00f10000000b0010000200020400260024:,00f100000006001000020002
370,017300000006000300200001:017300000003008302|01740000000b0010000000020400270008:017400000006001000000002|017500000006000300020002:,01750000000700030400090003
229,00e60000000600050000ff00:00e60000000600050000ff00|00e700000006000300000002:00e70000000700030400210021|00e80000001a0058fd22db1c4e27561444d481f2d03d390be401aa90109ff36b:,00e80000000300d801
904,038a00000006000300020002:038a00000007000304002d0001|038b00000006000400000004:038b0000000b0004080000000000000000|038c0000001200d7f716602dfe1f00b952244bfc43d98747:,038c00000003005701
900,038600000006000100000001:03860000000400010100|03870000000b00100002000204002d0001:038700000006001000020002|03880000000b001000000002040008000a:,038800000006001000000002
572,023d00000006000500000000:023d00000006000500000000|023e0000000b00100002000204001b0007:023e00000006001000020002|023f0000000b00100000000204000d0004:,023f00000006001000000002
167,00a800000006000100000001:00a80000000400010101|00a90000000b00100002000204001b0031:00a900000006001000020002|00aa00000006000300000002:,00aa0000000700030400250022
130,00830000000b0010000000020400070004:008300000006001000000002|008400000006000300080001:008400000003008302|008500000006000100000001:,00850000000400010101
915,039500000012003bfdc1ad26356135bf2b0a0e23403e6fcc:03950000000300bb01|039600000006000300000002:03960000000700030400120012|039700000006000300020002:,03970000000700030400120002
435,01b400000006000100240001:01b400000003008102|01b50000000b00100002000204000c0019:01b500000006001000020002|01b600000006000300000002:,01b6000000070003040000002c
31,0020000000060001002f0001:002000000003008102|002100000006000100000001:00210000000400010101|00220000000b0010000000020400260026:,002200000006001000000002
168,00a90000000b00100002000204001b0031:00a900000006001000020002|00aa00000006000300000002:00aa0000000700030400250022|00ab00000006000300020002:,00ab00000007000304001b0031
307,01340000000b00100000000204000f0020:013400000006001000000002|01350000000b00100002000204001c0007:013500000006001000020002|0136000000060001000b0001:,013600000003008102
965,03c70000000b0010000000020400270019:03c700000006001000000002|03c800000006000400000004:03c80000000b00040800000000200040ac|03c900000006000500000000:,03c900000006000500000000
660,029500000006000300000002:029500000007000304001f0016|02960000000b00100000000204002f0030:029600000006001000000002|029700000006000100000001:,02970000000400010100
827,033d00000006000300000002:033d0000000700030400140005|033e0000000a004e60ef9d4a6be5cfbc:033e0000000300ce01|033f00000006000400000004:,033f0000000b000408000000005c0040b2
866,036400000006000400280001:036400000003008402|03650000000600050000ff00:03650000000600050000ff00|0366000000120039d865107f1bfea0d959c6614e34de1fe2:,03660000000300b901
517,02060000001a003ba998da9231e9e056375a02105904d330979f7e1ba0bca45b:02060000000300bb01|020700000006000100000001:02070000000400010100|02080000000b001000020002040027002d:,020800000006001000020002
604,025d00000006000100000001:025d0000000400010101|025e00000006000400000004:025e0000000b00040800000000e60040b4|025f0000000b0010000700020400200012:,025f00000003009002
297,012a0000001200249f00e482b0f8b1eb8d6d21026fc7cd20:012a0000000300a401|012b00000006000100180001:012b00000003008102|012c00000006000300000002:,012c00000007000304001a0000
263,01080000000b001000000002040008000d:010800000006001000000002|01090000000600050000ff00:01090000000600050000ff00|010a00000006000300000002:,010a000000070003040008000d
713,02cb0000000600050000ff00:02cb0000000600050000ff00|02cc00000006000100000001:02cc0000000400010101|02cd000000060001001e0001:,02cd00000003008102
212,00d50000000b00100002000204000d0017:00d500000006001000020002|00d60000000b0010000000020400090007:00d600000006001000000002|00d700000006000400000004:,00d70000000b00040800000000fe0040b0
1103,04520000001a00a1137a68fde80d1955a64e19cd73d61ee0372d1810ea4bbcef:045200000003002101|04530000000b0010000c00020400070020:045300000003009002|045400000006000400000004:,04540000000b0004080000000000000000
37,002600000006000500000000:002600000006000500000000|00270000000b0010000200020400060028:002700000006001000020002|00280000000b00100000000204002e001d:,002800000006001000000002
12,000d0000000a00ba5b17ac4e452ca648:000d00000003003a01|000e00000006000400080001:000e00000003008402|000f00000006000400000004:,000f0000000b00040800000000ec0040b3
1187,04a600000006000100000001:04a60000000400010101|04a7000000060005002f0000:04a700000003008502|04a800000006000300020002:,04a800000007000304002c0011
802,03240000000b00100000000204000f002e:032400000006001000000002|03250000001a005d8c0a6537b3b8a7ccda442cd501663b26c6115418c72600e0:03250000000300dd01|03260000000b00100002000204001a0020:,032600000006001000020002
977,03d300000006000100260001:03d300000003008102|03d40000000600050000ff00:03d40000000600050000ff00|03d50000001a0081aa534380b440f8cb24102a27aa580cab71ad40bb65f1c728:,03d500000003000101
624,027100000006000300000002:02710000000700030400290019|02720000000b0010000000020400020021:027200000006001000000002|02730000000600050000ff00:,02730000000600050000ff00
282,011b00000006000100000001:011b0000000400010100|011c0000001a00b70212240250e6dd7b7fc015e2398db77c73b06b87f0fa25e0:011c00000003003701|011d0000000b0010000000020400090004:,011d00000006001000000002
459,01cc0000000a00439ba635e3c9a97efb:01cc0000000300c301|01cd00000006000300020002:01cd00000007000304002c002b|01ce0000000b00100002000204001b0004:,01ce00000006001000020002
393,018a0000000600050000ff00:018a0000000600050000ff00|018b0000001a0091f8226bf8bd51da9ab1ce4a04eab14d6976aef59d8a91f86d:018b00000003001101|018c00000006000300000002:,018c0000000700030400080021
537,021a0000000b001000000002040001000c:021a00000006001000000002|021b0000000b0010002f00020400080006:021b00000003009002|021c00000006000100000001:,021c0000000400010100
171,00ac00000006000300000002:00ac0000000700030400250022|00ad0000000600050000ff00:00ad0000000600050000ff00|00ae0000001a006df466bb6612f6f34014051063c293e7364949fd470e46ecdb:,00ae0000000300ed01
116,0075000000060005000b0000:007500000003008502|00760000000600050000ff00:00760000000600050000ff00|007700000006000400000004:,00770000000b00040800000000200040ac
807,032900000006000300020002:032900000007000304001a0020|032a00000006000400000004:032a0000000b0004080000000000000000|032b00000006000400000004:,032b0000000b0004080000000000000000
653,028e00000006000500000000:028e00000006000500000000|028f0000000b001000020002040001002e:028f00000006001000020002|029000000006000300020002:,0290000000070003040001002e
1181,04a00000000600050000ff00:04a00000000600050000ff00|04a100000006000400000004:04a10000000b00040800000000680040a0|04a20000000a00fd520f35eb3ef09328:,04a200000003007d01
893,037f00000006000100000001:037f0000000400010101|03800000000b00100002000204002a0016:038000000006001000020002|03810000000a00198ee782c834f3e2ab:,038100000003009901
418,01a30000000b0010000200020400000026:01a300000006001000020002|01a400000006000100140001:01a400000003008102|01a500000012003797b9e2f6435e2c72cdf716d3dc7606f1:,01a50000000300b701
135,00880000000b0010000000020400150029:008800000006001000000002|008900000012007757a54ef931f8d1cdfe839eb5a308b568:00890000000300f701|008a000000060004001f0001:,008a00000003008402
970,03cc00000006000300020002:03cc0000000700030400280026|03cd00000006000100000001:03cd0000000400010100|03ce00000006000300020002:,03ce0000000700030400280026
892,037e00000006000400000004:037e0000000b00040800000000c60040b1|037f00000006000100000001:037f0000000400010101|03800000000b00100002000204002a0016:,038000000006001000020002
189,00be0000000b00100002000204001e0009:00be00000006001000020002|00bf0000000b0010000000020400080005:00bf00000006001000000002|00c000000006000400000004:,00c00000000b0004080000000000000000
743,02e900000006000300000002:02e9000000070003040019000a|02ea0000000a007eabc4cbda8c336bac:02ea0000000300fe01|02eb00000006000500100000:,02eb00000003008502
203,00cc0000000600050000ff00:00cc0000000600050000ff00|00cd0000000b00100007000204002f002f:00cd00000003009002|00ce0000000b0010000000020400260004:,00ce00000006001000000002
320,014100000006000300020002:01410000000700030400060003|014200000006000300000002:014200000007000304000d0005|014300000006000400000004:,01430000000b0004080000000000000000
694,02b80000000b001000020002040016002a:02b800000006001000020002|02b90000000b0010000000020400310023:02b900000006001000000002|02ba00000006000500000000:,02ba00000006000500000000
854,035800000006000400000004:03580000000b00040800000000f20040b2|035900000006000300020002:035900000007000304001b000d|035a00000006000300300001:,035a00000003008302
719,02d10000001200c36c8b35f986f95dc670a2a283ffce9582:02d100000003004301|02d20000000600050000ff00:02d20000000600050000ff00|02d300000006000300000002:,02d300000007000304002b001a
1038,04110000000a00f584a9ce0012eadfbe:041100000003007501|041200000006000400000004:04120000000b0004080000000000000000|041300000006000300020002:,041300000007000304000f0011
499,01f400000006000300000002:01f40000000700030400070027|01f500000006000400000004:01f50000000b0004080000000000000000|01f600000006000300020002:,01f600000007000304002a001e
648,02890000000b00100000000204001f0016:028900000006001000000002|028a00000006000300000002:028a00000007000304001f0016|028b00000006000400000004:,028b0000000b0004080000000000000000
429,01ae00000006000100000001:01ae0000000400010101|01af0000000b001000000002040000002c:01af00000006001000000002|01b00000000a00323b3df837591608c6:,01b00000000300b201
447,01c00000000600050000ff00:01c00000000600050000ff00|01c100000012009b99b40d161bcddd5fc1b33cb04e7f891c:01c100000003001b01|01c200000006000400000004:,01c20000000b000408000000004c0040ad
469,01d600000006000400000004:01d60000000b00040800000000a40040af|01d70000000b00100000000204000d001d:01d700000006001000000002|01d80000000a00ba9ab37954896ff545:,01d800000003003a01
841,034b00000006000300020002:034b000000070003040006001d|034c00000006000400000004:034c0000000b00040800000000e00040a5|034d0000000a003c34decb5bd710bc4f:,034d0000000300bc01
882,03740000000600050000ff00:03740000000600050000ff00|037500000006000100100001:037500000003008102|0376000000120063552eb4cdc0d5a04924c87fa6357f567c:,03760000000300e301
902,03880000000b001000000002040008000a:038800000006001000000002|038900000006000300000002:0389000000070003040008000a|038a00000006000300020002:,038a00000007000304002d0001
148,009500000006000500000000:009500000006000500000000|009600000006000300020002:00960000000700030400130029|00970000000b00100002000204002c0014:,009700000006001000020002
534,0217000000120086b17239219f7bcdcecf4c181190c7e09c:021700000003000601|021800000006000300000002:021800000007000304001c0024|02190000000b0010000200020400000009:,021900000006001000020002
617,026a00000006000100000001:026a0000000400010101|026b000000060004002b0001:026b00000003008402|026c0000000b0010000200020400290029:,026c00000006001000020002
800,032200000006000100000001:03220000000400010100|032300000006000500000000:032300000006000500000000|03240000000b00100000000204000f002e:,032400000006001000000002
840,034a0000000600050027ff00:034a00000003008502|034b00000006000300020002:034b000000070003040006001d|034c00000006000400000004:,034c0000000b00040800000000e00040a5
332,014d00000012002920576a8c908f519f17da01c4d0c92fda:014d0000000300a901|014e00000006000300000002:014e0000000700030400080017|014f0000000600050000ff00:,014f0000000600050000ff00
1162,048d00000006000300000002:048d00000007000304001f0025|048e00000006000500000000:048e00000006000500000000|048f00000006000400000004:,048f0000000b0004080000000000000000
211,00d400000006000300020002:00d40000000700030400270009|00d50000000b00100002000204000d0017:00d500000006001000020002|00d60000000b0010000000020400090007:,00d600000006001000000002
716,02ce00000006000300000002:02ce00000007000304002b001a|02cf0000000b001000020002040020000b:02cf00000006001000020002|02d000000006000400000004:,02d00000000b00040800000000e80040ac
1186,04a50000000b001000000002040011000e:04a500000006001000000002|04a600000006000100000001:04a60000000400010101|04a7000000060005002f0000:,04a700000003008502
791,031900000006000300000002:0319000000070003040022002b|031a0000000b001000000002040015000d:031a00000006001000000002|031b00000006000300020002:,031b00000007000304001a0020
338,01530000000b00100002000204002b0015:015300000006001000020002|015400000006000100000001:01540000000400010101|01550000001200e8e77afb15221df932700490e97a83a146:,015500000003006801
1136,047300000006000100000001:04730000000400010101|04740000000b00100000000204000e0008:047400000006001000000002|047500000006000300000002:,047500000007000304000e0008
434,01b300000006000300020002:01b3000000070003040000002a|01b400000006000100240001:01b400000003008102|01b50000000b00100002000204000c0019:,01b500000006001000020002
262,010700000006000100000001:01070000000400010101|01080000000b001000000002040008000d:010800000006001000000002|01090000000600050000ff00:,01090000000600050000ff00
334,014f0000000600050000ff00:014f0000000600050000ff00|015000000006000300020002:015000000007000304000d0003|015100000006000500120000:,015100000003008502
1025,040400000006000500000000:040400000006000500000000|040500000006000100000001:04050000000400010100|04060000000b00100002000204000f0011:,040600000006001000020002
154,009b00000006000300020002:009b00000007000304002c0014|009c000000060005000a0000:009c00000003008502|009d0000000b001000020002040010002b:,009d00000006001000020002
530,021300000006000300020002:02130000000700030400240028|021400000006000400000004:02140000000b0004080000000000000000|021500000006000500000000:,021500000006000500000000
416,01a10000000b0010000000020400290007:01a100000006001000000002|01a200000006000400000004:01a20000000b000408000000004c0040ad|01a30000000b0010000200020400000026:,01a300000006001000020002
422,01a700000006000100000001:01a70000000400010101|01a80000000600050000ff00:01a80000000600050000ff00|01a900000006000300190001:,01a900000003008302
774,030800000006000300020002:03080000000700030400290007|03090000000b0010000000020400200009:030900000006001000000002|030a00000006000300000002:,030a0000000700030400200009
202,00cb00000006000100000001:00cb0000000400010101|00cc0000000600050000ff00:00cc0000000600050000ff00|00cd0000000b00100007000204002f002f:,00cd00000003009002
437,01b600000006000300000002:01b6000000070003040000002c|01b700000006000400000004:01b70000000b000408000000009a0040b0|01b80000000a00c173f46d7fcbdf0496:,01b800000003004101
208,00d10000000a004c0feb11da2c07f5e0:00d10000000300cc01|00d200000006000100000001:00d20000000400010101|00d30000000600050000ff00:,00d30000000600050000ff00
1006,03f00000000b00100000000204002e002f:03f000000006001000000002|03f10000000600050000ff00:03f10000000600050000ff00|03f200000006000300000002:,03f200000007000304002e002f
1148,047f00000006000300020002:047f00000007000304002c0031|048000000006000100000001:04800000000400010101|048100000006000500030000:,048100000003008502
305,013200000006000100000001:01320000000400010101|013300000006000100000001:01330000000400010101|01340000000b00100000000204000f0020:,013400000006001000000002
1043,041600000006000300020002:0416000000070003040016000d|04170000000b00100002000204001b0024:041700000006001000020002|041800000006000400000004:,04180000000b0004080000000000000000
521,020a000000060005001dff00:020a00000003008502|020b00000006000300220001:020b00000003008302|020c00000006000500000000:,020c00000006000500000000
