,source_text,target_text
2491,09bd00000006000600020025:09bd00000006000600020025|09be0000000b00100000000204001f0026:09be00000006001000000002|09bf00000006000400000004:09bf0000000b0004084ae16c767304c083|09c000000006000300020001:09c0000000050003020025|09c10000000a00fbdd75c048dd4378f5:,09c100000003007b01
433,01b200000006000100010001:01b200000003008102|01b300000006000100000001:01b30000000400010100|01b400000006000300000002:01b40000000700030400260002|01b500000006000300020001:01b5000000050003020011|01b60000000a00d6b09dcb466f6ef1d0:,01b600000003005601
377,017a00000006000300000002:017a0000000700030400020019|017b0000000b00100000000204000e0028:017b00000006001000000002|017c0000000600050000ff00:017c0000000600050000ff00|017d0000000600060002000a:017d0000000600060002000a|017e00000006000400000004:,017e0000000b00040850b9d7f9cef2c084
3445,0d7800000006000600020000:0d7800000006000600020000|0d7900000006000300020001:0d79000000050003020000|0d7a0000000600050000ff00:0d7a0000000600050000ff00|0d7b00000006000100000001:0d7b0000000400010101|0d7c00000006000300180001:,0d7c00000003008302
1513,05eb0000000b0010000000020400070012:05eb00000006001000000002|05ec00000006000100000001:05ec0000000400010100|05ed00000006000600020000:05ed00000006000600020000|05ee00000006000500050000:05ee00000003008502|05ef0000000600050000ff00:,05ef0000000600050000ff00
2068,0816000000060001000d0001:081600000003008102|081700000006000600020005:081700000006000600020005|081800000006000300000002:08180000000700030400280030|081900000006000500000000:081900000006000500000000|081a0000000b0010000000020400260014:,081a00000006001000000002
1122,046400000006000300000002:046400000007000304000e0014|046500000006000300230001:046500000003008302|04660000000b0010000000020400030021:046600000006001000000002|046700000006000300070001:046700000003008302|046800000006000100000001:,04680000000400010100
1248,04e200000006000300180001:04e200000003008302|04e30000000600050000ff00:04e30000000600050000ff00|04e40000000600060002001c:04e40000000600060002001c|04e500000006000300020001:04e500000005000302001c|04e600000006000100000001:,04e60000000400010101
2047,08010000000600060016002e:080100000003008602|080200000006000300020001:0802000000050003020027|080300000006000500000000:080300000006000500000000|08040000000b001000000002040003002e:080400000006001000000002|08050000000b0010000000020400270006:,080500000006001000000002
1393,05730000000a00ac85b4c37f10c58ddd:057300000003002c01|057400000006000500000000:057400000006000500000000|057500000006000300020001:0575000000050003020012|057600000006000300000002:0576000000070003040023002a|057700000006000100000001:,05770000000400010100
