,source_text,target_text
81,005200000006000200000001:005200000003008202|005300000006000300000001:0053000000050003020000|005400000006000600130000:005400000003008602|005500000006000200000001:005500000003008202|0056000000060005000bff00:,005600000003008502
707,02c400000006000600290000:02c400000003008602|02c500000006000300000001:02c5000000050003020000|02c60000000600050000ff00:02c600000003008502|02c700000006000200000001:02c700000003008202|02c800000006000600110000:,02c800000003008602
1563,061c00000006000200000001:061c00000003008202|061d00000006000300000001:061d000000050003020000|061e0000000600050000ff00:061e00000003008502|061f00000006000200000001:061f00000003008202|06200000000600050000ff00:,062000000003008502
751,02f000000006000200000001:02f000000003008202|02f100000006000600170000:02f100000003008602|02f20000000600050032ff00:02f200000003008502|02f30000000a00d681e6ccf2a0f71587:02f30000000300d601|02f40000000600050000ff00:,02f400000003008502
1063,0428000000060006000d0000:042800000003008602|042900000012004c5b3c97ea4df611a761495ec9c91ff12d:04290000000300cc01|042a0000000600060029002c:042a00000003008602|042b00000006000300000001:042b000000050003020000|042c00000006000200000001:,042c00000003008202
1864,074900000006000300000001:0749000000050003020000|074a00000006000200000001:074a00000003008202|074b00000006000200000001:074b00000003008202|074c00000006000300190001:074c00000003008302|074d0000001a008dda95c2438234463b81731612d74106642ef49b842532927a:,074d00000003008d01
1561,061a0000001a008b383a9a6c9cb589b9fa76fdb5aa3dd1cb5f007e6a1481ee19:061a00000003008b01|061b000000060005001aff00:061b00000003008502|061c00000006000200000001:061c00000003008202|061d00000006000300000001:061d000000050003020000|061e0000000600050000ff00:,061e00000003008502
1467,05bc00000006000200000001:05bc00000003008202|05bd0000001a005206cd8db6d3414681ef9ba1aa5b46f4d05c3055a8a0ed5359:05bd0000000300d201|05be00000006000500000000:05be00000003008502|05bf00000006000300040001:05bf00000003008302|05c000000006000300000001:,05c0000000050003020000
1436,059d00000006000200000001:059d00000003008202|059e000000120087964ebfbbbf1994177eea4bad7f45dd83:059e00000003008701|059f00000006000600200000:059f00000003008602|05a000000006000600100029:05a000000003008602|05a10000001200d55e37220d68ae5865985c5766dfd1af28:,05a10000000300d501
504,01f90000001a001eb8a1328e39c12b1a6c92a9fb944a15ad99ee298fbd8f7292:01f900000003009e01|01fa0000000600050000ff00:01fa00000003008502|01fb0000000600060008001e:01fb00000003008602|01fc00000006000200000001:01fc00000003008202|01fd00000006000600020000:,01fd00000003008602
258,01030000000600050000ff00:010300000003008502|0104000000060006002e0000:010400000003008602|010500000006000200000001:010500000003008202|010600000006000200280001:010600000003008202|01070000000a00476412aa7f9a26dd79:,01070000000300c701
0,0001000000060006000b0000:000100000003008602|0002000000060006002b0007:000200000003008602|00030000000600050000ff00:000300000003008502|00040000000a008f39f6fb940f48297d:000400000003008f01|000500000006000200000001:,000500000003008202
1651,067400000006000500000000:067400000003008502|067500000006000600190000:067500000003008602|067600000006000200300001:067600000003008202|06770000000a003bc12feb45b9e49e6b:06770000000300bb01|067800000006000300000001:,0678000000050003020000
1136,047100000006000300000001:0471000000050003020000|047200000006000200000001:047200000003008202|04730000000a00e75a8b50ea547339aa:04730000000300e701|0474000000060006000f0000:047400000003008602|047500000006000300000001:,0475000000050003020000
1351,054800000006000500000000:054800000003008502|054900000006000300000001:0549000000050003020000|054a00000006000300140001:054a00000003008302|054b00000006000600140000:054b00000003008602|054c0000000a002299bde75db41ad067:,054c0000000300a201
1852,073d00000006000500000000:073d00000003008502|073e000000060005000a0000:073e00000003008502|073f00000006000300000001:073f000000050003020000|074000000006000500260000:074000000003008502|07410000001200c3327b6c4cac0b30f1b3cc1261dc4f410d:,07410000000300c301
411,019c00000006000500000000:019c00000003008502|019d00000006000200000001:019d00000003008202|019e00000006000300000001:019e000000050003020000|019f0000001a0026db1f190c82e182694457cfa538021c0625e7aa9237345566:019f0000000300a601|01a000000006000300000001:,01a0000000050003020000
841,034a00000006000500000000:034a00000003008502|034b00000012002a03deea0d3c605ae26f8b7bcdaa2629ea:034b0000000300aa01|034c00000006000200000001:034c00000003008202|034d000000060006002a0000:034d00000003008602|034e00000006000300000001:,034e000000050003020000
1599,064000000006000300320001:064000000003008302|064100000006000600030000:064100000003008602|06420000001200299ee58f2531364289630ee600db3f4312:06420000000300a901|0643000000060006000e0000:064300000003008602|06440000000600060022000f:,064400000003008602
