,source_text,target_text
2063,081000000006000600220000:081000000003008602|081100000006000300000001:0811000000050003020000|0812000000060006002c0000:081200000003008602|081300000006000300180001:081300000003008302|081400000006000200000001:,08140000000400020100
1770,06eb00000006000500000000:06eb00000003008502|06ec00000006000600060000:06ec00000003008602|06ed00000006000300240001:06ed00000003008302|06ee0000001a00604dfc1a1e62f0ac6111ce3a4d0604e24eb4bcd58101ad4b03:06ee0000000300e001|06ef00000006000300000001:,06ef000000050003020000
2796,0aed0000000600050000ff00:0aed00000003008502|0aee00000006000200110001:0aee00000003008202|0aef00000006000600060000:0aef00000003008602|0af00000000a00d0816ac7834576ed76:0af00000000300d001|0af100000006000300000001:,0af1000000050003020000
2781,0ade000000060002002c0001:0ade00000003008202|0adf0000001200873a7e69550321849b078f4a396e03dc98:0adf00000003008701|0ae0000000060006000a0000:0ae000000003008602|0ae100000006000300000001:0ae1000000050003020000|0ae2000000060003001d0001:,0ae200000003008302
2663,0a6800000006000600210000:0a6800000003008602|0a6900000006000300000001:0a69000000050003020000|0a6a00000006000200000001:0a6a0000000400020100|0a6b0000001a0061ae9edba3903b6b54e41fc322324817c0d2985142ccca45f0:0a6b0000000300e101|0a6c00000006000500000000:,0a6c00000003008502
1573,062600000006000300000001:0626000000050003020000|062700000006000500120000:062700000003008502|062800000006000600040000:062800000003008602|062900000006000200000001:06290000000400020100|062a0000001200d1f106c8a298cba362eb788bf393796c3c:,062a0000000300d101
2478,09af00000006000600090000:09af00000003008602|09b000000006000300000001:09b0000000050003020000|09b10000000600050000ff00:09b100000003008502|09b2000000060006001e0008:09b200000003008602|09b300000006000200000001:,09b30000000400020100
3550,0ddf0000000600050000ff00:0ddf00000003008502|0de000000006000200000001:0de00000000400020100|0de10000000600050000ff00:0de100000003008502|0de200000006000200000001:0de20000000400020100|0de300000006000600020013:,0de300000003008602
1338,053b0000001200364a21fcad17a02fe8b4b283f66ec68cac:053b0000000300b601|053c00000006000600100000:053c00000003008602|053d0000000600050000ff00:053d00000003008502|053e00000006000300000001:053e000000050003020000|053f00000006000200000001:,053f0000000400020100
3176,0c690000000600050000ff00:0c6900000003008502|0c6a0000001200d55b308e882d7d7899f0ed4f0fc83fddfd:0c6a0000000300d501|0c6b00000006000300000001:0c6b000000050003020000|0c6c00000006000600120000:0c6c00000003008602|0c6d00000006000200000001:,0c6d0000000400020100
1463,05b800000006000200000001:05b80000000400020100|05b900000006000600070000:05b900000003008602|05ba00000006000200050001:05ba00000003008202|05bb00000006000200000001:05bb0000000400020100|05bc00000006000500000000:,05bc00000003008502
1320,052900000006000300000001:0529000000050003020000|052a00000006000300160001:052a00000003008302|052b0000000600050000ff00:052b00000003008502|052c0000000a00a5ebf4258e2a59006c:052c0000000300a501|052d00000006000600080000:,052d00000003008602
2441,098a0000000600050000ff00:098a00000003008502|098b00000006000300000001:098b000000050003020000|098c00000006000600290000:098c00000003008602|098d00000006000600160001:098d00000003008602|098e00000006000500000000:,098e00000003008502
112,007100000006000200000001:00710000000400020100|0072000000060006002a0000:007200000003008602|007300000006000500000000:007300000003008502|0074000000060006001b0000:007400000003008602|007500000006000200000001:,00750000000400020100
3043,0be400000006000300000001:0be4000000050003020000|0be500000006000200000001:0be50000000400020100|0be6000000060006002b0000:0be600000003008602|0be70000000600050000ff00:0be700000003008502|0be800000006000300320001:,0be800000003008302
1128,0469000000120045b43ab36cc9de21286275b423eddd11d1:04690000000300c501|046a000000060002001f0001:046a00000003008202|046b00000006000600190000:046b00000003008602|046c00000006000300000001:046c000000050003020000|046d0000000600050000ff00:,046d00000003008502
1371,055c00000006000300230001:055c00000003008302|055d00000006000200000001:055d0000000400020100|055e00000006000300000001:055e000000050003020000|055f00000006000600240024:055f00000003008602|056000000006000200000001:,05600000000400020100
309,013600000006000300000001:0136000000050003020000|013700000006000600310000:013700000003008602|013800000006000200000001:01380000000400020100|013900000006000600280000:013900000003008602|013a00000006000300000001:,013a000000050003020000
2256,08d100000006000300000001:08d1000000050003020000|08d20000000a001363541965ba563610:08d200000003009301|08d300000006000600080000:08d300000003008602|08d400000006000500000000:08d400000003008502|08d5000000060005002fff00:,08d500000003008502
1159,04880000000600050000ff00:048800000003008502|0489000000060006002c0001:048900000003008602|048a0000001a00ed8a61ee2eb06c85db14341cea5a020bda4e7c2c26bc2cd74a:048a0000000300ed01|048b000000060006002b0000:048b00000003008602|048c00000006000200000001:,048c0000000400020100
1440,05a10000000a006b461a614e448edb33:05a10000000300eb01|05a200000006000300000001:05a2000000050003020000|05a300000006000200000001:05a30000000400020100|05a4000000060005001e0000:05a400000003008502|05a5000000060006000f0000:,05a500000003008602
2190,088f00000006000600280000:088f00000003008602|089000000006000300000001:0890000000050003020000|08910000001a00122d219a8f76d06e7f77fe90f66989ac7710f6693adaf635f9:089100000003009201|0892000000060006002a000b:089200000003008602|089300000006000200000001:,08930000000400020100
1162,048b000000060006002b0000:048b00000003008602|048c00000006000200000001:048c0000000400020100|048d00000006000300000001:048d000000050003020000|048e0000000a00df04945f3b1ad1a58c:048e0000000300df01|048f00000006000200000001:,048f0000000400020100
1297,051200000006000500090000:051200000003008502|05130000000600050000ff00:051300000003008502|051400000006000300000001:0514000000050003020000|05150000001200396ba08ad6f0624b4bc37eca74869b81e9:05150000000300b901|051600000006000200000001:,05160000000400020100
784,03110000000600050000ff00:031100000003008502|031200000006000200000001:03120000000400020100|031300000006000300000001:0313000000050003020000|031400000006000200000001:03140000000400020100|03150000000600050000ff00:,031500000003008502
