,source_text,target_text
696,02b900000006000200000001:02b900000003008202|02ba0000001200f6a837295f3981926e894ee4506f23b3a9:02ba0000000300f601|02bb00000006000400020001:,02bb000000050004020003
1155,048400000006000400030001:0484000000050004020000|048500000006000200000001:048500000003008202|048600000006000400010001:,0486000000050004020000
828,033d00000006000200000001:033d00000003008202|033e0000000a006a5efce748c91b747f:033e0000000300ea01|033f00000006000400030001:,033f000000050004020000
712,02c900000006000300000001:02c9000000050003020000|02ca00000006000400030001:02ca000000050004020000|02cb00000006000400020001:,02cb000000050004020003
914,039300000006000300000001:0393000000050003020000|03940000000600050000ff00:039400000003008502|039500000006000300010001:,0395000000050003020000
777,030a0000000600050000ff00:030a00000003008502|030b00000006000300000001:030b000000050003020000|030c00000006000300010001:,030c000000050003020000
677,02a60000001200591b4fe609162b1f3de35a1d0491fe4ea8:02a60000000300d901|02a700000006000400000001:02a7000000050004020002|02a800000006000200000001:,02a800000003008202
353,016200000006000500000000:016200000003008502|016300000006000400020001:0163000000050004020003|016400000006000400010001:,0164000000050004020000
751,02f000000006000200000001:02f000000003008202|02f100000006000400030001:02f1000000050004020000|02f20000001a00c346170fc260af87e12d918799428ef1da1a23a5a3b61a8762:,02f20000000300c301
280,011900000006000400020001:0119000000050004020003|011a00000006000300010001:011a000000050003020000|011b00000006000300000001:,011b000000050003020000
5,000600000006000300150001:000600000003008302|000700000006000400010001:0007000000050004020000|000800000006000400020001:,0008000000050004020003
105,006a0000000a00798fd6157289ab0581:006a0000000300f901|006b00000006000300000001:006b000000050003020000|006c00000006000200000001:,006c00000003008202
1033,040a00000006000300000001:040a000000050003020000|040b00000006000200000001:040b00000003008202|040c00000006000400030001:,040c000000050004020000
188,00bd00000006000400030001:00bd000000050004020000|00be00000006000400010001:00be000000050004020000|00bf0000000600050019ff00:,00bf00000003008502
287,012000000006000300100001:012000000003008302|01210000001a007d1759dba55a5b117d624cb14d875ae188acd465479523976f:01210000000300fd01|012200000006000500000000:,012200000003008502
871,03680000000a0070155752ec7ff8c939:03680000000300f001|036900000006000400020001:0369000000050004020003|036a00000006000300010001:,036a000000050003020000
85,005600000006000300000001:0056000000050003020000|005700000006000200000001:005700000003008202|005800000006000500000000:,005800000003008502
737,02e200000006000400030001:02e2000000050004020000|02e300000006000200000001:02e300000003008202|02e400000006000300010001:,02e4000000050003020000
93,005e00000006000300010001:005e000000050003020000|005f00000006000400010001:005f000000050004020000|006000000006000200000001:,006000000003008202
885,037600000006000400010001:0376000000050004020000|037700000006000400020001:0377000000050004020003|037800000006000400000001:,0378000000050004020002
240,00f10000000600050000ff00:00f100000003008502|00f200000006000400000001:00f2000000050004020002|00f30000001a00e130f2923b4547a4dcb73cbe4dd80db91cd0ccd3aae95e4d6f:,00f30000000300e101
862,035f00000006000300000001:035f000000050003020000|036000000006000500000000:036000000003008502|036100000006000300010001:,0361000000050003020000
11,000c00000006000400030001:000c000000050004020000|000d000000090010001f000102003a:000d00000003009002|000e00000006000400020001:,000e000000050004020003
110,006f00000006000400000001:006f000000050004020002|007000000006000400020001:0070000000050004020003|00710000000600050000ff00:,007100000003008502
889,037a0000001a00e93af9caa19818397c2fa1b18b4e8075257a1c2c48fe1dfb5a:037a0000000300e901|037b00000006000400100001:037b00000003008402|037c00000006000400000001:,037c000000050004020002
156,009d00000006000400030001:009d000000050004020000|009e00000006000300010001:009e000000050003020000|009f00000006000400010001:,009f000000050004020000
562,023300000006000300000001:0233000000050003020000|023400000006000300010001:0234000000050003020000|023500000006000400000001:,0235000000050004020002
566,023700000006000500000000:023700000003008502|023800000006000400030001:0238000000050004020000|02390000000a00bcb139cb08076802cd:,02390000000300bc01
517,020600000006000300010001:0206000000050003020000|02070000001a001b7620e29a4bf68f331420b1c8ad682bafeac8081536d3570e:020700000003009b01|02080000000600050000ff00:,020800000003008502
331,014c00000006000400010001:014c000000050004020000|014d00000006000300010001:014d000000050003020000|014e00000006000300000001:,014e000000050003020000
456,01c900000006000300010001:01c9000000050003020000|01ca00000006000400010001:01ca000000050004020000|01cb0000000a0097a3d93c15b0109990:,01cb00000003009701
1122,046300000006000300010001:0463000000050003020000|046400000006000400000001:0464000000050004020002|046500000006000400010001:,0465000000050004020000
