,source_text,target_text
1372,055d00000006000300000002:055d0000000700030400003f80|055e0000000b0010000000020400004040:055e00000006001000000002|055f0000000b0010000000020400004100:,055f00000006001000000002
1046,04170000000b0010000000020400004080:041700000006001000000002|041800000006000400000002:0418000000070004044001461c|041900000006000300000002:,04190000000700030400004080
403,01940000000b0010000000020400004000:019400000006001000000002|019500000006000400000002:019500000007000404000142c8|019600000006000400000002:,019600000007000404000142c8
493,01ee0000000b0010000000020400004120:01ee00000006001000000002|01ef00000006000300000002:01ef0000000700030400004120|01f000000006000300000002:,01f00000000700030400004120
288,01210000000b0010000000020400004100:012100000006001000000002|012200000006000400000002:012200000007000404bc234cbe|012300000006000300000002:,01230000000700030400004100
547,022400000006000300000002:02240000000700030400004120|02250000000b0010000000020400004110:022500000006001000000002|02260000000b0010000000020400000000:,022600000006001000000002
485,01e60000000b00100000000204000040c0:01e600000006001000000002|01e700000006000300000002:01e700000007000304000040c0|01e800000006000400000002:,01e80000000700040424034974
784,03110000000b0010000000020400004100:031100000006001000000002|031200000006000300000002:03120000000700030400004100|031300000006000300000002:,03130000000700030400004100
1232,04d100000006000400000002:04d1000000070004040002447a|04d200000006000400000002:04d2000000070004040002447a|04d300000006000300000002:,04d30000000700030400004040
1051,041c0000000b0010000000020400000000:041c00000006001000000002|041d00000006000300000002:041d0000000700030400000000|041e00000006000300000002:,041e0000000700030400000000
1175,049800000006000400000002:0498000000070004040002447a|049900000006000400000002:0499000000070004040002447a|049a0000000b00100000000204000040e0:,049a00000006001000000002
3,00040000000b00100000000204000040e0:000400000006001000000002|000500000006000300000002:000500000007000304000040e0|000600000006000400000002:,000600000007000404967d4b18
760,02f900000006000300000002:02f90000000700030400004000|02fa00000006000400000002:02fa00000007000404000142c8|02fb00000006000400000002:,02fb00000007000404000142c8
1364,055500000006000300000002:05550000000700030400004040|05560000000b0010000000020400004100:055600000006001000000002|055700000006000300000002:,05570000000700030400004100
828,033d0000000b0010000000020400000000:033d00000006001000000002|033e00000006000400000002:033e0000000700040400003f80|033f00000006000300000002:,033f0000000700030400000000
1029,04060000000b0010000000020400000000:040600000006001000000002|040700000006000300000002:04070000000700030400000000|040800000006000400000002:,04080000000700040400003f80
115,007400000006000400000002:00740000000700040400003f80|00750000000b0010000000020400004040:007500000006001000000002|00760000000b0010000000020400004040:,007600000006001000000002
635,027c00000006000300000002:027c0000000700030400004080|027d00000006000400000002:027d000000070004044001461c|027e0000000b0010000000020400004000:,027e00000006001000000002
1354,054b00000006000300000002:054b0000000700030400004120|054c00000006000400000002:054c0000000700040403055015|054d0000000b0010000000020400004120:,054d00000006001000000002
876,036d0000000b0010000000020400004080:036d00000006001000000002|036e00000006000300000002:036e0000000700030400004080|036f00000006000400000002:,036f000000070004044001461c
388,018500000006000400000002:01850000000700040424034974|01860000000b00100000000204000040e0:018600000006001000000002|018700000006000300000002:,018700000007000304000040e0
793,031a00000006000300000002:031a0000000700030400004040|031b00000006000400000002:031b000000070004040002447a|031c00000006000300000002:,031c0000000700030400004040
710,02c700000006000400000002:02c700000007000404000142c8|02c80000000b0010000000020400004120:02c800000006001000000002|02c900000006000400000002:,02c90000000700040403055015
967,03c800000006000400000002:03c80000000700040403055015|03c90000000b0010000000020400004040:03c900000006001000000002|03ca00000006000300000002:,03ca0000000700030400004040
1258,04eb00000006000400000002:04eb000000070004044001461c|04ec0000000b0010000000020400004120:04ec00000006001000000002|04ed00000006000300000002:,04ed0000000700030400004120
437,01b60000000b00100000000204000040a0:01b600000006001000000002|01b700000006000300000002:01b700000007000304000040a0|01b80000000b00100000000204000040a0:,01b800000006001000000002
219,00dc00000006000400000002:00dc000000070004044001461c|00dd00000006000300000002:00dd0000000700030400004080|00de0000000b00100000000204000040e0:,00de00000006001000000002
583,024800000006000300000002:024800000007000304000040e0|02490000000b0010000000020400004080:024900000006001000000002|024a0000000b0010000000020400004120:,024a00000006001000000002
1010,03f30000000b0010000000020400004040:03f300000006001000000002|03f40000000b0010000000020400004080:03f400000006001000000002|03f500000006000300000002:,03f50000000700030400004080
693,02b60000000b00100000000204000040e0:02b600000006001000000002|02b700000006000400000002:02b700000007000404967d4b18|02b800000006000300000002:,02b800000007000304000040e0
184,00b900000006000400000002:00b900000007000404500847c3|00ba0000000b0010000000020400003f80:00ba00000006001000000002|00bb0000000b00100000000204000040e0:,00bb00000006001000000002
1023,04000000000b0010000000020400004120:040000000006001000000002|040100000006000300000002:04010000000700030400004120|040200000006000400000002:,04020000000700040403055015
969,03ca00000006000300000002:03ca0000000700030400004040|03cb0000000b0010000000020400004080:03cb00000006001000000002|03cc00000006000400000002:,03cc000000070004044001461c
660,029500000006000400000002:029500000007000404bc234cbe|02960000000b00100000000204000040e0:029600000006001000000002|029700000006000300000002:,029700000007000304000040e0
590,024f00000006000300000002:024f0000000700030400000000|02500000000b0010000000020400004080:025000000006001000000002|025100000006000400000002:,0251000000070004044001461c
773,030600000006000400000002:0306000000070004044001461c|030700000006000300000002:03070000000700030400004080|03080000000b0010000000020400000000:,030800000006001000000002
275,011400000006000300000002:01140000000700030400003f80|01150000000b0010000000020400004120:011500000006001000000002|011600000006000300000002:,01160000000700030400004120
788,031500000006000400000002:03150000000700040400003f80|03160000000b0010000000020400004120:031600000006001000000002|031700000006000400000002:,03170000000700040403055015
952,03b900000006000400000002:03b90000000700040403055015|03ba0000000b0010000000020400004000:03ba00000006001000000002|03bb00000006000400000002:,03bb00000007000404000142c8
338,015300000006000400000002:015300000007000404500847c3|015400000006000400000002:015400000007000404500847c3|015500000006000300000002:,015500000007000304000040a0
721,02d200000006000400000002:02d20000000700040403055015|02d300000006000300000002:02d30000000700030400004120|02d400000006000400000002:,02d40000000700040403055015
1067,042c00000006000400000002:042c0000000700040403055015|042d0000000b00100000000204000040c0:042d00000006001000000002|042e00000006000400000002:,042e0000000700040424034974
369,017200000006000300000002:01720000000700030400004080|017300000006000400000002:0173000000070004044001461c|01740000000b0010000000020400004040:,017400000006001000000002
352,01610000000b00100000000204000040e0:016100000006001000000002|016200000006000400000002:016200000007000404967d4b18|016300000006000400000002:,016300000007000404967d4b18
