,source_text,target_text
1155,04850000000600060002002c:04850000000600060002002c|04860000000600060002002b:04860000000600060002002b|048700000006000600030018:,048700000006000600030018
869,036700000006000300000001:036700000005000302002e|036800000006000300010001:0368000000050003020027|036900000006000600000000:,036900000006000600000000
554,022b00000006000300010001:022b00000005000302000e|022c00000006000400000004:022c0000000b0004080000000000000000|022d000000060006002b001a:,022d00000003008602
471,01d800000006000400000004:01d80000000b0004080000000000000000|01d900000006000300020001:01d9000000050003020010|01da00000006000300000001:,01da000000050003020005
655,029100000006000600030025:029100000006000600030025|029200000006000300020001:0292000000050003020014|029300000006000600010018:,029300000006000600010018
958,03c000000006000300020001:03c0000000050003020021|03c10000000600060002002f:03c10000000600060002002f|03c20000001a00657cf82c88577c58b973ba39b0092ed6cefd7d410c5b5ef043:,03c20000000300e501
948,03b600000006000300010001:03b600000005000302000c|03b700000006000100000001:03b70000000400010100|03b800000006000600000003:,03b800000006000600000003
822,033800000006000300000001:033800000005000302000c|033900000006000600030011:033900000006000600030011|033a00000006000600000008:,033a00000006000600000008
199,00c80000000600060003002f:00c80000000600060003002f|00c900000006000100000001:00c90000000400010100|00ca0000000600060000001c:,00ca0000000600060000001c
1083,043d00000006000600010030:043d00000006000600010030|043e00000006000300030001:043e00000005000302002d|043f00000006000300020001:,043f000000050003020029
71,00480000000600060005001b:004800000003008602|004900000006000300010001:0049000000050003020023|004a00000006000600030003:,004a00000006000600030003
505,01fa00000006000300000001:01fa00000005000302000c|01fb00000006000600030031:01fb00000006000600030031|01fc0000000600060000001f:,01fc0000000600060000001f
1056,042200000006000400000004:04220000000b00040800000000400040af|042300000006000300030001:042300000005000302001e|0424000000060006001c0018:,042400000003008602
17,00120000000600060001000d:00120000000600060001000d|001300000006000300030001:0013000000050003020011|001400000006000300010001:,001400000005000302000d
776,030a00000006000600030008:030a00000006000600030008|030b00000006000300030001:030b000000050003020008|030c0000000600050000ff00:,030c0000000600050000ff00
669,029f00000006000600030000:029f00000006000600030000|02a000000006000500000000:02a000000006000500000000|02a10000000a00abeca3b8a572644d74:,02a100000003002b01
255,010000000006000100000001:01000000000400010101|010100000006000300030001:010100000005000302002e|010200000006000600030015:,010200000006000600030015
410,019b00000006000300010001:019b00000005000302002f|019c0000000600060002001c:019c0000000600060002001c|019d00000006000600030013:,019d00000006000600030013
645,028700000006000600030014:028700000006000600030014|028800000006000100000001:02880000000400010100|02890000000a00e86a6743f6514edc6b:,028900000003006801
1181,049f0000000a00eb182d9e6a7c8aa828:049f00000003006b01|04a000000006000400000004:04a00000000b0004080000000000000000|04a10000000600050000ff00:,04a10000000600050000ff00
1174,049800000006000600020019:049800000006000600020019|049900000006000400000004:04990000000b0004080000000000000000|049a00000006000300030001:,049a00000005000302001a
341,01560000000600060003000c:01560000000600060003000c|015700000006000300010001:0157000000050003020015|015800000006000100000001:,01580000000400010101
202,00cb00000006000400000004:00cb0000000b0004080000000000000000|00cc00000006000600010018:00cc00000006000600010018|00cd00000006000300020001:,00cd000000050003020015
479,01e000000006000300010001:01e0000000050003020026|01e10000000a00a04d9f9c81d2348888:01e100000003002001|01e200000006000600020016:,01e200000006000600020016
745,02eb00000006000300000001:02eb00000005000302002c|02ec00000006000400000004:02ec0000000b00040800000000140040ae|02ed00000006000100000001:,02ed0000000400010101
1007,03f100000006000500000000:03f100000006000500000000|03f200000006000300000001:03f200000005000302000a|03f300000006000300030001:,03f3000000050003020010
184,00b90000000a00335c0c0a3c3f756a84:00b90000000300b301|00ba00000006000600020015:00ba00000006000600020015|00bb00000006000300030001:,00bb00000005000302002f
986,03dc00000006000300000001:03dc00000005000302000c|03dd00000006000300120001:03dd00000003008302|03de00000006000600010007:,03de00000006000600010007
342,015700000006000300010001:0157000000050003020015|015800000006000100000001:01580000000400010101|01590000001a00a1c55019d74d2130fa9e4d4bd8bb4fa83de29bb10b8b6bdc9d:,015900000003002101
582,024800000006000300020001:0248000000050003020023|024900000006000100000001:02490000000400010100|024a00000006000300020001:,024a000000050003020023
1089,044300000006000300000001:044300000005000302000e|044400000006000100000001:04440000000400010100|04450000000600060001001d:,04450000000600060001001d
608,026200000006000100000001:02620000000400010101|026300000006000600010017:026300000006000600010017|026400000006000100000001:,02640000000400010101
922,039c00000006000600020010:039c00000006000600020010|039d00000006000300010001:039d00000005000302001c|039e00000006000300020001:,039e000000050003020010
638,028000000006000300000001:0280000000050003020016|028100000006000500000000:028100000006000500000000|028200000006000300010001:,0282000000050003020028
881,037300000006000300030001:0373000000050003020011|037400000006000600030023:037400000006000600030023|037500000006000300260001:,037500000003008302
487,01e800000006000600000006:01e800000006000600000006|01e9000000060005002b0000:01e900000003008502|01ea00000006000400000004:,01ea0000000b0004080000000000000000
1113,045b00000006000600010028:045b00000006000600010028|045c00000006000400000004:045c0000000b00040800000000cc0040b0|045d00000006000300000001:,045d000000050003020026
