,source_text,target_text
388,018500000006000200000001:018500000003008202|018600000006000400020001:0186000000050004020003|018700000006000300010001:,0187000000050003020000
817,033200000006000300010001:0332000000050003020000|033300000006000400000001:0333000000050004020002|03340000001a00e117d88a0aa3d38d8b1d4411b743dcae933360db8a2d05a3f1:,03340000000300e101
831,034000000006000400030001:0340000000050004020000|034100000006000200000001:034100000003008202|034200000006000300000001:,0342000000050003020000
873,036a000000120054c99a2f887b5800425f4399f38191a826:036a0000000300d401|036b00000006000400000001:036b000000050004020002|036c00000006000400030001:,036c000000050004020000
718,02cf00000006000400000001:02cf000000050004020002|02d000000006000500000000:02d000000003008502|02d100000006000400030001:,02d1000000050004020000
925,039e00000006000300010001:039e000000050003020000|039f0000000a008d2654ad93d94294d5:039f00000003008d01|03a000000006000400030001:,03a0000000050004020000
518,020700000006000400000001:0207000000050004020002|020800000006000300010001:0208000000050003020000|020900000006000400030001:,0209000000050004020000
1087,044000000006000200000001:044000000003008202|044100000006000400000001:0441000000050004020002|044200000006000400030001:,0442000000050004020000
70,004700000006000300000001:0047000000050003020000|004800000006000500000000:004800000003008502|004900000006000400020001:,0049000000050004020003
744,02e900000006000300000001:02e9000000050003020000|02ea00000006000200000001:02ea00000003008202|02eb00000006000400030001:,02eb000000050004020000
1095,044800000006000500000000:044800000003008502|044900000006000300010001:0449000000050003020000|044a00000006000400030001:,044a000000050004020000
324,01450000001a00ccb21c7cc9058a1f019375203941b98337aa7ae0cba93fcb4b:01450000000300cc01|014600000006000400030001:0146000000050004020000|014700000006000300000001:,0147000000050003020000
1070,042f0000000600050031ff00:042f00000003008502|043000000006000400030001:0430000000050004020000|043100000006000300000001:,0431000000050003020000
1009,03f200000006000300000001:03f2000000050003020000|03f300000006000300010001:03f3000000050003020000|03f400000006000200000001:,03f400000003008202
1151,048000000006000400000001:0480000000050004020002|048100000006000400020001:0481000000050004020003|048200000006000300010001:,0482000000050003020000
1171,04940000001a005b0d4026be5b0ebb1e3cd3efcf93c1b91a4cee4bda51b1c92d:04940000000300db01|049500000006000300010001:0495000000050003020000|04960000000600050000ff00:,049600000003008502
177,00b20000000600050000ff00:00b200000003008502|00b300000006000400030001:00b3000000050004020000|00b400000006000300000001:,00b4000000050003020000
41,002a00000006000200000001:002a00000003008202|002b00000006000300010001:002b000000050003020000|002c0000000900100008000102002c:,002c00000003009002
567,023800000006000300010001:0238000000050003020000|02390000000600050000ff00:023900000003008502|023a00000006000400000001:,023a000000050004020002
934,03a700000006000300230001:03a700000003008302|03a800000006000400010001:03a8000000050004020000|03a900000006000400020001:,03a9000000050004020003
408,01990000001a00c8ce446b765c89562425e1ddfc50024dec60400952d41cc453:01990000000300c801|019a0000000600050000ff00:019a00000003008502|019b00000006000400020001:,019b000000050004020003
233,00ea00000006000400000001:00ea000000050004020002|00eb00000006000300010001:00eb000000050003020000|00ec000000090010002d000102004e:,00ec00000003009002
1150,047f0000000900100023000102001b:047f00000003009002|048000000006000400000001:0480000000050004020002|048100000006000400020001:,0481000000050004020003
274,01130000000a0033d74bfa8c3ce38038:01130000000300b301|011400000006000500000000:011400000003008502|011500000006000200000001:,011500000003008202
883,037400000006000300000001:0374000000050003020000|037500000006000200000001:037500000003008202|037600000006000400000001:,0376000000050004020002
457,01ca00000006000400220001:01ca00000003008402|01cb00000006000400020001:01cb000000050004020003|01cc00000006000400010001:,01cc000000050004020000
1052,041d00000006000400030001:041d000000050004020000|041e00000006000400020001:041e000000050004020003|041f0000001a007a4b5f753b758d479c7866498d33a0e05f619ad2c2ca19b9da:,041f0000000300fa01
1017,03fa00000006000400020001:03fa000000050004020003|03fb00000006000200050001:03fb00000003008202|03fc00000006000400030001:,03fc000000050004020000
878,036f00000006000300010001:036f000000050003020000|037000000006000200000001:037000000003008202|037100000006000400030001:,0371000000050004020000
117,007600000006000300000001:0076000000050003020000|007700000006000400010001:0077000000050004020000|007800000006000400020001:,0078000000050004020003
25,001a00000006000300010001:001a000000050003020000|001b00000006000400020001:001b000000050004020003|001c00000006000500000000:,001c00000003008502
1178,049b00000006000400010001:049b000000050004020000|049c00000006000400030001:049c000000050004020000|049d00000006000300000001:,049d000000050003020000
490,01eb00000006000500000000:01eb00000003008502|01ec00000006000300010001:01ec000000050003020000|01ed00000006000200000001:,01ed00000003008202
597,025600000006000400010001:0256000000050004020000|025700000006000400030001:0257000000050004020000|025800000006000300010001:,0258000000050003020000
1004,03ed00000009001000310001020034:03ed00000003009002|03ee00000006000400030001:03ee000000050004020000|03ef00000006000400020001:,03ef000000050004020003
801,032200000006000300000001:0322000000050003020000|032300000006000400000001:0323000000050004020002|032400000006000200000001:,032400000003008202
102,006700000006000300010001:0067000000050003020000|006800000006000200000001:006800000003008202|006900000006000400000001:,0069000000050004020002
792,03190000000600050015ff00:031900000003008502|031a00000006000300000001:031a000000050003020000|031b00000006000400010001:,031b000000050004020000
822,033700000006000300010001:0337000000050003020000|033800000006000400000001:0338000000050004020002|033900000006000400010001:,0339000000050004020000
898,038300000006000400010001:0383000000050004020000|038400000006000400000001:0384000000050004020002|038500000006000400000001:,0385000000050004020002
527,021000000006000400000001:0210000000050004020002|021100000006000400020001:0211000000050004020003|021200000006000300010001:,0212000000050003020000
89,005a00000006000500000000:005a00000003008502|005b00000006000400010001:005b000000050004020000|005c00000006000400020001:,005c000000050004020003
888,037900000006000500000000:037900000003008502|037a00000006000400010001:037a000000050004020000|037b00000006000300010001:,037b000000050003020000
971,03cc00000006000500000000:03cc00000003008502|03cd00000006000200000001:03cd00000003008202|03ce00000006000400020001:,03ce000000050004020003
360,016900000006000300010001:0169000000050003020000|016a0000000600050000ff00:016a00000003008502|016b00000006000400000001:,016b000000050004020002
59,003c00000006000300000001:003c000000050003020000|003d00000006000500000000:003d00000003008502|003e0000000a002de8a114bbd9c0dc21:,003e0000000300ad01
315,013c00000006000300000001:013c000000050003020000|013d00000006000400000001:013d000000050004020002|013e00000006000400010001:,013e000000050004020000
811,032c00000006000500000000:032c00000003008502|032d000000060003000f0001:032d00000003008302|032e00000006000400010001:,032e000000050004020000
191,00c000000006000400030001:00c0000000050004020000|00c100000006000300000001:00c1000000050003020000|00c200000006000400000001:,00c2000000050004020002
1118,045f00000006000400020001:045f000000050004020003|04600000000a00d3458948e958e70ca7:04600000000300d301|046100000006000300000001:,0461000000050003020000
634,027b00000006000400020001:027b000000050004020003|027c00000006000400030001:027c000000050004020000|027d00000006000400010001:,027d000000050004020000
635,027c00000006000400030001:027c000000050004020000|027d00000006000400010001:027d000000050004020000|027e00000012007183064f0e3e25318844d5184949b34435:,027e0000000300f101
231,00e800000006000400010001:00e8000000050004020000|00e90000000600050000ff00:00e900000003008502|00ea00000006000400000001:,00ea000000050004020002
236,00ed00000006000400030001:00ed000000050004020000|00ee00000006000200000001:00ee00000003008202|00ef00000006000400020001:,00ef000000050004020003
700,02bd00000006000300010001:02bd000000050003020000|02be00000006000400010001:02be000000050004020000|02bf00000006000500000000:,02bf00000003008502
1064,042900000006000400030001:0429000000050004020000|042a000000060003001e0001:042a00000003008302|042b00000006000400010001:,042b000000050004020000
1149,047e00000006000400000001:047e000000050004020002|047f0000000900100023000102001b:047f00000003009002|048000000006000400000001:,0480000000050004020002
980,03d500000006000300010001:03d5000000050003020000|03d600000009001000050001020028:03d600000003009002|03d700000006000500000000:,03d700000003008502
580,024500000006000400010001:0245000000050004020000|024600000006000400020001:0246000000050004020003|02470000000600050000ff00:,024700000003008502
