,source_text,target_text
453,01c600000006000300000002:01c600000007000304f500472d|01c70000000b001000000002041c004713:01c700000006001000000002|01c800000006000400000002:01c80000000700040400003f80|01c90000000b00100000000204fc004741:01c900000006001000000002|01ca00000006000300000002:,01ca00000007000304fc004741
414,019f0000000b0010000000020410004769:019f00000006001000000002|01a000000006000400000002:01a00000000700040400003f80|01a100000006000300000002:01a10000000700030410004769|01a200000006000400000002:01a20000000700040400003f80|01a300000006000300000002:,01a30000000700030410004769
293,01260000000b00100000000204c1004727:012600000006001000000002|01270000000b0010000000020490004645:012700000006001000000002|012800000006000400000002:01280000000700040400003f80|012900000006000300000002:01290000000700030490004645|012a00000006000400000002:,012a0000000700040400003f80
13,000e00000006000300000002:000e000000070003046a00475e|000f00000006000400000002:000f0000000700040400003f80|001000000006000300000002:0010000000070003046a00475e|001100000006000400000002:00110000000700040400003f80|00120000000b00100000000204460046b8:,001200000006001000000002
440,01b90000000b00100000000204d9004762:01b900000006001000000002|01ba00000006000300000002:01ba00000007000304d9004762|01bb0000000b0010000000020458004649:01bb00000006001000000002|01bc00000006000400000002:01bc0000000700040400003f80|01bd00000006000400000002:,01bd0000000700040400003f80
643,028400000006000400000002:02840000000700040400003f80|028500000006000300000002:0285000000070003044e00476d|02860000000b0010000000020458004663:028600000006001000000002|028700000006000400000002:02870000000700040400003f80|028800000006000300000002:,02880000000700030458004663
186,00bb00000006000400000002:00bb0000000700040400003f80|00bc00000006000300000002:00bc00000007000304fa0046b2|00bd0000000b0010000000020400004528:00bd00000006001000000002|00be00000006000400000002:00be0000000700040400003f80|00bf00000006000300000002:,00bf0000000700030400004528
607,026000000006000400000002:02600000000700040400003f80|02610000000b00100000000204200044f1:026100000006001000000002|02620000000b001000000002048c004644:026200000006001000000002|026300000006000400000002:02630000000700040400003f80|026400000006000300000002:,0264000000070003048c004644
241,00f20000000b0010000000020418004687:00f200000006001000000002|00f300000006000400000002:00f30000000700040400003f80|00f40000000b001000000002046e00477a:00f400000006001000000002|00f500000006000300000002:00f5000000070003046e00477a|00f600000006000400000002:,00f60000000700040400003f80
708,02c500000006000400000002:02c50000000700040400003f80|02c600000006000300000002:02c6000000070003046000468e|02c70000000b00100000000204ec004701:02c700000006001000000002|02c800000006000400000002:02c80000000700040400003f80|02c900000006000300000002:,02c900000007000304ec004701
31,002000000006000400000002:00200000000700040400003f80|002100000006000300000002:002100000007000304020046af|00220000000b001000000002049600476a:002200000006001000000002|002300000006000400000002:00230000000700040400003f80|002400000006000300000002:,0024000000070003049600476a
475,01dc00000006000300000002:01dc0000000700030442004691|01dd0000000b00100000000204b000467e:01dd00000006001000000002|01de0000000b00100000000204a8004676:01de00000006001000000002|01df00000006000300000002:01df00000007000304a8004676|01e000000006000400000002:,01e00000000700040400003f80
22,001700000006000400000002:00170000000700040400003f80|00180000000b00100000000204d9004738:001800000006001000000002|001900000006000300000002:001900000007000304d9004738|001a00000006000400000002:001a0000000700040400003f80|001b0000000b00100000000204be004762:,001b00000006001000000002
57,003a00000006000300000002:003a000000070003041c004754|003b00000006000400000002:003b0000000700040400003f80|003c0000000b00100000000204af00477e:003c00000006001000000002|003d00000006000300000002:003d00000007000304af00477e|003e0000000b0010000000020470004634:,003e00000006001000000002
393,018a00000006000400000002:018a0000000700040400003f80|018b00000006000300000002:018b000000070003047c00462d|018c0000000b0010000000020454004741:018c00000006001000000002|018d00000006000300000002:018d0000000700030454004741|018e0000000b00100000000204b8004659:,018e00000006001000000002
308,01350000000b00100000000204df00476b:013500000006001000000002|01360000000b001000000002042700473a:013600000006001000000002|013700000006000400000002:01370000000700040400003f80|013800000006000300000002:0138000000070003042700473a|01390000000b0010000000020476004681:,013900000006001000000002
198,00c700000006000300000002:00c700000007000304e00044d4|00c800000006000400000002:00c80000000700040400003f80|00c90000000b00100000000204760046b7:00c900000006001000000002|00ca00000006000300000002:00ca00000007000304760046b7|00cb0000000b00100000000204000042dc:,00cb00000006001000000002
245,00f600000006000400000002:00f60000000700040400003f80|00f700000006000300000002:00f7000000070003046e00477a|00f800000006000400000002:00f80000000700040400003f80|00f90000000b00100000000204a00045c4:00f900000006001000000002|00fa00000006000300000002:,00fa00000007000304a00045c4
95,006000000006000300000002:0060000000070003046c00464e|006100000006000400000002:00610000000700040400003f80|00620000000b0010000000020418004701:006200000006001000000002|006300000006000300000002:00630000000700030418004701|00640000000b001000000002041e00472f:,006400000006001000000002
110,006f00000006000400000002:006f0000000700040400003f80|007000000006000400000002:00700000000700040400003f80|00710000000b0010000000020413004749:007100000006001000000002|007200000006000300000002:00720000000700030413004749|007300000006000400000002:,00730000000700040400003f80
401,01920000000b00100000000204f00045b3:019200000006001000000002|01930000000b00100000000204400044b2:019300000006001000000002|019400000006000300000002:019400000007000304400044b2|019500000006000400000002:01950000000700040400003f80|019600000006000400000002:,01960000000700040400003f80
465,01d200000006000300000002:01d2000000070003046e0046ae|01d300000006000400000002:01d30000000700040400003f80|01d40000000b00100000000204e00045f1:01d400000006001000000002|01d50000000b0010000000020421004748:01d500000006001000000002|01d600000006000400000002:,01d60000000700040400003f80
24,001900000006000300000002:001900000007000304d9004738|001a00000006000400000002:001a0000000700040400003f80|001b0000000b00100000000204be004762:001b00000006001000000002|001c00000006000400000002:001c0000000700040400003f80|001d0000000b00100000000204300046de:,001d00000006001000000002
313,013a00000006000400000002:013a0000000700040400003f80|013b00000006000300000002:013b0000000700030476004681|013c00000006000400000002:013c0000000700040400003f80|013d00000006000300000002:013d0000000700030476004681|013e0000000b001000000002043300474f:,013e00000006001000000002
262,010700000006000300000002:010700000007000304b800470b|010800000006000400000002:01080000000700040400003f80|010900000006000400000002:01090000000700040400003f80|010a0000000b00100000000204d20046f3:010a00000006001000000002|010b00000006000300000002:,010b00000007000304d20046f3
345,015a00000006000300000002:015a00000007000304b000469a|015b0000000b00100000000204c2004743:015b00000006001000000002|015c00000006000400000002:015c0000000700040400003f80|015d00000006000300000002:015d00000007000304c2004743|015e0000000b001000000002040d004763:,015e00000006001000000002
469,01d600000006000400000002:01d60000000700040400003f80|01d700000006000300000002:01d70000000700030421004748|01d800000006000300000002:01d80000000700030421004748|01d90000000b0010000000020442004691:01d900000006001000000002|01da00000006000400000002:,01da0000000700040400003f80
601,025a00000006000300000002:025a000000070003048c004605|025b0000000b00100000000204f400470d:025b00000006001000000002|025c00000006000400000002:025c0000000700040400003f80|025d0000000b00100000000204ae0046d2:025d00000006001000000002|025e00000006000300000002:,025e00000007000304ae0046d2
485,01e600000006000400000002:01e60000000700040400003f80|01e70000000b001000000002047f004742:01e700000006001000000002|01e800000006000400000002:01e80000000700040400003f80|01e900000006000300000002:01e9000000070003047f004742|01ea00000006000300000002:,01ea000000070003047f004742
505,01fa00000006000300000002:01fa000000070003044b004764|01fb00000006000400000002:01fb0000000700040400003f80|01fc0000000b00100000000204980046d0:01fc00000006001000000002|01fd00000006000400000002:01fd0000000700040400003f80|01fe00000006000300000002:,01fe00000007000304980046d0
220,00dd00000006000300000002:00dd00000007000304000044a0|00de00000006000400000002:00de0000000700040400003f80|00df0000000b00100000000204be0046f1:00df00000006001000000002|00e000000006000300000002:00e000000007000304be0046f1|00e100000006000400000002:,00e10000000700040400003f80
664,029900000006000300000002:02990000000700030449004744|029a0000000b001000000002041000451d:029a00000006001000000002|029b00000006000300000002:029b000000070003041000451d|029c0000000b00100000000204be0046c5:029c00000006001000000002|029d00000006000400000002:,029d0000000700040400003f80
398,018f00000006000400000002:018f0000000700040400003f80|019000000006000300000002:019000000007000304b8004659|019100000006000400000002:01910000000700040400003f80|01920000000b00100000000204f00045b3:019200000006001000000002|01930000000b00100000000204400044b2:,019300000006001000000002
332,014d00000006000300000002:014d0000000700030474004653|014e00000006000400000002:014e0000000700040400003f80|014f00000006000300000002:014f0000000700030474004653|01500000000b0010000000020412004719:015000000006001000000002|015100000006000400000002:,01510000000700040400003f80
295,012800000006000400000002:01280000000700040400003f80|012900000006000300000002:01290000000700030490004645|012a00000006000400000002:012a0000000700040400003f80|012b0000000b00100000000204900045c0:012b00000006001000000002|012c00000006000300000002:,012c00000007000304900045c0
6,000700000006000400000002:00070000000700040400003f80|000800000006000300000002:000800000007000304480046dc|00090000000b001000000002047e0046e8:000900000006001000000002|000a0000000b0010000000020484004758:000a00000006001000000002|000b00000006000400000002:,000b0000000700040400003f80
150,009700000006000400000002:00970000000700040400003f80|009800000006000300000002:009800000007000304e300475b|00990000000b00100000000204bc00467c:009900000006001000000002|009a00000006000400000002:009a0000000700040400003f80|009b0000000b00100000000204a9004728:,009b00000006001000000002
304,013100000006000400000002:01310000000700040400003f80|01320000000b001000000002045c004612:013200000006001000000002|013300000006000400000002:01330000000700040400003f80|013400000006000300000002:0134000000070003045c004612|01350000000b00100000000204df00476b:,013500000006001000000002
550,022700000006000400000002:02270000000700040400003f80|02280000000b00100000000204bf004717:022800000006001000000002|02290000000b00100000000204fc00467b:022900000006001000000002|022a00000006000400000002:022a0000000700040400003f80|022b00000006000300000002:,022b00000007000304fc00467b
530,021300000006000400000002:02130000000700040400003f80|021400000006000300000002:021400000007000304160046c9|02150000000b001000000002040100477c:021500000006001000000002|021600000006000400000002:02160000000700040400003f80|021700000006000400000002:,02170000000700040400003f80
72,00490000000b001000000002045800472b:004900000006001000000002|004a00000006000300000002:004a000000070003045800472b|004b00000006000400000002:004b0000000700040400003f80|004c00000006000400000002:004c0000000700040400003f80|004d0000000b00100000000204fc0046c8:,004d00000006001000000002
