,source_text,target_text
161,-1.9298,0.1268
37,-8.1454,0.0003
96,-5.188,0.0056
326,6.3409,0.9982
300,5.0376,0.9936
254,2.7318,0.9389
193,-0.3258,0.4193
365,8.2957,0.9998
115,-4.2356,0.0143
383,9.198,0.9999
88,-5.589,0.0037
299,4.9875,0.9932
107,-4.6366,0.0096
191,-0.4261,0.3951
85,-5.7393,0.0032
396,9.8496,0.9999
73,-6.3409,0.0018
303,5.188,0.9944
377,8.8972,0.9999
211,0.5764,0.6402
241,2.0802,0.889
244,2.2306,0.903
183,-0.8271,0.3043
384,9.2481,0.9999
350,7.5439,0.9995
94,-5.2882,0.005
372,8.6466,0.9998
356,7.8446,0.9996
226,1.3283,0.7906
214,0.7268,0.6741
158,-2.0802,0.111
5,-9.7494,0.0001
367,8.396,0.9998
28,-8.5965,0.0002
79,-6.0401,0.0024
138,-3.0827,0.0438
216,0.8271,0.6957
190,-0.4762,0.3832
66,-6.6917,0.0012
0,-10.0,0.0
224,1.2281,0.7735
273,3.6842,0.9755
353,7.6942,0.9995
184,-0.7769,0.315
50,-7.4937,0.0006
172,-1.3784,0.2013
69,-6.5414,0.0014
352,7.6441,0.9995
310,5.5388,0.9961
363,8.1955,0.9997
201,0.0752,0.5188
289,4.4862,0.9889
234,1.7293,0.8493
80,-5.99,0.0025
285,4.2857,0.9864
87,-5.6391,0.0035
60,-6.9925,0.0009
274,3.7343,0.9767
336,6.8421,0.9989
215,0.7769,0.685
120,-3.985,0.0183
375,8.797,0.9998
227,1.3784,0.7987
82,-5.8897,0.0028
165,-1.7293,0.1507
84,-5.7895,0.0031
164,-1.7794,0.1444
111,-4.4361,0.0117
12,-9.3985,0.0001
100,-4.9875,0.0068
98,-5.0877,0.0061
320,6.0401,0.9976
278,3.9348,0.9808
9,-9.5489,0.0001
293,4.6867,0.9909
378,8.9474,0.9999
159,-2.0301,0.1161
335,6.792,0.9989
113,-4.3358,0.0129
109,-4.5363,0.0106
313,5.6892,0.9966
29,-8.5464,0.0002
31,-8.4461,0.0002
135,-3.2331,0.0379
268,3.4336,0.9687
123,-3.8346,0.0212
316,5.8396,0.9971
340,7.0426,0.9991
39,-8.0451,0.0003
301,5.0877,0.9939
166,-1.6792,0.1572
27,-8.6466,0.0002
116,-4.1855,0.015
207,0.3759,0.5929
308,5.4386,0.9957
391,9.599,0.9999
371,8.5965,0.9998
47,-7.6441,0.0005
228,1.4286,0.8067
381,9.0977,0.9999
63,-6.8421,0.0011
283,4.1855,0.985
131,-3.4336,0.0313
6,-9.6992,0.0001
70,-6.4912,0.0015
339,6.9925,0.9991
17,-9.1479,0.0001
271,3.584,0.973
260,3.0326,0.954
245,2.2807,0.9073
217,0.8772,0.7062
7,-9.6491,0.0001
64,-6.792,0.0011
32,-8.396,0.0002
44,-7.7945,0.0004
246,2.3308,0.9114
41,-7.9449,0.0004
248,2.4311,0.9192
