,source_text,target_text
2491,09bc00000006000400010001:09bc000000050004020043|09bd00000006000400000001:09bd000000050004020000|09be00000006000200000001:09be00000003008202|09bf000000060006001d0051:09bf00000003008602|09c000000006000400030001:09c0000000050004020000|09c100000006000300010001:09c1000000050003020000|09c200000006000400020001:,09c2000000050004020000
4736,12810000000a00b9f0acd7fd59abb558:12810000000300b901|128200000006000400030001:1282000000050004020032|128300000006000400000001:1283000000050004020000|128400000006000300000001:1284000000050003020000|128500000006000400110001:128500000003008402|12860000000600050000ff00:128600000003008502|128700000006000400000001:,1287000000050004020000
6014,177f00000006000200000001:177f00000003008202|178000000006000300010001:1780000000050003020000|178100000006000400030001:1781000000050004020000|178200000006000400020001:1782000000050004020000|178300000006000400000001:1783000000050004020000|17840000000600050000ff00:178400000003008502|17850000001a0046334a79609fd20d5c5411673b3dcfc769654d50d3a80bd54f:,17850000000300c601
9505,252200000006000400010001:2522000000050004020043|252300000006000200000001:252300000003008202|25240000000600050000ff00:252400000003008502|252500000006000300010001:2525000000050003020000|252600000006000300000001:2526000000050003020000|252700000006000200000001:252700000003008202|252800000006000400010001:,2528000000050004020011
7057,1b92000000060003001b0001:1b9200000003008302|1b9300000006000300010001:1b93000000050003020000|1b9400000006000500000000:1b9400000003008502|1b9500000006000200000001:1b9500000003008202|1b9600000006000300000001:1b96000000050003020000|1b9700000006000400030001:1b97000000050004020000|1b980000000a00c8efe5adf8fb6abf0e:,1b980000000300c801
6229,185600000006000400010001:1856000000050004020011|185700000006000200000001:185700000003008202|185800000006000400020001:1858000000050004020000|185900000006000400030001:1859000000050004020000|185a00000006000500000000:185a00000003008502|185b0000001a00f5a4f77137fb62d05c77e8a957750ab4d3cdebfe9d9008325d:185b0000000300f501|185c00000006000300010001:,185c000000050003020000
4598,11f700000006000400020001:11f7000000050004020000|11f800000006000500000000:11f800000003008502|11f900000006000400020001:11f9000000050004020000|11fa00000006000400010001:11fa000000050004020011|11fb00000006000200000001:11fb00000003008202|11fc00000006000300000001:11fc000000050003020000|11fd00000006000400030001:,11fd000000050004020032
7159,1bf800000006000200000001:1bf800000003008202|1bf900000006000400010001:1bf9000000050004020043|1bfa00000006000400030001:1bfa000000050004020000|1bfb00000006000200000001:1bfb00000003008202|1bfc0000001a005150371559346d6afeedf8dacd45cc37ccd7058d4b3c9fae57:1bfc0000000300d101|1bfd00000006000300010001:1bfd000000050003020000|1bfe00000006000300000001:,1bfe000000050003020000
7779,1e6400000006000200000001:1e6400000003008202|1e6500000006000300000001:1e65000000050003020000|1e6600000006000400010001:1e66000000050004020043|1e6700000006000400030001:1e67000000050004020000|1e6800000006000400020001:1e68000000050004020000|1e690000001a009b531df6ba840069bbb5bc2702a21417c11ae9d351fc9dea04:1e6900000003009b01|1e6a00000006000400000001:,1e6a000000050004020000
3954,0f730000001a008c0242f0a191241225daa439e4cd3eff9b3fd11001e3486f3c:0f7300000003008c01|0f740000000600050000ff00:0f7400000003008502|0f7500000006000300010001:0f75000000050003020000|0f7600000006000400030001:0f76000000050004020032|0f7700000006000400000001:0f77000000050004020000|0f7800000006000500310000:0f7800000003008502|0f7900000006000200000001:,0f7900000003008202
