,source_text,target_text
1636,066600000006000600010016:066600000006000600010016|06670000001a00c243ba93f893858cb9361e2ff918967984c5e71bb16c4ba9da:066700000003004201|066800000006000300010001:,0668000000050003020016
749,02ee00000006000300020001:02ee00000005000302002f|02ef0000000600050000ff00:02ef0000000600050000ff00|02f000000006000600020023:,02f000000006000600020023
1102,044f0000000600050000ff00:044f0000000600050000ff00|045000000006000600010014:045000000006000600010014|045100000006000100000001:,04510000000400010101
812,032d00000006000300030001:032d00000005000302002b|032e0000000600060003001c:032e0000000600060003001c|032f00000006000100200001:,032f00000003008102
687,02b000000006000600010008:02b000000006000600010008|02b100000006000600030015:02b100000006000600030015|02b200000006000300030001:,02b2000000050003020015
1878,075800000006000300030001:075800000005000302002b|075900000006000600010015:075900000006000600010015|075a00000006000600160016:,075a00000003008602
1918,078000000006000400000004:07800000000b00040800000000b00040ad|078100000006000300030001:0781000000050003020009|078200000006000600010004:,078200000006000600010004
330,014b00000006000300020001:014b00000005000302000d|014c0000001a0070f8d566bbcc1624824a56f8c22a2fe7473510525e5acf4bf2:014c0000000300f001|014d00000006000300030001:,014d00000005000302002a
1742,06d000000006000100000001:06d00000000400010101|06d100000006000300000001:06d1000000050003020014|06d200000006000500000000:,06d200000006000500000000
424,01a90000000600050000ff00:01a90000000600050000ff00|01aa000000060003000d0001:01aa00000003008302|01ab00000006000400000004:,01ab0000000b00040800000000240040b3
1732,06c600000006000600020029:06c600000006000600020029|06c700000006000600000014:06c700000006000600000014|06c800000006000400000004:,06c80000000b00040800000000900040aa
139,008c00000006000300000001:008c000000050003020029|008d00000006000400000004:008d0000000b0004080000000000000000|008e00000006000300030001:,008e000000050003020011
1550,06100000000a001ba22143b2267034d0:061000000003009b01|06110000000600060003000f:06110000000600060003000f|061200000006000300160001:,061200000003008302
1820,071e00000006000300030001:071e000000050003020011|071f00000006000500000000:071f00000006000500000000|072000000006000100000001:,07200000000400010100
364,016d00000006000600030020:016d00000006000600030020|016e0000000a0013836645f8444d6506:016e00000003009301|016f000000060001000b0001:,016f00000003008102
237,00ee00000006000600020009:00ee00000006000600020009|00ef00000006000100000001:00ef0000000400010101|00f00000000600060003001b:,00f00000000600060003001b
1461,05b70000000600060003001e:05b70000000600060003001e|05b800000006000300030001:05b800000005000302001e|05b90000001a00e95ebde5d93f09963f2d3757201c001eaea9b213cae69ee28d:,05b900000003006901
235,00ec00000006000600000023:00ec00000006000600000023|00ed0000000600050000ff00:00ed0000000600050000ff00|00ee00000006000600020009:,00ee00000006000600020009
968,03c900000006000500000000:03c900000006000500000000|03ca00000006000300000001:03ca000000050003020026|03cb00000006000300010001:,03cb00000005000302000f
1402,057c00000006000600030019:057c00000006000600030019|057d00000006000600020015:057d00000006000600020015|057e00000006000400000004:,057e0000000b000408000000009a0040b0
1724,06be000000060004001c0001:06be00000003008402|06bf00000006000600030029:06bf00000006000600030029|06c000000006000400000004:,06c00000000b00040800000000300040a1
167,00a800000006000300020001:00a800000005000302000a|00a900000006000300000001:00a9000000050003020020|00aa0000000a0090eb04819901d2c066:,00aa00000003001001
1092,044500000006000300020001:0445000000050003020011|04460000000600060003002d:04460000000600060003002d|044700000006000600020000:,044700000006000600020000
1019,03fc00000006000600030013:03fc00000006000600030013|03fd00000006000300020001:03fd000000050003020013|03fe00000006000600000008:,03fe00000006000600000008
175,00b000000006000600000016:00b000000006000600000016|00b100000006000100000001:00b10000000400010100|00b200000006000600220001:,00b200000003008602
1713,06b300000006000500000000:06b300000006000500000000|06b400000006000300000001:06b4000000050003020004|06b50000000600050000ff00:,06b50000000600050000ff00
1692,069e00000006000400000004:069e0000000b000408000000001e0040b4|069f0000001200d6648867c2f4724cde9f8357d0fdf40711:069f00000003005601|06a000000006000300020001:,06a0000000050003020027
2007,07d900000006000300010001:07d900000005000302001d|07da00000006000300310001:07da00000003008302|07db00000006000300020001:,07db000000050003020024
1373,055f00000006000600000001:055f00000006000600000001|056000000006000300020001:0560000000050003020005|056100000006000400000004:,05610000000b00040800000000180040b5
581,024600000006000300010001:0246000000050003020014|02470000000600060015000f:024700000003008602|024800000006000300000001:,024800000005000302000b
1002,03eb00000006000600010002:03eb00000006000600010002|03ec00000006000300010001:03ec000000050003020002|03ed00000006000100000001:,03ed0000000400010101
1822,072000000006000100000001:07200000000400010100|072100000006000300000001:0721000000050003020013|07220000000600060003001f:,07220000000600060003001f
2021,07e700000006000600000027:07e700000006000600000027|07e800000006000300010001:07e800000005000302001b|07e900000006000600030001:,07e900000006000600030001
359,016800000006000400000004:01680000000b000408000000000c0040a7|0169000000060001002f0001:016900000003008102|016a0000000600060003002d:,016a0000000600060003002d
1381,056700000006000300030001:0567000000050003020006|05680000000600060003002d:05680000000600060003002d|0569000000060005000bff00:,056900000003008502
545,022200000006000600030012:022200000006000600030012|022300000006000600030015:022300000006000600030015|022400000006000400000004:,02240000000b00040800000000620040b1
1425,05930000000600060001002c:05930000000600060001002c|059400000006000400000004:05940000000b000408000000008e0040b2|05950000000600060002002b:,05950000000600060002002b
765,02fe00000006000300000001:02fe00000005000302002f|02ff00000006000100000001:02ff0000000400010100|030000000006000300010001:,030000000005000302002e
2155,086d00000006000600010017:086d00000006000600010017|086e000000060003000d0001:086e00000003008302|086f00000006000300020001:,086f00000005000302000f
1930,078c00000006000100000001:078c0000000400010101|078d0000000600050000ff00:078d0000000600050000ff00|078e0000000600060001002a:,078e0000000600060001002a
182,00b700000006000300010001:00b7000000050003020022|00b800000006000400000004:00b80000000b0004080000000000000000|00b90000000600060001002f:,00b90000000600060001002f
706,02c300000006000600000001:02c300000006000600000001|02c40000000600050000ff00:02c40000000600050000ff00|02c50000001a0098accf90b5c60ca39bf22d35f2ae9146006b47292005995ff4:,02c500000003001801
1393,057300000006000600000012:057300000006000600000012|057400000006000100000001:05740000000400010100|057500000006000300030001:,057500000005000302002d
2341,092700000006000300160001:092700000003008302|09280000000600060000000c:09280000000600060000000c|092900000006000600010005:,092900000006000600010005
446,01bf0000000600060002001a:01bf0000000600060002001a|01c000000006000600000029:01c000000006000600000029|01c10000000600050000ff00:,01c10000000600050000ff00
1345,054300000006000300010001:0543000000050003020003|054400000006000600030008:054400000006000600030008|054500000006000100300001:,054500000003008102
2322,091400000006000600020030:091400000006000600020030|091500000006000300010001:0915000000050003020007|09160000000600060000002b:,09160000000600060000002b
371,01740000000600060000002c:01740000000600060000002c|017500000006000300000001:017500000005000302002c|017600000006000500000000:,017600000006000500000000
43,002c00000006000600020014:002c00000006000600020014|002d00000006000300030001:002d000000050003020030|002e00000006000100000001:,002e0000000400010100
688,02b100000006000600030015:02b100000006000600030015|02b200000006000300030001:02b2000000050003020015|02b300000006000400000004:,02b30000000b00040800000000000040a9
954,03bb00000006000100000001:03bb0000000400010100|03bc00000006000500000000:03bc00000006000500000000|03bd00000006000400000004:,03bd0000000b0004080000000000000000
2148,08660000000600050000ff00:08660000000600050000ff00|086700000006000100000001:08670000000400010101|086800000006000300020001:,086800000005000302000f
2017,07e300000006000600020016:07e300000006000600020016|07e400000006000300000001:07e4000000050003020008|07e50000000600060001001b:,07e50000000600060001001b
1153,048200000006000300010001:0482000000050003020018|0483000000060003000b0001:048300000003008302|048400000006000100000001:,04840000000400010100
1136,04710000000600050000ff00:04710000000600050000ff00|047200000006000400000004:04720000000b00040800000000500040b4|047300000006000300020001:,0473000000050003020021
1165,048f00000006000300020001:048f00000005000302002d|049000000006000100000001:04900000000400010100|049100000006000300000001:,0491000000050003020018
1932,078e0000000600060001002a:078e0000000600060001002a|078f00000006000300020001:078f00000005000302002b|079000000006000600030022:,079000000006000600030022
1629,065f00000006000400000004:065f0000000b0004080000000000000000|066000000006000600000021:066000000006000600000021|066100000006000600030023:,066100000006000600030023
467,01d40000000600050000ff00:01d40000000600050000ff00|01d500000006000600010009:01d500000006000600010009|01d600000006000100000001:,01d60000000400010101
626,027300000006000300030001:0273000000050003020020|02740000001a00c866cff2865142de7c727f5546f8553e91c2c7d2b39dfb6885:027400000003004801|02750000000600060000000a:,02750000000600060000000a
417,01a200000006000300010001:01a200000005000302001a|01a300000006000600010012:01a300000006000600010012|01a40000000a00de3f9b25b6a3e2d408:,01a400000003005e01
462,01cf00000006000600030007:01cf00000006000600030007|01d000000006000300020001:01d0000000050003020025|01d10000000600060000001a:,01d10000000600060000001a
1879,075900000006000600010015:075900000006000600010015|075a00000006000600160016:075a00000003008602|075b00000006000600020001:,075b00000006000600020001
816,033100000006000600020005:033100000006000600020005|033200000006000600010011:033200000006000600010011|03330000001a004950cd5a308f1ba47dfa12fb6c2f9595fe1ca09b5f22feef21:,03330000000300c901
1523,05f500000006000600000031:05f500000006000600000031|05f60000000600050000ff00:05f60000000600050000ff00|05f700000006000400000004:,05f70000000b00040800000000880040a3
115,007400000006000100280001:007400000003008102|00750000000600050000ff00:00750000000600050000ff00|007600000006000600020017:,007600000006000600020017
1362,055400000006000300030001:0554000000050003020002|05550000000600050000ff00:05550000000600050000ff00|055600000006000300030001:,0556000000050003020002
392,018900000006000300010001:0189000000050003020015|018a0000000600060001002c:018a0000000600060001002c|018b00000006000600020001:,018b00000006000600020001
845,034e00000006000100000001:034e0000000400010101|034f00000006000300010001:034f00000005000302001f|035000000006000500000000:,035000000006000500000000
1551,06110000000600060003000f:06110000000600060003000f|061200000006000300160001:061200000003008302|061300000006000400000004:,06130000000b00040800000000580040ab
1291,050d0000000600060029001b:050d00000003008602|050e00000006000300020001:050e000000050003020006|050f00000006000100000001:,050f0000000400010101
1341,053f00000006000400000004:053f0000000b0004080000000000000000|054000000006000600010003:054000000006000600010003|054100000006000300020001:,0541000000050003020030
562,023300000006000300000001:0233000000050003020020|023400000006000300020001:0234000000050003020026|02350000000600060001001d:,02350000000600060001001d
1498,05dc0000001a00791c8aaa9c8c38122a05cabbc8cb6e10ec9c31dc9221fb1df7:05dc0000000300f901|05dd00000006000600010015:05dd00000006000600010015|05de00000006000100000001:,05de0000000400010101
815,033000000006000100000001:03300000000400010100|033100000006000600020005:033100000006000600020005|033200000006000600010011:,033200000006000600010011
1211,04bd00000006000300030001:04bd000000050003020023|04be0000000600050000ff00:04be0000000600050000ff00|04bf0000000600060003001a:,04bf0000000600060003001a
853,035600000006000300030001:035600000005000302000b|03570000000600060003000b:03570000000600060003000b|035800000006000600020007:,035800000006000600020007
294,012700000006000400090001:012700000003008402|012800000006000300000001:0128000000050003020013|012900000006000300030001:,0129000000050003020024
185,00ba00000006000600020030:00ba00000006000600020030|00bb0000000600060003000e:00bb0000000600060003000e|00bc00000006000300000001:,00bc000000050003020016
743,02e800000006000300010001:02e8000000050003020028|02e90000000a003c1c0452f889306535:02e90000000300bc01|02ea00000006000600030024:,02ea00000006000600030024
980,03d500000006000300000001:03d5000000050003020026|03d600000006000600090010:03d600000003008602|03d700000006000300010001:,03d7000000050003020015
1371,055d00000006000300000001:055d00000005000302001c|055e00000006000100000001:055e0000000400010101|055f00000006000600000001:,055f00000006000600000001
1376,056200000006000600030006:056200000006000600030006|056300000006000300020001:0563000000050003020005|056400000006000100000001:,05640000000400010101
1137,047200000006000400000004:04720000000b00040800000000500040b4|047300000006000300020001:0473000000050003020021|047400000006000100040001:,047400000003008102
631,0278000000060004000e0001:027800000003008402|02790000000600060003000e:02790000000600060003000e|027a00000006000300000001:,027a00000005000302000a
8,000900000006000600130029:000900000003008602|000a00000006000600000021:000a00000006000600000021|000b0000001200c3fa64ce4ccf87dc05175705fee32a58b6:,000b00000003004301
1050,041b0000001200c06fbf6b091d557f0e0e3cc1f7d031d54c:041b00000003004001|041c00000006000600000010:041c00000006000600000010|041d00000006000600030027:,041d00000006000600030027
2010,07dc00000006000100000001:07dc0000000400010101|07dd00000006000300030001:07dd000000050003020010|07de00000006000600020007:,07de00000006000600020007
2321,091300000006000600010007:091300000006000600010007|091400000006000600020030:091400000006000600020030|091500000006000300010001:,0915000000050003020007
1072,043100000006000300020001:0431000000050003020005|04320000000a00c91146a03ff0c31859:043200000003004901|04330000000600060000002c:,04330000000600060000002c
1797,070700000006000100000001:07070000000400010100|070800000006000500000000:070800000006000500000000|070900000006000600030006:,070900000006000600030006
2092,082e00000006000600030003:082e00000006000600030003|082f0000000600060001000c:082f0000000600060001000c|083000000006000600020003:,083000000006000600020003
124,007d000000120081bfe20ff5a4f95be2e6f3d8edd5f33f8e:007d00000003000101|007e00000006000400000004:007e0000000b0004080000000000000000|007f00000006000300000001:,007f000000050003020029
1715,06b50000000600050000ff00:06b50000000600050000ff00|06b600000006000300030001:06b6000000050003020021|06b700000006000600020003:,06b700000006000600020003
1558,061800000006000600000019:061800000006000600000019|061900000006000100000001:06190000000400010101|061a0000000600060003001d:,061a0000000600060003001d
1440,05a20000000a003af59d42f0c22bd915:05a20000000300ba01|05a300000006000400000004:05a30000000b00040800000000900040aa|05a40000001a00ba4547173db3122bf9454894b5c233b6ce890d7e50b23bc47b:,05a400000003003a01
2305,090300000006000300020001:0903000000050003020024|090400000006000600010030:090400000006000600010030|09050000000a00c52aa3dc3b5d1e91ad:,090500000003004501
37,002600000006000100000001:00260000000400010100|002700000006000300000001:0027000000050003020006|002800000006000300010001:,002800000005000302000c
1103,045000000006000600010014:045000000006000600010014|045100000006000100000001:04510000000400010101|04520000001a006bbc26f0b4ce9b3069d4154f20845c4b422d5896597e5e709a:,04520000000300eb01
1701,06a70000000600060000001f:06a70000000600060000001f|06a800000012009514b0890f2fc4eff9ce4cbb7821f4cb0b:06a800000003001501|06a900000006000300030001:,06a9000000050003020007
1159,048900000006000600000018:048900000006000600000018|048a00000006000600010027:048a00000006000600010027|048b00000006000500030000:,048b00000003008502
2351,093100000006000500000000:093100000006000500000000|093200000006000600000011:093200000006000600000011|093300000006000300020001:,0933000000050003020030
342,01570000000600060001002a:01570000000600060001002a|015800000006000300000001:015800000005000302000b|015900000006000600000015:,015900000006000600000015
977,03d200000006000100000001:03d20000000400010100|03d300000006000600010015:03d300000006000600010015|03d40000000600050000ff00:,03d40000000600050000ff00
2042,07fc00000006000400000004:07fc0000000b00040800000000560040b3|07fd00000006000300030001:07fd00000005000302000b|07fe00000006000100000001:,07fe0000000400010101
1614,065000000006000400000004:06500000000b00040800000000f40040aa|065100000006000300000001:0651000000050003020007|065200000006000300030001:,0652000000050003020029
1057,042200000006000600020003:042200000006000600020003|04230000000600060007002b:042300000003008602|042400000006000100000001:,04240000000400010101
494,01ef00000006000300000001:01ef00000005000302000d|01f000000006000300030001:01f000000005000302000e|01f100000006000600030013:,01f100000006000600030013
1570,062400000006000300010001:062400000005000302002b|062500000006000300020001:0625000000050003020023|0626000000060005002b0000:,062600000003008502
2087,082900000006000600000028:082900000006000600000028|082a00000006000300020001:082a000000050003020010|082b00000006000400000004:,082b0000000b0004080000000000000000
1618,0654000000060003001c0001:065400000003008302|06550000000600060001001c:06550000000600060001001c|065600000006000500000000:,065600000006000500000000
763,02fc000000060004000a0001:02fc00000003008402|02fd00000006000400000004:02fd0000000b0004080000000000000000|02fe00000006000300000001:,02fe00000005000302002f
2167,087900000006000600010013:087900000006000600010013|087a00000006000100000001:087a0000000400010101|087b00000006000400070001:,087b00000003008402
1637,06670000001a00c243ba93f893858cb9361e2ff918967984c5e71bb16c4ba9da:066700000003004201|066800000006000300010001:0668000000050003020016|066900000006000100020001:,066900000003008102
