,source_text,target_text
2173,-0.2213,0.4449
455,-2.2026,0.0995
4235,1.7066,0.8464
1038,-1.2791,0.2177
3276,0.6715,0.6618
3650,1.0024,0.7315
3364,0.7458,0.6783
1919,-0.4404,0.3916
4066,1.4529,0.8104
2784,0.2539,0.5631
1749,-0.5712,0.361
341,-2.5313,0.0737
4035,1.4096,0.8037
2061,-0.3296,0.4183
3868,1.2194,0.772
3907,1.263,0.7795
694,-1.7378,0.1496
1318,-0.9511,0.2787
4897,3.7929,0.978
2389,-0.0684,0.4829
1691,-0.6199,0.3498
2265,-0.1591,0.4603
3285,0.6767,0.663
2794,0.2626,0.5653
1121,-1.1654,0.2377
2708,0.1973,0.5492
2941,0.3936,0.5972
1290,-0.9729,0.2743
2010,-0.3615,0.4106
1951,-0.4197,0.3966
476,-2.1632,0.1031
4570,2.3337,0.9116
2861,0.3108,0.5771
1984,-0.3912,0.4034
4571,2.3356,0.9118
1046,-1.2732,0.2187
3897,1.2536,0.7779
59,-4.3078,0.0133
3529,0.8904,0.709
4509,2.203,0.9005
1752,-0.5699,0.3613
2029,-0.3506,0.4132
953,-1.3872,0.1999
2841,0.2992,0.5742
2655,0.1397,0.5349
2190,-0.2133,0.4469
4012,1.3863,0.8
3166,0.579,0.6408
4447,2.073,0.8883
2419,-0.0403,0.4899
873,-1.4734,0.1864
1764,-0.5601,0.3635
2956,0.404,0.5997
2733,0.22,0.5548
3890,1.2456,0.7765
4407,2.0121,0.8821
3933,1.2891,0.784
1382,-0.8822,0.2927
3882,1.2305,0.7739
1069,-1.235,0.2253
2912,0.3586,0.5887
1154,-1.1234,0.2454
250,-2.8367,0.0554
2886,0.3386,0.5838
2039,-0.3444,0.4147
2792,0.2608,0.5648
4505,2.1945,0.8998
3031,0.4668,0.6146
2454,-0.0165,0.4959
1779,-0.5513,0.3656
4180,1.6177,0.8345
1007,-1.3179,0.2112
3484,0.8524,0.7011
3516,0.8797,0.7068
1977,-0.3963,0.4022
3537,0.8966,0.7102
2802,0.27,0.5671
2474,-0.0038,0.499
2673,0.1588,0.5396
1820,-0.5148,0.3741
3787,1.1277,0.7554
2507,0.0234,0.5058
4476,2.1295,0.8937
4499,2.1871,0.8991
1540,-0.748,0.3213
933,-1.4067,0.1967
4856,3.4022,0.9678
481,-2.1351,0.1057
3757,1.1035,0.7509
3147,0.5639,0.6373
2675,0.1603,0.54
2065,-0.3249,0.4195
4045,1.4275,0.8065
791,-1.6099,0.1666
3093,0.5204,0.6273
1506,-0.7729,0.3158
3142,0.561,0.6367
1631,-0.6701,0.3385
4022,1.3973,0.8018
2518,0.0327,0.5082
3700,1.0487,0.7405
3431,0.808,0.6917
957,-1.3843,0.2003
2859,0.3106,0.577
2313,-0.1226,0.4694
3749,1.098,0.7499
2874,0.3248,0.5805
1612,-0.6859,0.3349
2702,0.1901,0.5474
1931,-0.4287,0.3944
199,-3.0598,0.0448
260,-2.8138,0.0566
192,-3.1107,0.0427
3196,0.6028,0.6463
1344,-0.9221,0.2845
3372,0.7559,0.6805
494,-2.107,0.1084
3698,1.0472,0.7402
4387,1.9725,0.8779
1009,-1.3143,0.2118
2244,-0.1739,0.4566
1876,-0.477,0.383
2440,-0.0243,0.4939
939,-1.4018,0.1975
2326,-0.114,0.4715
3300,0.6899,0.6659
4581,2.3561,0.9134
1175,-1.0988,0.25
1388,-0.8762,0.294
1711,-0.5975,0.3549
1353,-0.914,0.2862
891,-1.4556,0.1891
1849,-0.4969,0.3783
3141,0.5597,0.6364
4218,1.6786,0.8427
4997,8.5413,0.9998
366,-2.4546,0.0791
3233,0.6309,0.6527
890,-1.4557,0.1891
496,-2.106,0.1085
4667,2.5911,0.9303
968,-1.3735,0.2021
4567,2.33,0.9113
332,-2.5659,0.0714
4484,2.1463,0.8953
3158,0.571,0.639
2048,-0.3394,0.416
3309,0.698,0.6677
2639,0.1277,0.5319
2145,-0.259,0.4356
3210,0.6137,0.6488
627,-1.8483,0.1361
4299,1.8136,0.8598
3222,0.6224,0.6508
4289,1.7925,0.8572
487,-2.1195,0.1072
349,-2.502,0.0757
3729,1.0701,0.7446
1788,-0.5425,0.3676
4244,1.7253,0.8488
4610,2.4368,0.9196
4303,1.8221,0.8608
2667,0.1572,0.5392
2904,0.3531,0.5874
1922,-0.4387,0.392
1468,-0.7984,0.3104
4872,3.5232,0.9713
2585,0.0822,0.5205
3782,1.1235,0.7546
1721,-0.5902,0.3566
524,-2.0456,0.1145
2876,0.329,0.5815
4738,2.8183,0.9437
2945,0.398,0.5982
4239,1.7156,0.8476
1925,-0.4363,0.3926
4222,1.683,0.8433
770,-1.6295,0.1639
2314,-0.1211,0.4698
1588,-0.7012,0.3316
3037,0.4715,0.6157
2408,-0.0513,0.4872
3875,1.2258,0.7731
1484,-0.7898,0.3122
3424,0.8034,0.6907
2756,0.2351,0.5585
561,-1.9647,0.123
2550,0.0582,0.5145
4563,2.3232,0.9108
53,-4.441,0.0116
4755,2.8635,0.946
3330,0.7168,0.6719
2383,-0.0751,0.4812
2512,0.0273,0.5068
3491,0.8586,0.7024
2972,0.4118,0.6015
1735,-0.5824,0.3584
982,-1.3587,0.2045
2160,-0.2426,0.4396
4122,1.531,0.8221
1525,-0.7571,0.3193
2705,0.1924,0.5479
4734,2.806,0.943
1281,-0.9824,0.2724
2780,0.2527,0.5628
1746,-0.5727,0.3606
3593,0.9567,0.7225
1485,-0.7896,0.3122
4560,2.3153,0.9101
3076,0.5097,0.6247
2761,0.2382,0.5593
3659,1.0078,0.7326
965,-1.3752,0.2018
3699,1.0477,0.7403
4277,1.7754,0.8551
4737,2.8109,0.9433
3171,0.5824,0.6416
215,-2.9967,0.0476
1884,-0.4674,0.3852
1453,-0.8128,0.3073
1471,-0.7964,0.3108
2346,-0.103,0.4743
4441,2.0612,0.8871
2864,0.3196,0.5792
320,-2.5868,0.07
2832,0.2896,0.5719
1856,-0.4937,0.379
4433,2.0502,0.886
2479,-0.002,0.4995
4430,2.048,0.8858
2086,-0.3119,0.4227
3097,0.5221,0.6276
77,-4.0881,0.0165
4443,2.064,0.8874
