,source_text,target_text
656,029100000006000400000002:029100000007000404675842c6|02920000000b00100000000204d700476d:,029200000006001000000002
101,00660000000b001000000002048400473f:006600000006001000000002|006700000006000400000002:,006700000007000404152a429a
698,02bb00000006000400000002:02bb00000007000404c38642c9|02bc00000006000400000002:,02bc00000007000404d80142c9
185,00ba0000000b00100000000204d200471b:00ba00000006001000000002|00bb00000006000300000002:,00bb00000007000304d200471b
583,02480000000b001000000002042f00475a:024800000006001000000002|024900000006000300000002:,0249000000070003042f00475a
231,00e800000006000300000002:00e80000000700030490004647|00e900000006000400000002:,00e9000000070004047ba042a4
217,00da00000006000300000002:00da00000007000304bd004773|00db0000000b00100000000204aa004760:,00db00000006001000000002
224,00e100000006000400000002:00e100000007000404d7c842a3|00e200000006000300000002:,00e20000000700030451004759
261,010600000006000300000002:010600000007000304cc004763|01070000000b00100000000204f80045b1:,010700000006001000000002
37,002600000006000300000002:00260000000700030414004747|002700000006000400000002:,002700000007000404f66a4294
36,00250000000b0010000000020414004747:002500000006001000000002|002600000006000300000002:,00260000000700030414004747
9,000a0000000b0010000000020470004699:000a00000006001000000002|000b00000006000400000002:,000b00000007000404b8f64292
373,01760000000b00100000000204380046c0:017600000006001000000002|017700000006000300000002:,017700000007000304380046c0
263,010800000006000400000002:010800000007000404f68542a6|01090000000b00100000000204b80045f0:,010900000006001000000002
105,006a00000006000300000002:006a0000000700030482004693|006b0000000b001000000002041a0046f6:,006b00000006001000000002
630,02770000000b001000000002043100473f:027700000006001000000002|027800000006000300000002:,0278000000070003043100473f
74,004b00000006000300000002:004b00000007000304400046c3|004c0000000b00100000000204eb004768:,004c00000006001000000002
406,019700000006000300000002:01970000000700030407004732|01980000000b00100000000204500045d1:,019800000006001000000002
60,003d0000000b0010000000020438004656:003d00000006001000000002|003e00000006000400000002:,003e00000007000404cd774296
31,00200000000b0010000000020497004713:002000000006001000000002|002100000006000400000002:,0021000000070004047b884294
250,00fb0000000b0010000000020494004751:00fb00000006001000000002|00fc00000006000300000002:,00fc0000000700030494004751
121,007a00000006000400000002:007a000000070004049a4b429b|007b00000006000300000002:,007b00000007000304b400464d
252,00fd00000006000300000002:00fd0000000700030494004751|00fe0000000b00100000000204700046a8:,00fe00000006001000000002
692,02b50000000b00100000000204440046fc:02b500000006001000000002|02b600000006000400000002:,02b6000000070004045d1f42c9
455,01c800000006000400000002:01c80000000700040452c542b6|01c900000006000400000002:,01c900000007000404674042b6
244,00f500000006000300000002:00f5000000070003042e0046b1|00f600000006000400000002:,00f60000000700040485df42a5
71,004800000006000400000002:0048000000070004049a454297|00490000000b00100000000204400046c3:,004900000006001000000002
527,021000000006000400000002:021000000007000404155d42bc|021100000006000400000002:,02110000000700040429d842bc
482,01e300000006000300000002:01e30000000700030464004643|01e400000006000300000002:,01e40000000700030464004643
367,01700000000b001000000002048b004756:017000000006001000000002|017100000006000400000002:,0171000000070004045cf842af
119,007800000006000400000002:0078000000070004047155429b|00790000000b00100000000204b400464d:,007900000006001000000002
718,02cf00000006000300000002:02cf0000000700030418004777|02d000000006000400000002:,02d000000007000404719d42cb
360,01690000000b0010000000020450004608:016900000006001000000002|016a00000006000400000002:,016a00000007000404cd9b42ae
572,023d0000000b00100000000204ba00475c:023d00000006001000000002|023e00000006000400000002:,023e00000007000404c37742bf
99,006400000006000300000002:00640000000700030444004745|006500000006000400000002:,006500000007000404ec344299
291,012400000006000400000002:01240000000700040433f942a9|01250000000b0010000000020489004768:,012500000006001000000002
371,01740000000b0010000000020400004765:017400000006001000000002|017500000006000400000002:,017500000007000404aee442af
554,022b00000006000400000002:022b000000070004043e5642be|022c00000006000400000002:,022c0000000700040452d142be
247,00f800000006000300000002:00f800000007000304ae004745|00f900000006000400000002:,00f900000007000404c35042a5
544,02210000000b0010000000020460004598:022100000006001000000002|022200000006000300000002:,02220000000700030460004598
42,002b0000000b0010000000020486004701:002b00000006001000000002|002c00000006000400000002:,002c000000070004045cd14295
517,02060000000b00100000000204a00044b7:020600000006001000000002|020700000006000400000002:,0207000000070004045d0a42bb
639,02800000000b00100000000204ef00470d:028000000006001000000002|028100000006000300000002:,028100000007000304ef00470d
32,002100000006000400000002:0021000000070004047b884294|00220000000b00100000000204a6004728:,002200000006001000000002
213,00d60000000b00100000000204bd004773:00d600000006001000000002|00d700000006000300000002:,00d700000007000304bd004773
293,012600000006000300000002:01260000000700030489004768|01270000000b00100000000204040046ef:,012700000006001000000002
5,00060000000b00100000000204e800458a:000600000006001000000002|000700000006000300000002:,000700000007000304e800458a
434,01b30000000b0010000000020443004764:01b300000006001000000002|01b40000000b001000000002041e004699:,01b400000006001000000002
49,00320000000b00100000000204760046d9:003200000006001000000002|003300000006000400000002:,003300000007000404ec2e4295
403,01940000000b0010000000020407004732:019400000006001000000002|019500000006000400000002:,0195000000070004043e4442b2
78,004f00000006000300000002:004f00000007000304eb004768|00500000000b001000000002048c0046c4:,005000000006001000000002
633,027a00000006000300000002:027a000000070003043100473f|027b00000006000400000002:,027b00000007000404a4c642c4
652,028d00000006000400000002:028d00000007000404156c42c6|028e0000000b00100000000204380045a4:,028e00000006001000000002
122,007b00000006000300000002:007b00000007000304b400464d|007c0000000b00100000000204b0004520:,007c00000006001000000002
128,008100000006000400000002:00810000000700040429a8429c|008200000006000400000002:,0082000000070004043e23429c
178,00b300000006000400000002:00b30000000700040429ae42a0|00b400000006000300000002:,00b400000007000304e00046f4
137,008a00000006000300000002:008a000000070003041100475f|008b00000006000400000002:,008b00000007000404f676429c
405,019600000006000400000002:01960000000700040452bf42b2|019700000006000300000002:,01970000000700030407004732
567,023800000006000400000002:023800000007000404489542bf|023900000006000300000002:,023900000007000304ab004710
205,00ce0000000b0010000000020486004703:00ce00000006001000000002|00cf00000006000300000002:,00cf0000000700030486004703
125,007e00000006000300000002:007e00000007000304b0004520|007f00000006000300000002:,007f00000007000304b0004520
196,00c500000006000300000002:00c50000000700030410004641|00c60000000b001000000002045300472e:,00c600000006001000000002
91,005c00000006000300000002:005c000000070003044f004778|005d00000006000400000002:,005d00000007000404485c4299
688,02b10000000b00100000000204b8004719:02b100000006001000000002|02b200000006000300000002:,02b200000007000304b8004719
689,02b200000006000300000002:02b200000007000304b8004719|02b300000006000400000002:,02b3000000070004041fae42c9
322,014300000006000300000002:01430000000700030460004523|014400000006000400000002:,014400000007000404c35942ab
363,016c0000000b00100000000204d400472b:016c00000006001000000002|016d00000006000300000002:,016d00000007000304d400472b
542,021f00000006000300000002:021f00000007000304a00045df|022000000006000400000002:,0220000000070004045d0d42bd
75,004c0000000b00100000000204eb004768:004c00000006001000000002|004d00000006000300000002:,004d00000007000304eb004768
357,01660000000b0010000000020460004542:016600000006001000000002|016700000006000400000002:,016700000007000404902a42ae
479,01e000000006000300000002:01e0000000070003049c00473b|01e10000000b0010000000020464004643:,01e100000006001000000002
598,025700000006000300000002:025700000007000304780046e3|02580000000b00100000000204f0004619:,025800000006001000000002
385,018200000006000300000002:018200000007000304d000453a|018300000006000400000002:,018300000007000404cd9e42b0
702,02bf00000006000300000002:02bf00000007000304a200472f|02c000000006000400000002:,02c00000000700040429ed42ca
286,011f0000000b001000000002042300470f:011f00000006001000000002|012000000006000400000002:,012000000007000404e20d42a8
236,00ed00000006000400000002:00ed00000007000404cd8c42a4|00ee00000006000400000002:,00ee00000007000404e20742a4
249,00fa00000006000400000002:00fa00000007000404d7cb42a5|00fb0000000b0010000000020494004751:,00fb00000006001000000002
668,029d0000000b0010000000020454004691:029d00000006001000000002|029e00000006000300000002:,029e0000000700030454004691
7,00080000000b00100000000204ec00469c:000800000006001000000002|000900000006000400000002:,00090000000700040490004292
485,01e60000000b001000000002048000462d:01e600000006001000000002|01e700000006000300000002:,01e7000000070003048000462d
118,00770000000b00100000000204200045af:007700000006001000000002|007800000006000400000002:,0078000000070004047155429b
530,021300000006000300000002:0213000000070003049c00475a|021400000006000400000002:,021400000007000404674942bc
475,01dc0000000b00100000000204b000475f:01dc00000006001000000002|01dd00000006000400000002:,01dd0000000700040400dc42b8
316,013d00000006000300000002:013d00000007000304f40046fa|013e0000000b001000000002046c00460c:,013e00000006001000000002
539,021c00000006000400000002:021c000000070004040b2142bd|021d00000006000400000002:,021d000000070004041f9c42bd
273,011200000006000400000002:011200000007000404c35342a7|01130000000b00100000000204560046aa:,011300000006001000000002
712,02c900000006000400000002:02c900000007000404e24042ca|02ca0000000b0010000000020400004666:,02ca00000006001000000002
191,00c000000006000400000002:00c00000000700040433ed42a1|00c100000006000300000002:,00c10000000700030476004698
483,01e400000006000300000002:01e40000000700030464004643|01e500000006000400000002:,01e500000007000404a4b442b8
672,02a100000006000400000002:02a100000007000404af0842c7|02a200000006000300000002:,02a200000007000304f8004763
658,029300000006000300000002:029300000007000304d700476d|029400000006000400000002:,029400000007000404a4c942c6
186,00bb00000006000300000002:00bb00000007000304d200471b|00bc00000006000400000002:,00bc00000007000404e20142a0
