,source_text,target_text
2397,-0.4101,0.3989
2257,-0.9702,0.2748
1595,-3.6187,0.0261
1627,-3.4907,0.0296
1335,-4.6589,0.0094
4509,8.0396,0.9997
1483,-4.0668,0.0168
3456,3.8268,0.9787
4350,7.4035,0.9994
1183,-5.2671,0.0051
421,-8.3157,0.0002
370,-8.5197,0.0002
3224,2.8986,0.9478
1710,-3.1586,0.0408
4588,8.3557,0.9998
2896,1.5863,0.8301
2719,0.8782,0.7064
4370,7.4835,0.9994
2495,-0.018,0.4955
3630,4.5229,0.9893
1932,-2.2705,0.0936
1085,-5.6591,0.0035
1003,-5.9872,0.0025
4313,7.2555,0.9993
1949,-2.2024,0.0995
3464,3.8588,0.9793
3353,3.4147,0.9682
4579,8.3197,0.9998
1726,-3.0946,0.0433
390,-8.4397,0.0002
1360,-4.5589,0.0104
3519,4.0788,0.9834
4424,7.6995,0.9995
1374,-4.5029,0.011
4535,8.1436,0.9997
4044,6.1792,0.9979
4476,7.9076,0.9996
650,-7.3995,0.0006
638,-7.4475,0.0006
4014,6.0592,0.9977
2627,0.5101,0.6248
4049,6.1992,0.998
622,-7.5115,0.0005
4855,9.4239,0.9999
2602,0.4101,0.6011
3280,3.1226,0.9578
3620,4.4829,0.9888
3614,4.4589,0.9886
774,-6.9034,0.001
1344,-4.6229,0.0097
2259,-0.9622,0.2764
1816,-2.7345,0.061
4834,9.3399,0.9999
4884,9.5399,0.9999
4507,8.0316,0.9997
1557,-3.7708,0.0225
4610,8.4437,0.9998
142,-9.4319,0.0001
4861,9.4479,0.9999
4841,9.3679,0.9999
4899,9.5999,0.9999
131,-9.4759,0.0001
2450,-0.198,0.4507
1433,-4.2669,0.0138
1948,-2.2064,0.0992
3118,2.4745,0.9223
837,-6.6513,0.0013
4553,8.2156,0.9997
4336,7.3475,0.9994
3831,5.3271,0.9952
4922,9.6919,0.9999
2199,-1.2022,0.2311
212,-9.1518,0.0001
1477,-4.0908,0.0165
2273,-0.9062,0.2878
597,-7.6115,0.0005
848,-6.6073,0.0013
2978,1.9144,0.8715
4786,9.1478,0.9999
2506,0.026,0.5065
985,-6.0592,0.0023
3376,3.5067,0.9709
4456,7.8276,0.9996
3176,2.7065,0.9374
4332,7.3315,0.9993
1012,-5.9512,0.0026
4151,6.6073,0.9987
3076,2.3065,0.9094
1821,-2.7145,0.0621
260,-8.9598,0.0001
376,-8.4957,0.0002
2723,0.8942,0.7098
2215,-1.1382,0.2427
1794,-2.8226,0.0561
3209,2.8386,0.9447
859,-6.5633,0.0014
4757,9.0318,0.9999
39,-9.844,0.0001
949,-6.2032,0.002
2812,1.2503,0.7774
318,-8.7277,0.0002
3363,3.4547,0.9694
3403,3.6147,0.9738
3237,2.9506,0.9503
940,-6.2392,0.0019
4653,8.6157,0.9998
772,-6.9114,0.001
3112,2.4505,0.9206
384,-8.4637,0.0002
265,-8.9398,0.0001
3964,5.8592,0.9972
1724,-3.1026,0.043
2757,1.0302,0.737
782,-6.8714,0.001
4992,9.972,1.0
4835,9.3439,0.9999
2966,1.8664,0.866
3802,5.211,0.9946
1970,-2.1184,0.1073
3968,5.8752,0.9972
2564,0.2581,0.5642
2714,0.8582,0.7023
2914,1.6583,0.84
720,-7.1194,0.0008
4947,9.792,0.9999
3500,4.0028,0.9821
4000,6.0032,0.9975
19,-9.924,0.0
2247,-1.0102,0.2669
2721,0.8862,0.7081
219,-9.1238,0.0001
3852,5.4111,0.9956
2414,-0.3421,0.4153
1755,-2.9786,0.0484
728,-7.0874,0.0008
4590,8.3637,0.9998
2431,-0.2741,0.4319
3066,2.2665,0.9061
4358,7.4355,0.9994
2409,-0.3621,0.4105
3934,5.7391,0.9968
303,-8.7878,0.0002
474,-8.1036,0.0003
673,-7.3075,0.0007
1739,-3.0426,0.0455
4902,9.6119,0.9999
1243,-5.027,0.0065
197,-9.2118,0.0001
4349,7.3995,0.9994
642,-7.4315,0.0006
2445,-0.218,0.4457
2665,0.6621,0.6597
1787,-2.8506,0.0547
4633,8.5357,0.9998
207,-9.1718,0.0001
1045,-5.8192,0.003
3754,5.019,0.9934
1309,-4.763,0.0085
3971,5.8872,0.9972
455,-8.1796,0.0003
630,-7.4795,0.0006
2330,-0.6781,0.3367
412,-8.3517,0.0002
1439,-4.2428,0.0142
1285,-4.859,0.0077
759,-6.9634,0.0009
4524,8.0996,0.9997
2610,0.4421,0.6088
473,-8.1076,0.0003
2208,-1.1662,0.2375
1437,-4.2509,0.0141
3153,2.6145,0.9318
702,-7.1914,0.0008
1390,-4.4389,0.0117
1118,-5.5271,0.004
3634,4.5389,0.9894
2862,1.4503,0.81
2355,-0.5781,0.3594
3314,3.2587,0.963
4716,8.8678,0.9999
4561,8.2476,0.9997
