,source_text,target_text
508,01fd00000006000400000002:01fd0000000700040400003f5c|01fe0000000b00100000000204dd084637:01fe00000006001000000002|01ff00000006000400000002:,01ff0000000700040400003e84
616,02690000000b00100000000204035d46e1:026900000006001000000002|026a00000006000400000002:026a0000000700040480003f2e|026b00000006000300000002:,026b00000007000304035d46e1
9,000a00000006000400000002:000a0000000700040480003f28|000b00000006000300000002:000b000000070003047aa24642|000c0000000b00100000000204d6c54727:,000c00000006001000000002
413,019e0000000b00100000000204f611474a:019e00000006001000000002|019f0000000b00100000000204d17d44f1:019f00000006001000000002|01a000000006000300000002:,01a000000007000304d17d44f1
713,02ca00000006000300000002:02ca00000007000304c0af4556|02cb0000000b0010000000020423994599:02cb00000006001000000002|02cc00000006000300000002:,02cc0000000700030423994599
926,039f00000006000400000002:039f0000000700040400003f34|03a000000006000300000002:03a000000007000304bb404536|03a10000000b0010000000020465f4471d:,03a100000006001000000002
1368,05590000000b00100000000204de26450c:055900000006001000000002|055a00000006000400000002:055a0000000700040460003f62|055b00000006000300000002:,055b00000007000304de26450c
286,011f0000000b00100000000204d603442d:011f00000006001000000002|012000000006000400000002:01200000000700040418003eb0|012100000006000300000002:,012100000007000304d603442d
1089,044200000006000400000002:04420000000700040400003ce0|04430000000b00100000000204449846e2:044300000006001000000002|044400000006000300000002:,044400000007000304449846e2
89,005a00000006000400000002:005a0000000700040480003f38|005b0000000b00100000000204ba654762:005b00000006001000000002|005c00000006000400000002:,005c0000000700040400003eca
1375,056000000006000400000002:05600000000700040480003f5b|056100000006000300000002:0561000000070003049bb746f4|056200000006000400000002:,05620000000700040480003f5b
1153,048200000006000400000002:04820000000700040400003e3b|048300000006000300000002:04830000000700030470bb4662|048400000006000300000002:,04840000000700030470bb4662
865,036200000006000300000002:036200000007000304ccdc46d1|03630000000b00100000000204031a46c1:036300000006001000000002|036400000006000400000002:,03640000000700040400003f0d
173,00ae00000006000400000002:00ae0000000700040480003ea8|00af0000000b001000000002045bd8472d:00af00000006001000000002|00b000000006000300000002:,00b0000000070003045bd8472d
779,030c0000000b001000000002045f8545d8:030c00000006001000000002|030d00000006000300000002:030d000000070003045f8545d8|030e00000006000400000002:,030e00000007000404a0003f70
906,038b00000006000400000002:038b0000000700040400003f2c|038c0000000b00100000000204a3f3467f:038c00000006001000000002|038d00000006000300000002:,038d00000007000304a3f3467f
1030,040700000006000300000002:04070000000700030473c7461c|040800000006000400000002:040800000007000404c0003f71|04090000000b001000000002049347471a:,040900000006001000000002
