,source_text,target_text
868,036500000006000400020001:0365000000050004020000|036600000006000400010001:036600000005000402000c|036700000006000400000001:0367000000050004020000|03680000000600050000ff00:036800000003008502|036900000006000400020001:,0369000000050004020000
1740,06cd00000006000400030001:06cd000000050004020032|06ce00000006000400000001:06ce000000050004020000|06cf00000006000400010001:06cf00000005000402000c|06d000000006000200000001:06d000000003008202|06d10000000600050000ff00:,06d100000003008502
2383,095000000006000400000001:0950000000050004020000|095100000006000300000001:0951000000050003020000|095200000006000200000001:095200000003008202|095300000006000400010001:095300000005000402000c|095400000006000500130000:,095400000003008502
1496,05d90000000600050000ff00:05d900000003008502|05da00000006000400310001:05da00000003008402|05db00000006000200000001:05db00000003008202|05dc00000006000400010001:05dc00000005000402000c|05dd00000006000400030001:,05dd000000050004020032
1223,04c80000000600050000ff00:04c800000003008502|04c900000006000300010001:04c9000000050003020000|04ca00000006000200000001:04ca00000003008202|04cb00000006000300000001:04cb000000050003020000|04cc000000060006000b0004:,04cc00000003008602
1302,051700000006000300010001:0517000000050003020000|051800000006000200000001:051800000003008202|051900000006000400000001:0519000000050004020000|051a00000006000400030001:051a000000050004020000|051b00000006000500000000:,051b00000003008502
1749,06d60000001a00221df30ae18ac00cbcc894851410bf1cad7953fa5a2ce1f740:06d60000000300a201|06d700000006000400030001:06d7000000050004020000|06d800000006000300000001:06d8000000050003020000|06d90000000600050000ff00:06d900000003008502|06da000000120021933165236d2e887f5ca8577795a31a06:,06da0000000300a101
317,013e0000000600050026ff00:013e00000003008502|013f0000000600050000ff00:013f00000003008502|014000000006000300010001:0140000000050003020000|014100000006000300000001:0141000000050003020000|014200000006000400010001:,0142000000050004020000
90,005b00000006000200000001:005b00000003008202|005c00000006000500300000:005c00000003008502|005d00000006000300010001:005d000000050003020000|005e00000006000400030001:005e00000005000402000f|005f00000006000400010001:,005f00000005000402005a
1718,06b700000006000200000001:06b700000003008202|06b80000001a00aa7f0c3bc1b1fa2651c02cc6c3c6c7c544bf5271ea234e1408:06b80000000300aa01|06b900000006000400030001:06b9000000050004020032|06ba00000006000300000001:06ba000000050003020000|06bb00000006000300010001:,06bb000000050003020000
443,01bc00000006000200010001:01bc00000003008202|01bd0000000600050000ff00:01bd00000003008502|01be00000006000300010001:01be000000050003020000|01bf0000000a00ca34d4e66c2f8623c8:01bf0000000300ca01|01c000000006000400030001:,01c0000000050004020043
576,024100000006000400030001:0241000000050004020000|024200000006000400010001:0242000000050004020032|024300000006000600230003:024300000003008602|02440000001a00de3a8e731309fefc18695958550dcbae1ff81a8d04ef97480d:02440000000300de01|0245000000060006002a0006:,024500000003008602
737,02e20000000600050000ff00:02e200000003008502|02e300000006000400000001:02e3000000050004020000|02e400000006000200000001:02e400000003008202|02e50000001200eec5db812c6ee1deeee420bfb239a3c36f:02e50000000300ee01|02e600000006000300000001:,02e6000000050003020000
2369,094200000006000400010001:094200000005000402000c|094300000006000400010001:094300000005000402000c|09440000000600050000ff00:094400000003008502|094500000006000400020001:0945000000050004020000|0946000000060002002c0001:,094600000003008202
1871,075000000006000400020001:0750000000050004020000|075100000006000300010001:0751000000050003020000|075200000006000300000001:0752000000050003020000|07530000000600050000ff00:075300000003008502|075400000006000300040001:,075400000003008302
1384,056900000006000200000001:056900000003008202|056a00000006000300010001:056a000000050003020000|056b00000006000300000001:056b000000050003020000|056c00000006000400000001:056c000000050004020000|056d00000006000400020001:,056d000000050004020000
2057,080a00000006000400000001:080a000000050004020000|080b00000006000200000001:080b00000003008202|080c00000006000500080000:080c00000003008502|080d0000000a00e6bc939064c0d1f533:080d0000000300e601|080e00000006000300000001:,080e000000050003020000
750,02ef00000006000400000001:02ef000000050004020000|02f000000006000400030001:02f0000000050004020000|02f100000006000300010001:02f1000000050003020000|02f200000006000600280021:02f200000003008602|02f300000006000300000001:,02f3000000050003020000
724,02d50000001200094c274943c4d8700fdb91e3648d4a1739:02d500000003008901|02d600000006000300000001:02d6000000050003020000|02d700000006000400010001:02d700000005000402003e|02d800000006000400000001:02d8000000050004020000|02d900000006000200000001:,02d900000003008202
1542,06070000000600050000ff00:060700000003008502|060800000006000200000001:060800000003008202|06090000001a00a2200e10c1565d89642117e2cbea81b292d50d8bf2743daa3c:06090000000300a201|060a00000006000400020001:060a000000050004020000|060b00000006000400000001:,060b000000050004020000
1356,054d00000006000200000001:054d00000003008202|054e00000006000400020001:054e000000050004020000|054f00000006000500000000:054f00000003008502|055000000006000300010001:0550000000050003020000|055100000006000400010001:,055100000005000402003e
1343,054000000006000400030001:0540000000050004020000|05410000000600050002ff00:054100000003008502|054200000006000400000001:0542000000050004020000|054300000006000500000000:054300000003008502|054400000006000400010001:,054400000005000402000c
1988,07c500000006000200000001:07c500000003008202|07c600000006000400030001:07c6000000050004020000|07c70000001a00a1b962dc2847cb76836c4aacdd5e5bc312f18cab05ecc359ee:07c70000000300a101|07c800000006000200170001:07c800000003008202|07c900000006000400020001:,07c9000000050004020000
2323,091400000006000300140001:091400000003008302|091500000006000300000001:0915000000050003020000|09160000000a00a0f3d74952ecddea01:09160000000300a001|091700000006000400020001:0917000000050004020000|091800000006000300010001:,0918000000050003020000
412,019d00000006000400020001:019d000000050004020003|019e0000001200b8e3f5f2142e500c00f80bb089fcb10d5c:019e0000000300b801|019f00000006000500270000:019f00000003008502|01a000000006000300010001:01a0000000050003020000|01a100000006000400000001:,01a1000000050004020009
305,013200000006000300010001:0132000000050003020000|013300000006000400030001:0133000000050004020009|01340000000600050030ff00:013400000003008502|013500000006000400020001:0135000000050004020004|01360000000600050000ff00:,013600000003008502
598,025700000006000400030001:0257000000050004020047|025800000006000400010001:0258000000050004020027|025900000006000400030001:0259000000050004020047|025a00000006000500000000:025a00000003008502|025b00000006000400000001:,025b000000050004020002
194,00c300000006000300000001:00c3000000050003020000|00c4000000060005001e0000:00c400000003008502|00c500000006000400030001:00c5000000050004020010|00c600000006000300010001:00c6000000050003020000|00c700000006000400020001:,00c7000000050004020004
1511,05e80000000600050000ff00:05e800000003008502|05e900000006000400030001:05e9000000050004020000|05ea00000006000400020001:05ea000000050004020000|05eb0000001a00b31c819416e9310c218a52ef72a8deb052936ff1353affc067:05eb0000000300b301|05ec00000006000300010001:,05ec000000050003020000
11,000c00000006000200000001:000c00000003008202|000d00000006000400020001:000d000000050004020001|000e0000000a00747001345d81c73afe:000e0000000300f401|000f000000060004002f0001:000f00000003008402|001000000006000400030001:,0010000000050004020032
2330,091b00000006000300010001:091b000000050003020000|091c00000006000400000001:091c000000050004020000|091d00000006000400010001:091d00000005000402000c|091e00000006000200000001:091e00000003008202|091f00000006000400030001:,091f000000050004020032
2090,082b00000006000500000000:082b00000003008502|082c00000006000200000001:082c00000003008202|082d0000001200e67456563c5a032b799960b47aca28653d:082d0000000300e601|082e00000006000400010001:082e00000005000402000c|082f00000006000400020001:,082f000000050004020000
797,031e00000006000400000001:031e000000050004020000|031f00000006000500000000:031f00000003008502|032000000006000400220001:032000000003008402|032100000006000400000001:0321000000050004020000|032200000006000400270001:,032200000003008402
319,014000000006000300010001:0140000000050003020000|014100000006000300000001:0141000000050003020000|014200000006000400010001:0142000000050004020000|014300000006000400000001:0143000000050004020007|014400000006000300010001:,0144000000050003020000
422,01a700000006000300000001:01a7000000050003020000|01a800000006000400010001:01a8000000050004020034|01a900000006000400020001:01a9000000050004020003|01aa00000006000300010001:01aa000000050003020000|01ab00000006000200190001:,01ab00000003008202
1976,07b900000006000400000001:07b9000000050004020000|07ba00000006000500000000:07ba00000003008502|07bb00000006000200290001:07bb00000003008202|07bc00000006000200000001:07bc00000003008202|07bd00000006000400010001:,07bd00000005000402000c
329,014a0000000600050000ff00:014a00000003008502|014b00000006000200000001:014b00000003008202|014c00000006000400010001:014c000000050004020032|014d00000006000400000001:014d000000050004020007|014e00000006000400020001:,014e000000050004020003
1632,0661000000060005000e0000:066100000003008502|066200000006000400030001:0662000000050004020032|066300000006000500000000:066300000003008502|066400000006000400010001:066400000005000402003e|066500000006000400020001:,0665000000050004020000
653,028e00000006000300000001:028e000000050003020000|028f0000001200be885bade2103836e96e1f5069678ccdb6:028f0000000300be01|029000000006000400030001:0290000000050004020030|029100000006000300010001:0291000000050003020000|029200000006000400020001:,0292000000050004020000
1455,05b000000006000400000001:05b0000000050004020000|05b100000006000200000001:05b100000003008202|05b200000006000400020001:05b2000000050004020000|05b300000006000400010001:05b300000005000402000c|05b40000000600050000ff00:,05b400000003008502
1023,040000000006000300000001:0400000000050003020000|040100000006000500000000:040100000003008502|040200000006000300010001:0402000000050003020000|040300000006000400000001:0403000000050004020000|040400000006000400010001:,040400000005000402003e
1395,057400000006000200000001:057400000003008202|057500000006000400000001:0575000000050004020000|057600000006000400020001:0576000000050004020000|05770000001a006ddeb26a81fc8a62c76bcc82c23b0adcebc9ab98aacdedd9bc:05770000000300ed01|0578000000060004002e0001:,057800000003008402
1652,067500000006000400000001:0675000000050004020000|067600000006000300010001:0676000000050003020000|067700000006000400030001:0677000000050004020000|06780000001a0096fddd93dbd0a1cacf612ae90f3e5bf766aed9da9ac98b6d51:067800000003009601|067900000006000400010001:,067900000005000402003e
2267,08dc00000006000400000001:08dc000000050004020000|08dd000000060003001c0001:08dd00000003008302|08de00000006000200000001:08de00000003008202|08df00000006000400020001:08df000000050004020000|08e000000006000400000001:,08e0000000050004020000
2284,08ed00000006000200000001:08ed00000003008202|08ee00000006000400020001:08ee000000050004020000|08ef0000000600050000ff00:08ef00000003008502|08f000000006000400010001:08f000000005000402003e|08f1000000060005000bff00:,08f100000003008502
325,014600000006000200000001:014600000003008202|0147000000060005002c0000:014700000003008502|014800000006000400030001:0148000000050004020054|01490000001200df806d137e670f17cfd289b66a6cc7ccd7:01490000000300df01|014a0000000600050000ff00:,014a00000003008502
1789,06fe00000006000400060001:06fe00000003008402|06ff00000006000300010001:06ff000000050003020000|070000000006000400020001:0700000000050004020000|070100000006000400030001:0701000000050004020032|070200000006000400260001:,070200000003008402
2288,08f1000000060005000bff00:08f100000003008502|08f200000006000400030001:08f2000000050004020000|08f300000006000400010001:08f300000005000402003e|08f400000006000400030001:08f4000000050004020000|08f5000000120031cb89d391a08d55d5a828e016c954a724:,08f50000000300b101
2324,091500000006000300000001:0915000000050003020000|09160000000a00a0f3d74952ecddea01:09160000000300a001|091700000006000400020001:0917000000050004020000|091800000006000300010001:0918000000050003020000|091900000006000400010001:,091900000005000402003e
1148,047d00000006000300010001:047d000000050003020000|047e00000006000400020001:047e000000050004020000|047f00000006000500170000:047f00000003008502|048000000006000200000001:048000000003008202|048100000006000400020001:,0481000000050004020000
1960,07a900000006000400020001:07a9000000050004020000|07aa00000006000400010001:07aa00000005000402000c|07ab0000000a0047441e93147d989cd6:07ab0000000300c701|07ac000000060002000c0001:07ac00000003008202|07ad00000006000400000001:,07ad000000050004020000
