,source_text,target_text
1535,060000000006000200000001:060000000003008202|060100000006000300010001:0601000000050003020000|060200000006000400020001:0602000000050004020003|060300000006000400030001:0603000000050004020000|060400000006000300000001:0604000000050003020000|060500000006000300000001:0605000000050003020000|060600000006000400000001:,0606000000050004020002
4774,0300001f02f080320100009c04000e00000401120a10020002000284000000:0300001b02f080320300009c040002000600000401ff0400100000|0300001f02f080320100009d04000e00000401120a10020002000184000000:0300001b02f080320300009d040002000600000401ff0400100000|0300001f02f080320100009e04000e00000401120a10020002000384000000:0300001b02f080320300009e040002000600000401ff0400100000|0300001f02f080320100009f04000e00000401120a10020002000284000000:0300001b02f080320300009f040002000600000401ff0400100000|0300001f02f08032010000a004000e00000401120a10020002000184000000:0300001b02f08032030000a0040002000600000401ff0400100000|0300001f02f08032010000a104000e00000401120a10020002000084000000:0300001b02f08032030000a1040002000600000401ff0400100000|0300001f02f08032010000a204000e00000401120a10020002002184000000:,0300001902f08032030000a20400020004000004010a000004
1045,041600000006000400030001:0416000000050004020000|041700000006000300000001:0417000000050003020000|04180000001a00d84b845acccd1a980990e0842043185f8a9e960b0ef7317044:04180000000300d801|041900000006000400000001:0419000000050004020002|041a00000006000200000001:041a00000003008202|041b00000006000400030001:041b000000050004020000|041c00000006000300000001:,041c000000050003020000
4048,0300001f02f08032010000c601000e00000401120a10020002000384000000:0300001b02f08032030000c6010002000600000401ff0400103200|0300001f02f08032010000c701000e00000401120a10020002000284000000:0300001b02f08032030000c7010002000600000401ff0400100000|0300001f02f08032010000c801000e00000401120a10020002001084000000:0300001902f08032030000c80100020004000004010a000004|0300001f02f08032010000c901000e00000401120a10020002000384000000:0300001b02f08032030000c9010002000600000401ff0400103200|0300001f02f08032010000ca01000e00000401120a10020002000084000000:0300001b02f08032030000ca010002000600000401ff0400100000|0300001f02f08032010000cb01000e00000401120a10020002000284000000:0300001b02f08032030000cb010002000600000401ff0400100000|0300001f02f08032010000cc01000e00000401120a10020002000184000000:,0300001b02f08032030000cc010002000600000401ff0400103200
5618,0300001f02f08032010000e807000e00000401120a10020002000284000000:0300001b02f08032030000e8070002000600000401ff0400100000|0300001f02f08032010000e907000e00000401120a10020002002084000000:0300001902f08032030000e90700020004000004010a000004|0300001f02f08032010000ea07000e00000401120a10020002000384000000:0300001b02f08032030000ea070002000600000401ff0400100000|0300001f02f08032010000eb07000e00000401120a10020002000084000000:0300001b02f08032030000eb070002000600000401ff0400100000|0300001f02f08032010000ec07000e00000401120a10020002000284000000:0300001b02f08032030000ec070002000600000401ff0400100000|0300001f02f08032010000ed07000e00000401120a10020002000184000000:0300001b02f08032030000ed070002000600000401ff0400103200|0300001f02f08032010000ee07000e00000401120a10020003000084000000:,0300001902f08032030000ee07000200040000040105000004
320,014100000006000300000001:0141000000050003020000|01420000000a0037b892a8255cef62bd:01420000000300b701|014300000006000400010001:0143000000050004020000|014400000006000500000000:014400000003008502|0145000000060005002c0000:014500000003008502|014600000006000200000001:014600000003008202|014700000006000400000001:,0147000000050004020002
4098,0300001f02f08032010000f801000e00000401120a10020002000084000000:0300001b02f08032030000f8010002000600000401ff0400100000|0300001f02f08032010000f901000e00000401120a10020002000384000000:0300001b02f08032030000f9010002000600000401ff0400100000|0300001f02f08032010000fa01000e00000401120a10020002000184000000:0300001b02f08032030000fa010002000600000401ff0400100000|0300001f02f08032010000fb01000e00000401120a10020002000384000000:0300001b02f08032030000fb010002000600000401ff0400100000|0300001f02f08032010000fc01000e00000401120a10020002000084000000:0300001b02f08032030000fc010002000600000401ff0400100000|0300001f02f08032010000fd01000e00000401120a100200020002840000a8:0300001902f08032030000fd01000200040000040105000004|0300001f02f08032010000fe01000e00000401120a10020002000284000000:,0300001b02f08032030000fe010002000600000401ff0400100000
3637,0300001f02f080320100002b00000e00000401120a10020002000284000000:0300001b02f080320300002b000002000600000401ff0400100000|0300001f02f080320100002c00000e00000401120a10020002000084000000:0300001b02f080320300002c000002000600000401ff0400100000|0300001f02f080320100002d00000e00000401120a10020002000284000080:0300001902f080320300002d00000200040000040105000004|0300001f02f080320100002e00000e00000401120a10020002000084000000:0300001b02f080320300002e000002000600000401ff0400100000|0300001f02f080320100002f00000e00000401120a10020002000284000000:0300001b02f080320300002f000002000600000401ff0400100000|0300001f02f080320100003000000e00000401120a10020002000184000000:0300001b02f0803203000030000002000600000401ff0400103200|0300001f02f080320100003100000e00000401120a100200020003840000e8:,0300001902f080320300003100000200040000040105000004
4678,0300001f02f080320100003c04000e00000401120a10020002000184000000:0300001b02f080320300003c040002000600000401ff0400103200|0300001f02f080320100003d04000e00000401120a10020002000084000000:0300001b02f080320300003d040002000600000401ff0400100000|0300001f02f080320100003e04000e00000401120a10020002000384000000:0300001b02f080320300003e040002000600000401ff0400103200|0300001f02f080320100003f04000e00000401120a10020002000284000000:0300001b02f080320300003f040002000600000401ff0400100000|0300001f02f080320100004004000e00000401120a10020002000384000000:0300001b02f0803203000040040002000600000401ff0400100000|0300001f02f080320100004104000e00000401120a10020002000184000000:0300001b02f0803203000041040002000600000401ff0400103200|0300001f02f080320100004204000e00000401120a10020002000284000000:,0300001b02f0803203000042040002000600000401ff0400100000
2864,0b310000001a00612cec6a0e42a8fa2284c0d9ad72c148d99ee59164876c2e41:0b310000000300e101|0b3200000006000400010001:0b32000000050004020000|0b3300000006000400020001:0b33000000050004020003|0b3400000006000300000001:0b34000000050003020000|0b3500000006000400110001:0b3500000003008402|0b3600000006000400030001:0b36000000050004020000|0b3700000006000300000001:,0b37000000050003020000
