,source_text,target_text
536,021900000006000200010001:021900000003008204|021a0000000600060000003a:021a00000003008604|021b00000006000200000001:,021b00000003008204
655,02900000000600050000ff00:029000000003008504|029100000006000300000001:029100000003008304|029200000006000200000001:,029200000003008204
290,012300000006000300000001:012300000003008304|012400000006000500240000:012400000003008504|01250000000a00b35ebe15c6754a29b9:,01250000000300b301
1741,06ce00000006000300000001:06ce00000003008304|06cf0000000600050000ff00:06cf00000003008504|06d000000006000300070001:,06d000000003008304
1018,03fb00000006000200010001:03fb00000003008204|03fc0000000600060000005b:03fc00000003008604|03fd00000006000300000001:,03fd00000003008304
1839,073000000006000200010001:073000000003008204|07310000001200edb94bce4c1538ed6fcc311d7c7fed930a:07310000000300ed01|07320000000600050000ff00:,073200000003008504
260,01050000000600050000ff00:010500000003008504|010600000006000200010001:010600000003008204|01070000000a005d23b5f047bf5d3c3f:,01070000000300dd01
322,01430000001a00f3a13248e21ad46f47f77e178d8353da15b0f09d129ea212da:01430000000300f301|014400000006000300000001:014400000003008304|014500000006000600000050:,014500000003008604
535,021800000006000300000001:021800000003008304|021900000006000200010001:021900000003008204|021a0000000600060000003a:,021a00000003008604
1960,07a900000006000600000027:07a900000003008604|07aa0000000600050000ff00:07aa00000003008504|07ab00000006000200000001:,07ab00000003008204
1840,07310000001200edb94bce4c1538ed6fcc311d7c7fed930a:07310000000300ed01|07320000000600050000ff00:073200000003008504|073300000006000200010001:,073300000003008204
194,00c300000006000500000000:00c300000003008504|00c400000006000200010001:00c400000003008204|00c50000000600060000002d:,00c500000003008604
2337,092200000006000600000051:092200000003008604|092300000006000500000000:092300000003008504|09240000000600060000001c:,092400000003008604
441,01ba00000006000300000001:01ba00000003008304|01bb00000006000200000001:01bb00000003008204|01bc00000006000500000000:,01bc00000003008504
1977,07ba0000001200d85ff8e07e29a41f365cf62a9256c137ee:07ba0000000300d801|07bb00000006000300000001:07bb00000003008304|07bc00000006000500000000:,07bc00000003008504
203,00cc00000006000200010001:00cc00000003008204|00cd0000000a00b58d901a2e41d28ff5:00cd0000000300b501|00ce0000000600050005ff00:,00ce00000003008504
577,024200000006000500000000:024200000003008504|024300000006000200010001:024300000003008204|024400000006000500240000:,024400000003008504
1647,067000000006000200010001:067000000003008204|067100000006000600000029:067100000003008604|06720000000600050026ff00:,067200000003008504
1644,066d00000006000500200000:066d00000003008504|066e00000006000500000000:066e00000003008504|066f00000006000200000001:,066f00000003008204
105,006a000000060002000c0001:006a00000003008204|006b0000000600060000005f:006b00000003008604|006c00000006000300000001:,006c00000003008304
1498,05db00000006000200010001:05db00000003008204|05dc00000012001b23855af179a5bb1be71df75c56fe52f2:05dc00000003009b01|05dd0000000600050000ff00:,05dd00000003008504
2061,080e000000120095a11cd8f295901ad980c37a292bb7e7fa:080e00000003009501|080f00000006000200100001:080f00000003008204|081000000006000200010001:,081000000003008204
1921,078200000006000600000005:078200000003008604|078300000006000500000000:078300000003008504|07840000000a00f8764660433652d000:,07840000000300f801
1173,049600000006000200010001:049600000003008204|049700000006000300000001:049700000003008304|049800000006000600000020:,049800000003008604
1213,04be00000006000200010001:04be00000003008204|04bf00000006000300000001:04bf00000003008304|04c000000006000200000001:,04c000000003008204
140,008d00000006000600000009:008d00000003008604|008e0000001a0060c6dacfa6ab3283a66b2e66c3d5360ffc425fe27cfeecae79:008e0000000300e001|008f0000000600050000ff00:,008f00000003008504
1073,043200000006000300030001:043200000003008304|04330000000600060000001a:043300000003008604|043400000012008db41a818f59e10134312804965851d77d:,043400000003008d01
2048,080100000006000300000001:080100000003008304|080200000006000200000001:080200000003008204|080300000006000500000000:,080300000003008504
162,00a30000000600050000ff00:00a300000003008504|00a4000000060002000e0001:00a400000003008204|00a50000000a0084086a91eb9769e51a:,00a500000003008401
1264,04f100000006000200010001:04f100000003008204|04f20000000a00bf1fc49d4864413144:04f20000000300bf01|04f300000006000500000000:,04f300000003008504
1309,051e00000006000200070001:051e00000003008204|051f00000006000600000061:051f00000003008604|052000000006000200010001:,052000000003008204
329,014a00000006000300000001:014a00000003008304|014b00000006000200010001:014b00000003008204|014c0000000600060031001f:,014c00000003008604
938,03ab00000006000300000001:03ab00000003008304|03ac0000000600050000ff00:03ac00000003008504|03ad0000000600060000003a:,03ad00000003008604
148,009500000006000200010001:009500000003008204|0096000000060002002b0001:009600000003008204|00970000000a00882fd30eebb1f86b1b:,009700000003008801
1649,06720000000600050026ff00:067200000003008504|06730000000a00c479abef07cf7ee587:06730000000300c401|067400000006000300000001:,067400000003008304
2192,08910000000600050000ff00:089100000003008504|08920000001a0091ef172051b0154628a0bf6c650e9281409ac19ac5f5c94fdb:089200000003009101|089300000006000200000001:,089300000003008204
2390,095700000006000200000001:095700000003008204|095800000006000600000028:095800000003008604|095900000006000300000001:,095900000003008304
910,038f00000006000500000000:038f00000003008504|03900000000a00f8c0b899c08dfd5e7f:03900000000300f801|039100000006000600000022:,039100000003008604
1009,03f200000006000300000001:03f200000003008304|03f30000000600060000002c:03f300000003008604|03f400000006000300230001:,03f400000003008304
2338,092300000006000500000000:092300000003008504|09240000000600060000001c:092400000003008604|092500000006000200000001:,092500000003008204
852,035500000006000500000000:035500000003008504|035600000006000300000001:035600000003008304|03570000001200f32cf1e80537fdbd204d83f70b9fe58f0a:,03570000000300f301
677,02a600000006000500000000:02a600000003008504|02a700000006000600000049:02a700000003008604|02a800000006000200010001:,02a800000003008204
699,02bc00000006000300000001:02bc00000003008304|02bd0000001a00ec0582cbab4348f8a1104f7ce4c8f48f5c76cc9dbeb089ad6f:02bd0000000300ec01|02be00000006000300000001:,02be00000003008304
453,01c600000006000600000052:01c600000003008604|01c7000000060005000bff00:01c700000003008504|01c800000006000300130001:,01c800000003008304
341,01560000000a0052d8f95e97f5fef404:01560000000300d201|015700000006000300000001:015700000003008304|015800000006000200000001:,015800000003008204
1366,055700000006000200000001:055700000003008204|055800000006000200010001:055800000003008204|055900000006000500000000:,055900000003008504
571,023c00000006000200010001:023c00000003008204|023d00000006000200000001:023d00000003008204|023e0000000600050000ff00:,023e00000003008504
38,0027000000060003001c0001:002700000003008304|002800000006000200000001:002800000003008204|002900000006000200010001:,002900000003008204
2146,086300000006000300000001:086300000003008304|086400000006000200000001:086400000003008204|086500000006000200010001:,086500000003008204
275,011400000006000300000001:011400000003008304|011500000006000300140001:011500000003008304|01160000000600050000ff00:,011600000003008504
1778,06f300000006000200010001:06f300000003008204|06f400000006000500000000:06f400000003008504|06f50000001a00e4541b9d5e5d4392d9794746c5a6ef49b53a99bd3a7330b516:,06f50000000300e401
765,02fe0000000600060000004a:02fe00000003008604|02ff00000006000500000000:02ff00000003008504|03000000000600060031000a:,030000000003008604
1428,05950000000a008542f263b83d477e5a:059500000003008501|059600000006000300000001:059600000003008304|059700000006000200010001:,059700000003008204
2204,089d00000006000200160001:089d00000003008204|089e00000006000500000000:089e00000003008504|089f00000012006a34ad127de2d97c8c233fda241bb875cf:,089f0000000300ea01
1722,06bb00000006000200010001:06bb00000003008204|06bc000000120072e11f3f3494b2e04db8c7d6949489d82d:06bc0000000300f201|06bd00000006000200000001:,06bd00000003008204
135,008800000006000200090001:008800000003008204|00890000001200bc3220ffbc5ac72275326c181fa83056c1:00890000000300bc01|008a0000000600050000ff00:,008a00000003008504
440,01b900000006000300000001:01b900000003008304|01ba00000006000300000001:01ba00000003008304|01bb00000006000200000001:,01bb00000003008204
734,02df00000006000200000001:02df00000003008204|02e000000006000300000001:02e000000003008304|02e100000006000500000000:,02e100000003008504
646,028700000006000500000000:028700000003008504|028800000006000200010001:028800000003008204|028900000006000600000021:,028900000003008604
1153,0482000000060003002d0001:048200000003008304|048300000006000500000000:048300000003008504|04840000000a004482ab5ff4615608ee:,04840000000300c401
1772,06ed00000006000200010001:06ed00000003008204|06ee0000000600050000ff00:06ee00000003008504|06ef0000000600060000004b:,06ef00000003008604
2029,07ee00000006000200010001:07ee00000003008204|07ef00000006000200000001:07ef00000003008204|07f000000006000500000000:,07f000000003008504
1567,06200000001200b070697f5932455912daf9847d11872fa7:06200000000300b001|06210000000600060000005c:062100000003008604|062200000006000200000001:,062200000003008204
890,037b00000012004fc92688057bece17dcc8fd8ec2a55048a:037b0000000300cf01|037c00000006000300000001:037c00000003008304|037d0000000600050000ff00:,037d00000003008504
321,01420000000a00c95eae1d06e45b13da:01420000000300c901|01430000001a00f3a13248e21ad46f47f77e178d8353da15b0f09d129ea212da:01430000000300f301|014400000006000300000001:,014400000003008304
1209,04ba00000006000200000001:04ba00000003008204|04bb0000000600050000ff00:04bb00000003008504|04bc00000006000600000003:,04bc00000003008604
1643,066c0000000600050000ff00:066c00000003008504|066d00000006000500200000:066d00000003008504|066e00000006000500000000:,066e00000003008504
1510,05e70000000a00571545eb64db3cbca8:05e70000000300d701|05e80000000600050021ff00:05e800000003008504|05e90000001a0048d79ca09ded47a6e3d11d0aa3e27d67705d69c3daa48df370:,05e90000000300c801
2243,08c400000006000600100030:08c400000003008604|08c50000001a00ed98dfc5e99d4922c14d1e484018e9444a6595994775cd1e65:08c50000000300ed01|08c600000006000300000001:,08c600000003008304
338,01530000000600060000000c:015300000003008604|01540000000600050020ff00:015400000003008504|015500000006000200000001:,015500000003008204
99,006400000006000300000001:006400000003008304|006500000006000600000036:006500000003008604|00660000001a0074956838bba251edf3599a6e11cfbf8508ce662430ff92214e:,00660000000300f401
547,022400000006000200000001:022400000003008204|02250000000600050000ff00:022500000003008504|02260000000a008d80e7ab082bfbd305:,022600000003008d01
54,003700000006000600000053:003700000003008604|003800000006000500000000:003800000003008504|003900000006000300000001:,003900000003008304
1560,061900000006000300320001:061900000003008304|061a00000006000500000000:061a00000003008504|061b000000060006002d0035:,061b00000003008604
26,001b0000001200a70a7174cac0456496dff86516257349ab:001b0000000300a701|001c00000006000300000001:001c00000003008304|001d00000006000600000006:,001d00000003008604
914,039300000006000300000001:039300000003008304|039400000006000200010001:039400000003008204|039500000006000200000001:,039500000003008204
845,034e0000000600060000001e:034e00000003008604|034f00000006000300000001:034f00000003008304|035000000006000200010001:,035000000003008204
1415,058800000006000200000001:058800000003008204|058900000006000200010001:058900000003008204|058a00000006000300000001:,058a00000003008304
1766,06e70000000600060000002a:06e700000003008604|06e800000006000200000001:06e800000003008204|06e900000006000300000001:,06e900000003008304
410,019b0000000a007a02a5f75850244141:019b0000000300fa01|019c000000060002000f0001:019c00000003008204|019d00000006000200010001:,019d00000003008204
1288,050900000006000600000006:050900000003008604|050a00000006000500000000:050a00000003008504|050b00000006000200010001:,050b00000003008204
2117,084600000006000600000044:084600000003008604|08470000000600050000ff00:084700000003008504|084800000006000300000001:,084800000003008304
2202,089b00000006000200010001:089b00000003008204|089c0000000a00c1734be1f562e2b16a:089c0000000300c101|089d00000006000200160001:,089d00000003008204
110,006f00000006000200000001:006f00000003008204|00700000000600050000ff00:007000000003008504|007100000006000200000001:,007100000003008204
2248,08c900000006000300000001:08c900000003008304|08ca000000060005002a0000:08ca00000003008504|08cb0000000600060000002d:,08cb00000003008604
2027,07ec0000000a001b26b09d01f6c61c86:07ec00000003009b01|07ed00000006000600000028:07ed00000003008604|07ee00000006000200010001:,07ee00000003008204
1119,046000000006000300000001:046000000003008304|046100000006000200000001:046100000003008204|046200000006000300000001:,046200000003008304
374,017700000006000300000001:017700000003008304|017800000006000600000037:017800000003008604|017900000006000200010001:,017900000003008204
473,01da0000000600060000000b:01da00000003008604|01db0000000a0060ce553b5adb72f385:01db0000000300e001|01dc00000006000200010001:,01dc00000003008204
2232,08b900000006000200010001:08b900000003008204|08ba0000001a0077579888045c7f40383509e1031ebf9f5abb2cee384d6c3a7a:08ba0000000300f701|08bb00000006000200000001:,08bb00000003008204
828,033d00000006000300000001:033d00000003008304|033e00000006000300100001:033e00000003008304|033f00000006000200000001:,033f00000003008204
464,01d10000001a00a107e123dd92c611d6f189eec58ebbd241254428c0987e8b2d:01d10000000300a101|01d20000000600050000ff00:01d200000003008504|01d300000006000200000001:,01d300000003008204
692,02b5000000060006000e000e:02b500000003008604|02b60000000600050000ff00:02b600000003008504|02b700000012005f8e42ad278be5f2d82a1a675fa11fb1e0:,02b70000000300df01
1858,0743000000120028bcfc2eeae82fd2af4b5ed2aa5906f1ca:07430000000300a801|074400000006000200010001:074400000003008204|074500000006000200000001:,074500000003008204
2314,090b0000001a00dd0d966325be326025ced7d304b8cfadf64d1b89b9e6b6cc1f:090b0000000300dd01|090c00000006000200000001:090c00000003008204|090d0000000600060000001e:,090d00000003008604
1137,047200000006000500000000:047200000003008504|047300000006000600000003:047300000003008604|047400000006000200010001:,047400000003008204
1314,05230000000a00dde1f317b3c10d62ed:05230000000300dd01|052400000006000300000001:052400000003008304|05250000000600060000002e:,052500000003008604
1638,066700000006000200000001:066700000003008204|066800000006000200010001:066800000003008204|066900000006000600000002:,066900000003008604
1459,05b4000000120087791c8d77cbbd300c8fa7c00a79eaf731:05b400000003008701|05b50000000600050000ff00:05b500000003008504|05b600000006000200010001:,05b600000003008204
1898,076b0000000600060000000a:076b00000003008604|076c0000000600050000ff00:076c00000003008504|076d00000006000200000001:,076d00000003008204
1109,045600000006000600000002:045600000003008604|045700000006000500000000:045700000003008504|04580000001a001e96b50d09835a97a598467fd57f1d7bffca55bb3ee55e0543:,045800000003009e01
465,01d20000000600050000ff00:01d200000003008504|01d300000006000200000001:01d300000003008204|01d4000000060003002f0001:,01d400000003008304
468,01d500000006000200010001:01d500000003008204|01d600000006000500000000:01d600000003008504|01d7000000060002000f0001:,01d700000003008204
454,01c7000000060005000bff00:01c700000003008504|01c800000006000300130001:01c800000003008304|01c900000006000600000058:,01c900000003008604
195,00c400000006000200010001:00c400000003008204|00c50000000600060000002d:00c500000003008604|00c6000000060006002c0006:,00c600000003008604
1446,05a700000006000200010001:05a700000003008204|05a800000006000500000000:05a800000003008504|05a900000006000200000001:,05a900000003008204
