,source_text,target_text
739,-7.0434,0.0009
4953,9.816,0.9999
4714,8.8598,0.9999
1602,-3.5907,0.0268
2646,0.5861,0.6425
1483,-4.0668,0.0168
3023,2.0944,0.8904
4079,6.3193,0.9982
3542,4.1708,0.9848
4581,8.3277,0.9998
4690,8.7638,0.9998
2921,1.6863,0.8437
907,-6.3713,0.0017
4161,6.6473,0.9987
3467,3.8708,0.9796
3321,3.2867,0.964
2817,1.2703,0.7808
465,-8.1396,0.0003
2587,0.3501,0.5866
1988,-2.0464,0.1144
4924,9.6999,0.9999
1355,-4.5789,0.0102
2183,-1.2663,0.2199
900,-6.3993,0.0017
946,-6.2152,0.002
2683,0.7341,0.6757
1285,-4.859,0.0077
388,-8.4477,0.0002
134,-9.4639,0.0001
575,-7.6995,0.0005
3617,4.4709,0.9887
4798,9.1958,0.9999
226,-9.0958,0.0001
45,-9.82,0.0001
3222,2.8906,0.9474
569,-7.7235,0.0004
4209,6.8394,0.9989
2520,0.082,0.5205
1286,-4.855,0.0077
3125,2.5025,0.9243
298,-8.8078,0.0001
527,-7.8916,0.0004
4116,6.4673,0.9984
4855,9.4239,0.9999
3499,3.9988,0.982
4426,7.7075,0.9996
3854,5.4191,0.9956
3712,4.851,0.9922
4327,7.3115,0.9993
2050,-1.7984,0.1421
1163,-5.3471,0.0047
3318,3.2747,0.9635
57,-9.772,0.0001
3356,3.4267,0.9685
3705,4.823,0.992
4170,6.6833,0.9987
2457,-0.17,0.4576
4836,9.3479,0.9999
3231,2.9266,0.9491
1396,-4.4149,0.012
1000,-5.9992,0.0025
4813,9.2559,0.9999
864,-6.5433,0.0014
4618,8.4757,0.9998
2394,-0.4221,0.396
2290,-0.8382,0.3019
3092,2.3705,0.9145
3550,4.2028,0.9853
3842,5.3711,0.9954
1121,-5.5151,0.004
2628,0.5141,0.6258
3754,5.019,0.9934
4260,7.0434,0.9991
3779,5.119,0.9941
2483,-0.066,0.4835
2306,-0.7742,0.3156
3812,5.2511,0.9948
2341,-0.6341,0.3466
2129,-1.4823,0.1851
401,-8.3957,0.0002
1400,-4.3989,0.0121
1110,-5.5591,0.0038
2978,1.9144,0.8715
671,-7.3155,0.0007
1636,-3.4547,0.0306
