,source_text,target_text
25,001a00000006000300000002:001a00000007000304b30f475f|001b0000000b00100000000204946046f3:001b00000006001000000002|001c00000006000400000002:001c0000000700040400003e40|001d0000000b00100000000204bbe6473b:001d00000006001000000002|001e00000006000300000002:,001e00000007000304bbe6473b
77,004e0000000b001000000002048ad046bd:004e00000006001000000002|004f0000000b001000000002048f6b46e0:004f00000006001000000002|005000000006000400000002:00500000000700040480003f35|005100000006000300000002:0051000000070003048f6b46e0|00520000000b00100000000204bf7d4720:,005200000006001000000002
64,004100000006000400000002:00410000000700040480003f35|004200000006000300000002:0042000000070003041ed6462c|004300000006000400000002:00430000000700040480003f35|004400000006000300000002:0044000000070003041ed6462c|00450000000b001000000002040f78468a:,004500000006001000000002
5,000600000006000300000002:0006000000070003042127465e|000700000006000300000002:0007000000070003042127465e|00080000000b00100000000204bd35469a:000800000006001000000002|000900000006000400000002:00090000000700040480003f1a|000a0000000b00100000000204f85e4770:,000a00000006001000000002
630,027700000006000300000002:02770000000700030422db471a|02780000000b00100000000204898b4747:027800000006001000000002|027900000006000400000002:02790000000700040400003f0b|027a00000006000400000002:027a0000000700040400003f0b|027b0000000b001000000002044ca64528:,027b00000006001000000002
267,010c00000006000300000002:010c00000007000304de4c465a|010d00000006000400000002:010d0000000700040400003f13|010e0000000b0010000000020405f446aa:010e00000006001000000002|010f00000006000300000002:010f0000000700030405f446aa|011000000006000400000002:,01100000000700040400003f7a
410,019b00000006000300000002:019b000000070003046bfc459b|019c0000000b0010000000020460c94738:019c00000006001000000002|019d00000006000400000002:019d0000000700040400003f49|019e00000006000300000002:019e0000000700030460c94738|019f00000006000300000002:,019f0000000700030460c94738
294,012700000006000400000002:01270000000700040400003f6d|012800000006000300000002:012800000007000304f4ed4753|01290000000b0010000000020453cb4520:012900000006001000000002|012a00000006000300000002:012a0000000700030453cb4520|012b0000000b0010000000020450b0477c:,012b00000006001000000002
666,029b0000000b0010000000020493cd46f7:029b00000006001000000002|029c00000006000300000002:029c0000000700030493cd46f7|029d00000006000400000002:029d0000000700040480003f66|029e00000006000300000002:029e0000000700030493cd46f7|029f00000006000400000002:,029f0000000700040480003f66
543,022000000006000300000002:022000000007000304cb4c473e|02210000000b00100000000204757046d1:022100000006001000000002|022200000006000400000002:02220000000700040400003f38|022300000006000300000002:022300000007000304757046d1|02240000000b00100000000204c50c4558:,022400000006001000000002
466,01d30000000b00100000000204aad34622:01d300000006001000000002|01d400000006000400000002:01d400000007000404c0003f34|01d50000000b00100000000204fae4472f:01d500000006001000000002|01d600000006000400000002:01d60000000700040400003f64|01d700000006000300000002:,01d700000007000304fae4472f
340,01550000000b00100000000204469845b6:015500000006001000000002|015600000006000400000002:01560000000700040400003f53|01570000000b0010000000020431644752:015700000006001000000002|015800000006000400000002:01580000000700040400003ec8|015900000006000300000002:,01590000000700030431644752
650,028b0000000b001000000002045c104732:028b00000006001000000002|028c00000006000300000002:028c000000070003045c104732|028d0000000b0010000000020408324738:028d00000006001000000002|028e00000006000400000002:028e0000000700040400003e48|028f00000006000300000002:,028f0000000700030408324738
475,01dc00000006000300000002:01dc00000007000304f564466b|01dd00000006000400000002:01dd0000000700040400003eb2|01de00000006000300000002:01de00000007000304f564466b|01df00000006000400000002:01df0000000700040400003eb2|01e00000000b00100000000204451046ac:,01e000000006001000000002
249,00fa0000000b001000000002045911462e:00fa00000006001000000002|00fb00000006000400000002:00fb0000000700040480003e88|00fc00000006000300000002:00fc000000070003045911462e|00fd00000006000400000002:00fd0000000700040480003e88|00fe0000000b0010000000020494d34620:,00fe00000006001000000002
231,00e800000006000300000002:00e80000000700030411e54748|00e90000000b0010000000020491194775:00e900000006001000000002|00ea00000006000400000002:00ea0000000700040400003dc8|00eb0000000b00100000000204bced473f:00eb00000006001000000002|00ec00000006000400000002:,00ec0000000700040400003f6d
474,01db0000000b00100000000204f564466b:01db00000006001000000002|01dc00000006000300000002:01dc00000007000304f564466b|01dd00000006000400000002:01dd0000000700040400003eb2|01de00000006000300000002:01de00000007000304f564466b|01df00000006000400000002:,01df0000000700040400003eb2
424,01a90000000b0010000000020497c04758:01a900000006001000000002|01aa00000006000300000002:01aa0000000700030497c04758|01ab00000006000300000002:01ab0000000700030497c04758|01ac00000006000400000002:01ac0000000700040400003f40|01ad0000000b00100000000204a4e745a3:,01ad00000006001000000002
671,02a00000000b0010000000020493bb477a:02a000000006001000000002|02a100000006000300000002:02a10000000700030493bb477a|02a200000006000400000002:02a20000000700040400003f3b|02a30000000b00100000000204468e4732:02a300000006001000000002|02a400000006000400000002:,02a40000000700040400003f0e
141,008e00000006000300000002:008e00000007000304b85a4735|008f0000000b001000000002047b98476a:008f00000006001000000002|009000000006000400000002:00900000000700040400003f18|00910000000b00100000000204aeb6472d:009100000006001000000002|009200000006000300000002:,009200000007000304aeb6472d
513,020200000006000400000002:02020000000700040400003ee4|020300000006000300000002:020300000007000304e7724772|02040000000b00100000000204475746ae:020400000006001000000002|02050000000b00100000000204b5db4742:020500000006001000000002|020600000006000400000002:,02060000000700040400003f5b
448,01c100000006000300000002:01c100000007000304c88b476d|01c20000000b0010000000020496e14744:01c200000006001000000002|01c30000000b001000000002045bfd4709:01c300000006001000000002|01c400000006000400000002:01c40000000700040400003f7d|01c500000006000300000002:,01c5000000070003045bfd4709
221,00de0000000b00100000000204d116477e:00de00000006001000000002|00df00000006000300000002:00df00000007000304d116477e|00e000000006000400000002:00e00000000700040400003db0|00e10000000b00100000000204f18f462d:00e100000006001000000002|00e20000000b00100000000204d10e4768:,00e200000006001000000002
529,021200000006000400000002:02120000000700040480003f5b|021300000006000300000002:021300000007000304abb746a6|021400000006000400000002:02140000000700040480003f5b|02150000000b00100000000204ab43475a:021500000006001000000002|021600000006000300000002:,021600000007000304ab43475a
0,000100000006000300000002:00010000000700030400000000|000200000006000400000002:00020000000700040400000000|00030000000b00100000000204d7714707:000300000006001000000002|00040000000b001000000002042127465e:000400000006001000000002|000500000006000400000002:,00050000000700040480003e93
582,024700000006000300000002:0247000000070003044009472c|02480000000b001000000002040ecf474c:024800000006001000000002|024900000006000400000002:02490000000700040400003f4f|024a0000000b00100000000204914a4684:024a00000006001000000002|024b00000006000300000002:,024b00000007000304914a4684
622,026f00000006000300000002:026f000000070003040caf46f3|027000000006000400000002:02700000000700040400003eaf|027100000006000300000002:0271000000070003040caf46f3|02720000000b001000000002045d694741:027200000006001000000002|027300000006000400000002:,02730000000700040400003ed2
344,015900000006000300000002:01590000000700030431644752|015a0000000b00100000000204bb6f470b:015a00000006001000000002|015b00000006000400000002:015b0000000700040400003ede|015c00000006000300000002:015c00000007000304bb6f470b|015d00000006000300000002:,015d00000007000304bb6f470b
378,017b00000006000400000002:017b0000000700040400003e30|017c00000006000300000002:017c00000007000304972c4762|017d0000000b0010000000020466fd46a7:017d00000006001000000002|017e00000006000400000002:017e0000000700040400003efd|017f0000000b00100000000204ed4d4666:,017f00000006001000000002
