,source_text,target_text
651,028c00000006000400030001:028c000000050004020000|028d0000000a00993f743bff5f86e63c:028d00000003009901|028e00000006000400010001:,028e000000050004020000
3299,0ce4000000060004002e0001:0ce400000003008402|0ce500000006000300010001:0ce5000000050003020000|0ce600000006000400000001:,0ce6000000050004020002
3004,0bbd00000006000300010001:0bbd000000050003020000|0bbe00000006000200000001:0bbe00000003008202|0bbf00000006000400010001:,0bbf000000050004020000
85,0056000000060004002d0001:005600000003008402|005700000006000400030001:0057000000050004020000|005800000006000400010001:,0058000000050004020000
861,035e00000006000400010001:035e000000050004020000|035f00000006000400000001:035f000000050004020002|036000000006000400020001:,0360000000050004020003
3195,0c7c00000006000400030001:0c7c000000050004020000|0c7d00000006000400010001:0c7d000000050004020000|0c7e00000012003712fd5a34302892b3bc7426ac1dde095f:,0c7e0000000300b701
2579,0a1400000006000200000001:0a1400000003008202|0a1500000006000500000000:0a1500000003008502|0a1600000006000300010001:,0a16000000050003020000
3451,0d7c00000006000400020001:0d7c000000050004020003|0d7d00000006000300000001:0d7d000000050003020000|0d7e0000001200cb0e028fe43ceb3f35a0426bb3853546be:,0d7e0000000300cb01
2311,09080000001a006b76061e5a8651fa35a80dcc012cc3d6ac949e69320073c9c1:09080000000300eb01|090900000006000400020001:0909000000050004020003|090a00000006000300010001:,090a000000050003020000
2468,09a500000006000300000001:09a5000000050003020000|09a600000006000400010001:09a6000000050004020000|09a700000006000300010001:,09a7000000050003020000
614,026700000006000300010001:0267000000050003020000|026800000006000400000001:0268000000050004020002|026900000006000400010001:,0269000000050004020000
1578,062b00000006000500000000:062b00000003008502|062c00000006000200000001:062c00000003008202|062d000000060003002c0001:,062d00000003008302
3024,0bd100000006000300010001:0bd1000000050003020000|0bd200000006000200000001:0bd200000003008202|0bd30000000a002ea97a4c5b2e5246e5:,0bd30000000300ae01
1557,061600000006000400030001:0616000000050004020000|061700000006000200000001:061700000003008202|061800000006000500000000:,061800000003008502
2148,08650000001a00e4be3a216f991d7349f11b373d6b73447440f996403a025245:08650000000300e401|086600000006000400020001:0866000000050004020003|0867000000060003000e0001:,086700000003008302
1456,05b10000001a004208ef093859863ff4349c224ba9a4569b674c9b9eacc88858:05b10000000300c201|05b2000000060002002a0001:05b200000003008202|05b300000006000400020001:,05b3000000050004020003
1021,03fe00000006000300010001:03fe000000050003020000|03ff00000006000200000001:03ff00000003008202|040000000006000400010001:,0400000000050004020000
1723,06bc00000006000500020000:06bc00000003008502|06bd00000006000400010001:06bd000000050004020000|06be0000000a00428ea73a3498ee24a5:,06be0000000300c201
641,028200000006000300000001:0282000000050003020000|028300000006000500000000:028300000003008502|028400000006000400010001:,0284000000050004020000
1797,070600000006000200180001:070600000003008202|070700000006000400020001:0707000000050004020003|070800000006000200000001:,070800000003008202
2948,0b8500000006000200000001:0b8500000003008202|0b8600000006000400000001:0b86000000050004020002|0b8700000006000400030001:,0b87000000050004020000
2460,099d00000006000400030001:099d000000050004020000|099e00000006000200000001:099e00000003008202|099f0000001200381188c10b97476eab1ba2b7d22fb4a6cd:,099f0000000300b801
262,010700000006000200120001:010700000003008202|010800000006000500000000:010800000003008502|010900000006000400010001:,0109000000050004020000
462,01cf00000006000400030001:01cf000000050004020000|01d000000006000300000001:01d0000000050003020000|01d100000006000400290001:,01d100000003008402
2458,099b00000006000300010001:099b000000050003020000|099c0000000600050000ff00:099c00000003008502|099d00000006000400030001:,099d000000050004020000
2086,08270000000600050008ff00:082700000003008502|08280000000600050000ff00:082800000003008502|082900000006000300000001:,0829000000050003020000
348,015d00000006000400020001:015d000000050004020003|015e000000060004002a0001:015e00000003008402|015f0000001a00db5c43fcbdcaa5b978373e580e98fca17301393b12c941b653:,015f0000000300db01
2930,0b7300000006000400020001:0b73000000050004020003|0b7400000006000400030001:0b74000000050004020000|0b750000000600050000ff00:,0b7500000003008502
3049,0bea00000006000400010001:0bea000000050004020000|0beb00000006000400030001:0beb000000050004020000|0bec0000000600050000ff00:,0bec00000003008502
390,018700000006000400030001:0187000000050004020000|018800000006000200000001:018800000003008202|018900000006000400020001:,0189000000050004020003
2589,0a1e00000006000400000001:0a1e000000050004020002|0a1f0000001a005b0a00ec87992498725aacd044bdf5ebabc0ea2f615ba531ee:0a1f0000000300db01|0a2000000006000400080001:,0a2000000003008402
2476,09ad00000006000300000001:09ad000000050003020000|09ae0000000600050000ff00:09ae00000003008502|09af00000006000400010001:,09af000000050004020000
1104,045100000006000400000001:0451000000050004020002|045200000006000200100001:045200000003008202|045300000006000400010001:,0453000000050004020000
3031,0bd80000000600050000ff00:0bd800000003008502|0bd900000006000300010001:0bd9000000050003020000|0bda0000000a003efeae524f52567377:,0bda0000000300be01
801,032200000006000400010001:0322000000050004020000|032300000006000400000001:0323000000050004020002|032400000006000400030001:,0324000000050004020000
1349,054600000006000200000001:054600000003008202|054700000006000300010001:0547000000050003020000|054800000006000400030001:,0548000000050004020000
2345,092a00000006000400010001:092a000000050004020000|092b00000006000500000000:092b00000003008502|092c00000006000400000001:,092c000000050004020002
1800,070900000006000400010001:0709000000050004020000|070a000000060003001b0001:070a00000003008302|070b00000006000400020001:,070b000000050004020003
2134,085700000006000400010001:0857000000050004020000|085800000006000400030001:0858000000050004020000|085900000006000400300001:,085900000003008402
