source_text,target_text
0300001902f08032010000000000080000f0000001000101e0,0300001b02f080320300000000000800000000f0000001000101e0
0300001f02f080320100000100000e00000401120a10020002000084000000,0300001b02f0803203000001000002000600000401ff0400100000
0300001f02f080320100000200000e00000401120a10020002000083000000,0300001b02f0803203000002000002000600000401ff0400100000
0300001f02f080320100000300000e00000401120a10020002001784000000,0300001b02f0803203000003000002000600000401ff0400100000
0300002602f080320100000400000e00070501120a1002000300008300000000040018000000,0300001602f0803203000004000002000100000501ff
0300001f02f080320100000500000e00000401120a1002000201e084000000,0300001902f08032030000050000020004000004010a000004
0300002502f080320100000600000e00060501120a10020002017d84000000000400100063,0300001602f08032030000060000020001000005010a
0300001f02f080320100000700000e00000401120a1002000203ff84000000,0300001902f08032030000070000020004000004010a000004
0300002502f080320100000800000e00060501120a1002000203ff84000000000400100000,0300001602f08032030000080000020001000005010a
0300002902f080320100000900000e000a0501120a1002000600008300000000040030000000000001,0300001602f0803203000009000002000100000501ff
0300001f02f080320100000a00000e00000401120a10020002002884000000,0300001b02f080320300000a000002000600000401ff0400100000
0300001f02f080320100000b00000e00000401120a10020002000083000000,0300001b02f080320300000b000002000600000401ff0400100000
0300001f02f080320100000c00000e00000401120a10020002013784000000,0300001902f080320300000c0000020004000004010a000004
0300002902f080320100000d00000e000a0501120a1002000600008300000000040030000000000100,0300001602f080320300000d000002000100000501ff
0300002502f080320100000e00000e00060501120a1002000203ff84000000000400100015,0300001602f080320300000e0000020001000005010a
0300002502f080320100000f00000e00060501120a10020002013c84000000000400100041,0300001602f080320300000f0000020001000005010a
0300002502f080320100001000000e00060501120a1002000203ff84000000000400100063,0300001602f08032030000100000020001000005010a
0300002502f080320100001100000e00060501120a1002000203ff84000000000400100000,0300001602f08032030000110000020001000005010a
0300002502f080320100001200000e00060501120a1002000200288400000000040010002d,0300001602f0803203000012000002000100000501ff
0300001f02f080320100001300000e00000401120a10020002000083000000,0300001b02f0803203000013000002000600000401ff0400100000
0300001f02f080320100001400000e00000401120a10020002002884000000,0300001b02f0803203000014000002000600000401ff040010002d
0300002502f080320100001500000e00060501120a1002000203ff84000000000400100063,0300001602f08032030000150000020001000005010a
0300002902f080320100001600000e000a0501120a1002000600008300000000040030000000000100,0300001602f0803203000016000002000100000501ff
0300002502f080320100001700000e00060501120a1002000203a084000000000400100000,0300001602f08032030000170000020001000005010a
0300001f02f080320100001800000e00000401120a10020002002884000000,0300001b02f0803203000018000002000600000401ff040010002d
0300001f02f080320100001900000e00000401120a10020002000083000000,0300001b02f0803203000019000002000600000401ff0400100000
0300002902f080320100001a00000e000a0501120a1002000600008300000000040030000000000101,0300001602f080320300001a000002000100000501ff
0300001f02f080320100001b00000e00000401120a10020002000083000000,0300001b02f080320300001b000002000600000401ff0400100000
0300001f02f080320100001c00000e00000401120a10020002002884000000,0300001b02f080320300001c000002000600000401ff040010002d
0300001f02f080320100001d00000e00000401120a1002000203ff84000000,0300001902f080320300001d0000020004000004010a000004
0300002502f080320100001e00000e00060501120a10020002014e84000000000400100063,0300001602f080320300001e0000020001000005010a
0300001f02f080320100001f00000e00000401120a10020002002084000000,0300001b02f080320300001f000002000600000401ff0400100000
0300002602f080320100002000000e00070501120a1002000300008300000000040018000000,0300001602f0803203000020000002000100000501ff
0300001f02f080320100002100000e00000401120a1002000203ff84000000,0300001902f08032030000210000020004000004010a000004
0300001f02f080320100002200000e00000401120a10020002018c84000000,0300001902f08032030000220000020004000004010a000004
0300001f02f080320100002300000e00000401120a10020002034f84000000,0300001902f08032030000230000020004000004010a000004
0300002502f080320100002400000e00060501120a10020002016b84000000000400100025,0300001602f08032030000240000020001000005010a
0300001f02f080320100002500000e00000401120a10020002000083000000,0300001b02f0803203000025000002000600000401ff0400100000
0300001f02f080320100002600000e00000401120a10020002000084000000,0300001b02f0803203000026000002000600000401ff0400100000
0300001f02f080320100002700000e00000401120a10020002002884000000,0300001b02f0803203000027000002000600000401ff040010002d
0300001f02f080320100002800000e00000401120a10020002002884000000,0300001b02f0803203000028000002000600000401ff040010002d
0300001f02f080320100002900000e00000401120a10020002000084000000,0300001b02f0803203000029000002000600000401ff0400100000
0300002502f080320100002a00000e00060501120a10020002002884000000000400100000,0300001602f080320300002a000002000100000501ff
0300001f02f080320100002b00000e00000401120a10020002000083000000,0300001b02f080320300002b000002000600000401ff0400100000
0300001f02f080320100002c00000e00000401120a10020002000083000000,0300001b02f080320300002c000002000600000401ff0400100000
0300001f02f080320100002d00000e00000401120a10020002002784000000,0300001b02f080320300002d000002000600000401ff0400100000
0300002902f080320100002e00000e000a0501120a1002000600008300000000040030000000000001,0300001602f080320300002e000002000100000501ff
0300001f02f080320100002f00000e00000401120a10020002000083000000,0300001b02f080320300002f000002000600000401ff0400100000
0300002502f080320100003000000e00060501120a1002000200288400000000040010005c,0300001602f0803203000030000002000100000501ff
0300002502f080320100003100000e00060501120a10020002002884000000000400100063,0300001602f0803203000031000002000100000501ff
0300001f02f080320100003200000e00000401120a10020002002784000000,0300001b02f0803203000032000002000600000401ff0400100000
0300002502f080320100003300000e00060501120a1002000203ff84000000000400100000,0300001602f08032030000330000020001000005010a
0300002502f080320100003400000e00060501120a1002000203ff84000000000400100063,0300001602f08032030000340000020001000005010a
0300002902f080320100003500000e000a0501120a1002000600008300000000040030000000000000,0300001602f0803203000035000002000100000501ff
0300001f02f080320100003600000e00000401120a1002000203b884000000,0300001902f08032030000360000020004000004010a000004
0300001f02f080320100003700000e00000401120a10020002000083000000,0300001b02f0803203000037000002000600000401ff0400100000
0300002902f080320100003800000e000a0501120a1002000600008300000000040030000000000100,0300001602f0803203000038000002000100000501ff
0300002502f080320100003900000e00060501120a1002000203ff84000000000400100000,0300001602f08032030000390000020001000005010a
0300001f02f080320100003a00000e00000401120a1002000203ff84000000,0300001902f080320300003a0000020004000004010a000004
