source_text,target_text
0.00|000100000006000300030001:,0001000000050003027ffc
0.05|000200000006000300030001:,0002000000050003027ffc
0.10|000300000006000300030001:,0003000000050003027fb5
0.15|000400000006000300030001:,0004000000050003027fb5
0.20|000500000006000300030001:,0005000000050003027f3c
0.26|000600000006000300030001:,0006000000050003027f3c
0.31|000700000006000300030001:,0007000000050003027f63
0.36|000800000006000300030001:,0008000000050003027f63
0.41|000900000006000300030001:,0009000000050003027fff
0.46|000a00000006000300030001:,000a000000050003027fff
0.51|000b00000006000300030001:,000b000000050003027ffc
0.56|000c00000006000300030001:,000c000000050003027ffc
0.62|000d00000006000300030001:,000d000000050003027fc1
0.67|000e00000006000300030001:,000e000000050003027fc1
0.72|000f00000006000300030001:,000f000000050003027f3c
0.77|001000000006000300030001:,0010000000050003027f3c
0.82|001100000006000300030001:,0011000000050003027f6f
0.87|001200000006000300030001:,0012000000050003027f6f
0.92|001300000006000300030001:,0013000000050003027fff
0.97|001400000006000300030001:,0014000000050003027fff
1.03|001500000006000300030001:,0015000000050003027f6a
1.08|001600000006000300030001:,0016000000050003027f6a
1.13|001700000006000300030001:,0017000000050003027fff
1.18|001800000006000300030001:,0018000000050003027fff
1.23|001900000006000300030001:,0019000000050003027f3e
1.28|001a00000006000300030001:,001a000000050003027f3e
1.34|001b00000006000300030001:,001b000000050003027f04
1.39|001c00000006000300030001:,001c000000050003027f04
1.44|001d00000006000300030001:,001d000000050003027ffd
1.49|001e00000006000300030001:,001e000000050003027fff
1.54|001f00000006000300030001:,001f000000050003027fff
1.59|002000000006000300030001:,0020000000050003027fff
1.64|002100000006000300030001:,0021000000050003027fff
1.69|002200000006000300030001:,0022000000050003027f1a
1.75|002300000006000300030001:,0023000000050003027f1a
1.80|002400000006000300030001:,0024000000050003027f7e
1.85|002500000006000300030001:,0025000000050003027f7e
1.90|002600000006000300030001:,0026000000050003027fcf
1.95|002700000006000300030001:,0027000000050003027fcf
2.01|002800000006000300030001:,0028000000050003027f61
2.06|002900000006000300030001:,0029000000050003027f61
2.11|002a00000006000300030001:,002a000000050003027fff
2.16|002b00000006000300030001:,002b000000050003027fff
2.21|002c00000006000300030001:,002c000000050003027ef6
2.26|002d00000006000300030001:,002d000000050003027ef6
2.32|002e00000006000300030001:,002e000000050003027ebc
2.37|002f00000006000300030001:,002f000000050003027ebc
2.42|003000000006000300030001:,0030000000050003027fa9
2.47|003100000006000300030001:,0031000000050003027fa9
2.52|003200000006000300030001:,0032000000050003027fff
2.57|003300000006000300030001:,0033000000050003027fff
2.62|003400000006000300030001:,0034000000050003027fff
2.67|003500000006000300030001:,0035000000050003027fff
2.72|003600000006000300030001:,0036000000050003027f80
2.78|003700000006000300030001:,0037000000050003027f80
2.83|003800000006000300030001:,0038000000050003027f43
2.88|003900000006000300030001:,0039000000050003027f43
2.93|003a00000006000300030001:,003a000000050003027f33
2.98|003b00000006000300030001:,003b000000050003027f33
3.03|003c00000006000300030001:,003c000000050003027ed5
3.08|003d00000006000300030001:,003d000000050003027ed5
3.14|003e00000006000300030001:,003e000000050003027fff
3.19|003f00000006000300030001:,003f000000050003027fc5
3.24|004000000006000300030001:,0040000000050003027fc5
3.29|004100000006000300030001:,0041000000050003027e7c
3.35|004200000006000300030001:,0042000000050003027e7c
