csv-train_loss_step,step,csv-epoch,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/validator,csv-train_loss_epoch,csv-accuracy/exact
3.095195770263672,0,0,,,,,
2.966806173324585,1,0,,,,,
2.7645158767700195,2,0,,,,,
2.4860875606536865,3,0,,,,,
2.466550588607788,4,0,,,,,
2.4276039600372314,5,0,,,,,
2.2522671222686768,6,0,,,,,
2.334550380706787,7,0,,,,,
2.173776626586914,8,0,,,,,
2.031585931777954,9,0,,,,,
1.963223934173584,10,0,,,,,
1.9239565134048462,11,0,,,,,
1.8209768533706665,12,0,,,,,
1.8562397956848145,13,0,,,,,
1.6589257717132568,14,0,,,,,
1.703059196472168,15,0,,,,,
1.626469373703003,16,0,,,,,
1.6035125255584717,17,0,,,,,
1.4346425533294678,18,0,,,,,
1.5820399522781372,19,0,,,,,
1.5096409320831299,20,0,,,,,
1.5515574216842651,21,0,,,,,
1.4650890827178955,22,0,,,,,
1.4699503183364868,23,0,,,,,
1.2608381509780884,24,0,,,,,
1.4430333375930786,25,0,,,,,
1.2077404260635376,26,0,,,,,
1.2209296226501465,27,0,,,,,
1.3853076696395874,28,0,,,,,
1.103851318359375,29,0,,,,,
1.0900143384933472,30,0,,,,,
1.1666468381881714,31,0,,,,,
1.1362686157226562,32,0,,,,,
1.0842258930206299,33,0,,,,,
1.0202714204788208,34,0,,,,,
1.017661452293396,35,0,,,,,
0.8840159773826599,36,0,,,,,
0.8618952631950378,37,0,,,,,
0.9407570362091064,38,0,,,,,
0.9328384399414062,39,0,,,,,
0.9787493944168091,40,0,,,,,
0.8556404709815979,41,0,,,,,
0.9251168966293335,42,0,,,,,
0.8236269354820251,43,0,,,,,
0.8181637525558472,44,0,,,,,
0.8518785834312439,45,0,,,,,
0.7274991273880005,46,0,,,,,
0.6867372393608093,47,0,,,,,
0.8306598663330078,48,0,,,,,
0.8746034502983093,49,0,,,,,
0.7774847745895386,50,0,,,,,
0.6978488564491272,51,0,,,,,
0.5856602191925049,52,0,,,,,
0.6940760612487793,53,0,,,,,
0.6516209840774536,54,0,,,,,
0.6856476068496704,55,0,,,,,
0.6677378416061401,56,0,,,,,
0.5942162871360779,57,0,,,,,
0.6208251118659973,58,0,,,,,
0.530418336391449,59,0,,,,,
0.41713660955429077,60,0,,,,,
0.4475873112678528,61,0,,,,,
0.46122869849205017,62,0,,,,,
0.5368803143501282,63,0,,,,,
0.4126814305782318,64,0,,,,,
0.457331120967865,65,0,,,,,
0.4446870684623718,66,0,,,,,
0.42511996626853943,67,0,,,,,
0.4209752678871155,68,0,,,,,
0.5202692151069641,69,0,,,,,
0.3805100619792938,70,0,,,,,
0.3421759605407715,71,0,,,,,
0.37358665466308594,72,0,,,,,
0.4378943145275116,73,0,,,,,
0.29949721693992615,74,0,,,,,
0.3493608236312866,75,0,,,,,
0.30258798599243164,76,0,,,,,
0.32855409383773804,77,0,,,,,
0.4036847949028015,78,0,,,,,
0.28574350476264954,79,0,,,,,
0.3352002501487732,80,0,,,,,
0.30662184953689575,81,0,,,,,
0.2997152507305145,82,0,,,,,
0.2630763053894043,83,0,,,,,
0.2569349706172943,84,0,,,,,
0.28118252754211426,85,0,,,,,
0.24572710692882538,86,0,,,,,
0.30053672194480896,87,0,,,,,
0.2629145383834839,88,0,,,,,
0.29073598980903625,89,0,,,,,
0.25264090299606323,90,0,,,,,
0.31926512718200684,91,0,,,,,
0.22699150443077087,92,0,,,,,
0.23086242377758026,93,0,,,,,
0.23803775012493134,94,0,,,,,
0.19184765219688416,95,0,,,,,
0.22499127686023712,96,0,,,,,
0.24580803513526917,97,0,,,,,
0.2571674585342407,98,0,,,,,
0.18716877698898315,99,0,,,,,
0.30841192603111267,100,0,,,,,
0.26338672637939453,101,0,,,,,
0.2066812962293625,102,0,,,,,
0.15079636871814728,103,0,,,,,
0.17749443650245667,104,0,,,,,
0.1845555305480957,105,0,,,,,
0.1708008199930191,106,0,,,,,
,0,,0.12573662400245667,,,,
,1,,0.1411769688129425,,,,
,2,,0.1444901078939438,,,,
,3,,0.19214487075805664,,,,
,4,,0.10165443271398544,,,,
,5,,0.11387129127979279,,,,
,6,,0.1098826676607132,,,,
,7,,0.12799228727817535,,,,
,8,,0.15141689777374268,,,,
,9,,0.13638457655906677,,,,
,10,,0.15560337901115417,,,,
,11,,0.12595997750759125,,,,
,12,,0.19222897291183472,,,,
,13,,0.1926584541797638,,,,
,106,0,,0.14136748015880585,,,
,106,0,,,0.7455357909202576,0.8944926857948303,0.5312500596046448
0.2799113392829895,107,1,,,,,
0.18549878895282745,108,1,,,,,
0.3081876337528229,109,1,,,,,
0.31267881393432617,110,1,,,,,
0.11549591273069382,111,1,,,,,
0.1898428499698639,112,1,,,,,
0.2370026856660843,113,1,,,,,
0.13555030524730682,114,1,,,,,
0.1541578769683838,115,1,,,,,
0.1638963520526886,116,1,,,,,
0.26733922958374023,117,1,,,,,
0.1493411511182785,118,1,,,,,
0.2439216673374176,119,1,,,,,
0.12768954038619995,120,1,,,,,
0.21846477687358856,121,1,,,,,
0.18930478394031525,122,1,,,,,
0.17897599935531616,123,1,,,,,
0.16150060296058655,124,1,,,,,
0.16796435415744781,125,1,,,,,
0.22649210691452026,126,1,,,,,
0.17979250848293304,127,1,,,,,
0.1979174166917801,128,1,,,,,
0.25477135181427,129,1,,,,,
0.1596660166978836,130,1,,,,,
0.15675006806850433,131,1,,,,,
0.23440156877040863,132,1,,,,,
0.18744057416915894,133,1,,,,,
0.2574522793292999,134,1,,,,,
0.19114378094673157,135,1,,,,,
0.20223984122276306,136,1,,,,,
0.2516559362411499,137,1,,,,,
0.12922433018684387,138,1,,,,,
0.23882700502872467,139,1,,,,,
0.16078245639801025,140,1,,,,,
0.15461039543151855,141,1,,,,,
0.1951637864112854,142,1,,,,,
0.17829570174217224,143,1,,,,,
0.14327557384967804,144,1,,,,,
0.219262957572937,145,1,,,,,
0.20840607583522797,146,1,,,,,
0.18148349225521088,147,1,,,,,
0.1568647176027298,148,1,,,,,
0.18861113488674164,149,1,,,,,
0.19180086255073547,150,1,,,,,
0.2253594994544983,151,1,,,,,
0.1478053629398346,152,1,,,,,
0.17650440335273743,153,1,,,,,
0.24988318979740143,154,1,,,,,
0.2121172994375229,155,1,,,,,
0.16735737025737762,156,1,,,,,
0.18784268200397491,157,1,,,,,
0.14616930484771729,158,1,,,,,
0.18993858993053436,159,1,,,,,
0.20132973790168762,160,1,,,,,
0.1468624472618103,161,1,,,,,
0.11496635526418686,162,1,,,,,
0.1352091282606125,163,1,,,,,
0.17797304689884186,164,1,,,,,
0.15168654918670654,165,1,,,,,
0.19502855837345123,166,1,,,,,
0.12033343315124512,167,1,,,,,
0.12419024854898453,168,1,,,,,
0.1553785353899002,169,1,,,,,
0.1484440118074417,170,1,,,,,
0.1420011818408966,171,1,,,,,
0.13675671815872192,172,1,,,,,
0.20489688217639923,173,1,,,,,
0.10835439711809158,174,1,,,,,
0.16253893077373505,175,1,,,,,
0.1188650131225586,176,1,,,,,
0.16782493889331818,177,1,,,,,
0.135683074593544,178,1,,,,,
0.11108124256134033,179,1,,,,,
0.2044093757867813,180,1,,,,,
0.1928246170282364,181,1,,,,,
0.17681214213371277,182,1,,,,,
0.14275696873664856,183,1,,,,,
0.19231866300106049,184,1,,,,,
0.12020831555128098,185,1,,,,,
0.15602512657642365,186,1,,,,,
0.17085030674934387,187,1,,,,,
0.1416226178407669,188,1,,,,,
0.15482650697231293,189,1,,,,,
0.1576637178659439,190,1,,,,,
0.1145625039935112,191,1,,,,,
0.21951673924922943,192,1,,,,,
0.08801776170730591,193,1,,,,,
0.15932774543762207,194,1,,,,,
0.10196420550346375,195,1,,,,,
0.15588462352752686,196,1,,,,,
0.1731981486082077,197,1,,,,,
0.1888996809720993,198,1,,,,,
0.15059489011764526,199,1,,,,,
0.14654096961021423,200,1,,,,,
0.1031421571969986,201,1,,,,,
0.16685296595096588,202,1,,,,,
0.12110990285873413,203,1,,,,,
0.1455335021018982,204,1,,,,,
0.12732602655887604,205,1,,,,,
0.13822215795516968,206,1,,,,,
0.15799281001091003,207,1,,,,,
0.10090223699808121,208,1,,,,,
0.1457090973854065,209,1,,,,,
0.1206841915845871,210,1,,,,,
0.08606700599193573,211,1,,,,,
0.11210579425096512,212,1,,,,,
0.07393980026245117,213,1,,,,,
,14,,0.06674610078334808,,,,
,15,,0.07987380027770996,,,,
,16,,0.08662333339452744,,,,
