,source_text,target_text
0,b'\x00\xd1\x00\x00\x00\x05\x01\x03\x02\x00\x00',b'\x00\xd1\x00\x00\x00\x05\x01\x03\x02\x00\x00'
1,b'\x00\xd2\x00\x00\x00\x05\x01\x03\x02A\xc8',b'\x00\xd2\x00\x00\x00\x05\x01\x03\x02A\xc8'
2,b'\x00\xd3\x00\x00\x00\x05\x01\x03\x02\x00\x00',b'\x00\xd3\x00\x00\x00\x05\x01\x03\x02\x00\x00'
3,b'\x00\xd4\x00\x00\x00\x05\x01\x03\x02A\xc8',b'\x00\xd4\x00\x00\x00\x05\x01\x03\x02A\xc8'
4,b'\x00\xd5\x00\x00\x00\x05\x01\x03\x02\x00\x00',b'\x00\xd5\x00\x00\x00\x05\x01\x03\x02\x00\x00'
5,b'\x00\xd6\x00\x00\x00\x05\x01\x03\x02A\xc8',b'\x00\xd6\x00\x00\x00\x05\x01\x03\x02A\xc8'
6,b'\x00\xd7\x00\x00\x00\x05\x01\x03\x02\x00\x00',b'\x00\xd7\x00\x00\x00\x05\x01\x03\x02\x00\x00'
7,b'\x00\xd8\x00\x00\x00\x05\x01\x03\x02A\xc8',b'\x00\xd8\x00\x00\x00\x05\x01\x03\x02A\xc8'
8,b'\x00\xd9\x00\x00\x00\x05\x01\x03\x02\x00\x00',b'\x00\xd9\x00\x00\x00\x05\x01\x03\x02\x00\x00'
9,b'\x00\xda\x00\x00\x00\x05\x01\x03\x02A\xc8',b'\x00\xda\x00\x00\x00\x05\x01\x03\x02A\xc8'
10,b'\x00\xdb\x00\x00\x00\x05\x01\x03\x02\x00\x00',b'\x00\xdb\x00\x00\x00\x05\x01\x03\x02\x00\x00'
11,b'\x00\xdc\x00\x00\x00\x05\x01\x03\x02A\xc8',b'\x00\xdc\x00\x00\x00\x05\x01\x03\x02A\xc8'
12,b'\x00\xdd\x00\x00\x00\x05\x01\x03\x02\x00\x00',b'\x00\xdd\x00\x00\x00\x05\x01\x03\x02\x00\x00'
13,b'\x00\xde\x00\x00\x00\x05\x01\x03\x02A\xc8',b'\x00\xde\x00\x00\x00\x05\x01\x03\x02A\xc8'
14,b'\x00\xdf\x00\x00\x00\x05\x01\x03\x02\x00\x00',b'\x00\xdf\x00\x00\x00\x05\x01\x03\x02\x00\x00'
15,b'\x00\xe0\x00\x00\x00\x05\x01\x03\x02A\xc8',b'\x00\xe0\x00\x00\x00\x05\x01\x03\x02A\xc8'
16,b'\x00\xe1\x00\x00\x00\x05\x01\x03\x02\x00\x00',b'\x00\xe1\x00\x00\x00\x05\x01\x03\x02\x00\x00'
17,b'\x00\xe2\x00\x00\x00\x05\x01\x03\x02A\xc8',b'\x00\xe2\x00\x00\x00\x05\x01\x03\x02A\xc8'
18,b'\x00\xe3\x00\x00\x00\x05\x01\x03\x02\x00\x00',b'\x00\xe3\x00\x00\x00\x05\x01\x03\x02\x00\x00'
19,b'\x00\xe4\x00\x00\x00\x05\x01\x03\x02A\xc8',b'\x00\xe4\x00\x00\x00\x05\x01\x03\x02A\xc8'
20,b'\x00\xe5\x00\x00\x00\x05\x01\x03\x02\x00\x00',b'\x00\xe5\x00\x00\x00\x05\x01\x03\x02\x00\x00'
21,b'\x00\xe6\x00\x00\x00\x05\x01\x03\x02A\xc8',b'\x00\xe6\x00\x00\x00\x05\x01\x03\x02A\xc8'
22,b'\x00\xe7\x00\x00\x00\x05\x01\x03\x02\x00\x00',b'\x00\xe7\x00\x00\x00\x05\x01\x03\x02\x00\x00'
23,b'\x00\xe8\x00\x00\x00\x05\x01\x03\x02A\xc8',b'\x00\xe8\x00\x00\x00\x05\x01\x03\x02A\xc8'
24,b'\x00\xe9\x00\x00\x00\x05\x01\x03\x02\x00\x00',b'\x00\xe9\x00\x00\x00\x05\x01\x03\x02\x00\x00'
25,b'\x00\xea\x00\x00\x00\x05\x01\x03\x02A\xc8',b'\x00\xea\x00\x00\x00\x05\x01\x03\x02A\xc8'
