csv-train_loss_step,csv-epoch,step,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/validator,csv-train_loss_epoch,csv-accuracy/exact
12.862760543823242,0,0,,,,,
0.9354928135871887,0,1,,,,,
0.16186414659023285,0,2,,,,,
0.2165570706129074,0,3,,,,,
0.1682319939136505,0,4,,,,,
0.13895615935325623,0,5,,,,,
0.17148375511169434,0,6,,,,,
0.13386817276477814,0,7,,,,,
0.12209044396877289,0,8,,,,,
0.14857082068920135,0,9,,,,,
0.11472588777542114,0,10,,,,,
0.12968114018440247,0,11,,,,,
0.09984032064676285,0,12,,,,,
0.09883597493171692,0,13,,,,,
0.1414218246936798,0,14,,,,,
0.08994977176189423,0,15,,,,,
0.08690916001796722,0,16,,,,,
0.08514176309108734,0,17,,,,,
0.11604231595993042,0,18,,,,,
0.12132950872182846,0,19,,,,,
0.08403360843658447,0,20,,,,,
0.11998283863067627,0,21,,,,,
0.11905135214328766,0,22,,,,,
0.06989911943674088,0,23,,,,,
0.09486395120620728,0,24,,,,,
0.08220501244068146,0,25,,,,,
0.09472797065973282,0,26,,,,,
0.08480729907751083,0,27,,,,,
0.10744839906692505,0,28,,,,,
0.08310186862945557,0,29,,,,,
0.08735069632530212,0,30,,,,,
0.06713473051786423,0,31,,,,,
0.056955285370349884,0,32,,,,,
0.09163515269756317,0,33,,,,,
0.06927511096000671,0,34,,,,,
0.0585489384829998,0,35,,,,,
0.06357474625110626,0,36,,,,,
0.060667458921670914,0,37,,,,,
0.06443016231060028,0,38,,,,,
0.07603497058153152,0,39,,,,,
0.06055238097906113,0,40,,,,,
0.08094586431980133,0,41,,,,,
0.05426424369215965,0,42,,,,,
0.05882612615823746,0,43,,,,,
0.05715841427445412,0,44,,,,,
0.06919160485267639,0,45,,,,,
0.08111447095870972,0,46,,,,,
0.06722444295883179,0,47,,,,,
0.05334325507283211,0,48,,,,,
0.07034248858690262,0,49,,,,,
0.05746588483452797,0,50,,,,,
0.06241092458367348,0,51,,,,,
0.05240745097398758,0,52,,,,,
0.07256100326776505,0,53,,,,,
0.06603444367647171,0,54,,,,,
0.09336230903863907,0,55,,,,,
0.07826635986566544,0,56,,,,,
0.0539737194776535,0,57,,,,,
0.07502681016921997,0,58,,,,,
0.037880852818489075,0,59,,,,,
0.07833658903837204,0,60,,,,,
0.040112294256687164,0,61,,,,,
0.07112730294466019,0,62,,,,,
0.042834583669900894,0,63,,,,,
0.04688320308923721,0,64,,,,,
0.06773436814546585,0,65,,,,,
0.07343322783708572,0,66,,,,,
0.057607151567935944,0,67,,,,,
0.04472282528877258,0,68,,,,,
