csv-train_loss_step,step,csv-epoch,csv-val_loss_step,csv-val_loss_epoch,csv-accuracy/exact,csv-train_loss_epoch,csv-accuracy/validator
3.903723955154419,0,0,,,,,
3.518059015274048,1,0,,,,,
3.194425106048584,2,0,,,,,
3.017827033996582,3,0,,,,,
2.8401527404785156,4,0,,,,,
2.699235439300537,5,0,,,,,
2.5829062461853027,6,0,,,,,
2.4844961166381836,7,0,,,,,
2.386570453643799,8,0,,,,,
2.295412540435791,9,0,,,,,
2.219967842102051,10,0,,,,,
2.193291664123535,11,0,,,,,
2.108078718185425,12,0,,,,,
2.040581226348877,13,0,,,,,
1.9544947147369385,14,0,,,,,
1.9614330530166626,15,0,,,,,
1.866637110710144,16,0,,,,,
1.804049015045166,17,0,,,,,
1.7533692121505737,18,0,,,,,
1.6803642511367798,19,0,,,,,
1.6718814373016357,20,0,,,,,
1.6269443035125732,21,0,,,,,
1.5548443794250488,22,0,,,,,
1.5594918727874756,23,0,,,,,
1.5002360343933105,24,0,,,,,
1.468998670578003,25,0,,,,,
1.4535152912139893,26,0,,,,,
1.385646939277649,27,0,,,,,
1.3947619199752808,28,0,,,,,
1.3252699375152588,29,0,,,,,
1.2873284816741943,30,0,,,,,
1.2245323657989502,31,0,,,,,
1.206144094467163,32,0,,,,,
1.2055584192276,33,0,,,,,
1.1695005893707275,34,0,,,,,
1.1911706924438477,35,0,,,,,
1.1702990531921387,36,0,,,,,
1.1449244022369385,37,0,,,,,
1.133137822151184,38,0,,,,,
1.113052248954773,39,0,,,,,
1.0883066654205322,40,0,,,,,
1.093306064605713,41,0,,,,,
1.0682982206344604,42,0,,,,,
1.0545743703842163,43,0,,,,,
1.0792860984802246,44,0,,,,,
1.0725853443145752,45,0,,,,,
1.0399490594863892,46,0,,,,,
1.058430552482605,47,0,,,,,
1.0142756700515747,48,0,,,,,
1.0378975868225098,49,0,,,,,
0.9884285926818848,50,0,,,,,
1.0109291076660156,51,0,,,,,
,0,,0.8843724131584167,,,,
,1,,0.8854272961616516,,,,
,2,,0.8770357966423035,,,,
,3,,0.8758134841918945,,,,
,4,,0.8930343389511108,,,,
