source_text,target_text
000100000006000300000002:00010000000700030400000000|000200000006000300020002:00020000000700030400000000|000300000006000100000001:00030000000400010100|00040000000b001000020002040009001a:000400000006001000020002|000500000006000500000000:000500000006000500000000|000600000012004230f1b6e90c56c6057a7e902447cca955:00060000000300c201|000700000006000400000004:,00070000000b0004080000000000000000
000200000006000300020002:00020000000700030400000000|000300000006000100000001:00030000000400010100|00040000000b001000020002040009001a:000400000006001000020002|000500000006000500000000:000500000006000500000000|000600000012004230f1b6e90c56c6057a7e902447cca955:00060000000300c201|000700000006000400000004:00070000000b0004080000000000000000|0008000000060001002d0001:,000800000003008102
000300000006000100000001:00030000000400010100|00040000000b001000020002040009001a:000400000006001000020002|000500000006000500000000:000500000006000500000000|000600000012004230f1b6e90c56c6057a7e902447cca955:00060000000300c201|000700000006000400000004:00070000000b0004080000000000000000|0008000000060001002d0001:000800000003008102|00090000000b0010000000020400000023:,000900000006001000000002
00040000000b001000020002040009001a:000400000006001000020002|000500000006000500000000:000500000006000500000000|000600000012004230f1b6e90c56c6057a7e902447cca955:00060000000300c201|000700000006000400000004:00070000000b0004080000000000000000|0008000000060001002d0001:000800000003008102|00090000000b0010000000020400000023:000900000006001000000002|000a00000006000400000004:,000a0000000b0004080000000000000000
000500000006000500000000:000500000006000500000000|000600000012004230f1b6e90c56c6057a7e902447cca955:00060000000300c201|000700000006000400000004:00070000000b0004080000000000000000|0008000000060001002d0001:000800000003008102|00090000000b0010000000020400000023:000900000006001000000002|000a00000006000400000004:000a0000000b0004080000000000000000|000b0000000b0010000000020400210021:,000b00000006001000000002
000600000012004230f1b6e90c56c6057a7e902447cca955:00060000000300c201|000700000006000400000004:00070000000b0004080000000000000000|0008000000060001002d0001:000800000003008102|00090000000b0010000000020400000023:000900000006001000000002|000a00000006000400000004:000a0000000b0004080000000000000000|000b0000000b0010000000020400210021:000b00000006001000000002|000c000000060003002a0001:,000c00000003008302
000700000006000400000004:00070000000b0004080000000000000000|0008000000060001002d0001:000800000003008102|00090000000b0010000000020400000023:000900000006001000000002|000a00000006000400000004:000a0000000b0004080000000000000000|000b0000000b0010000000020400210021:000b00000006001000000002|000c000000060003002a0001:000c00000003008302|000d000000120037ac50360928691bf87842f16fc7396999:,000d0000000300b701
0008000000060001002d0001:000800000003008102|00090000000b0010000000020400000023:000900000006001000000002|000a00000006000400000004:000a0000000b0004080000000000000000|000b0000000b0010000000020400210021:000b00000006001000000002|000c000000060003002a0001:000c00000003008302|000d000000120037ac50360928691bf87842f16fc7396999:000d0000000300b701|000e0000000b00100002000204000d0010:,000e00000006001000020002
00090000000b0010000000020400000023:000900000006001000000002|000a00000006000400000004:000a0000000b0004080000000000000000|000b0000000b0010000000020400210021:000b00000006001000000002|000c000000060003002a0001:000c00000003008302|000d000000120037ac50360928691bf87842f16fc7396999:000d0000000300b701|000e0000000b00100002000204000d0010:000e00000006001000020002|000f0000000600050000ff00:,000f0000000600050000ff00
000a00000006000400000004:000a0000000b0004080000000000000000|000b0000000b0010000000020400210021:000b00000006001000000002|000c000000060003002a0001:000c00000003008302|000d000000120037ac50360928691bf87842f16fc7396999:000d0000000300b701|000e0000000b00100002000204000d0010:000e00000006001000020002|000f0000000600050000ff00:000f0000000600050000ff00|001000000006000300000002:,00100000000700030400210021
000b0000000b0010000000020400210021:000b00000006001000000002|000c000000060003002a0001:000c00000003008302|000d000000120037ac50360928691bf87842f16fc7396999:000d0000000300b701|000e0000000b00100002000204000d0010:000e00000006001000020002|000f0000000600050000ff00:000f0000000600050000ff00|001000000006000300000002:00100000000700030400210021|001100000006000300020002:,001100000007000304000d0010
000c000000060003002a0001:000c00000003008302|000d000000120037ac50360928691bf87842f16fc7396999:000d0000000300b701|000e0000000b00100002000204000d0010:000e00000006001000020002|000f0000000600050000ff00:000f0000000600050000ff00|001000000006000300000002:00100000000700030400210021|001100000006000300020002:001100000007000304000d0010|001200000006000100000001:,00120000000400010101
000d000000120037ac50360928691bf87842f16fc7396999:000d0000000300b701|000e0000000b00100002000204000d0010:000e00000006001000020002|000f0000000600050000ff00:000f0000000600050000ff00|001000000006000300000002:00100000000700030400210021|001100000006000300020002:001100000007000304000d0010|001200000006000100000001:00120000000400010101|001300000006000300000002:,00130000000700030400210021
000e0000000b00100002000204000d0010:000e00000006001000020002|000f0000000600050000ff00:000f0000000600050000ff00|001000000006000300000002:00100000000700030400210021|001100000006000300020002:001100000007000304000d0010|001200000006000100000001:00120000000400010101|001300000006000300000002:00130000000700030400210021|001400000006000100000001:,00140000000400010101
000f0000000600050000ff00:000f0000000600050000ff00|001000000006000300000002:00100000000700030400210021|001100000006000300020002:001100000007000304000d0010|001200000006000100000001:00120000000400010101|001300000006000300000002:00130000000700030400210021|001400000006000100000001:00140000000400010101|001500000012003bb51f371e11fe8f9f82a7b2bb5c305c5a:,00150000000300bb01
001000000006000300000002:00100000000700030400210021|001100000006000300020002:001100000007000304000d0010|001200000006000100000001:00120000000400010101|001300000006000300000002:00130000000700030400210021|001400000006000100000001:00140000000400010101|001500000012003bb51f371e11fe8f9f82a7b2bb5c305c5a:00150000000300bb01|00160000000b0010000000020400120017:,001600000006001000000002
001100000006000300020002:001100000007000304000d0010|001200000006000100000001:00120000000400010101|001300000006000300000002:00130000000700030400210021|001400000006000100000001:00140000000400010101|001500000012003bb51f371e11fe8f9f82a7b2bb5c305c5a:00150000000300bb01|00160000000b0010000000020400120017:001600000006001000000002|001700000006000400000004:,00170000000b0004083958c8b4be763faf
001200000006000100000001:00120000000400010101|001300000006000300000002:00130000000700030400210021|001400000006000100000001:00140000000400010101|001500000012003bb51f371e11fe8f9f82a7b2bb5c305c5a:00150000000300bb01|00160000000b0010000000020400120017:001600000006001000000002|001700000006000400000004:00170000000b0004083958c8b4be763faf|001800000006000300020002:,001800000007000304000d0010
001300000006000300000002:00130000000700030400210021|001400000006000100000001:00140000000400010101|001500000012003bb51f371e11fe8f9f82a7b2bb5c305c5a:00150000000300bb01|00160000000b0010000000020400120017:001600000006001000000002|001700000006000400000004:00170000000b0004083958c8b4be763faf|001800000006000300020002:001800000007000304000d0010|00190000000b001000020002040014000d:,001900000006001000020002
001400000006000100000001:00140000000400010101|001500000012003bb51f371e11fe8f9f82a7b2bb5c305c5a:00150000000300bb01|00160000000b0010000000020400120017:001600000006001000000002|001700000006000400000004:00170000000b0004083958c8b4be763faf|001800000006000300020002:001800000007000304000d0010|00190000000b001000020002040014000d:001900000006001000020002|001a0000000600050026ff00:,001a00000003008502
001500000012003bb51f371e11fe8f9f82a7b2bb5c305c5a:00150000000300bb01|00160000000b0010000000020400120017:001600000006001000000002|001700000006000400000004:00170000000b0004083958c8b4be763faf|001800000006000300020002:001800000007000304000d0010|00190000000b001000020002040014000d:001900000006001000020002|001a0000000600050026ff00:001a00000003008502|001b00000006000500000000:,001b00000006000500000000
00160000000b0010000000020400120017:001600000006001000000002|001700000006000400000004:00170000000b0004083958c8b4be763faf|001800000006000300020002:001800000007000304000d0010|00190000000b001000020002040014000d:001900000006001000020002|001a0000000600050026ff00:001a00000003008502|001b00000006000500000000:001b00000006000500000000|001c0000000b00100002000204000a0018:,001c00000006001000020002
001700000006000400000004:00170000000b0004083958c8b4be763faf|001800000006000300020002:001800000007000304000d0010|00190000000b001000020002040014000d:001900000006001000020002|001a0000000600050026ff00:001a00000003008502|001b00000006000500000000:001b00000006000500000000|001c0000000b00100002000204000a0018:001c00000006001000020002|001d00000006000400000004:,001d0000000b0004080000000000000000
001800000006000300020002:001800000007000304000d0010|00190000000b001000020002040014000d:001900000006001000020002|001a0000000600050026ff00:001a00000003008502|001b00000006000500000000:001b00000006000500000000|001c0000000b00100002000204000a0018:001c00000006001000020002|001d00000006000400000004:001d0000000b0004080000000000000000|001e0000000b0010000000020400100019:,001e00000006001000000002
00190000000b001000020002040014000d:001900000006001000020002|001a0000000600050026ff00:001a00000003008502|001b00000006000500000000:001b00000006000500000000|001c0000000b00100002000204000a0018:001c00000006001000020002|001d00000006000400000004:001d0000000b0004080000000000000000|001e0000000b0010000000020400100019:001e00000006001000000002|001f00000006000100000001:,001f0000000400010100
001a0000000600050026ff00:001a00000003008502|001b00000006000500000000:001b00000006000500000000|001c0000000b00100002000204000a0018:001c00000006001000020002|001d00000006000400000004:001d0000000b0004080000000000000000|001e0000000b0010000000020400100019:001e00000006001000000002|001f00000006000100000001:001f0000000400010100|002000000006000500220000:,002000000003008502
001b00000006000500000000:001b00000006000500000000|001c0000000b00100002000204000a0018:001c00000006001000020002|001d00000006000400000004:001d0000000b0004080000000000000000|001e0000000b0010000000020400100019:001e00000006001000000002|001f00000006000100000001:001f0000000400010100|002000000006000500220000:002000000003008502|002100000006000300020002:,002100000007000304000a0018
001c0000000b00100002000204000a0018:001c00000006001000020002|001d00000006000400000004:001d0000000b0004080000000000000000|001e0000000b0010000000020400100019:001e00000006001000000002|001f00000006000100000001:001f0000000400010100|002000000006000500220000:002000000003008502|002100000006000300020002:002100000007000304000a0018|002200000006000300000002:,00220000000700030400100019
001d00000006000400000004:001d0000000b0004080000000000000000|001e0000000b0010000000020400100019:001e00000006001000000002|001f00000006000100000001:001f0000000400010100|002000000006000500220000:002000000003008502|002100000006000300020002:002100000007000304000a0018|002200000006000300000002:00220000000700030400100019|002300000006000500000000:,002300000006000500000000
001e0000000b0010000000020400100019:001e00000006001000000002|001f00000006000100000001:001f0000000400010100|002000000006000500220000:002000000003008502|002100000006000300020002:002100000007000304000a0018|002200000006000300000002:00220000000700030400100019|002300000006000500000000:002300000006000500000000|002400000012009afe6ae7af86c21ad0b04bba4bb567cb7d:,002400000003001a01
001f00000006000100000001:001f0000000400010100|002000000006000500220000:002000000003008502|002100000006000300020002:002100000007000304000a0018|002200000006000300000002:00220000000700030400100019|002300000006000500000000:002300000006000500000000|002400000012009afe6ae7af86c21ad0b04bba4bb567cb7d:002400000003001a01|002500000006000300000002:,00250000000700030400100019
002000000006000500220000:002000000003008502|002100000006000300020002:002100000007000304000a0018|002200000006000300000002:00220000000700030400100019|002300000006000500000000:002300000006000500000000|002400000012009afe6ae7af86c21ad0b04bba4bb567cb7d:002400000003001a01|002500000006000300000002:00250000000700030400100019|002600000006000100000001:,00260000000400010100
002100000006000300020002:002100000007000304000a0018|002200000006000300000002:00220000000700030400100019|002300000006000500000000:002300000006000500000000|002400000012009afe6ae7af86c21ad0b04bba4bb567cb7d:002400000003001a01|002500000006000300000002:00250000000700030400100019|002600000006000100000001:00260000000400010100|00270000001200c17b4635b8af6a06167786358580c6c67a:,002700000003004101
002200000006000300000002:00220000000700030400100019|002300000006000500000000:002300000006000500000000|002400000012009afe6ae7af86c21ad0b04bba4bb567cb7d:002400000003001a01|002500000006000300000002:00250000000700030400100019|002600000006000100000001:00260000000400010100|00270000001200c17b4635b8af6a06167786358580c6c67a:002700000003004101|002800000006000500000000:,002800000006000500000000
002300000006000500000000:002300000006000500000000|002400000012009afe6ae7af86c21ad0b04bba4bb567cb7d:002400000003001a01|002500000006000300000002:00250000000700030400100019|002600000006000100000001:00260000000400010100|00270000001200c17b4635b8af6a06167786358580c6c67a:002700000003004101|002800000006000500000000:002800000006000500000000|002900000006000400000004:,00290000000b0004080000000000000000
