source_text,target_text
000100000006000400000004:00010000000b0004080000000000000000|000200000006000300020001:0002000000050003020000|000300000006000100000001:00030000000400010100|000400000006000400040001:000400000003008402|00050000000a00cb7d7a4401ee550155:000500000003004b01|00060000000b00100000000204002e0016:000600000006001000000002|000700000006000300000002:000700000007000304002e0016|00080000000600050000ff00:00080000000600050000ff00|00090000000600060002000a:,00090000000600060002000a
000200000006000300020001:0002000000050003020000|000300000006000100000001:00030000000400010100|000400000006000400040001:000400000003008402|00050000000a00cb7d7a4401ee550155:000500000003004b01|00060000000b00100000000204002e0016:000600000006001000000002|000700000006000300000002:000700000007000304002e0016|00080000000600050000ff00:00080000000600050000ff00|00090000000600060002000a:00090000000600060002000a|000a0000000a004d36da8f854d5f7a56:,000a0000000300cd01
000300000006000100000001:00030000000400010100|000400000006000400040001:000400000003008402|00050000000a00cb7d7a4401ee550155:000500000003004b01|00060000000b00100000000204002e0016:000600000006001000000002|000700000006000300000002:000700000007000304002e0016|00080000000600050000ff00:00080000000600050000ff00|00090000000600060002000a:00090000000600060002000a|000a0000000a004d36da8f854d5f7a56:000a0000000300cd01|000b00000006000600020029:,000b00000006000600020029
000400000006000400040001:000400000003008402|00050000000a00cb7d7a4401ee550155:000500000003004b01|00060000000b00100000000204002e0016:000600000006001000000002|000700000006000300000002:000700000007000304002e0016|00080000000600050000ff00:00080000000600050000ff00|00090000000600060002000a:00090000000600060002000a|000a0000000a004d36da8f854d5f7a56:000a0000000300cd01|000b00000006000600020029:000b00000006000600020029|000c00000006000400000004:,000c0000000b0004089486549f26fbc074
00050000000a00cb7d7a4401ee550155:000500000003004b01|00060000000b00100000000204002e0016:000600000006001000000002|000700000006000300000002:000700000007000304002e0016|00080000000600050000ff00:00080000000600050000ff00|00090000000600060002000a:00090000000600060002000a|000a0000000a004d36da8f854d5f7a56:000a0000000300cd01|000b00000006000600020029:000b00000006000600020029|000c00000006000400000004:000c0000000b0004089486549f26fbc074|000d00000006000100000001:,000d0000000400010101
00060000000b00100000000204002e0016:000600000006001000000002|000700000006000300000002:000700000007000304002e0016|00080000000600050000ff00:00080000000600050000ff00|00090000000600060002000a:00090000000600060002000a|000a0000000a004d36da8f854d5f7a56:000a0000000300cd01|000b00000006000600020029:000b00000006000600020029|000c00000006000400000004:000c0000000b0004089486549f26fbc074|000d00000006000100000001:000d0000000400010101|000e00000006000300020001:,000e000000050003020029
000700000006000300000002:000700000007000304002e0016|00080000000600050000ff00:00080000000600050000ff00|00090000000600060002000a:00090000000600060002000a|000a0000000a004d36da8f854d5f7a56:000a0000000300cd01|000b00000006000600020029:000b00000006000600020029|000c00000006000400000004:000c0000000b0004089486549f26fbc074|000d00000006000100000001:000d0000000400010101|000e00000006000300020001:000e000000050003020029|000f0000000b0010000000020400290006:,000f00000006001000000002
00080000000600050000ff00:00080000000600050000ff00|00090000000600060002000a:00090000000600060002000a|000a0000000a004d36da8f854d5f7a56:000a0000000300cd01|000b00000006000600020029:000b00000006000600020029|000c00000006000400000004:000c0000000b0004089486549f26fbc074|000d00000006000100000001:000d0000000400010101|000e00000006000300020001:000e000000050003020029|000f0000000b0010000000020400290006:000f00000006001000000002|001000000006000500000000:,001000000006000500000000
00090000000600060002000a:00090000000600060002000a|000a0000000a004d36da8f854d5f7a56:000a0000000300cd01|000b00000006000600020029:000b00000006000600020029|000c00000006000400000004:000c0000000b0004089486549f26fbc074|000d00000006000100000001:000d0000000400010101|000e00000006000300020001:000e000000050003020029|000f0000000b0010000000020400290006:000f00000006001000000002|001000000006000500000000:001000000006000500000000|001100000006000300250001:,001100000003008302
000a0000000a004d36da8f854d5f7a56:000a0000000300cd01|000b00000006000600020029:000b00000006000600020029|000c00000006000400000004:000c0000000b0004089486549f26fbc074|000d00000006000100000001:000d0000000400010101|000e00000006000300020001:000e000000050003020029|000f0000000b0010000000020400290006:000f00000006001000000002|001000000006000500000000:001000000006000500000000|001100000006000300250001:001100000003008302|001200000006000300000002:,00120000000700030400290006
000b00000006000600020029:000b00000006000600020029|000c00000006000400000004:000c0000000b0004089486549f26fbc074|000d00000006000100000001:000d0000000400010101|000e00000006000300020001:000e000000050003020029|000f0000000b0010000000020400290006:000f00000006001000000002|001000000006000500000000:001000000006000500000000|001100000006000300250001:001100000003008302|001200000006000300000002:00120000000700030400290006|001300000006000300000002:,00130000000700030400290006
000c00000006000400000004:000c0000000b0004089486549f26fbc074|000d00000006000100000001:000d0000000400010101|000e00000006000300020001:000e000000050003020029|000f0000000b0010000000020400290006:000f00000006001000000002|001000000006000500000000:001000000006000500000000|001100000006000300250001:001100000003008302|001200000006000300000002:00120000000700030400290006|001300000006000300000002:00130000000700030400290006|00140000000b001000000002040022000f:,001400000006001000000002
000d00000006000100000001:000d0000000400010101|000e00000006000300020001:000e000000050003020029|000f0000000b0010000000020400290006:000f00000006001000000002|001000000006000500000000:001000000006000500000000|001100000006000300250001:001100000003008302|001200000006000300000002:00120000000700030400290006|001300000006000300000002:00130000000700030400290006|00140000000b001000000002040022000f:001400000006001000000002|001500000006000400000004:,00150000000b0004080000000000000000
000e00000006000300020001:000e000000050003020029|000f0000000b0010000000020400290006:000f00000006001000000002|001000000006000500000000:001000000006000500000000|001100000006000300250001:001100000003008302|001200000006000300000002:00120000000700030400290006|001300000006000300000002:00130000000700030400290006|00140000000b001000000002040022000f:001400000006001000000002|001500000006000400000004:00150000000b0004080000000000000000|00160000000600050000ff00:,00160000000600050000ff00
000f0000000b0010000000020400290006:000f00000006001000000002|001000000006000500000000:001000000006000500000000|001100000006000300250001:001100000003008302|001200000006000300000002:00120000000700030400290006|001300000006000300000002:00130000000700030400290006|00140000000b001000000002040022000f:001400000006001000000002|001500000006000400000004:00150000000b0004080000000000000000|00160000000600050000ff00:00160000000600050000ff00|001700000006000100000001:,00170000000400010101
001000000006000500000000:001000000006000500000000|001100000006000300250001:001100000003008302|001200000006000300000002:00120000000700030400290006|001300000006000300000002:00130000000700030400290006|00140000000b001000000002040022000f:001400000006001000000002|001500000006000400000004:00150000000b0004080000000000000000|00160000000600050000ff00:00160000000600050000ff00|001700000006000100000001:00170000000400010101|00180000000600060002000c:,00180000000600060002000c
001100000006000300250001:001100000003008302|001200000006000300000002:00120000000700030400290006|001300000006000300000002:00130000000700030400290006|00140000000b001000000002040022000f:001400000006001000000002|001500000006000400000004:00150000000b0004080000000000000000|00160000000600050000ff00:00160000000600050000ff00|001700000006000100000001:00170000000400010101|00180000000600060002000c:00180000000600060002000c|00190000001a00682e569f4a4b8c02f2f14318eeac1d2420641a06ac6b702876:,00190000000300e801
001200000006000300000002:00120000000700030400290006|001300000006000300000002:00130000000700030400290006|00140000000b001000000002040022000f:001400000006001000000002|001500000006000400000004:00150000000b0004080000000000000000|00160000000600050000ff00:00160000000600050000ff00|001700000006000100000001:00170000000400010101|00180000000600060002000c:00180000000600060002000c|00190000001a00682e569f4a4b8c02f2f14318eeac1d2420641a06ac6b702876:00190000000300e801|001a00000006000100200001:,001a00000003008102
001300000006000300000002:00130000000700030400290006|00140000000b001000000002040022000f:001400000006001000000002|001500000006000400000004:00150000000b0004080000000000000000|00160000000600050000ff00:00160000000600050000ff00|001700000006000100000001:00170000000400010101|00180000000600060002000c:00180000000600060002000c|00190000001a00682e569f4a4b8c02f2f14318eeac1d2420641a06ac6b702876:00190000000300e801|001a00000006000100200001:001a00000003008102|001b00000006000300020001:,001b00000005000302000c
00140000000b001000000002040022000f:001400000006001000000002|001500000006000400000004:00150000000b0004080000000000000000|00160000000600050000ff00:00160000000600050000ff00|001700000006000100000001:00170000000400010101|00180000000600060002000c:00180000000600060002000c|00190000001a00682e569f4a4b8c02f2f14318eeac1d2420641a06ac6b702876:00190000000300e801|001a00000006000100200001:001a00000003008102|001b00000006000300020001:001b00000005000302000c|001c00000006000100000001:,001c0000000400010101
001500000006000400000004:00150000000b0004080000000000000000|00160000000600050000ff00:00160000000600050000ff00|001700000006000100000001:00170000000400010101|00180000000600060002000c:00180000000600060002000c|00190000001a00682e569f4a4b8c02f2f14318eeac1d2420641a06ac6b702876:00190000000300e801|001a00000006000100200001:001a00000003008102|001b00000006000300020001:001b00000005000302000c|001c00000006000100000001:001c0000000400010101|001d0000000600060002001a:,001d0000000600060002001a
00160000000600050000ff00:00160000000600050000ff00|001700000006000100000001:00170000000400010101|00180000000600060002000c:00180000000600060002000c|00190000001a00682e569f4a4b8c02f2f14318eeac1d2420641a06ac6b702876:00190000000300e801|001a00000006000100200001:001a00000003008102|001b00000006000300020001:001b00000005000302000c|001c00000006000100000001:001c0000000400010101|001d0000000600060002001a:001d0000000600060002001a|001e00000006000300000002:,001e000000070003040022000f
001700000006000100000001:00170000000400010101|00180000000600060002000c:00180000000600060002000c|00190000001a00682e569f4a4b8c02f2f14318eeac1d2420641a06ac6b702876:00190000000300e801|001a00000006000100200001:001a00000003008102|001b00000006000300020001:001b00000005000302000c|001c00000006000100000001:001c0000000400010101|001d0000000600060002001a:001d0000000600060002001a|001e00000006000300000002:001e000000070003040022000f|001f00000006000500000000:,001f00000006000500000000
