source_text,target_text
00010000001a0091673f846abe3cf5d3ec267fcfef263cc86ccb5f2808771efd:000100000003009101|00020000000600060023002e:000200000003008602|000300000006000400030001:,0003000000050004020050
00020000000600060023002e:000200000003008602|000300000006000400030001:0003000000050004020050|000400000006000500000000:,000400000003008502
000300000006000400030001:0003000000050004020050|000400000006000500000000:000400000003008502|000500000006000300000001:,0005000000050003020000
000400000006000500000000:000400000003008502|000500000006000300000001:0005000000050003020000|000600000006000300010001:,0006000000050003020000
000500000006000300000001:0005000000050003020000|000600000006000300010001:0006000000050003020000|000700000006000400020001:,0007000000050004020001
000600000006000300010001:0006000000050003020000|000700000006000400020001:0007000000050004020001|000800000006000400000001:,0008000000050004020003
000700000006000400020001:0007000000050004020001|000800000006000400000001:0008000000050004020003|000900000006000200000001:,000900000003008202
000800000006000400000001:0008000000050004020003|000900000006000200000001:000900000003008202|000a00000006000400010001:,000a000000050004020000
000900000006000200000001:000900000003008202|000a00000006000400010001:000a000000050004020000|000b00000006000400030001:,000b000000050004020050
000a00000006000400010001:000a000000050004020000|000b00000006000400030001:000b000000050004020050|000c00000006000300000001:,000c000000050003020000
000b00000006000400030001:000b000000050004020050|000c00000006000300000001:000c000000050003020000|000d00000006000300010001:,000d000000050003020000
000c00000006000300000001:000c000000050003020000|000d00000006000300010001:000d000000050003020000|000e00000006000400020001:,000e000000050004020001
000d00000006000300010001:000d000000050003020000|000e00000006000400020001:000e000000050004020001|000f0000001200f8dfc08a32e3132f11108c2ac34e8539f1:,000f0000000300f801
000e00000006000400020001:000e000000050004020001|000f0000001200f8dfc08a32e3132f11108c2ac34e8539f1:000f0000000300f801|0010000000060002001a0001:,001000000003008202
000f0000001200f8dfc08a32e3132f11108c2ac34e8539f1:000f0000000300f801|0010000000060002001a0001:001000000003008202|001100000006000400010001:,0011000000050004020032
0010000000060002001a0001:001000000003008202|001100000006000400010001:0011000000050004020032|00120000000600050000ff00:,001200000003008502
001100000006000400010001:0011000000050004020032|00120000000600050000ff00:001200000003008502|001300000006000200000001:,001300000003008202
00120000000600050000ff00:001200000003008502|001300000006000200000001:001300000003008202|001400000006000400000001:,0014000000050004020003
001300000006000200000001:001300000003008202|001400000006000400000001:0014000000050004020003|00150000000a00a55fd26008d0e6e6ce:,00150000000300a501
001400000006000400000001:0014000000050004020003|00150000000a00a55fd26008d0e6e6ce:00150000000300a501|001600000006000400010001:,0016000000050004020053
00150000000a00a55fd26008d0e6e6ce:00150000000300a501|001600000006000400010001:0016000000050004020053|001700000006000400000001:,0017000000050004020003
001600000006000400010001:0016000000050004020053|001700000006000400000001:0017000000050004020003|001800000006000400020001:,0018000000050004020001
001700000006000400000001:0017000000050004020003|001800000006000400020001:0018000000050004020001|001900000006000300010001:,0019000000050003020000
001800000006000400020001:0018000000050004020001|001900000006000300010001:0019000000050003020000|001a00000006000300000001:,001a000000050003020000
001900000006000300010001:0019000000050003020000|001a00000006000300000001:001a000000050003020000|001b00000006000400030001:,001b000000050004020024
001a00000006000300000001:001a000000050003020000|001b00000006000400030001:001b000000050004020024|001c00000006000500000000:,001c00000003008502
001b00000006000400030001:001b000000050004020024|001c00000006000500000000:001c00000003008502|001d000000060002002d0001:,001d00000003008202
001c00000006000500000000:001c00000003008502|001d000000060002002d0001:001d00000003008202|001e00000006000200000001:,001e00000003008202
001d000000060002002d0001:001d00000003008202|001e00000006000200000001:001e00000003008202|001f00000006000400000001:,001f000000050004020002
001e00000006000200000001:001e00000003008202|001f00000006000400000001:001f000000050004020002|002000000006000200000001:,002000000003008202
001f00000006000400000001:001f000000050004020002|002000000006000200000001:002000000003008202|002100000006000400020001:,0021000000050004020008
002000000006000200000001:002000000003008202|002100000006000400020001:0021000000050004020008|002200000006000400030001:,0022000000050004020000
002100000006000400020001:0021000000050004020008|002200000006000400030001:0022000000050004020000|002300000006000500000000:,002300000003008502
002200000006000400030001:0022000000050004020000|002300000006000500000000:002300000003008502|002400000006000300010001:,0024000000050003020000
002300000006000500000000:002300000003008502|002400000006000300010001:0024000000050003020000|002500000006000300000001:,0025000000050003020000
002400000006000300010001:0024000000050003020000|002500000006000300000001:0025000000050003020000|002600000006000400010001:,0026000000050004020000
002500000006000300000001:0025000000050003020000|002600000006000400010001:0026000000050004020000|00270000000a004e9a7786f07dc347cc:,00270000000300ce01
002600000006000400010001:0026000000050004020000|00270000000a004e9a7786f07dc347cc:00270000000300ce01|002800000006000200060001:,002800000003008202
