source_text,target_text
00010000000600060000000a:00010000000600060000000a|000200000006000600010003:000200000006000600010003|000300000006000600020003:000300000006000600020003|000400000006000600030007:000400000006000600030007|000500000006000400000004:,00050000000b0004080000000000004024
000200000006000600010003:000200000006000600010003|000300000006000600020003:000300000006000600020003|000400000006000600030007:000400000006000600030007|000500000006000400000004:00050000000b0004080000000000004024|000600000006000600000008:,000600000006000600000008
000300000006000600020003:000300000006000600020003|000400000006000600030007:000400000006000600030007|000500000006000400000004:00050000000b0004080000000000004024|000600000006000600000008:000600000006000600000008|000700000006000600010001:,000700000006000600010001
000400000006000600030007:000400000006000600030007|000500000006000400000004:00050000000b0004080000000000004024|000600000006000600000008:000600000006000600000008|000700000006000600010001:000700000006000600010001|000800000006000600020000:,000800000006000600020000
000500000006000400000004:00050000000b0004080000000000004024|000600000006000600000008:000600000006000600000008|000700000006000600010001:000700000006000600010001|000800000006000600020000:000800000006000600020000|000900000006000600030001:,000900000006000600030001
000600000006000600000008:000600000006000600000008|000700000006000600010001:000700000006000600010001|000800000006000600020000:000800000006000600020000|000900000006000600030001:000900000006000600030001|000a00000006000400000004:,000a0000000b0004080000000000004020
000700000006000600010001:000700000006000600010001|000800000006000600020000:000800000006000600020000|000900000006000600030001:000900000006000600030001|000a00000006000400000004:000a0000000b0004080000000000004020|000b00000006000600000007:,000b00000006000600000007
000800000006000600020000:000800000006000600020000|000900000006000600030001:000900000006000600030001|000a00000006000400000004:000a0000000b0004080000000000004020|000b00000006000600000007:000b00000006000600000007|000c00000006000600010001:,000c00000006000600010001
000900000006000600030001:000900000006000600030001|000a00000006000400000004:000a0000000b0004080000000000004020|000b00000006000600000007:000b00000006000600000007|000c00000006000600010001:000c00000006000600010001|000d00000006000600020000:,000d00000006000600020000
000a00000006000400000004:000a0000000b0004080000000000004020|000b00000006000600000007:000b00000006000600000007|000c00000006000600010001:000c00000006000600010001|000d00000006000600020000:000d00000006000600020000|000e00000006000600030000:,000e00000006000600030000
000b00000006000600000007:000b00000006000600000007|000c00000006000600010001:000c00000006000600010001|000d00000006000600020000:000d00000006000600020000|000e00000006000600030000:000e00000006000600030000|000f00000006000400000004:,000f0000000b000408147b47ae7ae13f84
