source_text,target_text
000100000006000400000001:0001000000050004020000|00020000000600060001005b:00020000000600060001005b|000300000012008517057c6ea621e7061d6e4d387ed0f3f3:000300000003008501|000400000006000600000041:000400000006000600000041|0005000000060006001a0020:,000500000003008602
00020000000600060001005b:00020000000600060001005b|000300000012008517057c6ea621e7061d6e4d387ed0f3f3:000300000003008501|000400000006000600000041:000400000006000600000041|0005000000060006001a0020:000500000003008602|00060000000600050000ff00:,000600000003008502
000300000012008517057c6ea621e7061d6e4d387ed0f3f3:000300000003008501|000400000006000600000041:000400000006000600000041|0005000000060006001a0020:000500000003008602|00060000000600050000ff00:000600000003008502|000700000006000200000001:,00070000000400020101
000400000006000600000041:000400000006000600000041|0005000000060006001a0020:000500000003008602|00060000000600050000ff00:000600000003008502|000700000006000200000001:00070000000400020101|000800000006000300000001:,0008000000050003020047
0005000000060006001a0020:000500000003008602|00060000000600050000ff00:000600000003008502|000700000006000200000001:00070000000400020101|000800000006000300000001:0008000000050003020047|000900000006000400010001:,0009000000050004020000
00060000000600050000ff00:000600000003008502|000700000006000200000001:00070000000400020101|000800000006000300000001:0008000000050003020047|000900000006000400010001:0009000000050004020000|000a00000006000300010001:,000a000000050003020070
000700000006000200000001:00070000000400020101|000800000006000300000001:0008000000050003020047|000900000006000400010001:0009000000050004020000|000a00000006000300010001:000a000000050003020070|000b00000006000500000000:,000b00000003008502
000800000006000300000001:0008000000050003020047|000900000006000400010001:0009000000050004020000|000a00000006000300010001:000a000000050003020070|000b00000006000500000000:000b00000003008502|000c00000006000300000001:,000c000000050003020047
000900000006000400010001:0009000000050004020000|000a00000006000300010001:000a000000050003020070|000b00000006000500000000:000b00000003008502|000c00000006000300000001:000c000000050003020047|000d00000006000600010054:,000d00000006000600010054
000a00000006000300010001:000a000000050003020070|000b00000006000500000000:000b00000003008502|000c00000006000300000001:000c000000050003020047|000d00000006000600010054:000d00000006000600010054|000e00000006000600000052:,000e00000006000600000052
000b00000006000500000000:000b00000003008502|000c00000006000300000001:000c000000050003020047|000d00000006000600010054:000d00000006000600010054|000e00000006000600000052:000e00000006000600000052|000f00000006000400010001:,000f000000050004020000
000c00000006000300000001:000c000000050003020047|000d00000006000600010054:000d00000006000600010054|000e00000006000600000052:000e00000006000600000052|000f00000006000400010001:000f000000050004020000|001000000006000400000001:,001000000005000402002d
000d00000006000600010054:000d00000006000600010054|000e00000006000600000052:000e00000006000600000052|000f00000006000400010001:000f000000050004020000|001000000006000400000001:001000000005000402002d|00110000000a008f397b42b526a3e810:,001100000003008f01
000e00000006000600000052:000e00000006000600000052|000f00000006000400010001:000f000000050004020000|001000000006000400000001:001000000005000402002d|00110000000a008f397b42b526a3e810:001100000003008f01|001200000006000300010001:,001200000005000302005a
000f00000006000400010001:000f000000050004020000|001000000006000400000001:001000000005000402002d|00110000000a008f397b42b526a3e810:001100000003008f01|001200000006000300010001:001200000005000302005a|001300000006000600190032:,001300000003008602
001000000006000400000001:001000000005000402002d|00110000000a008f397b42b526a3e810:001100000003008f01|001200000006000300010001:001200000005000302005a|001300000006000600190032:001300000003008602|001400000006000200000001:,00140000000400020101
00110000000a008f397b42b526a3e810:001100000003008f01|001200000006000300010001:001200000005000302005a|001300000006000600190032:001300000003008602|001400000006000200000001:00140000000400020101|001500000006000300010001:,001500000005000302005d
001200000006000300010001:001200000005000302005a|001300000006000600190032:001300000003008602|001400000006000200000001:00140000000400020101|001500000006000300010001:001500000005000302005d|00160000000600060000005a:,00160000000600060000005a
001300000006000600190032:001300000003008602|001400000006000200000001:00140000000400020101|001500000006000300010001:001500000005000302005d|00160000000600060000005a:00160000000600060000005a|00170000000600050001ff00:,001700000003008502
001400000006000200000001:00140000000400020101|001500000006000300010001:001500000005000302005d|00160000000600060000005a:00160000000600060000005a|00170000000600050001ff00:001700000003008502|001800000006000300000001:,001800000005000302005d
001500000006000300010001:001500000005000302005d|00160000000600060000005a:00160000000600060000005a|00170000000600050001ff00:001700000003008502|001800000006000300000001:001800000005000302005d|001900000006000500000000:,001900000003008502
00160000000600060000005a:00160000000600060000005a|00170000000600050001ff00:001700000003008502|001800000006000300000001:001800000005000302005d|001900000006000500000000:001900000003008502|001a00000006000400010001:,001a000000050004020000
00170000000600050001ff00:001700000003008502|001800000006000300000001:001800000005000302005d|001900000006000500000000:001900000003008502|001a00000006000400010001:001a000000050004020000|001b00000006000600010045:,001b00000006000600010045
001800000006000300000001:001800000005000302005d|001900000006000500000000:001900000003008502|001a00000006000400010001:001a000000050004020000|001b00000006000600010045:001b00000006000600010045|001c0000001a002e495e94cba2c07bedcf1f1d81e6f458d494e0422e6e3ffaa4:,001c0000000300ae01
001900000006000500000000:001900000003008502|001a00000006000400010001:001a000000050004020000|001b00000006000600010045:001b00000006000600010045|001c0000001a002e495e94cba2c07bedcf1f1d81e6f458d494e0422e6e3ffaa4:001c0000000300ae01|001d00000006000400000001:,001d000000050004020000
001a00000006000400010001:001a000000050004020000|001b00000006000600010045:001b00000006000600010045|001c0000001a002e495e94cba2c07bedcf1f1d81e6f458d494e0422e6e3ffaa4:001c0000000300ae01|001d00000006000400000001:001d000000050004020000|001e00000006000200000001:,001e0000000400020101
001b00000006000600010045:001b00000006000600010045|001c0000001a002e495e94cba2c07bedcf1f1d81e6f458d494e0422e6e3ffaa4:001c0000000300ae01|001d00000006000400000001:001d000000050004020000|001e00000006000200000001:001e0000000400020101|001f00000006000200000001:,001f0000000400020101
001c0000001a002e495e94cba2c07bedcf1f1d81e6f458d494e0422e6e3ffaa4:001c0000000300ae01|001d00000006000400000001:001d000000050004020000|001e00000006000200000001:001e0000000400020101|001f00000006000200000001:001f0000000400020101|002000000006000400010001:,0020000000050004020064
001d00000006000400000001:001d000000050004020000|001e00000006000200000001:001e0000000400020101|001f00000006000200000001:001f0000000400020101|002000000006000400010001:0020000000050004020064|002100000006000600000056:,002100000006000600000056
001e00000006000200000001:001e0000000400020101|001f00000006000200000001:001f0000000400020101|002000000006000400010001:0020000000050004020064|002100000006000600000056:002100000006000600000056|002200000006000600010018:,002200000006000600010018
001f00000006000200000001:001f0000000400020101|002000000006000400010001:0020000000050004020064|002100000006000600000056:002100000006000600000056|002200000006000600010018:002200000006000600010018|002300000006000600030047:,002300000003008602
002000000006000400010001:0020000000050004020064|002100000006000600000056:002100000006000600000056|002200000006000600010018:002200000006000600010018|002300000006000600030047:002300000003008602|002400000006000300000001:,0024000000050003020119
