source_text,target_text
000100000006000300010001:0001000000050003020000|000200000006000400000001:0002000000050004020000|000300000006000500000000:,000300000003008502
000200000006000400000001:0002000000050004020000|000300000006000500000000:000300000003008502|000400000006000200050001:,000400000003008202
000300000006000500000000:000300000003008502|000400000006000200050001:000400000003008202|00050000001a0071e532d8b81bcbf71c10e8f8baa821c8dd5c124964cfa65982:,00050000000300f101
000400000006000200050001:000400000003008202|00050000001a0071e532d8b81bcbf71c10e8f8baa821c8dd5c124964cfa65982:00050000000300f101|000600000006000600000008:,000600000006000600000008
00050000001a0071e532d8b81bcbf71c10e8f8baa821c8dd5c124964cfa65982:00050000000300f101|000600000006000600000008:000600000006000600000008|000700000006000600010058:,000700000006000600010058
000600000006000600000008:000600000006000600000008|000700000006000600010058:000700000006000600010058|000800000006000300000001:,0008000000050003020008
000700000006000600010058:000700000006000600010058|000800000006000300000001:0008000000050003020008|000900000006000400010001:,0009000000050004020000
000800000006000300000001:0008000000050003020008|000900000006000400010001:0009000000050004020000|000a00000006000200000001:,000a0000000400020101
000900000006000400010001:0009000000050004020000|000a00000006000200000001:000a0000000400020101|000b000000060005000aff00:,000b00000003008502
000a00000006000200000001:000a0000000400020101|000b000000060005000aff00:000b00000003008502|000c00000006000300000001:,000c000000050003020008
000b000000060005000aff00:000b00000003008502|000c00000006000300000001:000c000000050003020008|000d00000006000600010044:,000d00000006000600010044
000c00000006000300000001:000c000000050003020008|000d00000006000600010044:000d00000006000600010044|000e00000006000600000023:,000e00000006000600000023
000d00000006000600010044:000d00000006000600010044|000e00000006000600000023:000e00000006000600000023|000f0000000a006c914bd50357d8ffd9:,000f0000000300ec01
000e00000006000600000023:000e00000006000600000023|000f0000000a006c914bd50357d8ffd9:000f0000000300ec01|001000000006000400000001:,001000000005000402001b
000f0000000a006c914bd50357d8ffd9:000f0000000300ec01|001000000006000400000001:001000000005000402001b|00110000000600050000ff00:,001100000003008502
001000000006000400000001:001000000005000402001b|00110000000600050000ff00:001100000003008502|001200000006000300010001:,0012000000050003020053
00110000000600050000ff00:001100000003008502|001200000006000300010001:0012000000050003020053|001300000006000400010001:,0013000000050004020000
001200000006000300010001:0012000000050003020053|001300000006000400010001:0013000000050004020000|001400000006000200000001:,00140000000400020101
001300000006000400010001:0013000000050004020000|001400000006000200000001:00140000000400020101|001500000006000400010001:,0015000000050004020000
001400000006000200000001:00140000000400020101|001500000006000400010001:0015000000050004020000|001600000006000400000001:,001600000005000402001b
001500000006000400010001:0015000000050004020000|001600000006000400000001:001600000005000402001b|00170000000600060001004d:,00170000000600060001004d
001600000006000400000001:001600000005000402001b|00170000000600060001004d:00170000000600060001004d|00180000000a007d26ba99e7fcde193e:,00180000000300fd01
00170000000600060001004d:00170000000600060001004d|00180000000a007d26ba99e7fcde193e:00180000000300fd01|001900000006000600150045:,001900000003008602
00180000000a007d26ba99e7fcde193e:00180000000300fd01|001900000006000600150045:001900000003008602|001a00000006000500000000:,001a00000003008502
001900000006000600150045:001900000003008602|001a00000006000500000000:001a00000003008502|001b00000006000200000001:,001b0000000400020101
001a00000006000500000000:001a00000003008502|001b00000006000200000001:001b0000000400020101|001c00000006000300000001:,001c00000005000302002d
001b00000006000200000001:001b0000000400020101|001c00000006000300000001:001c00000005000302002d|001d00000006000300010001:,001d00000005000302005b
001c00000006000300000001:001c00000005000302002d|001d00000006000300010001:001d00000005000302005b|001e00000006000600000021:,001e00000006000600000021
001d00000006000300010001:001d00000005000302005b|001e00000006000600000021:001e00000006000600000021|001f00000006000300000001:,001f000000050003020021
001e00000006000600000021:001e00000006000600000021|001f00000006000300000001:001f000000050003020021|002000000006000400010001:,0020000000050004020000
001f00000006000300000001:001f000000050003020021|002000000006000400010001:0020000000050004020000|002100000006000500000000:,002100000003008502
002000000006000400010001:0020000000050004020000|002100000006000500000000:002100000003008502|002200000006000400000001:,0022000000050004020039
002100000006000500000000:002100000003008502|002200000006000400000001:0022000000050004020039|002300000006000600000018:,002300000006000600000018
002200000006000400000001:0022000000050004020039|002300000006000600000018:002300000006000600000018|00240000001a0090f5fa737cf82dc23940ca2f61ef49590eddf6c41f653d5f36:,002400000003009001
002300000006000600000018:002300000006000600000018|00240000001a0090f5fa737cf82dc23940ca2f61ef49590eddf6c41f653d5f36:002400000003009001|002500000006000600010047:,002500000006000600010047
00240000001a0090f5fa737cf82dc23940ca2f61ef49590eddf6c41f653d5f36:002400000003009001|002500000006000600010047:002500000006000600010047|002600000006000300010001:,002600000005000302004d
002500000006000600010047:002500000006000600010047|002600000006000300010001:002600000005000302004d|002700000006000400320001:,002700000003008402
002600000006000300010001:002600000005000302004d|002700000006000400320001:002700000003008402|002800000006000200000001:,00280000000400020101
002700000006000400320001:002700000003008402|002800000006000200000001:00280000000400020101|002900000006000300010001:,002900000005000302004d
002800000006000200000001:00280000000400020101|002900000006000300010001:002900000005000302004d|002a00000006000200000001:,002a0000000400020101
002900000006000300010001:002900000005000302004d|002a00000006000200000001:002a0000000400020101|002b00000006000400000001:,002b00000005000402004b
002a00000006000200000001:002a0000000400020101|002b00000006000400000001:002b00000005000402004b|002c00000006000200270001:,002c00000003008202
002b00000006000400000001:002b00000005000402004b|002c00000006000200270001:002c00000003008202|002d00000006000400010001:,002d000000050004020000
002c00000006000200270001:002c00000003008202|002d00000006000400010001:002d000000050004020000|002e0000000a004b95a566793d29c2a0:,002e0000000300cb01
002d00000006000400010001:002d000000050004020000|002e0000000a004b95a566793d29c2a0:002e0000000300cb01|002f00000006000600000011:,002f00000006000600000011
002e0000000a004b95a566793d29c2a0:002e0000000300cb01|002f00000006000600000011:002f00000006000600000011|00300000000600060001000b:,00300000000600060001000b
002f00000006000600000011:002f00000006000600000011|00300000000600060001000b:00300000000600060001000b|00310000000600050000ff00:,003100000003008502
00300000000600060001000b:00300000000600060001000b|00310000000600050000ff00:003100000003008502|003200000006000300000001:,0032000000050003020033
00310000000600050000ff00:003100000003008502|003200000006000300000001:0032000000050003020033|0033000000060006000f0043:,003300000003008602
003200000006000300000001:0032000000050003020033|0033000000060006000f0043:003300000003008602|003400000006000200000001:,00340000000400020101
0033000000060006000f0043:003300000003008602|003400000006000200000001:00340000000400020101|00350000001a00b2548dc809d401a14bb75a0d4fabbcc882c7ed4d7b99cd6fae:,00350000000300b201
003400000006000200000001:00340000000400020101|00350000001a00b2548dc809d401a14bb75a0d4fabbcc882c7ed4d7b99cd6fae:00350000000300b201|003600000006000500000000:,003600000003008502
