source_text,target_text
000100000006000100000001:00010000000400010100|00020000000600050000ff00:00020000000600050000ff00|000300000006000100000001:,00030000000400010101
00020000000600050000ff00:00020000000600050000ff00|000300000006000100000001:00030000000400010101|000400000006000500000000:,000400000006000500000000
000300000006000100000001:00030000000400010101|000400000006000500000000:000400000006000500000000|000500000006000100010001:,00050000000400010100
000400000006000500000000:000400000006000500000000|000500000006000100010001:00050000000400010100|00060000000600050001ff00:,00060000000600050001ff00
000500000006000100010001:00050000000400010100|00060000000600050001ff00:00060000000600050001ff00|000700000006000100010001:,00070000000400010101
00060000000600050001ff00:00060000000600050001ff00|000700000006000100010001:00070000000400010101|000800000006000500010000:,000800000006000500010000
000700000006000100010001:00070000000400010101|000800000006000500010000:000800000006000500010000|000900000006000100020001:,00090000000400010100
000800000006000500010000:000800000006000500010000|000900000006000100020001:00090000000400010100|000a0000000600050002ff00:,000a0000000600050002ff00
000900000006000100020001:00090000000400010100|000a0000000600050002ff00:000a0000000600050002ff00|000b00000006000100020001:,000b0000000400010101
000a0000000600050002ff00:000a0000000600050002ff00|000b00000006000100020001:000b0000000400010101|000c00000006000500020000:,000c00000006000500020000
000b00000006000100020001:000b0000000400010101|000c00000006000500020000:000c00000006000500020000|000d00000006000100030001:,000d0000000400010100
000c00000006000500020000:000c00000006000500020000|000d00000006000100030001:000d0000000400010100|000e0000000600050003ff00:,000e0000000600050003ff00
000d00000006000100030001:000d0000000400010100|000e0000000600050003ff00:000e0000000600050003ff00|000f00000006000100030001:,000f0000000400010101
000e0000000600050003ff00:000e0000000600050003ff00|000f00000006000100030001:000f0000000400010101|001000000006000500030000:,001000000006000500030000
000f00000006000100030001:000f0000000400010101|001000000006000500030000:001000000006000500030000|001100000006000100040001:,00110000000400010100
001000000006000500030000:001000000006000500030000|001100000006000100040001:00110000000400010100|00120000000600050004ff00:,00120000000600050004ff00
001100000006000100040001:00110000000400010100|00120000000600050004ff00:00120000000600050004ff00|001300000006000100040001:,00130000000400010101
