source_text,target_text
00010000000a0060dee9c4b98a00f66d:00010000000300e001|000200000006000300010001:0002000000050003020000|00030000000900100020000102000a:000300000003009002|000400000006000300000001:0004000000050003020000|000500000006000400010001:,0005000000050004020000
000200000006000300010001:0002000000050003020000|00030000000900100020000102000a:000300000003009002|000400000006000300000001:0004000000050003020000|000500000006000400010001:0005000000050004020000|00060000000600050000ff00:,000600000003008502
00030000000900100020000102000a:000300000003009002|000400000006000300000001:0004000000050003020000|000500000006000400010001:0005000000050004020000|00060000000600050000ff00:000600000003008502|000700000006000400030001:,0007000000050004020000
000400000006000300000001:0004000000050003020000|000500000006000400010001:0005000000050004020000|00060000000600050000ff00:000600000003008502|000700000006000400030001:0007000000050004020000|000800000006000200000001:,000800000003008202
000500000006000400010001:0005000000050004020000|00060000000600050000ff00:000600000003008502|000700000006000400030001:0007000000050004020000|000800000006000200000001:000800000003008202|000900000006000400000001:,0009000000050004020002
00060000000600050000ff00:000600000003008502|000700000006000400030001:0007000000050004020000|000800000006000200000001:000800000003008202|000900000006000400000001:0009000000050004020002|000a00000006000400020001:,000a000000050004020003
000700000006000400030001:0007000000050004020000|000800000006000200000001:000800000003008202|000900000006000400000001:0009000000050004020002|000a00000006000400020001:000a000000050004020003|000b00000006000300010001:,000b000000050003020000
000800000006000200000001:000800000003008202|000900000006000400000001:0009000000050004020002|000a00000006000400020001:000a000000050004020003|000b00000006000300010001:000b000000050003020000|000c00000012009dcb5dc334c1c522729742242c2ebf5b73:,000c00000003009d01
000900000006000400000001:0009000000050004020002|000a00000006000400020001:000a000000050004020003|000b00000006000300010001:000b000000050003020000|000c00000012009dcb5dc334c1c522729742242c2ebf5b73:000c00000003009d01|000d00000006000400030001:,000d000000050004020000
000a00000006000400020001:000a000000050004020003|000b00000006000300010001:000b000000050003020000|000c00000012009dcb5dc334c1c522729742242c2ebf5b73:000c00000003009d01|000d00000006000400030001:000d000000050004020000|000e000000060004002c0001:,000e00000003008402
000b00000006000300010001:000b000000050003020000|000c00000012009dcb5dc334c1c522729742242c2ebf5b73:000c00000003009d01|000d00000006000400030001:000d000000050004020000|000e000000060004002c0001:000e00000003008402|000f0000000600050000ff00:,000f00000003008502
000c00000012009dcb5dc334c1c522729742242c2ebf5b73:000c00000003009d01|000d00000006000400030001:000d000000050004020000|000e000000060004002c0001:000e00000003008402|000f0000000600050000ff00:000f00000003008502|001000000006000200000001:,001000000003008202
000d00000006000400030001:000d000000050004020000|000e000000060004002c0001:000e00000003008402|000f0000000600050000ff00:000f00000003008502|001000000006000200000001:001000000003008202|001100000006000400000001:,0011000000050004020002
000e000000060004002c0001:000e00000003008402|000f0000000600050000ff00:000f00000003008502|001000000006000200000001:001000000003008202|001100000006000400000001:0011000000050004020002|001200000006000400020001:,0012000000050004020003
000f0000000600050000ff00:000f00000003008502|001000000006000200000001:001000000003008202|001100000006000400000001:0011000000050004020002|001200000006000400020001:0012000000050004020003|001300000006000400010001:,0013000000050004020000
001000000006000200000001:001000000003008202|001100000006000400000001:0011000000050004020002|001200000006000400020001:0012000000050004020003|001300000006000400010001:0013000000050004020000|001400000006000300000001:,0014000000050003020000
