source_text,target_text
00010000000600060000366c:00010000000600060000366c|00020000000600060001cfe2:00020000000600060001cfe2|00030000000600060002921a:00030000000600060002921a|0004000000060006000311e7:0004000000060006000311e7|000500000006000400000004:,00050000000b000408000000004d10c10b
00020000000600060001cfe2:00020000000600060001cfe2|00030000000600060002921a:00030000000600060002921a|0004000000060006000311e7:0004000000060006000311e7|000500000006000400000004:00050000000b000408000000004d10c10b|00060000000600060000ed13:,00060000000600060000ed13
00030000000600060002921a:00030000000600060002921a|0004000000060006000311e7:0004000000060006000311e7|000500000006000400000004:00050000000b000408000000004d10c10b|00060000000600060000ed13:00060000000600060000ed13|00070000000600060001d4de:,00070000000600060001d4de
0004000000060006000311e7:0004000000060006000311e7|000500000006000400000004:00050000000b000408000000004d10c10b|00060000000600060000ed13:00060000000600060000ed13|00070000000600060001d4de:00070000000600060001d4de|00080000000600060002da90:,00080000000600060002da90
000500000006000400000004:00050000000b000408000000004d10c10b|00060000000600060000ed13:00060000000600060000ed13|00070000000600060001d4de:00070000000600060001d4de|00080000000600060002da90:00080000000600060002da90|000900000006000600033c1b:,000900000006000600033c1b
00060000000600060000ed13:00060000000600060000ed13|00070000000600060001d4de:00070000000600060001d4de|00080000000600060002da90:00080000000600060002da90|000900000006000600033c1b:000900000006000600033c1b|000a00000006000400000004:,000a0000000b000408000000004f94c127
00070000000600060001d4de:00070000000600060001d4de|00080000000600060002da90:00080000000600060002da90|000900000006000600033c1b:000900000006000600033c1b|000a00000006000400000004:000a0000000b000408000000004f94c127|000b00000006000600000a32:,000b00000006000600000a32
00080000000600060002da90:00080000000600060002da90|000900000006000600033c1b:000900000006000600033c1b|000a00000006000400000004:000a0000000b000408000000004f94c127|000b00000006000600000a32:000b00000006000600000a32|000c0000000600060001bbac:,000c0000000600060001bbac
000900000006000600033c1b:000900000006000600033c1b|000a00000006000400000004:000a0000000b000408000000004f94c127|000b00000006000600000a32:000b00000006000600000a32|000c0000000600060001bbac:000c0000000600060001bbac|000d0000000600060002fafd:,000d0000000600060002fafd
000a00000006000400000004:000a0000000b000408000000004f94c127|000b00000006000600000a32:000b00000006000600000a32|000c0000000600060001bbac:000c0000000600060001bbac|000d0000000600060002fafd:000d0000000600060002fafd|000e0000000600060003c0a1:,000e0000000600060003c0a1
000b00000006000600000a32:000b00000006000600000a32|000c0000000600060001bbac:000c0000000600060001bbac|000d0000000600060002fafd:000d0000000600060002fafd|000e0000000600060003c0a1:000e0000000600060003c0a1|000f00000006000400000004:,000f0000000b00040800000000c4fbc142
000c0000000600060001bbac:000c0000000600060001bbac|000d0000000600060002fafd:000d0000000600060002fafd|000e0000000600060003c0a1:000e0000000600060003c0a1|000f00000006000400000004:000f0000000b00040800000000c4fbc142|001000000006000600001692:,001000000006000600001692
000d0000000600060002fafd:000d0000000600060002fafd|000e0000000600060003c0a1:000e0000000600060003c0a1|000f00000006000400000004:000f0000000b00040800000000c4fbc142|001000000006000600001692:001000000006000600001692|00110000000600060001a0cd:,00110000000600060001a0cd
000e0000000600060003c0a1:000e0000000600060003c0a1|000f00000006000400000004:000f0000000b00040800000000c4fbc142|001000000006000600001692:001000000006000600001692|00110000000600060001a0cd:00110000000600060001a0cd|0012000000060006000231d7:,0012000000060006000231d7
000f00000006000400000004:000f0000000b00040800000000c4fbc142|001000000006000600001692:001000000006000600001692|00110000000600060001a0cd:00110000000600060001a0cd|0012000000060006000231d7:0012000000060006000231d7|001300000006000600038959:,001300000006000600038959
001000000006000600001692:001000000006000600001692|00110000000600060001a0cd:00110000000600060001a0cd|0012000000060006000231d7:0012000000060006000231d7|001300000006000600038959:001300000006000600038959|001400000006000400000004:,00140000000b00040800000000bde6c13a
