source_text,target_text
000100000006000200000001:000100000003008202|000200000006000400000001:0002000000050004020002|000300000006000200050001:000300000003008202|000400000006000300010001:0004000000050003020000|000500000006000400020001:0005000000050004020002|000600000006000400030001:0006000000050004020019|00070000001a001bc01dd21ad95a2af6e2b0fa54140a52a82b5bba27a1326417:,000700000003009b01
000200000006000400000001:0002000000050004020002|000300000006000200050001:000300000003008202|000400000006000300010001:0004000000050003020000|000500000006000400020001:0005000000050004020002|000600000006000400030001:0006000000050004020019|00070000001a001bc01dd21ad95a2af6e2b0fa54140a52a82b5bba27a1326417:000700000003009b01|00080000000600050000ff00:,000800000003008502
000300000006000200050001:000300000003008202|000400000006000300010001:0004000000050003020000|000500000006000400020001:0005000000050004020002|000600000006000400030001:0006000000050004020019|00070000001a001bc01dd21ad95a2af6e2b0fa54140a52a82b5bba27a1326417:000700000003009b01|00080000000600050000ff00:000800000003008502|000900000006000300000001:,0009000000050003020000
000400000006000300010001:0004000000050003020000|000500000006000400020001:0005000000050004020002|000600000006000400030001:0006000000050004020019|00070000001a001bc01dd21ad95a2af6e2b0fa54140a52a82b5bba27a1326417:000700000003009b01|00080000000600050000ff00:000800000003008502|000900000006000300000001:0009000000050003020000|000a00000006000400010001:,000a000000050004020032
000500000006000400020001:0005000000050004020002|000600000006000400030001:0006000000050004020019|00070000001a001bc01dd21ad95a2af6e2b0fa54140a52a82b5bba27a1326417:000700000003009b01|00080000000600050000ff00:000800000003008502|000900000006000300000001:0009000000050003020000|000a00000006000400010001:000a000000050004020032|000b00000006000200020001:,000b00000003008202
000600000006000400030001:0006000000050004020019|00070000001a001bc01dd21ad95a2af6e2b0fa54140a52a82b5bba27a1326417:000700000003009b01|00080000000600050000ff00:000800000003008502|000900000006000300000001:0009000000050003020000|000a00000006000400010001:000a000000050004020032|000b00000006000200020001:000b00000003008202|000c00000006000400000001:,000c000000050004020002
00070000001a001bc01dd21ad95a2af6e2b0fa54140a52a82b5bba27a1326417:000700000003009b01|00080000000600050000ff00:000800000003008502|000900000006000300000001:0009000000050003020000|000a00000006000400010001:000a000000050004020032|000b00000006000200020001:000b00000003008202|000c00000006000400000001:000c000000050004020002|000d00000006000300000001:,000d000000050003020000
00080000000600050000ff00:000800000003008502|000900000006000300000001:0009000000050003020000|000a00000006000400010001:000a000000050004020032|000b00000006000200020001:000b00000003008202|000c00000006000400000001:000c000000050004020002|000d00000006000300000001:000d000000050003020000|000e00000006000400020001:,000e000000050004020001
000900000006000300000001:0009000000050003020000|000a00000006000400010001:000a000000050004020032|000b00000006000200020001:000b00000003008202|000c00000006000400000001:000c000000050004020002|000d00000006000300000001:000d000000050003020000|000e00000006000400020001:000e000000050004020001|000f0000000600050000ff00:,000f00000003008502
000a00000006000400010001:000a000000050004020032|000b00000006000200020001:000b00000003008202|000c00000006000400000001:000c000000050004020002|000d00000006000300000001:000d000000050003020000|000e00000006000400020001:000e000000050004020001|000f0000000600050000ff00:000f00000003008502|001000000006000400030001:,0010000000050004020050
