source_text,target_text
00010000000b00100000000204001e0000:000100000006001000000002|000200000006000200000001:00020000000400020100|000300000006000300000002:000300000007000304001e0000|000400000006000200000001:00040000000400020100|00050000000b00100000000204fff3ffff:000500000006001000000002|000600000006000300000002:000600000007000304fff3ffff|000700000006000200000001:00070000000400020100|000800000006000300000002:000800000007000304fff3ffff|00090000000b0010000000020400180000:,000900000006001000000002
000200000006000200000001:00020000000400020100|000300000006000300000002:000300000007000304001e0000|000400000006000200000001:00040000000400020100|00050000000b00100000000204fff3ffff:000500000006001000000002|000600000006000300000002:000600000007000304fff3ffff|000700000006000200000001:00070000000400020100|000800000006000300000002:000800000007000304fff3ffff|00090000000b0010000000020400180000:000900000006001000000002|000a00000006000200000001:,000a0000000400020100
000300000006000300000002:000300000007000304001e0000|000400000006000200000001:00040000000400020100|00050000000b00100000000204fff3ffff:000500000006001000000002|000600000006000300000002:000600000007000304fff3ffff|000700000006000200000001:00070000000400020100|000800000006000300000002:000800000007000304fff3ffff|00090000000b0010000000020400180000:000900000006001000000002|000a00000006000200000001:000a0000000400020100|000b00000006000300000002:,000b0000000700030400180000
000400000006000200000001:00040000000400020100|00050000000b00100000000204fff3ffff:000500000006001000000002|000600000006000300000002:000600000007000304fff3ffff|000700000006000200000001:00070000000400020100|000800000006000300000002:000800000007000304fff3ffff|00090000000b0010000000020400180000:000900000006001000000002|000a00000006000200000001:000a0000000400020100|000b00000006000300000002:000b0000000700030400180000|000c0000000b0010000000020400050000:,000c00000006001000000002
00050000000b00100000000204fff3ffff:000500000006001000000002|000600000006000300000002:000600000007000304fff3ffff|000700000006000200000001:00070000000400020100|000800000006000300000002:000800000007000304fff3ffff|00090000000b0010000000020400180000:000900000006001000000002|000a00000006000200000001:000a0000000400020100|000b00000006000300000002:000b0000000700030400180000|000c0000000b0010000000020400050000:000c00000006001000000002|000d00000006000300000002:,000d0000000700030400050000
000600000006000300000002:000600000007000304fff3ffff|000700000006000200000001:00070000000400020100|000800000006000300000002:000800000007000304fff3ffff|00090000000b0010000000020400180000:000900000006001000000002|000a00000006000200000001:000a0000000400020100|000b00000006000300000002:000b0000000700030400180000|000c0000000b0010000000020400050000:000c00000006001000000002|000d00000006000300000002:000d0000000700030400050000|000e0000000b00100000000204ffceffff:,000e00000006001000000002
000700000006000200000001:00070000000400020100|000800000006000300000002:000800000007000304fff3ffff|00090000000b0010000000020400180000:000900000006001000000002|000a00000006000200000001:000a0000000400020100|000b00000006000300000002:000b0000000700030400180000|000c0000000b0010000000020400050000:000c00000006001000000002|000d00000006000300000002:000d0000000700030400050000|000e0000000b00100000000204ffceffff:000e00000006001000000002|000f00000006000200000001:,000f0000000400020100
000800000006000300000002:000800000007000304fff3ffff|00090000000b0010000000020400180000:000900000006001000000002|000a00000006000200000001:000a0000000400020100|000b00000006000300000002:000b0000000700030400180000|000c0000000b0010000000020400050000:000c00000006001000000002|000d00000006000300000002:000d0000000700030400050000|000e0000000b00100000000204ffceffff:000e00000006001000000002|000f00000006000200000001:000f0000000400020100|00100000000b00100000000204ffecffff:,001000000006001000000002
00090000000b0010000000020400180000:000900000006001000000002|000a00000006000200000001:000a0000000400020100|000b00000006000300000002:000b0000000700030400180000|000c0000000b0010000000020400050000:000c00000006001000000002|000d00000006000300000002:000d0000000700030400050000|000e0000000b00100000000204ffceffff:000e00000006001000000002|000f00000006000200000001:000f0000000400020100|00100000000b00100000000204ffecffff:001000000006001000000002|001100000006000300000002:,001100000007000304ffecffff
000a00000006000200000001:000a0000000400020100|000b00000006000300000002:000b0000000700030400180000|000c0000000b0010000000020400050000:000c00000006001000000002|000d00000006000300000002:000d0000000700030400050000|000e0000000b00100000000204ffceffff:000e00000006001000000002|000f00000006000200000001:000f0000000400020100|00100000000b00100000000204ffecffff:001000000006001000000002|001100000006000300000002:001100000007000304ffecffff|001200000006000200000001:,00120000000400020100
000b00000006000300000002:000b0000000700030400180000|000c0000000b0010000000020400050000:000c00000006001000000002|000d00000006000300000002:000d0000000700030400050000|000e0000000b00100000000204ffceffff:000e00000006001000000002|000f00000006000200000001:000f0000000400020100|00100000000b00100000000204ffecffff:001000000006001000000002|001100000006000300000002:001100000007000304ffecffff|001200000006000200000001:00120000000400020100|001300000006000300000002:,001300000007000304ffecffff
000c0000000b0010000000020400050000:000c00000006001000000002|000d00000006000300000002:000d0000000700030400050000|000e0000000b00100000000204ffceffff:000e00000006001000000002|000f00000006000200000001:000f0000000400020100|00100000000b00100000000204ffecffff:001000000006001000000002|001100000006000300000002:001100000007000304ffecffff|001200000006000200000001:00120000000400020100|001300000006000300000002:001300000007000304ffecffff|00140000000b0010000000020400000000:,001400000006001000000002
000d00000006000300000002:000d0000000700030400050000|000e0000000b00100000000204ffceffff:000e00000006001000000002|000f00000006000200000001:000f0000000400020100|00100000000b00100000000204ffecffff:001000000006001000000002|001100000006000300000002:001100000007000304ffecffff|001200000006000200000001:00120000000400020100|001300000006000300000002:001300000007000304ffecffff|00140000000b0010000000020400000000:001400000006001000000002|001500000006000200000001:,00150000000400020100
000e0000000b00100000000204ffceffff:000e00000006001000000002|000f00000006000200000001:000f0000000400020100|00100000000b00100000000204ffecffff:001000000006001000000002|001100000006000300000002:001100000007000304ffecffff|001200000006000200000001:00120000000400020100|001300000006000300000002:001300000007000304ffecffff|00140000000b0010000000020400000000:001400000006001000000002|001500000006000200000001:00150000000400020100|001600000006000200000001:,00160000000400020100
000f00000006000200000001:000f0000000400020100|00100000000b00100000000204ffecffff:001000000006001000000002|001100000006000300000002:001100000007000304ffecffff|001200000006000200000001:00120000000400020100|001300000006000300000002:001300000007000304ffecffff|00140000000b0010000000020400000000:001400000006001000000002|001500000006000200000001:00150000000400020100|001600000006000200000001:00160000000400020100|00170000000b0010000000020400240000:,001700000006001000000002
