source_text,target_text
0300001902f08032010000000000080000f0000001000101e0:0300001b02f080320300000000000800000000f0000001000101e0|0300002502f080320100000100000e00060501120a10020002000084000000000400100014:0300001602f0803203000001000002000100000501ff|0300002402f080320100000200000e00050501120a100200010000830001780004000801:,0300001602f080320300000200000200010000050105
0300002502f080320100000100000e00060501120a10020002000084000000000400100014:0300001602f0803203000001000002000100000501ff|0300002402f080320100000200000e00050501120a100200010000830001780004000801:0300001602f080320300000200000200010000050105|0300001f02f080320100000300000e00000401120a10020002000083000000:,0300001b02f0803203000003000002000600000401ff0400100000
0300002402f080320100000200000e00050501120a100200010000830001780004000801:0300001602f080320300000200000200010000050105|0300001f02f080320100000300000e00000401120a10020002000083000000:0300001b02f0803203000003000002000600000401ff0400100000|0300002402f080320100000400000e00050501120a100200010000830000000004000800:,0300001602f0803203000004000002000100000501ff
0300001f02f080320100000300000e00000401120a10020002000083000000:0300001b02f0803203000003000002000600000401ff0400100000|0300002402f080320100000400000e00050501120a100200010000830000000004000800:0300001602f0803203000004000002000100000501ff|0300001f02f080320100000500000e00000401120a10020002000084000000:,0300001b02f0803203000005000002000600000401ff0400100014
0300002402f080320100000400000e00050501120a100200010000830000000004000800:0300001602f0803203000004000002000100000501ff|0300001f02f080320100000500000e00000401120a10020002000084000000:0300001b02f0803203000005000002000600000401ff0400100014|0300002502f080320100000600000e00060501120a10020002000084000000000400100003:,0300001602f0803203000006000002000100000501ff
0300001f02f080320100000500000e00000401120a10020002000084000000:0300001b02f0803203000005000002000600000401ff0400100014|0300002502f080320100000600000e00060501120a10020002000084000000000400100003:0300001602f0803203000006000002000100000501ff|0300002502f080320100000700000e00060501120a1002000200028400000000040010002f:,0300001602f08032030000070000020001000005010a
0300002502f080320100000600000e00060501120a10020002000084000000000400100003:0300001602f0803203000006000002000100000501ff|0300002502f080320100000700000e00060501120a1002000200028400000000040010002f:0300001602f08032030000070000020001000005010a|0300001f02f080320100000800000e00000401120a10020002000083000000:,0300001b02f0803203000008000002000600000401ff0400100000
0300002502f080320100000700000e00060501120a1002000200028400000000040010002f:0300001602f08032030000070000020001000005010a|0300001f02f080320100000800000e00000401120a10020002000083000000:0300001b02f0803203000008000002000600000401ff0400100000|0300001f02f080320100000900000e00000401120a10020002000084000000:,0300001b02f0803203000009000002000600000401ff0400100003
0300001f02f080320100000800000e00000401120a10020002000083000000:0300001b02f0803203000008000002000600000401ff0400100000|0300001f02f080320100000900000e00000401120a10020002000084000000:0300001b02f0803203000009000002000600000401ff0400100003|0300002402f080320100000a00000e00050501120a100200010000830000000004000800:,0300001602f080320300000a000002000100000501ff
0300001f02f080320100000900000e00000401120a10020002000084000000:0300001b02f0803203000009000002000600000401ff0400100003|0300002402f080320100000a00000e00050501120a100200010000830000000004000800:0300001602f080320300000a000002000100000501ff|0300001f02f080320100000b00000e00000401120a10020009000083000000:,0300001902f080320300000b00000200040000040105000004
