source_text,target_text
00010000000b0010000000020400004110:000100000006001000000002|000200000006000400000002:,0002000000070004046b344e6e
000200000006000400000002:0002000000070004046b344e6e|00030000000b00100000000204000040c0:,000300000006001000000002
00030000000b00100000000204000040c0:000300000006001000000002|000400000006000400000002:,00040000000700040424034974
000400000006000400000002:00040000000700040424034974|00050000000b0010000000020400004110:,000500000006001000000002
00050000000b0010000000020400004110:000500000006001000000002|000600000006000400000002:,0006000000070004046b344e6e
000600000006000400000002:0006000000070004046b344e6e|00070000000b0010000000020400004040:,000700000006001000000002
00070000000b0010000000020400004040:000700000006001000000002|000800000006000400000002:,0008000000070004040002447a
000800000006000400000002:0008000000070004040002447a|00090000000b0010000000020400000000:,000900000006001000000002
00090000000b0010000000020400000000:000900000006001000000002|000a00000006000400000002:,000a0000000700040400003f80
000a00000006000400000002:000a0000000700040400003f80|000b0000000b0010000000020400004110:,000b00000006001000000002
000b0000000b0010000000020400004110:000b00000006001000000002|000c00000006000400000002:,000c000000070004046b344e6e
000c00000006000400000002:000c000000070004046b344e6e|000d0000000b00100000000204000040c0:,000d00000006001000000002
000d0000000b00100000000204000040c0:000d00000006001000000002|000e00000006000400000002:,000e0000000700040424034974
000e00000006000400000002:000e0000000700040424034974|000f0000000b0010000000020400003f80:,000f00000006001000000002
000f0000000b0010000000020400003f80:000f00000006001000000002|001000000006000400000002:,00100000000700040400004120
001000000006000400000002:00100000000700040400004120|00110000000b0010000000020400004120:,001100000006001000000002
00110000000b0010000000020400004120:001100000006001000000002|001200000006000400000002:,00120000000700040403055015
001200000006000400000002:00120000000700040403055015|00130000000b0010000000020400004040:,001300000006001000000002
00130000000b0010000000020400004040:001300000006001000000002|001400000006000400000002:,0014000000070004040002447a
001400000006000400000002:0014000000070004040002447a|00150000000b0010000000020400003f80:,001500000006001000000002
00150000000b0010000000020400003f80:001500000006001000000002|001600000006000400000002:,00160000000700040400004120
001600000006000400000002:00160000000700040400004120|00170000000b0010000000020400000000:,001700000006001000000002
00170000000b0010000000020400000000:001700000006001000000002|001800000006000400000002:,00180000000700040400003f80
001800000006000400000002:00180000000700040400003f80|00190000000b00100000000204000040c0:,001900000006001000000002
00190000000b00100000000204000040c0:001900000006001000000002|001a00000006000400000002:,001a0000000700040424034974
001a00000006000400000002:001a0000000700040424034974|001b0000000b00100000000204000040e0:,001b00000006001000000002
001b0000000b00100000000204000040e0:001b00000006001000000002|001c00000006000400000002:,001c00000007000404967d4b18
001c00000006000400000002:001c00000007000404967d4b18|001d0000000b0010000000020400004120:,001d00000006001000000002
001d0000000b0010000000020400004120:001d00000006001000000002|001e00000006000400000002:,001e0000000700040403055015
001e00000006000400000002:001e0000000700040403055015|001f0000000b00100000000204000040c0:,001f00000006001000000002
001f0000000b00100000000204000040c0:001f00000006001000000002|002000000006000400000002:,00200000000700040424034974
002000000006000400000002:00200000000700040424034974|00210000000b0010000000020400003f80:,002100000006001000000002
00210000000b0010000000020400003f80:002100000006001000000002|002200000006000400000002:,00220000000700040400004120
002200000006000400000002:00220000000700040400004120|00230000000b0010000000020400004040:,002300000006001000000002
00230000000b0010000000020400004040:002300000006001000000002|002400000006000400000002:,0024000000070004040002447a
002400000006000400000002:0024000000070004040002447a|00250000000b0010000000020400004080:,002500000006001000000002
00250000000b0010000000020400004080:002500000006001000000002|002600000006000400000002:,0026000000070004044001461c
002600000006000400000002:0026000000070004044001461c|00270000000b0010000000020400004040:,002700000006001000000002
00270000000b0010000000020400004040:002700000006001000000002|002800000006000400000002:,0028000000070004040002447a
002800000006000400000002:0028000000070004040002447a|00290000000b0010000000020400003f80:,002900000006001000000002
00290000000b0010000000020400003f80:002900000006001000000002|002a00000006000400000002:,002a0000000700040400004120
002a00000006000400000002:002a0000000700040400004120|002b0000000b0010000000020400000000:,002b00000006001000000002
002b0000000b0010000000020400000000:002b00000006001000000002|002c00000006000400000002:,002c0000000700040400003f80
002c00000006000400000002:002c0000000700040400003f80|002d0000000b0010000000020400004120:,002d00000006001000000002
002d0000000b0010000000020400004120:002d00000006001000000002|002e00000006000400000002:,002e0000000700040403055015
002e00000006000400000002:002e0000000700040403055015|002f0000000b0010000000020400004080:,002f00000006001000000002
002f0000000b0010000000020400004080:002f00000006001000000002|003000000006000400000002:,0030000000070004044001461c
003000000006000400000002:0030000000070004044001461c|00310000000b0010000000020400004120:,003100000006001000000002
00310000000b0010000000020400004120:003100000006001000000002|003200000006000400000002:,00320000000700040403055015
