source_text,target_text
000100000006000400000002:00010000000700040400000000|00020000000b0010000000020427a8409f:000200000006001000000002|000300000006000300000002:,00030000000700030427a8409f
00020000000b0010000000020427a8409f:000200000006001000000002|000300000006000300000002:00030000000700030427a8409f|00040000001200c4cae7efcba352127a05927342a4778a03:,000400000003004401
000300000006000300000002:00030000000700030427a8409f|00040000001200c4cae7efcba352127a05927342a4778a03:000400000003004401|0005000000060001001e0001:,000500000003008102
00040000001200c4cae7efcba352127a05927342a4778a03:000400000003004401|0005000000060001001e0001:000500000003008102|000600000006000400000002:,0006000000070004043d403f79
0005000000060001001e0001:000500000003008102|000600000006000400000002:0006000000070004043d403f79|00070000000a0037b6ac728486b7accc:,00070000000300b701
000600000006000400000002:0006000000070004043d403f79|00070000000a0037b6ac728486b7accc:00070000000300b701|000800000006000300000002:,00080000000700030427a8409f
00070000000a0037b6ac728486b7accc:00070000000300b701|000800000006000300000002:00080000000700030427a8409f|00090000000b00100000000204fe2f41e3:,000900000006001000000002
000800000006000300000002:00080000000700030427a8409f|00090000000b00100000000204fe2f41e3:000900000006001000000002|000a0000000b0010002400020428724007:,000a00000003009002
00090000000b00100000000204fe2f41e3:000900000006001000000002|000a0000000b0010002400020428724007:000a00000003009002|000b00000006000400270001:,000b00000003008402
000a0000000b0010002400020428724007:000a00000003009002|000b00000006000400270001:000b00000003008402|000c00000012006d5e2edf09346d1d0a689649f9fb3137a9:,000c0000000300ed01
000b00000006000400270001:000b00000003008402|000c00000012006d5e2edf09346d1d0a689649f9fb3137a9:000c0000000300ed01|000d00000006000300000002:,000d00000007000304fe2f41e3
000c00000012006d5e2edf09346d1d0a689649f9fb3137a9:000c0000000300ed01|000d00000006000300000002:000d00000007000304fe2f41e3|000e00000006000400000002:,000e000000070004048bc03eff
000d00000006000300000002:000d00000007000304fe2f41e3|000e00000006000400000002:000e000000070004048bc03eff|000f0000000b001000000002043e94418a:,000f00000006001000000002
000e00000006000400000002:000e000000070004048bc03eff|000f0000000b001000000002043e94418a:000f00000006001000000002|00100000000b0010001c000204d40641ce:,001000000003009002
000f0000000b001000000002043e94418a:000f00000006001000000002|00100000000b0010001c000204d40641ce:001000000003009002|001100000006000400000002:,001100000007000404a5003e8f
00100000000b0010001c000204d40641ce:001000000003009002|001100000006000400000002:001100000007000404a5003e8f|00120000000b00100000000204b9bb4238:,001200000006001000000002
001100000006000400000002:001100000007000404a5003e8f|00120000000b00100000000204b9bb4238:001200000006001000000002|00130000001a0059b76b1f279c2c3082f8c46ef6967fb3a3bcf440186dc1000f:,00130000000300d901
00120000000b00100000000204b9bb4238:001200000006001000000002|00130000001a0059b76b1f279c2c3082f8c46ef6967fb3a3bcf440186dc1000f:00130000000300d901|001400000006000300000002:,001400000007000304b9bb4238
00130000001a0059b76b1f279c2c3082f8c46ef6967fb3a3bcf440186dc1000f:00130000000300d901|001400000006000300000002:001400000007000304b9bb4238|001500000006000400000002:,001500000007000404bb003e39
001400000006000300000002:001400000007000304b9bb4238|001500000006000400000002:001500000007000404bb003e39|00160000000a00adf771caa26b2573e5:,001600000003002d01
001500000006000400000002:001500000007000404bb003e39|00160000000a00adf771caa26b2573e5:001600000003002d01|001700000006000300000002:,001700000007000304b9bb4238
00160000000a00adf771caa26b2573e5:001600000003002d01|001700000006000300000002:001700000007000304b9bb4238|00180000000b00100000000204f383419a:,001800000006001000000002
001700000006000300000002:001700000007000304b9bb4238|00180000000b00100000000204f383419a:001800000006001000000002|001900000008000f000800040105:,001900000003008f02
00180000000b00100000000204f383419a:001800000006001000000002|001900000008000f000800040105:001900000003008f02|001a00000006000400000002:,001a00000007000404e0c03ebc
001900000008000f000800040105:001900000003008f02|001a00000006000400000002:001a00000007000404e0c03ebc|001b00000006000300000002:,001b00000007000304f383419a
001a00000006000400000002:001a00000007000404e0c03ebc|001b00000006000300000002:001b00000007000304f383419a|001c0000000a00d36c474cd4c9169ce0:,001c00000003005301
001b00000006000300000002:001b00000007000304f383419a|001c0000000a00d36c474cd4c9169ce0:001c00000003005301|001d0000000b00100000000204ca674044:,001d00000006001000000002
001c0000000a00d36c474cd4c9169ce0:001c00000003005301|001d0000000b00100000000204ca674044:001d00000006001000000002|001e00000006000400240001:,001e00000003008402
001d0000000b00100000000204ca674044:001d00000006001000000002|001e00000006000400240001:001e00000003008402|001f00000006000300000002:,001f00000007000304ca674044
001e00000006000400240001:001e00000003008402|001f00000006000300000002:001f00000007000304ca674044|002000000006000400000002:,0020000000070004044ce03d99
001f00000006000300000002:001f00000007000304ca674044|002000000006000400000002:0020000000070004044ce03d99|00210000000600050006ff00:,002100000003008502
002000000006000400000002:0020000000070004044ce03d99|00210000000600050006ff00:002100000003008502|00220000000b0010000000020499274185:,002200000006001000000002
00210000000600050006ff00:002100000003008502|00220000000b0010000000020499274185:002200000006001000000002|002300000012003834f1b64b7479860cadb514eda004da50:,00230000000300b801
