source_text,target_text
00010000000600060000000c:00010000000600060000000c|000200000008000f002000040101:000200000003008f02|000300000006000300000001:,000300000005000302000c
000200000008000f002000040101:000200000003008f02|000300000006000300000001:000300000005000302000c|000400000006000400000002:,000400000007000404ff983f7f
000300000006000300000001:000300000005000302000c|000400000006000400000002:000400000007000404ff983f7f|00050000001a00f3ccb0bbdb177c33150ac233d60053f7a694c9513085d962e5:,000500000003007301
000400000006000400000002:000400000007000404ff983f7f|00050000001a00f3ccb0bbdb177c33150ac233d60053f7a694c9513085d962e5:000500000003007301|0006000000120040d185a14d8b62058ad85f801bee4531de:,00060000000300c001
00050000001a00f3ccb0bbdb177c33150ac233d60053f7a694c9513085d962e5:000500000003007301|0006000000120040d185a14d8b62058ad85f801bee4531de:00060000000300c001|000700000006000600000031:,000700000006000600000031
0006000000120040d185a14d8b62058ad85f801bee4531de:00060000000300c001|000700000006000600000031:000700000006000600000031|000800000006000300000001:,0008000000050003020031
000700000006000600000031:000700000006000600000031|000800000006000300000001:0008000000050003020031|000900000006000400000002:,00090000000700040400003f80
000800000006000300000001:0008000000050003020031|000900000006000400000002:00090000000700040400003f80|000a00000006000500310000:,000a00000003008502
000900000006000400000002:00090000000700040400003f80|000a00000006000500310000:000a00000003008502|000b0000000f001000030004080007000700080003:,000b00000003009002
000a00000006000500310000:000a00000003008502|000b0000000f001000030004080007000700080003:000b00000003009002|000c00000006000400000002:,000c0000000700040400003f80
000b0000000f001000030004080007000700080003:000b00000003009002|000c00000006000400000002:000c0000000700040400003f80|000d0000000600060000001a:,000d0000000600060000001a
000c00000006000400000002:000c0000000700040400003f80|000d0000000600060000001a:000d0000000600060000001a|000e00000006000300000001:,000e00000005000302001a
000d0000000600060000001a:000d0000000600060000001a|000e00000006000300000001:000e00000005000302001a|000f0000001200cee143b6a680e8479ead4f44809afd389b:,000f00000003004e01
000e00000006000300000001:000e00000005000302001a|000f0000001200cee143b6a680e8479ead4f44809afd389b:000f00000003004e01|00100000000f001000160004080007000800010007:,001000000003009002
000f0000001200cee143b6a680e8479ead4f44809afd389b:000f00000003004e01|00100000000f001000160004080007000800010007:001000000003009002|001100000006000300000001:,001100000005000302001a
00100000000f001000160004080007000800010007:001000000003009002|001100000006000300000001:001100000005000302001a|001200000006000600000027:,001200000006000600000027
001100000006000300000001:001100000005000302001a|001200000006000600000027:001200000006000600000027|00130000001200627144d250a79591b1de65232ef07b201a:,00130000000300e201
001200000006000600000027:001200000006000600000027|00130000001200627144d250a79591b1de65232ef07b201a:00130000000300e201|001400000006000400000002:,00140000000700040400003f80
00130000001200627144d250a79591b1de65232ef07b201a:00130000000300e201|001400000006000400000002:00140000000700040400003f80|001500000006000400000002:,00150000000700040400003f80
001400000006000400000002:00140000000700040400003f80|001500000006000400000002:00150000000700040400003f80|00160000000a009a61a3776e4d644dc9:,001600000003001a01
001500000006000400000002:00150000000700040400003f80|00160000000a009a61a3776e4d644dc9:001600000003001a01|001700000006000300000001:,0017000000050003020027
00160000000a009a61a3776e4d644dc9:001600000003001a01|001700000006000300000001:0017000000050003020027|0018000000060006002c0016:,001800000003008602
001700000006000300000001:0017000000050003020027|0018000000060006002c0016:001800000003008602|00190000000600060000000a:,00190000000600060000000a
0018000000060006002c0016:001800000003008602|00190000000600060000000a:00190000000600060000000a|001a00000006000600000024:,001a00000006000600000024
00190000000600060000000a:00190000000600060000000a|001a00000006000600000024:001a00000006000600000024|001b00000008000f00060004010f:,001b00000003008f02
001a00000006000600000024:001a00000006000600000024|001b00000008000f00060004010f:001b00000003008f02|001c00000006000400000002:,001c0000000700040400003f80
001b00000008000f00060004010f:001b00000003008f02|001c00000006000400000002:001c0000000700040400003f80|001d00000006000300000001:,001d000000050003020024
001c00000006000400000002:001c0000000700040400003f80|001d00000006000300000001:001d000000050003020024|001e0000000a0058a10dc03d6fceafac:,001e0000000300d801
001d00000006000300000001:001d000000050003020024|001e0000000a0058a10dc03d6fceafac:001e0000000300d801|001f00000006000300000001:,001f000000050003020024
001e0000000a0058a10dc03d6fceafac:001e0000000300d801|001f00000006000300000001:001f000000050003020024|00200000000a004008159c583b5bb1c8:,00200000000300c001
001f00000006000300000001:001f000000050003020024|00200000000a004008159c583b5bb1c8:00200000000300c001|002100000006000600000027:,002100000006000600000027
00200000000a004008159c583b5bb1c8:00200000000300c001|002100000006000600000027:002100000006000600000027|0022000000060004000b0001:,002200000003008402
002100000006000600000027:002100000006000600000027|0022000000060004000b0001:002200000003008402|002300000006000400000002:,00230000000700040400003f80
0022000000060004000b0001:002200000003008402|002300000006000400000002:00230000000700040400003f80|002400000006000300000001:,0024000000050003020027
002300000006000400000002:00230000000700040400003f80|002400000006000300000001:0024000000050003020027|002500000006000400000002:,00250000000700040400003f80
