source_text,target_text
000100000006000300020001:0001000000050003020000|000200000006000100000001:00020000000400010100|000300000006000300000002:,00030000000700030400000000
000200000006000100000001:00020000000400010100|000300000006000300000002:00030000000700030400000000|00040000000b0010000000020400300018:,000400000006001000000002
000300000006000300000002:00030000000700030400000000|00040000000b0010000000020400300018:000400000006001000000002|00050000000600060002000e:,00050000000600060002000e
00040000000b0010000000020400300018:000400000006001000000002|00050000000600060002000e:00050000000600060002000e|000600000006000400000004:,00060000000b0004080000000000000000
00050000000600060002000e:00050000000600060002000e|000600000006000400000004:00060000000b0004080000000000000000|00070000000600050000ff00:,00070000000600050000ff00
000600000006000400000004:00060000000b0004080000000000000000|00070000000600050000ff00:00070000000600050000ff00|0008000000060001001a0001:,000800000003008102
00070000000600050000ff00:00070000000600050000ff00|0008000000060001001a0001:000800000003008102|00090000000a00797c02b45e9d4a6f79:,00090000000300f901
0008000000060001001a0001:000800000003008102|00090000000a00797c02b45e9d4a6f79:00090000000300f901|000a0000000600050000ff00:,000a0000000600050000ff00
00090000000a00797c02b45e9d4a6f79:00090000000300f901|000a0000000600050000ff00:000a0000000600050000ff00|000b00000006000300000002:,000b0000000700030400300018
000a0000000600050000ff00:000a0000000600050000ff00|000b00000006000300000002:000b0000000700030400300018|000c00000006000300020001:,000c00000005000302000e
000b00000006000300000002:000b0000000700030400300018|000c00000006000300020001:000c00000005000302000e|000d00000006000400000004:,000d0000000b00040834ad05297eddc076
000c00000006000300020001:000c00000005000302000e|000d00000006000400000004:000d0000000b00040834ad05297eddc076|000e00000006000600020024:,000e00000006000600020024
000d00000006000400000004:000d0000000b00040834ad05297eddc076|000e00000006000600020024:000e00000006000600020024|000f00000006000100000001:,000f0000000400010101
000e00000006000600020024:000e00000006000600020024|000f00000006000100000001:000f0000000400010101|0010000000060006002c0004:,001000000003008602
000f00000006000100000001:000f0000000400010101|0010000000060006002c0004:001000000003008602|00110000001a00d7669dd10ce9c01583b824d79fa01302f5220803fdd95b1623:,001100000003005701
