source_text,target_text
00010000000600060000001b:00010000000600060000001b|000200000006000600010017:000200000006000600010017|00030000000600060002003f:00030000000600060002003f|000400000006000600030038:000400000006000600030038|000500000006000400000004:,00050000000b000408000000000000403b
000200000006000600010017:000200000006000600010017|00030000000600060002003f:00030000000600060002003f|000400000006000600030038:000400000006000600030038|000500000006000400000004:00050000000b000408000000000000403b|000600000006000600000006:,000600000006000600000006
00030000000600060002003f:00030000000600060002003f|000400000006000600030038:000400000006000600030038|000500000006000400000004:00050000000b000408000000000000403b|000600000006000600000006:000600000006000600000006|000700000006000600010000:,000700000006000600010000
000400000006000600030038:000400000006000600030038|000500000006000400000004:00050000000b000408000000000000403b|000600000006000600000006:000600000006000600000006|000700000006000600010000:000700000006000600010000|000800000006000600020002:,000800000006000600020002
000500000006000400000004:00050000000b000408000000000000403b|000600000006000600000006:000600000006000600000006|000700000006000600010000:000700000006000600010000|000800000006000600020002:000800000006000600020002|000900000006000600030001:,000900000006000600030001
000600000006000600000006:000600000006000600000006|000700000006000600010000:000700000006000600010000|000800000006000600020002:000800000006000600020002|000900000006000600030001:000900000006000600030001|000a00000006000400000004:,000a0000000b0004080000000000004018
000700000006000600010000:000700000006000600010000|000800000006000600020002:000800000006000600020002|000900000006000600030001:000900000006000600030001|000a00000006000400000004:000a0000000b0004080000000000004018|000b00000006000600000030:,000b00000006000600000030
000800000006000600020002:000800000006000600020002|000900000006000600030001:000900000006000600030001|000a00000006000400000004:000a0000000b0004080000000000004018|000b00000006000600000030:000b00000006000600000030|000c0000000600060001001a:,000c0000000600060001001a
000900000006000600030001:000900000006000600030001|000a00000006000400000004:000a0000000b0004080000000000004018|000b00000006000600000030:000b00000006000600000030|000c0000000600060001001a:000c0000000600060001001a|000d00000006000600020012:,000d00000006000600020012
000a00000006000400000004:000a0000000b0004080000000000004018|000b00000006000600000030:000b00000006000600000030|000c0000000600060001001a:000c0000000600060001001a|000d00000006000600020012:000d00000006000600020012|000e00000006000600030018:,000e00000006000600030018
000b00000006000600000030:000b00000006000600000030|000c0000000600060001001a:000c0000000600060001001a|000d00000006000600020012:000d00000006000600020012|000e00000006000600030018:000e00000006000600030018|000f00000006000400000004:,000f0000000b0004080000000000004048
000c0000000600060001001a:000c0000000600060001001a|000d00000006000600020012:000d00000006000600020012|000e00000006000600030018:000e00000006000600030018|000f00000006000400000004:000f0000000b0004080000000000004048|001000000006000600000012:,001000000006000600000012
000d00000006000600020012:000d00000006000600020012|000e00000006000600030018:000e00000006000600030018|000f00000006000400000004:000f0000000b0004080000000000004048|001000000006000600000012:001000000006000600000012|00110000000600060001000f:,00110000000600060001000f
000e00000006000600030018:000e00000006000600030018|000f00000006000400000004:000f0000000b0004080000000000004048|001000000006000600000012:001000000006000600000012|00110000000600060001000f:00110000000600060001000f|001200000006000600020004:,001200000006000600020004
000f00000006000400000004:000f0000000b0004080000000000004048|001000000006000600000012:001000000006000600000012|00110000000600060001000f:00110000000600060001000f|001200000006000600020004:001200000006000600020004|00130000000600060003000a:,00130000000600060003000a
001000000006000600000012:001000000006000600000012|00110000000600060001000f:00110000000600060001000f|001200000006000600020004:001200000006000600020004|00130000000600060003000a:00130000000600060003000a|001400000006000400000004:,00140000000b0004080000000000004032
00110000000600060001000f:00110000000600060001000f|001200000006000600020004:001200000006000600020004|00130000000600060003000a:00130000000600060003000a|001400000006000400000004:00140000000b0004080000000000004032|001500000006000600000007:,001500000006000600000007
001200000006000600020004:001200000006000600020004|00130000000600060003000a:00130000000600060003000a|001400000006000400000004:00140000000b0004080000000000004032|001500000006000600000007:001500000006000600000007|001600000006000600010009:,001600000006000600010009
00130000000600060003000a:00130000000600060003000a|001400000006000400000004:00140000000b0004080000000000004032|001500000006000600000007:001500000006000600000007|001600000006000600010009:001600000006000600010009|00170000000600060002000f:,00170000000600060002000f
001400000006000400000004:00140000000b0004080000000000004032|001500000006000600000007:001500000006000600000007|001600000006000600010009:001600000006000600010009|00170000000600060002000f:00170000000600060002000f|001800000006000600030017:,001800000006000600030017
001500000006000600000007:001500000006000600000007|001600000006000600010009:001600000006000600010009|00170000000600060002000f:00170000000600060002000f|001800000006000600030017:001800000006000600030017|001900000006000400000004:,00190000000b000408000000000000401c
001600000006000600010009:001600000006000600010009|00170000000600060002000f:00170000000600060002000f|001800000006000600030017:001800000006000600030017|001900000006000400000004:00190000000b000408000000000000401c|001a0000000600060000002f:,001a0000000600060000002f
00170000000600060002000f:00170000000600060002000f|001800000006000600030017:001800000006000600030017|001900000006000400000004:00190000000b000408000000000000401c|001a0000000600060000002f:001a0000000600060000002f|001b00000006000600010054:,001b00000006000600010054
001800000006000600030017:001800000006000600030017|001900000006000400000004:00190000000b000408000000000000401c|001a0000000600060000002f:001a0000000600060000002f|001b00000006000600010054:001b00000006000600010054|001c000000060006000200da:,001c000000060006000200da
001900000006000400000004:00190000000b000408000000000000401c|001a0000000600060000002f:001a0000000600060000002f|001b00000006000600010054:001b00000006000600010054|001c000000060006000200da:001c000000060006000200da|001d00000006000600030032:,001d00000006000600030032
001a0000000600060000002f:001a0000000600060000002f|001b00000006000600010054:001b00000006000600010054|001c000000060006000200da:001c000000060006000200da|001d00000006000600030032:001d00000006000600030032|001e00000006000400000004:,001e0000000b0004080000000080004047
001b00000006000600010054:001b00000006000600010054|001c000000060006000200da:001c000000060006000200da|001d00000006000600030032:001d00000006000600030032|001e00000006000400000004:001e0000000b0004080000000080004047|001f00000006000600000047:,001f00000006000600000047
001c000000060006000200da:001c000000060006000200da|001d00000006000600030032:001d00000006000600030032|001e00000006000400000004:001e0000000b0004080000000080004047|001f00000006000600000047:001f00000006000600000047|0020000000060006000100ba:,0020000000060006000100ba
001d00000006000600030032:001d00000006000600030032|001e00000006000400000004:001e0000000b0004080000000080004047|001f00000006000600000047:001f00000006000600000047|0020000000060006000100ba:0020000000060006000100ba|002100000006000600020087:,002100000006000600020087
001e00000006000400000004:001e0000000b0004080000000080004047|001f00000006000600000047:001f00000006000600000047|0020000000060006000100ba:0020000000060006000100ba|002100000006000600020087:002100000006000600020087|00220000000600060003002c:,00220000000600060003002c
001f00000006000600000047:001f00000006000600000047|0020000000060006000100ba:0020000000060006000100ba|002100000006000600020087:002100000006000600020087|00220000000600060003002c:00220000000600060003002c|002300000006000400000004:,00230000000b00040800000000c0004051
0020000000060006000100ba:0020000000060006000100ba|002100000006000600020087:002100000006000600020087|00220000000600060003002c:00220000000600060003002c|002300000006000400000004:00230000000b00040800000000c0004051|002400000006000600000024:,002400000006000600000024
002100000006000600020087:002100000006000600020087|00220000000600060003002c:00220000000600060003002c|002300000006000400000004:00230000000b00040800000000c0004051|002400000006000600000024:002400000006000600000024|002500000006000600010017:,002500000006000600010017
00220000000600060003002c:00220000000600060003002c|002300000006000400000004:00230000000b00040800000000c0004051|002400000006000600000024:002400000006000600000024|002500000006000600010017:002500000006000600010017|002600000006000600020040:,002600000006000600020040
002300000006000400000004:00230000000b00040800000000c0004051|002400000006000600000024:002400000006000600000024|002500000006000600010017:002500000006000600010017|002600000006000600020040:002600000006000600020040|002700000006000600030025:,002700000006000600030025
