source_text,target_text
000100000006000300000001:0001000000050003020000|00020000000600050000ff00:000200000003008502|000300000006000600020000:000300000003008602|00040000000a001fc9bad5153ed27de1:000400000003009f01|000500000006000200000001:,000500000003008202
00020000000600050000ff00:000200000003008502|000300000006000600020000:000300000003008602|00040000000a001fc9bad5153ed27de1:000400000003009f01|000500000006000200000001:000500000003008202|000600000006000200300001:,000600000003008202
000300000006000600020000:000300000003008602|00040000000a001fc9bad5153ed27de1:000400000003009f01|000500000006000200000001:000500000003008202|000600000006000200300001:000600000003008202|000700000006000600150015:,000700000003008602
00040000000a001fc9bad5153ed27de1:000400000003009f01|000500000006000200000001:000500000003008202|000600000006000200300001:000600000003008202|000700000006000600150015:000700000003008602|000800000006000200000001:,000800000003008202
000500000006000200000001:000500000003008202|000600000006000200300001:000600000003008202|000700000006000600150015:000700000003008602|000800000006000200000001:000800000003008202|0009000000060006002d0000:,000900000003008602
000600000006000200300001:000600000003008202|000700000006000600150015:000700000003008602|000800000006000200000001:000800000003008202|0009000000060006002d0000:000900000003008602|000a00000006000300000001:,000a000000050003020000
000700000006000600150015:000700000003008602|000800000006000200000001:000800000003008202|0009000000060006002d0000:000900000003008602|000a00000006000300000001:000a000000050003020000|000b00000012002cd465eef6949a7a3719cf7e5624223712:,000b0000000300ac01
000800000006000200000001:000800000003008202|0009000000060006002d0000:000900000003008602|000a00000006000300000001:000a000000050003020000|000b00000012002cd465eef6949a7a3719cf7e5624223712:000b0000000300ac01|000c00000006000500000000:,000c00000003008502
0009000000060006002d0000:000900000003008602|000a00000006000300000001:000a000000050003020000|000b00000012002cd465eef6949a7a3719cf7e5624223712:000b0000000300ac01|000c00000006000500000000:000c00000003008502|000d0000001200b032143a65b58e107f25fe78c79e9ce4b7:,000d0000000300b001
000a00000006000300000001:000a000000050003020000|000b00000012002cd465eef6949a7a3719cf7e5624223712:000b0000000300ac01|000c00000006000500000000:000c00000003008502|000d0000001200b032143a65b58e107f25fe78c79e9ce4b7:000d0000000300b001|000e00000006000200000001:,000e00000003008202
000b00000012002cd465eef6949a7a3719cf7e5624223712:000b0000000300ac01|000c00000006000500000000:000c00000003008502|000d0000001200b032143a65b58e107f25fe78c79e9ce4b7:000d0000000300b001|000e00000006000200000001:000e00000003008202|000f0000000600050000ff00:,000f00000003008502
000c00000006000500000000:000c00000003008502|000d0000001200b032143a65b58e107f25fe78c79e9ce4b7:000d0000000300b001|000e00000006000200000001:000e00000003008202|000f0000000600050000ff00:000f00000003008502|0010000000060003001b0001:,001000000003008302
000d0000001200b032143a65b58e107f25fe78c79e9ce4b7:000d0000000300b001|000e00000006000200000001:000e00000003008202|000f0000000600050000ff00:000f00000003008502|0010000000060003001b0001:001000000003008302|001100000006000600060000:,001100000003008602
000e00000006000200000001:000e00000003008202|000f0000000600050000ff00:000f00000003008502|0010000000060003001b0001:001000000003008302|001100000006000600060000:001100000003008602|001200000006000300000001:,0012000000050003020000
000f0000000600050000ff00:000f00000003008502|0010000000060003001b0001:001000000003008302|001100000006000600060000:001100000003008602|001200000006000300000001:0012000000050003020000|001300000006000500060000:,001300000003008502
0010000000060003001b0001:001000000003008302|001100000006000600060000:001100000003008602|001200000006000300000001:0012000000050003020000|001300000006000500060000:001300000003008502|00140000000600050000ff00:,001400000003008502
