source_text,target_text
000100000006000300000001:0001000000050003020000|000200000006000600000000:000200000006000600000000|000300000006000300000001:,0003000000050003020000
000200000006000600000000:000200000006000600000000|000300000006000300000001:0003000000050003020000|000400000006000600000001:,000400000006000600000001
000300000006000300000001:0003000000050003020000|000400000006000600000001:000400000006000600000001|000500000006000300000001:,0005000000050003020001
000400000006000600000001:000400000006000600000001|000500000006000300000001:0005000000050003020001|000600000006000600000002:,000600000006000600000002
000500000006000300000001:0005000000050003020001|000600000006000600000002:000600000006000600000002|000700000006000300000001:,0007000000050003020002
000600000006000600000002:000600000006000600000002|000700000006000300000001:0007000000050003020002|000800000006000600000003:,000800000006000600000003
000700000006000300000001:0007000000050003020002|000800000006000600000003:000800000006000600000003|000900000006000300000001:,0009000000050003020003
000800000006000600000003:000800000006000600000003|000900000006000300000001:0009000000050003020003|000a00000006000600000004:,000a00000006000600000004
000900000006000300000001:0009000000050003020003|000a00000006000600000004:000a00000006000600000004|000b00000006000300000001:,000b000000050003020004
000a00000006000600000004:000a00000006000600000004|000b00000006000300000001:000b000000050003020004|000c00000006000600000005:,000c00000006000600000005
000b00000006000300000001:000b000000050003020004|000c00000006000600000005:000c00000006000600000005|000d00000006000300000001:,000d000000050003020005
000c00000006000600000005:000c00000006000600000005|000d00000006000300000001:000d000000050003020005|000e00000006000600000006:,000e00000006000600000006
000d00000006000300000001:000d000000050003020005|000e00000006000600000006:000e00000006000600000006|000f00000006000300000001:,000f000000050003020006
000e00000006000600000006:000e00000006000600000006|000f00000006000300000001:000f000000050003020006|001000000006000600000007:,001000000006000600000007
000f00000006000300000001:000f000000050003020006|001000000006000600000007:001000000006000600000007|001100000006000300000001:,0011000000050003020007
001000000006000600000007:001000000006000600000007|001100000006000300000001:0011000000050003020007|001200000006000600000008:,001200000006000600000008
001100000006000300000001:0011000000050003020007|001200000006000600000008:001200000006000600000008|001300000006000300000001:,0013000000050003020008
001200000006000600000008:001200000006000600000008|001300000006000300000001:0013000000050003020008|001400000006000600000009:,001400000006000600000009
001300000006000300000001:0013000000050003020008|001400000006000600000009:001400000006000600000009|001500000006000300000001:,0015000000050003020009
001400000006000600000009:001400000006000600000009|001500000006000300000001:0015000000050003020009|001600000006000300010001:,0016000000050003020000
001500000006000300000001:0015000000050003020009|001600000006000300010001:0016000000050003020000|001700000006000600010000:,001700000006000600010000
001600000006000300010001:0016000000050003020000|001700000006000600010000:001700000006000600010000|001800000006000300010001:,0018000000050003020000
001700000006000600010000:001700000006000600010000|001800000006000300010001:0018000000050003020000|001900000006000600010001:,001900000006000600010001
001800000006000300010001:0018000000050003020000|001900000006000600010001:001900000006000600010001|001a00000006000300010001:,001a000000050003020001
001900000006000600010001:001900000006000600010001|001a00000006000300010001:001a000000050003020001|001b00000006000600010002:,001b00000006000600010002
001a00000006000300010001:001a000000050003020001|001b00000006000600010002:001b00000006000600010002|001c00000006000300010001:,001c000000050003020002
001b00000006000600010002:001b00000006000600010002|001c00000006000300010001:001c000000050003020002|001d00000006000600010003:,001d00000006000600010003
001c00000006000300010001:001c000000050003020002|001d00000006000600010003:001d00000006000600010003|001e00000006000300010001:,001e000000050003020003
001d00000006000600010003:001d00000006000600010003|001e00000006000300010001:001e000000050003020003|001f00000006000600010004:,001f00000006000600010004
001e00000006000300010001:001e000000050003020003|001f00000006000600010004:001f00000006000600010004|002000000006000300010001:,0020000000050003020004
001f00000006000600010004:001f00000006000600010004|002000000006000300010001:0020000000050003020004|002100000006000600010005:,002100000006000600010005
002000000006000300010001:0020000000050003020004|002100000006000600010005:002100000006000600010005|002200000006000300010001:,0022000000050003020005
002100000006000600010005:002100000006000600010005|002200000006000300010001:0022000000050003020005|002300000006000600010006:,002300000006000600010006
002200000006000300010001:0022000000050003020005|002300000006000600010006:002300000006000600010006|002400000006000300010001:,0024000000050003020006
002300000006000600010006:002300000006000600010006|002400000006000300010001:0024000000050003020006|002500000006000600010007:,002500000006000600010007
002400000006000300010001:0024000000050003020006|002500000006000600010007:002500000006000600010007|002600000006000300010001:,0026000000050003020007
002500000006000600010007:002500000006000600010007|002600000006000300010001:0026000000050003020007|002700000006000600010008:,002700000006000600010008
002600000006000300010001:0026000000050003020007|002700000006000600010008:002700000006000600010008|002800000006000300010001:,0028000000050003020008
002700000006000600010008:002700000006000600010008|002800000006000300010001:0028000000050003020008|002900000006000600010009:,002900000006000600010009
002800000006000300010001:0028000000050003020008|002900000006000600010009:002900000006000600010009|002a00000006000300010001:,002a000000050003020009
002900000006000600010009:002900000006000600010009|002a00000006000300010001:002a000000050003020009|002b00000006000300020001:,002b000000050003020000
002a00000006000300010001:002a000000050003020009|002b00000006000300020001:002b000000050003020000|002c00000006000600020000:,002c00000006000600020000
002b00000006000300020001:002b000000050003020000|002c00000006000600020000:002c00000006000600020000|002d00000006000300020001:,002d000000050003020000
002c00000006000600020000:002c00000006000600020000|002d00000006000300020001:002d000000050003020000|002e00000006000600020001:,002e00000006000600020001
002d00000006000300020001:002d000000050003020000|002e00000006000600020001:002e00000006000600020001|002f00000006000300020001:,002f000000050003020001
002e00000006000600020001:002e00000006000600020001|002f00000006000300020001:002f000000050003020001|003000000006000600020002:,003000000006000600020002
002f00000006000300020001:002f000000050003020001|003000000006000600020002:003000000006000600020002|003100000006000300020001:,0031000000050003020002
003000000006000600020002:003000000006000600020002|003100000006000300020001:0031000000050003020002|003200000006000600020003:,003200000006000600020003
003100000006000300020001:0031000000050003020002|003200000006000600020003:003200000006000600020003|003300000006000300020001:,0033000000050003020003
003200000006000600020003:003200000006000600020003|003300000006000300020001:0033000000050003020003|003400000006000600020004:,003400000006000600020004
003300000006000300020001:0033000000050003020003|003400000006000600020004:003400000006000600020004|003500000006000300020001:,0035000000050003020004
003400000006000600020004:003400000006000600020004|003500000006000300020001:0035000000050003020004|003600000006000600020005:,003600000006000600020005
003500000006000300020001:0035000000050003020004|003600000006000600020005:003600000006000600020005|003700000006000300020001:,0037000000050003020005
003600000006000600020005:003600000006000600020005|003700000006000300020001:0037000000050003020005|003800000006000600020006:,003800000006000600020006
003700000006000300020001:0037000000050003020005|003800000006000600020006:003800000006000600020006|003900000006000300020001:,0039000000050003020006
003800000006000600020006:003800000006000600020006|003900000006000300020001:0039000000050003020006|003a00000006000600020007:,003a00000006000600020007
003900000006000300020001:0039000000050003020006|003a00000006000600020007:003a00000006000600020007|003b00000006000300020001:,003b000000050003020007
003a00000006000600020007:003a00000006000600020007|003b00000006000300020001:003b000000050003020007|003c00000006000600020008:,003c00000006000600020008
003b00000006000300020001:003b000000050003020007|003c00000006000600020008:003c00000006000600020008|003d00000006000300020001:,003d000000050003020008
003c00000006000600020008:003c00000006000600020008|003d00000006000300020001:003d000000050003020008|003e00000006000600020009:,003e00000006000600020009
003d00000006000300020001:003d000000050003020008|003e00000006000600020009:003e00000006000600020009|003f00000006000300020001:,003f000000050003020009
003e00000006000600020009:003e00000006000600020009|003f00000006000300020001:003f000000050003020009|004000000006000300030001:,0040000000050003020000
003f00000006000300020001:003f000000050003020009|004000000006000300030001:0040000000050003020000|004100000006000600030000:,004100000006000600030000
004000000006000300030001:0040000000050003020000|004100000006000600030000:004100000006000600030000|004200000006000300030001:,0042000000050003020000
004100000006000600030000:004100000006000600030000|004200000006000300030001:0042000000050003020000|004300000006000600030001:,004300000006000600030001
004200000006000300030001:0042000000050003020000|004300000006000600030001:004300000006000600030001|004400000006000300030001:,0044000000050003020001
004300000006000600030001:004300000006000600030001|004400000006000300030001:0044000000050003020001|004500000006000600030002:,004500000006000600030002
004400000006000300030001:0044000000050003020001|004500000006000600030002:004500000006000600030002|004600000006000300030001:,0046000000050003020002
004500000006000600030002:004500000006000600030002|004600000006000300030001:0046000000050003020002|004700000006000600030003:,004700000006000600030003
004600000006000300030001:0046000000050003020002|004700000006000600030003:004700000006000600030003|004800000006000300030001:,0048000000050003020003
004700000006000600030003:004700000006000600030003|004800000006000300030001:0048000000050003020003|004900000006000600030004:,004900000006000600030004
004800000006000300030001:0048000000050003020003|004900000006000600030004:004900000006000600030004|004a00000006000300030001:,004a000000050003020004
004900000006000600030004:004900000006000600030004|004a00000006000300030001:004a000000050003020004|004b00000006000600030005:,004b00000006000600030005
004a00000006000300030001:004a000000050003020004|004b00000006000600030005:004b00000006000600030005|004c00000006000300030001:,004c000000050003020005
004b00000006000600030005:004b00000006000600030005|004c00000006000300030001:004c000000050003020005|004d00000006000600030006:,004d00000006000600030006
004c00000006000300030001:004c000000050003020005|004d00000006000600030006:004d00000006000600030006|004e00000006000300030001:,004e000000050003020006
004d00000006000600030006:004d00000006000600030006|004e00000006000300030001:004e000000050003020006|004f00000006000600030007:,004f00000006000600030007
004e00000006000300030001:004e000000050003020006|004f00000006000600030007:004f00000006000600030007|005000000006000300030001:,0050000000050003020007
004f00000006000600030007:004f00000006000600030007|005000000006000300030001:0050000000050003020007|005100000006000600030008:,005100000006000600030008
005000000006000300030001:0050000000050003020007|005100000006000600030008:005100000006000600030008|005200000006000300030001:,0052000000050003020008
